Datetime,CH01,CH02,CH03,CH04,CH05,CH06,CH07
02/01/2007 10:00,0.0912,0.08537,0.0818,0.0462,0.08724,0.10429,0.40639
02/01/2007 11:00,0.12767,0.1029,0.10239,0.0716,0.11631,0.0488,0.44635
02/01/2007 12:00,0.0694,0.07461,0.14611,0.14375,0.11247,0.10726,0.42801
02/01/2007 13:00,0.0678,0.03771,0.05273,0.04192,0.12701,0.0543,0.37109
02/01/2007 14:00,0.06673,0.0416,0.03013,0.05578,0.06644,0.06171,0.23205
02/01/2007 15:00,0.0184,0.00836,0.00533,0.00663,0.02269,0.00647,0.05529
02/01/2007 16:00,0,0,0,0,0,0,0
02/01/2007 17:00,0,0,0,0,0,0,0
02/01/2007 18:00,0,0,0,0,0,0,0
02/01/2007 19:00,0,0,0,0,0,0,0
02/01/2007 20:00,0,0,0,0,0,0,0
02/01/2007 21:00,0,0,0,0,0,0,0
02/01/2007 22:00,0,0,0,0,0,0,0
02/01/2007 23:00,0,0,0,0,0,0,0
03/01/2007 00:00,0,0,0,0,0,0,0
03/01/2007 01:00,0,0,0,0,0,0,0
03/01/2007 02:00,0,0,0,0,0,0,0
03/01/2007 03:00,0,0,0,0,0,0,0
03/01/2007 04:00,0,0,0,0,0,0,0
03/01/2007 05:00,0,0,0,0,0,0,0
03/01/2007 06:00,0,0,0,0,0,0,0
03/01/2007 07:00,0,0,0,0,0.00616,0,0
03/01/2007 08:00,0.06685,0.06378,0.09384,0.00609,0.04759,0.03201,0.17677
03/01/2007 09:00,0.13212,0.09477,0.15664,0.14286,0.08708,0.21657,0.31302
03/01/2007 10:00,0.1477,0.08802,0.13754,0.16739,0.12813,0.08757,0.44629
03/01/2007 11:00,0.19569,0.17262,0.25766,0.13031,0.13165,0.13122,0.48394
03/01/2007 12:00,0.20417,0.22974,0.43063,0.27709,0.10716,0.18361,0.47464
03/01/2007 13:00,0.20444,0.20537,0.39919,0.27976,0.10773,0.16858,0.40888
03/01/2007 14:00,0.16511,0.17343,0.15422,0.30238,0.08014,0.1336,0.27167
03/01/2007 15:00,0.05728,0.04254,0.03133,0.07933,0.03619,0.05079,0.09422
03/01/2007 16:00,0,0,0,0,0,0,0
03/01/2007 17:00,0,0,0,0,0,0,0
03/01/2007 18:00,0,0,0,0,0,0,0
03/01/2007 19:00,0,0,0,0,0,0,0
03/01/2007 20:00,0,0,0,0,0,0,0
03/01/2007 21:00,0,0,0,0,0,0,0
03/01/2007 22:00,0,0,0,0,0,0,0
03/01/2007 23:00,0,0,0,0,0,0,0
04/01/2007 00:00,0,0,0,0,0,0,0
04/01/2007 01:00,0,0,0,0,0,0,0
04/01/2007 02:00,0,0,0,0,0,0,0
04/01/2007 03:00,0,0,0,0,0,0,0
04/01/2007 04:00,0,0,0,0,0,0,0
04/01/2007 05:00,0,0,0,0,0,0,0
04/01/2007 06:00,0,0,0,0,0,0,0
04/01/2007 07:00,0,0,0,0,0.00811,0,0
04/01/2007 08:00,0.07006,0.08182,0.05438,0.0141,0.0877,0.05661,0.16434
04/01/2007 09:00,0.06818,0.12812,0.14561,0.05578,0.19989,0.11435,0.31918
04/01/2007 10:00,0.07523,0.05721,0.09283,0.13676,0.2695,0.04479,0.30417
04/01/2007 11:00,0.05328,0.06609,0.07642,0.08842,0.19568,0.06383,0.38881
04/01/2007 12:00,0.05869,0.08202,0.0888,0.06814,0.1459,0.07386,0.34122
04/01/2007 13:00,0.08185,0.07149,0.05668,0.05508,0.11291,0.07974,0.37258
04/01/2007 14:00,0.07591,0.03559,0.03954,0.03965,0.0502,0.03644,0.23691
04/01/2007 15:00,0.03139,0.01504,0.00707,0.00508,0.01256,0.02226,0.08227
04/01/2007 16:00,0,0,0,0,0,0,0
04/01/2007 17:00,0,0,0,0,0,0,0
04/01/2007 18:00,0,0,0,0,0,0,0
04/01/2007 19:00,0,0,0,0,0,0,0
04/01/2007 20:00,0,0,0,0,0,0,0
04/01/2007 21:00,0,0,0,0,0,0,0
04/01/2007 22:00,0,0,0,0,0,0,0
04/01/2007 23:00,0,0,0,0,0,0,0
05/01/2007 00:00,0,0,0,0,0,0,0
05/01/2007 01:00,0,0,0,0,0,0,0
05/01/2007 02:00,0,0,0,0,0,0,0
05/01/2007 03:00,0,0,0,0,0,0,0
05/01/2007 04:00,0,0,0,0,0,0,0
05/01/2007 05:00,0,0,0,0,0,0,0
05/01/2007 06:00,0,0,0,0,0,0,0
05/01/2007 07:00,0,0,0,0,0.0099,0,0
05/01/2007 08:00,0.12289,0.09329,0.16095,0.0946,0.06134,0.04946,0.21389
05/01/2007 09:00,0.16997,0.12593,0.1808,0.26283,0.11617,0.12163,0.38991
05/01/2007 10:00,0.20898,0.09095,0.06108,0.11032,0.10784,0.07627,0.49311
05/01/2007 11:00,0.16977,0.10262,0.04344,0.06579,0.09832,0.03962,0.5333
05/01/2007 12:00,0.15127,0.11038,0.07078,0.08879,0.09708,0.05014,0.51296
05/01/2007 13:00,0.14552,0.07627,0.04974,0.06085,0.12683,0.09268,0.43272
05/01/2007 14:00,0.07493,0.04256,0.02712,0.04177,0.09882,0.03749,0.25632
05/01/2007 15:00,0.02704,0.01084,0.00486,0.00905,0.01746,0.01139,0.07924
05/01/2007 16:00,0,0,0,0,0,0,0
05/01/2007 17:00,0,0,0,0,0,0,0
05/01/2007 18:00,0,0,0,0,0,0,0
05/01/2007 19:00,0,0,0,0,0,0,0
05/01/2007 20:00,0,0,0,0,0,0,0
05/01/2007 21:00,0,0,0,0,0,0,0
05/01/2007 22:00,0,0,0,0,0,0,0
05/01/2007 23:00,0,0,0,0,0,0,0
06/01/2007 00:00,0,0,0,0,0,0,0
06/01/2007 01:00,0,0,0,0,0,0,0
06/01/2007 02:00,0,0,0,0,0,0,0
06/01/2007 03:00,0,0,0,0,0,0,0
06/01/2007 04:00,0,0,0,0,0,0,0
06/01/2007 05:00,0,0,0,0,0,0,0
06/01/2007 06:00,0,0,0,0,0,0,0
06/01/2007 07:00,0,0,0,0,0.01311,0,0
06/01/2007 08:00,0.06594,0.06586,0.07076,0.02811,0.07558,0.05878,0.18727
06/01/2007 09:00,0.14366,0.12866,0.15314,0.27148,0.19462,0.15579,0.39497
06/01/2007 10:00,0.1925,0.1712,0.16842,0.38827,0.22277,0.21133,0.49979
06/01/2007 11:00,0.23197,0.24274,0.34793,0.43054,0.23225,0.26545,0.5305
06/01/2007 12:00,0.23573,0.19492,0.20865,0.34981,0.21407,0.28429,0.50529
06/01/2007 13:00,0.18385,0.15756,0.18208,0.25855,0.24305,0.17796,0.40504
06/01/2007 14:00,0.13602,0.1069,0.15644,0.15869,0.18035,0.14799,0.25966
06/01/2007 15:00,0.07947,0.03778,0.03247,0.03129,0.02817,0.06595,0.07066
06/01/2007 16:00,0,0,0,0,0,0,0
06/01/2007 17:00,0,0,0,0,0,0,0
06/01/2007 18:00,0,0,0,0,0,0,0
06/01/2007 19:00,0,0,0,0,0,0,0
06/01/2007 20:00,0,0,0,0,0,0,0
06/01/2007 21:00,0,0,0,0,0,0,0
06/01/2007 22:00,0,0,0,0,0,0,0
06/01/2007 23:00,0,0,0,0,0,0,0
07/01/2007 00:00,0,0,0,0,0,0,0
07/01/2007 01:00,0,0,0,0,0,0,0
07/01/2007 02:00,0,0,0,0,0,0,0
07/01/2007 03:00,0,0,0,0,0,0,0
07/01/2007 04:00,0,0,0,0,0,0,0
07/01/2007 05:00,0,0,0,0,0,0,0
07/01/2007 06:00,0,0,0,0,0,0,0
07/01/2007 07:00,0,0,0,0,0.0162,0,0
07/01/2007 08:00,0.04672,0.05328,0.038,0.03273,0.08781,0.04665,0.22783
07/01/2007 09:00,0.12804,0.10785,0.05966,0.09299,0.16412,0.08629,0.34913
07/01/2007 10:00,0.16528,0.17494,0.06277,0.04984,0.16255,0.08085,0.4373
07/01/2007 11:00,0.23581,0.30712,0.09179,0.05621,0.16125,0.12337,0.48297
07/01/2007 12:00,0.17923,0.25856,0.14339,0.07717,0.17463,0.14179,0.51322
07/01/2007 13:00,0.12974,0.2204,0.1299,0.09747,0.16333,0.10839,0.4656
07/01/2007 14:00,0.0946,0.11725,0.14019,0.07282,0.13334,0.13498,0.33572
07/01/2007 15:00,0.03737,0.03396,0.09884,0.07231,0.02837,0.04202,0.05108
07/01/2007 16:00,0,0,0,0,0,0,0
07/01/2007 17:00,0,0,0,0,0,0,0
07/01/2007 18:00,0,0,0,0,0,0,0
07/01/2007 19:00,0,0,0,0,0,0,0
07/01/2007 20:00,0,0,0,0,0,0,0
07/01/2007 21:00,0,0,0,0,0,0,0
07/01/2007 22:00,0,0,0,0,0,0,0
07/01/2007 23:00,0,0,0,0,0,0,0
08/01/2007 00:00,0,0,0,0,0,0,0
08/01/2007 01:00,0,0,0,0,0,0,0
08/01/2007 02:00,0,0,0,0,0,0,0
08/01/2007 03:00,0,0,0,0,0,0,0
08/01/2007 04:00,0,0,0,0,0,0,0
08/01/2007 05:00,0,0,0,0,0,0,0
08/01/2007 06:00,0,0,0,0,0,0,0
08/01/2007 07:00,0,0,0,0,0.02328,0,0
08/01/2007 08:00,0.09449,0.12534,0.13868,0.11806,0.06146,0.08705,0.03339
08/01/2007 09:00,0.17939,0.1886,0.14776,0.23584,0.12262,0.21521,0.05192
08/01/2007 10:00,0.10822,0.1027,0.11749,0.15353,0.18581,0.2483,0.13347
08/01/2007 11:00,0.11286,0.0958,0.15407,0.0829,0.25046,0.09758,0.11926
08/01/2007 12:00,0.1349,0.11975,0.22157,0.05884,0.15663,0.1038,0.11147
08/01/2007 13:00,0.09129,0.1071,0.24096,0.19202,0.15745,0.12539,0.168
08/01/2007 14:00,0.08013,0.14342,0.13874,0.06479,0.12163,0.09568,0.17275
08/01/2007 15:00,0.0513,0.04847,0.05392,0.06152,0.05115,0.05733,0.06251
08/01/2007 16:00,0,0,0,0,0,0,0
08/01/2007 17:00,0,0,0,0,0,0,0
08/01/2007 18:00,0,0,0,0,0,0,0
08/01/2007 19:00,0,0,0,0,0,0,0
08/01/2007 20:00,0,0,0,0,0,0,0
08/01/2007 21:00,0,0,0,0,0,0,0
08/01/2007 22:00,0,0,0,0,0,0,0
08/01/2007 23:00,0,0,0,0,0,0,0
09/01/2007 00:00,0,0,0,0,0,0,0
09/01/2007 01:00,0,0,0,0,0,0,0
09/01/2007 02:00,0,0,0,0,0,0,0
09/01/2007 03:00,0,0,0,0,0,0,0
09/01/2007 04:00,0,0,0,0,0,0,0
09/01/2007 05:00,0,0,0,0,0,0,0
09/01/2007 06:00,0,0,0,0,0,0,0
09/01/2007 07:00,0,0,0,0,0.02258,0,0
09/01/2007 08:00,0.08725,0.1057,0.02293,0.03347,0.04226,0.0316,0.14039
09/01/2007 09:00,0.10703,0.11304,0.04662,0.09079,0.10032,0.10622,0.28004
09/01/2007 10:00,0.10919,0.08364,0.04387,0.05176,0.10832,0.12006,0.38284
09/01/2007 11:00,0.18661,0.09054,0.04329,0.04341,0.09959,0.12133,0.51959
09/01/2007 12:00,0.24886,0.11324,0.14243,0.05125,0.16141,0.1337,0.49034
09/01/2007 13:00,0.15608,0.16663,0.17942,0.21421,0.18455,0.15198,0.33344
09/01/2007 14:00,0.08459,0.13192,0.14466,0.26632,0.16215,0.16871,0.16915
09/01/2007 15:00,0.01685,0.03196,0.04969,0.12566,0.06129,0.02994,0.05299
09/01/2007 16:00,0,0,0,0,0,0,0
09/01/2007 17:00,0,0,0,0,0,0,0
09/01/2007 18:00,0,0,0,0,0,0,0
09/01/2007 19:00,0,0,0,0,0,0,0
09/01/2007 20:00,0,0,0,0,0,0,0
09/01/2007 21:00,0,0,0,0,0,0,0
09/01/2007 22:00,0,0,0,0,0,0,0
09/01/2007 23:00,0,0,0,0,0,0,0
10/01/2007 00:00,0,0,0,0,0,0,0
10/01/2007 01:00,0,0,0,0,0,0,0
10/01/2007 02:00,0,0,0,0,0,0,0
10/01/2007 03:00,0,0,0,0,0,0,0
10/01/2007 04:00,0,0,0,0,0,0,0
10/01/2007 05:00,0,0,0,0,0,0,0
10/01/2007 06:00,0,0,0,0,0,0,0
10/01/2007 07:00,0,0,0,0,0.02347,0,0
10/01/2007 08:00,0.06347,0.10344,0.16263,0.26407,0.13511,0.17785,0.04935
10/01/2007 09:00,0.14521,0.17842,0.15419,0.40427,0.25544,0.28347,0.0765
10/01/2007 10:00,0.27584,0.36388,0.44125,0.34113,0.29187,0.27574,0.03808
10/01/2007 11:00,0.38155,0.42649,0.40666,0.62757,0.31097,0.54622,0.03814
10/01/2007 12:00,0.37211,0.45328,0.46357,0.64028,0.33386,0.48739,0.07356
10/01/2007 13:00,0.3316,0.45098,0.47837,0.57151,0.30883,0.39689,0.05817
10/01/2007 14:00,0.24687,0.33721,0.39902,0.41918,0.22546,0.30305,0.03824
10/01/2007 15:00,0.1257,0.13646,0.1545,0.15065,0.08113,0.13295,0.0105
10/01/2007 16:00,0,0,0,0,0,0,0
10/01/2007 17:00,0,0,0,0,0,0,0
10/01/2007 18:00,0,0,0,0,0,0,0
10/01/2007 19:00,0,0,0,0,0,0,0
10/01/2007 20:00,0,0,0,0,0,0,0
10/01/2007 21:00,0,0,0,0,0,0,0
10/01/2007 22:00,0,0,0,0,0,0,0
10/01/2007 23:00,0,0,0,0,0,0,0
11/01/2007 00:00,0,0,0,0,0,0,0
11/01/2007 01:00,0,0,0,0,0,0,0
11/01/2007 02:00,0,0,0,0,0,0,0
11/01/2007 03:00,0,0,0,0,0,0,0
11/01/2007 04:00,0,0,0,0,0,0,0
11/01/2007 05:00,0,0,0,0,0,0,0
11/01/2007 06:00,0,0,0,0,0,0,0
11/01/2007 07:00,0,0,0,0,0.02522,0,0.00199
11/01/2007 08:00,0.11336,0.13464,0.13701,0.17765,0.10387,0.15198,0.23717
11/01/2007 09:00,0.24711,0.31042,0.29305,0.16981,0.21823,0.30115,0.42811
11/01/2007 10:00,0.36243,0.4147,0.51927,0.26188,0.28875,0.3882,0.54809
11/01/2007 11:00,0.38701,0.46013,0.52171,0.34334,0.33843,0.40169,0.58137
11/01/2007 12:00,0.27831,0.30455,0.26984,0.27771,0.24991,0.28822,0.39495
11/01/2007 13:00,0.25018,0.3206,0.14097,0.12163,0.2797,0.24414,0.41033
11/01/2007 14:00,0.20895,0.19068,0.21932,0.07022,0.15622,0.07826,0.21462
11/01/2007 15:00,0.11891,0.12711,0.0656,0.02977,0.04358,0.09479,0.05333
11/01/2007 16:00,0,0,0,0,0,0,0
11/01/2007 17:00,0,0,0,0,0,0,0
11/01/2007 18:00,0,0,0,0,0,0,0
11/01/2007 19:00,0,0,0,0,0,0,0
11/01/2007 20:00,0,0,0,0,0,0,0
11/01/2007 21:00,0,0,0,0,0,0,0
11/01/2007 22:00,0,0,0,0,0,0,0
11/01/2007 23:00,0,0,0,0,0,0,0
12/01/2007 00:00,0,0,0,0,0,0,0
12/01/2007 01:00,0,0,0,0,0,0,0
12/01/2007 02:00,0,0,0,0,0,0,0
12/01/2007 03:00,0,0,0,0,0,0,0
12/01/2007 04:00,0,0,0,0,0,0,0
12/01/2007 05:00,0,0,0,0,0,0,0
12/01/2007 06:00,0,0,0,0,0,0,0
12/01/2007 07:00,0,0,0,0,0.02454,0,0.00619
12/01/2007 08:00,0.04239,0.05176,0.10067,0.0695,0.05491,0.04777,0.10058
12/01/2007 09:00,0.0778,0.11802,0.25744,0.11416,0.12268,0.06525,0.33321
12/01/2007 10:00,0.07158,0.09147,0.12088,0.05968,0.11865,0.04255,0.47515
12/01/2007 11:00,0.09568,0.06385,0.07586,0.05072,0.1393,0.05322,0.55954
12/01/2007 12:00,0.09139,0.0727,0.07688,0.04347,0.13306,0.03826,0.56054
12/01/2007 13:00,0.15074,0.0867,0.06403,0.04372,0.12694,0.04026,0.50235
12/01/2007 14:00,0.17173,0.07137,0.02525,0.0396,0.08088,0.04235,0.34625
12/01/2007 15:00,0.10403,0.03668,0.00897,0.05454,0.0338,0.00955,0.12415
12/01/2007 16:00,0,0,0,0,0,0,0
12/01/2007 17:00,0,0,0,0,0,0,0
12/01/2007 18:00,0,0,0,0,0,0,0
12/01/2007 19:00,0,0,0,0,0,0,0
12/01/2007 20:00,0,0,0,0,0,0,0
12/01/2007 21:00,0,0,0,0,0,0,0
12/01/2007 22:00,0,0,0,0,0,0,0
12/01/2007 23:00,0,0,0,0,0,0,0
13/01/2007 00:00,0,0,0,0,0,0,0
13/01/2007 01:00,0,0,0,0,0,0,0
13/01/2007 02:00,0,0,0,0,0,0,0
13/01/2007 03:00,0,0,0,0,0,0,0
13/01/2007 04:00,0,0,0,0,0,0,0
13/01/2007 05:00,0,0,0,0,0,0,0
13/01/2007 06:00,0,0,0,0,0,0,0
13/01/2007 07:00,0,0,0,0,0.0285,0,0.0228
13/01/2007 08:00,0.14582,0.20666,0.2134,0.25886,0.16029,0.20136,0.24555
13/01/2007 09:00,0.29875,0.37874,0.37659,0.45303,0.27501,0.34275,0.43869
13/01/2007 10:00,0.38268,0.48482,0.39975,0.47737,0.36241,0.45802,0.55807
13/01/2007 11:00,0.41477,0.54544,0.54592,0.60196,0.39512,0.47351,0.60564
13/01/2007 12:00,0.40761,0.53914,0.62651,0.65848,0.39672,0.47119,0.59487
13/01/2007 13:00,0.37308,0.48309,0.58399,0.57764,0.34819,0.4181,0.51259
13/01/2007 14:00,0.28855,0.3692,0.42968,0.42658,0.24882,0.32095,0.35631
13/01/2007 15:00,0.14054,0.17424,0.18226,0.18373,0.08872,0.13673,0.13214
13/01/2007 16:00,0,0,0,0,0,0,0
13/01/2007 17:00,0,0,0,0,0,0,0
13/01/2007 18:00,0,0,0,0,0,0,0
13/01/2007 19:00,0,0,0,0,0,0,0
13/01/2007 20:00,0,0,0,0,0,0,0
13/01/2007 21:00,0,0,0,0,0,0,0
13/01/2007 22:00,0,0,0,0,0,0,0
13/01/2007 23:00,0,0,0,0,0,0,0
14/01/2007 00:00,0,0,0,0,0,0,0
14/01/2007 01:00,0,0,0,0,0,0,0
14/01/2007 02:00,0,0,0,0,0,0,0
14/01/2007 03:00,0,0,0,0,0,0,0
14/01/2007 04:00,0,0,0,0,0,0,0
14/01/2007 05:00,0,0,0,0,0,0,0
14/01/2007 06:00,0,0,0,0,0,0,0
14/01/2007 07:00,0,0,0,0,0.03257,0,0.03487
14/01/2007 08:00,0.09844,0.08991,0.14403,0.13349,0.14687,0.03987,0.2638
14/01/2007 09:00,0.22294,0.18009,0.30175,0.27159,0.25469,0.07569,0.45823
14/01/2007 10:00,0.33433,0.26884,0.32891,0.35599,0.31103,0.16696,0.58804
14/01/2007 11:00,0.4056,0.35164,0.2725,0.17364,0.31862,0.17535,0.64591
14/01/2007 12:00,0.43307,0.36518,0.1653,0.13628,0.32718,0.1922,0.6607
14/01/2007 13:00,0.40617,0.30457,0.09728,0.12841,0.29235,0.17977,0.57747
14/01/2007 14:00,0.3193,0.28762,0.2745,0.16895,0.22024,0.14923,0.40141
14/01/2007 15:00,0.16753,0.18473,0.18952,0.15851,0.11089,0.10589,0.15881
14/01/2007 16:00,0,0,0,0,0,0,0
14/01/2007 17:00,0,0,0,0,0,0,0
14/01/2007 18:00,0,0,0,0,0,0,0
14/01/2007 19:00,0,0,0,0,0,0,0
14/01/2007 20:00,0,0,0,0,0,0,0
14/01/2007 21:00,0,0,0,0,0,0,0
14/01/2007 22:00,0,0,0,0,0,0,0
14/01/2007 23:00,0,0,0,0,0,0,0
15/01/2007 00:00,0,0,0,0,0,0,0
15/01/2007 01:00,0,0,0,0,0,0,0
15/01/2007 02:00,0,0,0,0,0,0,0
15/01/2007 03:00,0,0,0,0,0,0,0
15/01/2007 04:00,0,0,0,0,0,0,0
15/01/2007 05:00,0,0,0,0,0,0,0
15/01/2007 06:00,0,0,0,0,0,0,0
15/01/2007 07:00,0,0,0,0,0.03025,0,0.04546
15/01/2007 08:00,0.14284,0.16139,0.06994,0.07377,0.16581,0.16039,0.25276
15/01/2007 09:00,0.31173,0.31307,0.10916,0.1302,0.31259,0.30375,0.45344
15/01/2007 10:00,0.40624,0.39421,0.11258,0.12205,0.39822,0.38752,0.59758
15/01/2007 11:00,0.47839,0.47705,0.1578,0.14368,0.4214,0.41929,0.64905
15/01/2007 12:00,0.4718,0.53143,0.24256,0.15568,0.43352,0.43235,0.67852
15/01/2007 13:00,0.41397,0.49982,0.33023,0.17456,0.3661,0.43358,0.59793
15/01/2007 14:00,0.29023,0.39618,0.35476,0.18925,0.28373,0.34641,0.45128
15/01/2007 15:00,0.11957,0.18699,0.18362,0.12338,0.16016,0.20038,0.19733
15/01/2007 16:00,0,0,0,0,0,0,0
15/01/2007 17:00,0,0,0,0,0,0,0
15/01/2007 18:00,0,0,0,0,0,0,0
15/01/2007 19:00,0,0,0,0,0,0,0
15/01/2007 20:00,0,0,0,0,0,0,0
15/01/2007 21:00,0,0,0,0,0,0,0
15/01/2007 22:00,0,0,0,0,0,0,0
15/01/2007 23:00,0,0,0,0,0,0,0
16/01/2007 00:00,0,0,0,0,0,0,0
16/01/2007 01:00,0,0,0,0,0,0,0
16/01/2007 02:00,0,0,0,0,0,0,0
16/01/2007 03:00,0,0,0,0,0,0,0
16/01/2007 04:00,0,0,0,0,0,0,0
16/01/2007 05:00,0,0,0,0,0,0,0
16/01/2007 06:00,0,0,0,0,0,0,0
16/01/2007 07:00,0,0,0,0,0.02822,0,0.0622
16/01/2007 08:00,0.06808,0.08259,0.07193,0.06035,0.09294,0.08483,0.14686
16/01/2007 09:00,0.19912,0.20451,0.22069,0.21574,0.2795,0.21845,0.40934
16/01/2007 10:00,0.33411,0.34936,0.30705,0.34155,0.45033,0.44448,0.51518
16/01/2007 11:00,0.44916,0.44469,0.42828,0.49983,0.57688,0.56669,0.62626
16/01/2007 12:00,0.4501,0.41186,0.49167,0.56324,0.57434,0.55432,0.64164
16/01/2007 13:00,0.3983,0.28966,0.31494,0.44287,0.4105,0.35766,0.5117
16/01/2007 14:00,0.29869,0.20161,0.25688,0.20005,0.29646,0.28565,0.32296
16/01/2007 15:00,0.13164,0.10896,0.10443,0.11628,0.06311,0.09381,0.17343
16/01/2007 16:00,0,0,0,0,0,0,0
16/01/2007 17:00,0,0,0,0,0,0,0
16/01/2007 18:00,0,0,0,0,0,0,0
16/01/2007 19:00,0,0,0,0,0,0,0
16/01/2007 20:00,0,0,0,0,0,0,0
16/01/2007 21:00,0,0,0,0,0,0,0
16/01/2007 22:00,0,0,0,0,0,0,0
16/01/2007 23:00,0,0,0,0,0,0,0
17/01/2007 00:00,0,0,0,0,0,0,0
17/01/2007 01:00,0,0,0,0,0,0,0
17/01/2007 02:00,0,0,0,0,0,0,0
17/01/2007 03:00,0,0,0,0,0,0,0
17/01/2007 04:00,0,0,0,0,0,0,0
17/01/2007 05:00,0,0,0,0,0,0,0
17/01/2007 06:00,0,0,0,0,0,0,0
17/01/2007 07:00,0,0,0,0,0.03483,0,0.06568
17/01/2007 08:00,0.1061,0.12154,0.11069,0.12793,0.12426,0.12373,0.16812
17/01/2007 09:00,0.22222,0.24128,0.13583,0.25655,0.28566,0.35151,0.35404
17/01/2007 10:00,0.22691,0.2599,0.20131,0.23525,0.43515,0.4272,0.57781
17/01/2007 11:00,0.27665,0.29721,0.23018,0.21091,0.45699,0.38351,0.65626
17/01/2007 12:00,0.3026,0.25738,0.15714,0.28486,0.42034,0.36501,0.65027
17/01/2007 13:00,0.32408,0.27641,0.30618,0.16443,0.35852,0.24454,0.55086
17/01/2007 14:00,0.24825,0.25157,0.32248,0.37657,0.23258,0.24263,0.39317
17/01/2007 15:00,0.10322,0.09251,0.08943,0.12611,0.11247,0.14798,0.16628
17/01/2007 16:00,0.00032,0,0,0,0,0,0
17/01/2007 17:00,0,0,0,0,0,0,0
17/01/2007 18:00,0,0,0,0,0,0,0
17/01/2007 19:00,0,0,0,0,0,0,0
17/01/2007 20:00,0,0,0,0,0,0,0
17/01/2007 21:00,0,0,0,0,0,0,0
17/01/2007 22:00,0,0,0,0,0,0,0
17/01/2007 23:00,0,0,0,0,0,0,0
18/01/2007 00:00,0,0,0,0,0,0,0
18/01/2007 01:00,0,0,0,0,0,0,0
18/01/2007 02:00,0,0,0,0,0,0,0
18/01/2007 03:00,0,0,0,0,0,0,0
18/01/2007 04:00,0,0,0,0,0,0,0
18/01/2007 05:00,0,0,0,0,0,0,0
18/01/2007 06:00,0,0,0,0,0,0,0
18/01/2007 07:00,0,0,0,0,0.03611,0.00377,0.05649
18/01/2007 08:00,0.04775,0.06295,0.07347,0.08436,0.04018,0.06627,0.02822
18/01/2007 09:00,0.02621,0.02361,0.03889,0.0373,0.19864,0.02408,0.25068
18/01/2007 10:00,0.05282,0.03218,0.05348,0.03418,0.16475,0.04827,0.20246
18/01/2007 11:00,0.05592,0.03302,0.03579,0.02703,0.14627,0.03973,0.13914
18/01/2007 12:00,0.04793,0.03357,0.03606,0.03677,0.18987,0.04752,0.16709
18/01/2007 13:00,0.04305,0.0304,0.02427,0.02275,0.08949,0.0276,0.14425
18/01/2007 14:00,0.04308,0.02074,0.03852,0.02829,0.0514,0.02394,0.06745
18/01/2007 15:00,0.01709,0.01011,0.00774,0.01143,0.03263,0.01191,0.03098
18/01/2007 16:00,0.00143,0,0,0,0,0,0
18/01/2007 17:00,0,0,0,0,0,0,0
18/01/2007 18:00,0,0,0,0,0,0,0
18/01/2007 19:00,0,0,0,0,0,0,0
18/01/2007 20:00,0,0,0,0,0,0,0
18/01/2007 21:00,0,0,0,0,0,0,0
18/01/2007 22:00,0,0,0,0,0,0,0
18/01/2007 23:00,0,0,0,0,0,0,0
19/01/2007 00:00,0,0,0,0,0,0,0
