Datetime,CH01,CH02,CH03,CH04,CH05,CH06,CH07
03/01/2008 11:00,0.27359,0.19063,0.19227,0.2597,0.28695,0.20308,0.11487
03/01/2008 12:00,0.30756,0.28235,0.21107,0.37945,0.30195,0.23421,0.08381
03/01/2008 13:00,0.30046,0.31781,0.2497,0.19489,0.13104,0.23793,0.04993
03/01/2008 14:00,0.22084,0.2395,0.23262,0.25749,0.03743,0.08714,0.01858
03/01/2008 15:00,0.08239,0.07036,0.07906,0.01818,0.00969,0.06315,0.00648
03/01/2008 16:00,0,0,0,0,0,0,0
03/01/2008 17:00,0,0,0,0,0,0,0
03/01/2008 18:00,0,0,0,0,0,0,0
03/01/2008 19:00,0,0,0,0,0,0,0
03/01/2008 20:00,0,0,0,0,0,0,0
03/01/2008 21:00,0,0,0,0,0,0,0
03/01/2008 22:00,0,0,0,0,0,0,0
03/01/2008 23:00,0,0,0,0,0,0,0
04/01/2008 00:00,0,0,0,0,0,0,0
04/01/2008 01:00,0,0,0,0,0,0,0
04/01/2008 02:00,0,0,0,0,0,0,0
04/01/2008 03:00,0,0,0,0,0,0,0
04/01/2008 04:00,0,0,0,0,0,0,0
04/01/2008 05:00,0,0,0,0,0,0,0
04/01/2008 06:00,0,0,0,0,0,0,0
04/01/2008 07:00,0,0,0,0,0.00829,0,0
04/01/2008 08:00,0.02033,0.02663,0.0795,0.02994,0.08613,0.07695,0.01011
04/01/2008 09:00,0.06481,0.06015,0.11025,0.19014,0.14728,0.08657,0.03364
04/01/2008 10:00,0.06651,0.06813,0.04549,0.10877,0.16374,0.06497,0.03442
04/01/2008 11:00,0.08974,0.092,0.05621,0.0404,0.16729,0.06956,0.03738
04/01/2008 12:00,0.08832,0.09574,0.05281,0.03473,0.09525,0.06239,0.04722
04/01/2008 13:00,0.19204,0.06147,0.0625,0.03348,0.10953,0.03734,0.06203
04/01/2008 14:00,0.13405,0.07439,0.01805,0.04046,0.0683,0.0202,0.10702
04/01/2008 15:00,0.05862,0.04814,0.03445,0.00377,0.01437,0.01457,0.00713
04/01/2008 16:00,0,0,0,0,0,0,0
04/01/2008 17:00,0,0,0,0,0,0,0
04/01/2008 18:00,0,0,0,0,0,0,0
04/01/2008 19:00,0,0,0,0,0,0,0
04/01/2008 20:00,0,0,0,0,0,0,0
04/01/2008 21:00,0,0,0,0,0,0,0
04/01/2008 22:00,0,0,0,0,0,0,0
04/01/2008 23:00,0,0,0,0,0,0,0
05/01/2008 00:00,0,0,0,0,0,0,0
05/01/2008 01:00,0,0,0,0,0,0,0
05/01/2008 02:00,0,0,0,0,0,0,0
05/01/2008 03:00,0,0,0,0,0,0,0
05/01/2008 04:00,0,0,0,0,0,0,0
05/01/2008 05:00,0,0,0,0,0,0,0
05/01/2008 06:00,0,0,0,0,0,0,0
05/01/2008 07:00,0,0,0,0,0.00987,0,0
05/01/2008 08:00,0.02947,0.02189,0.00695,0.07301,0.06913,0.0491,0.03779
05/01/2008 09:00,0.14039,0.11368,0.04568,0.05473,0.12,0.05932,0.02417
05/01/2008 10:00,0.20055,0.18991,0.07443,0.06481,0.06437,0.12421,0.03459
05/01/2008 11:00,0.10615,0.17695,0.08039,0.08597,0.08734,0.17383,0.05941
05/01/2008 12:00,0.07118,0.07027,0.03311,0.08939,0.15423,0.14859,0.06115
05/01/2008 13:00,0.09705,0.06725,0.03013,0.0366,0.0819,0.08805,0.05222
05/01/2008 14:00,0.08358,0.02509,0.01751,0.02424,0.08133,0.06386,0.03642
05/01/2008 15:00,0.01749,0.00969,0.00265,0.00129,0.01431,0.00517,0.00463
05/01/2008 16:00,0,0,0,0,0,0,0
05/01/2008 17:00,0,0,0,0,0,0,0
05/01/2008 18:00,0,0,0,0,0,0,0
05/01/2008 19:00,0,0,0,0,0,0,0
05/01/2008 20:00,0,0,0,0,0,0,0
05/01/2008 21:00,0,0,0,0,0,0,0
05/01/2008 22:00,0,0,0,0,0,0,0
05/01/2008 23:00,0,0,0,0,0,0,0
06/01/2008 00:00,0,0,0,0,0,0,0
06/01/2008 01:00,0,0,0,0,0,0,0
06/01/2008 02:00,0,0,0,0,0,0,0
06/01/2008 03:00,0,0,0,0,0,0,0
06/01/2008 04:00,0,0,0,0,0,0,0
06/01/2008 05:00,0,0,0,0,0,0,0
06/01/2008 06:00,0,0,0,0,0,0,0
06/01/2008 07:00,0,0,0,0,0.01319,0,0
06/01/2008 08:00,0.05202,0.07756,0.07382,0.09702,0.04892,0.06084,0.02714
06/01/2008 09:00,0.12625,0.10345,0.09595,0.07769,0.07324,0.10294,0.11207
06/01/2008 10:00,0.12882,0.10982,0.20217,0.12828,0.05643,0.10926,0.15533
06/01/2008 11:00,0.15337,0.11597,0.26963,0.11151,0.06505,0.09525,0.18757
06/01/2008 12:00,0.21627,0.13331,0.06566,0.07888,0.0897,0.03881,0.19334
06/01/2008 13:00,0.16852,0.21072,0.05892,0.0941,0.06254,0.03377,0.1982
06/01/2008 14:00,0.1045,0.1888,0.1354,0.04895,0.0404,0.06101,0.15452
06/01/2008 15:00,0.05014,0.06465,0.0216,0.02627,0.03122,0.01658,0.05619
06/01/2008 16:00,0,0,0,0,0,0,0
06/01/2008 17:00,0,0,0,0,0,0,0
06/01/2008 18:00,0,0,0,0,0,0,0
06/01/2008 19:00,0,0,0,0,0,0,0
06/01/2008 20:00,0,0,0,0,0,0,0
06/01/2008 21:00,0,0,0,0,0,0,0
06/01/2008 22:00,0,0,0,0,0,0,0
06/01/2008 23:00,0,0,0,0,0,0,0
07/01/2008 00:00,0,0,0,0,0,0,0
07/01/2008 01:00,0,0,0,0,0,0,0
07/01/2008 02:00,0,0,0,0,0,0,0
07/01/2008 03:00,0,0,0,0,0,0,0
07/01/2008 04:00,0,0,0,0,0,0,0
07/01/2008 05:00,0,0,0,0,0,0,0
07/01/2008 06:00,0,0,0,0,0,0,0
07/01/2008 07:00,0,0,0,0,0.01625,0,0
07/01/2008 08:00,0.01695,0.0436,0.08911,0.02532,0.0227,0.04027,0.01028
07/01/2008 09:00,0.06362,0.10586,0.12283,0.10139,0.10845,0.09191,0.10266
07/01/2008 10:00,0.17647,0.1103,0.10439,0.04615,0.14703,0.09284,0.18038
07/01/2008 11:00,0.11972,0.11589,0.26457,0.14106,0.20692,0.05667,0.25532
07/01/2008 12:00,0.14463,0.17133,0.16037,0.09826,0.10141,0.0926,0.26788
07/01/2008 13:00,0.14468,0.19026,0.24581,0.11309,0.06792,0.07498,0.26267
07/01/2008 14:00,0.10857,0.13462,0.15566,0.15837,0.04635,0.09445,0.18708
07/01/2008 15:00,0.05255,0.05967,0.03566,0.04324,0.03303,0.04294,0.04591
07/01/2008 16:00,0,0,0,0,0,0,0
07/01/2008 17:00,0,0,0,0,0,0,0
07/01/2008 18:00,0,0,0,0,0,0,0
07/01/2008 19:00,0,0,0,0,0,0,0
07/01/2008 20:00,0,0,0,0,0,0,0
07/01/2008 21:00,0,0,0,0,0,0,0
07/01/2008 22:00,0,0,0,0,0,0,0
07/01/2008 23:00,0,0,0,0,0,0,0
08/01/2008 00:00,0,0,0,0,0,0,0
08/01/2008 01:00,0,0,0,0,0,0,0
08/01/2008 02:00,0,0,0,0,0,0,0
08/01/2008 03:00,0,0,0,0,0,0,0
08/01/2008 04:00,0,0,0,0,0,0,0
08/01/2008 05:00,0,0,0,0,0,0,0
08/01/2008 06:00,0,0,0,0,0,0,0
08/01/2008 07:00,0,0,0,0,0.02361,0,0
08/01/2008 08:00,0.10901,0.17057,0.2395,0.21282,0.08452,0.16118,0.11984
08/01/2008 09:00,0.22883,0.34878,0.46283,0.47941,0.19399,0.30178,0.23118
08/01/2008 10:00,0.29312,0.44827,0.58042,0.60202,0.2554,0.36274,0.29212
08/01/2008 11:00,0.32184,0.49275,0.59459,0.61821,0.26703,0.38389,0.32507
08/01/2008 12:00,0.32303,0.46068,0.52275,0.51301,0.24904,0.35893,0.30947
08/01/2008 13:00,0.27797,0.35647,0.43483,0.49345,0.20395,0.30228,0.28796
08/01/2008 14:00,0.21857,0.24337,0.36221,0.39408,0.1408,0.19059,0.21609
08/01/2008 15:00,0.08618,0.07179,0.16198,0.12702,0.06509,0.0648,0.05434
08/01/2008 16:00,0,0,0,0,0,0,0
08/01/2008 17:00,0,0,0,0,0,0,0
08/01/2008 18:00,0,0,0,0,0,0,0
08/01/2008 19:00,0,0,0,0,0,0,0
08/01/2008 20:00,0,0,0,0,0,0,0
08/01/2008 21:00,0,0,0,0,0,0,0
08/01/2008 22:00,0,0,0,0,0,0,0
08/01/2008 23:00,0,0,0,0,0,0,0
09/01/2008 00:00,0,0,0,0,0,0,0
09/01/2008 01:00,0,0,0,0,0,0,0
09/01/2008 02:00,0,0,0,0,0,0,0
09/01/2008 03:00,0,0,0,0,0,0,0
09/01/2008 04:00,0,0,0,0,0,0,0
09/01/2008 05:00,0,0,0,0,0,0,0
09/01/2008 06:00,0,0,0,0,0,0,0
09/01/2008 07:00,0,0,0,0,0.02283,0,0
09/01/2008 08:00,0.09248,0.01828,0.01381,0.00988,0.06296,0.06212,0.09265
09/01/2008 09:00,0.13573,0.03598,0.06486,0.03678,0.20128,0.07441,0.21718
09/01/2008 10:00,0.11473,0.04072,0.03948,0.07444,0.29733,0.13091,0.33799
09/01/2008 11:00,0.13286,0.05918,0.0518,0.03778,0.36052,0.14713,0.27153
09/01/2008 12:00,0.12195,0.09419,0.07812,0.06168,0.24059,0.05251,0.35563
09/01/2008 13:00,0.08753,0.08013,0.06454,0.09078,0.25256,0.12404,0.29723
09/01/2008 14:00,0.07122,0.0352,0.03685,0.02878,0.12992,0.05622,0.17137
09/01/2008 15:00,0.02553,0.02583,0.02891,0.01205,0.01675,0.01609,0.03975
09/01/2008 16:00,0,0,0,0,0,0,0
09/01/2008 17:00,0,0,0,0,0,0,0
09/01/2008 18:00,0,0,0,0,0,0,0
09/01/2008 19:00,0,0,0,0,0,0,0
09/01/2008 20:00,0,0,0,0,0,0,0
09/01/2008 21:00,0,0,0,0,0,0,0
09/01/2008 22:00,0,0,0,0,0,0,0
09/01/2008 23:00,0,0,0,0,0,0,0
10/01/2008 00:00,0,0,0,0,0,0,0
10/01/2008 01:00,0,0,0,0,0,0,0
10/01/2008 02:00,0,0,0,0,0,0,0
10/01/2008 03:00,0,0,0,0,0,0,0
10/01/2008 04:00,0,0,0,0,0,0,0
10/01/2008 05:00,0,0,0,0,0,0,0
10/01/2008 06:00,0,0,0,0,0,0,0
10/01/2008 07:00,0,0,0,0,0.02398,0,0
10/01/2008 08:00,0.11083,0.15196,0.21868,0.25735,0.09571,0.19042,0.13944
10/01/2008 09:00,0.22918,0.31208,0.41218,0.4762,0.21165,0.3258,0.26207
10/01/2008 10:00,0.29145,0.41672,0.54043,0.59238,0.28241,0.39393,0.32371
10/01/2008 11:00,0.33445,0.4895,0.64613,0.64675,0.3009,0.42899,0.35211
10/01/2008 12:00,0.34581,0.50748,0.63673,0.63723,0.29786,0.40847,0.35416
10/01/2008 13:00,0.30847,0.43602,0.47309,0.53194,0.24963,0.36198,0.33026
10/01/2008 14:00,0.22323,0.28624,0.30019,0.28678,0.14326,0.22233,0.23916
10/01/2008 15:00,0.07687,0.07548,0.05169,0.03755,0.03467,0.0443,0.07763
10/01/2008 16:00,0,0,0,0,0,0,0
10/01/2008 17:00,0,0,0,0,0,0,0
10/01/2008 18:00,0,0,0,0,0,0,0
10/01/2008 19:00,0,0,0,0,0,0,0
10/01/2008 20:00,0,0,0,0,0,0,0
10/01/2008 21:00,0,0,0,0,0,0,0
10/01/2008 22:00,0,0,0,0,0,0,0
10/01/2008 23:00,0,0,0,0,0,0,0
11/01/2008 00:00,0,0,0,0,0,0,0
11/01/2008 01:00,0,0,0,0,0,0,0
11/01/2008 02:00,0,0,0,0,0,0,0
11/01/2008 03:00,0,0,0,0,0,0,0
11/01/2008 04:00,0,0,0,0,0,0,0
11/01/2008 05:00,0,0,0,0,0,0,0
11/01/2008 06:00,0,0,0,0,0,0,0
11/01/2008 07:00,0,0,0,0,0.02587,0,0.00201
11/01/2008 08:00,0.09335,0.06696,0.10744,0.23924,0.07277,0.10094,0.01766
11/01/2008 09:00,0.24716,0.29332,0.32084,0.33239,0.15807,0.2422,0.02312
11/01/2008 10:00,0.32522,0.47053,0.53512,0.51867,0.19121,0.39844,0.02232
11/01/2008 11:00,0.402,0.57148,0.63674,0.61145,0.2241,0.46241,0.02767
11/01/2008 12:00,0.41681,0.57129,0.67655,0.66027,0.23915,0.50033,0.06876
11/01/2008 13:00,0.33677,0.51657,0.60543,0.60737,0.26544,0.40058,0.02789
11/01/2008 14:00,0.24705,0.36084,0.43035,0.43952,0.1583,0.27304,0.02803
11/01/2008 15:00,0.12511,0.17183,0.14967,0.10531,0.03602,0.09205,0.00597
11/01/2008 16:00,0,0,0,0,0,0,0
11/01/2008 17:00,0,0,0,0,0,0,0
11/01/2008 18:00,0,0,0,0,0,0,0
11/01/2008 19:00,0,0,0,0,0,0,0
11/01/2008 20:00,0,0,0,0,0,0,0
11/01/2008 21:00,0,0,0,0,0,0,0
11/01/2008 22:00,0,0,0,0,0,0,0
11/01/2008 23:00,0,0,0,0,0,0,0
12/01/2008 00:00,0,0,0,0,0,0,0
12/01/2008 01:00,0,0,0,0,0,0,0
12/01/2008 02:00,0,0,0,0,0,0,0
12/01/2008 03:00,0,0,0,0,0,0,0
12/01/2008 04:00,0,0,0,0,0,0,0
12/01/2008 05:00,0,0,0,0,0,0,0
12/01/2008 06:00,0,0,0,0,0,0,0
12/01/2008 07:00,0,0,0,0,0.02454,0,0.00622
12/01/2008 08:00,0.0112,0.01189,0.0122,0.01119,0.02198,0.02077,0.00759
12/01/2008 09:00,0.03413,0.02859,0.03257,0.0225,0.04508,0.0386,0.01746
12/01/2008 10:00,0.03031,0.03521,0.03315,0.02434,0.04947,0.04281,0.02065
12/01/2008 11:00,0.04441,0.0508,0.03668,0.03279,0.03438,0.0395,0.02421
12/01/2008 12:00,0.07906,0.0516,0.04112,0.05041,0.04382,0.04166,0.03203
12/01/2008 13:00,0.05953,0.05705,0.04826,0.04285,0.05279,0.06075,0.03042
12/01/2008 14:00,0.05557,0.03721,0.02844,0.03001,0.03038,0.02807,0.01926
12/01/2008 15:00,0.02022,0.01639,0.01256,0.00547,0.00822,0.01148,0.00846
12/01/2008 16:00,0,0,0,0,0,0,0
12/01/2008 17:00,0,0,0,0,0,0,0
12/01/2008 18:00,0,0,0,0,0,0,0
12/01/2008 19:00,0,0,0,0,0,0,0
12/01/2008 20:00,0,0,0,0,0,0,0
12/01/2008 21:00,0,0,0,0,0,0,0
12/01/2008 22:00,0,0,0,0,0,0,0
12/01/2008 23:00,0,0,0,0,0,0,0
13/01/2008 00:00,0,0,0,0,0,0,0
13/01/2008 01:00,0,0,0,0,0,0,0
13/01/2008 02:00,0,0,0,0,0,0,0
13/01/2008 03:00,0,0,0,0,0,0,0
13/01/2008 04:00,0,0,0,0,0,0,0
13/01/2008 05:00,0,0,0,0,0,0,0
13/01/2008 06:00,0,0,0,0,0,0,0
13/01/2008 07:00,0,0,0,0,0.02876,0,0.02292
13/01/2008 08:00,0.06259,0.06464,0.04665,0.12234,0.08002,0.07029,0.09253
13/01/2008 09:00,0.11387,0.10489,0.13526,0.18097,0.08548,0.09911,0.08736
13/01/2008 10:00,0.1361,0.11603,0.18168,0.18595,0.10004,0.07645,0.06432
13/01/2008 11:00,0.15225,0.13097,0.14667,0.18661,0.13708,0.08979,0.12554
13/01/2008 12:00,0.15422,0.09538,0.07984,0.20164,0.09926,0.08859,0.11679
13/01/2008 13:00,0.1623,0.08419,0.04837,0.17191,0.08994,0.078,0.13145
13/01/2008 14:00,0.1272,0.07304,0.02891,0.06159,0.06392,0.04201,0.1704
13/01/2008 15:00,0.07028,0.04296,0.0145,0.01394,0.02661,0.02044,0.06421
13/01/2008 16:00,0,0,0,0,0,0,0
13/01/2008 17:00,0,0,0,0,0,0,0
13/01/2008 18:00,0,0,0,0,0,0,0
13/01/2008 19:00,0,0,0,0,0,0,0
13/01/2008 20:00,0,0,0,0,0,0,0
13/01/2008 21:00,0,0,0,0,0,0,0
13/01/2008 22:00,0,0,0,0,0,0,0
13/01/2008 23:00,0,0,0,0,0,0,0
14/01/2008 00:00,0,0,0,0,0,0,0
14/01/2008 01:00,0,0,0,0,0,0,0
14/01/2008 02:00,0,0,0,0,0,0,0
14/01/2008 03:00,0,0,0,0,0,0,0
14/01/2008 04:00,0,0,0,0,0,0,0
14/01/2008 05:00,0,0,0,0,0,0,0
14/01/2008 06:00,0,0,0,0,0,0,0
14/01/2008 07:00,0,0,0,0,0.03297,0,0.03514
14/01/2008 08:00,0.02468,0.03462,0.02722,0.0574,0.04129,0.05682,0.01339
14/01/2008 09:00,0.07514,0.05411,0.07941,0.04704,0.05907,0.08689,0.03496
14/01/2008 10:00,0.06985,0.08391,0.17118,0.12864,0.08888,0.15113,0.03975
14/01/2008 11:00,0.12836,0.06275,0.1891,0.39898,0.14267,0.19598,0.03619
14/01/2008 12:00,0.09617,0.09811,0.10583,0.20896,0.11778,0.17598,0.04585
14/01/2008 13:00,0.0678,0.05918,0.24516,0.2502,0.10146,0.24787,0.03564
14/01/2008 14:00,0.07054,0.04301,0.02945,0.11763,0.09515,0.05633,0.03899
14/01/2008 15:00,0.03243,0.0301,0.01015,0.03006,0.01832,0.02975,0.02136
14/01/2008 16:00,0,0,0,0,0,0,0
14/01/2008 17:00,0,0,0,0,0,0,0
14/01/2008 18:00,0,0,0,0,0,0,0
14/01/2008 19:00,0,0,0,0,0,0,0
14/01/2008 20:00,0,0,0,0,0,0,0
14/01/2008 21:00,0,0,0,0,0,0,0
14/01/2008 22:00,0,0,0,0,0,0,0
14/01/2008 23:00,0,0,0,0,0,0,0
15/01/2008 00:00,0,0,0,0,0,0,0
15/01/2008 01:00,0,0,0,0,0,0,0
15/01/2008 02:00,0,0,0,0,0,0,0
15/01/2008 03:00,0,0,0,0,0,0,0
15/01/2008 04:00,0,0,0,0,0,0,0
15/01/2008 05:00,0,0,0,0,0,0,0
15/01/2008 06:00,0,0,0,0,0,0,0
15/01/2008 07:00,0,0,0,0,0.03019,0,0.04548
15/01/2008 08:00,0.07222,0.07112,0.10015,0.15684,0.05947,0.09104,0.00794
15/01/2008 09:00,0.15391,0.15373,0.17125,0.3567,0.16199,0.23511,0.03191
15/01/2008 10:00,0.18438,0.1747,0.18539,0.42745,0.20296,0.19824,0.03281
15/01/2008 11:00,0.23729,0.22916,0.22613,0.4651,0.21231,0.17806,0.0378
15/01/2008 12:00,0.23358,0.24711,0.28441,0.46016,0.18737,0.24228,0.03118
15/01/2008 13:00,0.18807,0.26213,0.31244,0.36788,0.16519,0.19962,0.02198
15/01/2008 14:00,0.13151,0.16207,0.22812,0.2926,0.0966,0.19329,0.01713
15/01/2008 15:00,0.05564,0.04915,0.07384,0.0336,0.05432,0.0959,0.01263
15/01/2008 16:00,0,0,0,0,0,0,0
15/01/2008 17:00,0,0,0,0,0,0,0
15/01/2008 18:00,0,0,0,0,0,0,0
15/01/2008 19:00,0,0,0,0,0,0,0
15/01/2008 20:00,0,0,0,0,0,0,0
15/01/2008 21:00,0,0,0,0,0,0,0
15/01/2008 22:00,0,0,0,0,0,0,0
15/01/2008 23:00,0,0,0,0,0,0,0
16/01/2008 00:00,0,0,0,0,0,0,0
16/01/2008 01:00,0,0,0,0,0,0,0
16/01/2008 02:00,0,0,0,0,0,0,0
16/01/2008 03:00,0,0,0,0,0,0,0
16/01/2008 04:00,0,0,0,0,0,0,0
16/01/2008 05:00,0,0,0,0,0,0,0
16/01/2008 06:00,0,0,0,0,0,0,0
16/01/2008 07:00,0,0,0,0,0.02854,0,0.06314
16/01/2008 08:00,0.02055,0.01192,0.00649,0.01697,0.08587,0.03532,0.02203
16/01/2008 09:00,0.0577,0.07656,0.01566,0.03504,0.0836,0.09546,0.03741
16/01/2008 10:00,0.14613,0.1196,0.04587,0.13079,0.19816,0.19744,0.06659
16/01/2008 11:00,0.17321,0.19236,0.14214,0.0815,0.14777,0.16359,0.04622
16/01/2008 12:00,0.20116,0.19427,0.16325,0.11264,0.1259,0.18448,0.03044
16/01/2008 13:00,0.17156,0.22008,0.18179,0.10739,0.08861,0.11963,0.0284
16/01/2008 14:00,0.13746,0.1737,0.15227,0.06025,0.0292,0.0545,0.01573
16/01/2008 15:00,0.08312,0.09488,0.10325,0.01369,0.00762,0.02681,0.01977
16/01/2008 16:00,0,0,0,0,0,0,0
16/01/2008 17:00,0,0,0,0,0,0,0
16/01/2008 18:00,0,0,0,0,0,0,0
16/01/2008 19:00,0,0,0,0,0,0,0
16/01/2008 20:00,0,0,0,0,0,0,0
16/01/2008 21:00,0,0,0,0,0,0,0
16/01/2008 22:00,0,0,0,0,0,0,0
16/01/2008 23:00,0,0,0,0,0,0,0
17/01/2008 00:00,0,0,0,0,0,0,0
17/01/2008 01:00,0,0,0,0,0,0,0
17/01/2008 02:00,0,0,0,0,0,0,0
17/01/2008 03:00,0,0,0,0,0,0,0
17/01/2008 04:00,0,0,0,0,0,0,0
17/01/2008 05:00,0,0,0,0,0,0,0
17/01/2008 06:00,0,0,0,0,0,0,0
17/01/2008 07:00,0,0,0,0,0.03516,0,0.06648
17/01/2008 08:00,0.0859,0.10381,0.14792,0.09209,0.12473,0.10222,0.09076
17/01/2008 09:00,0.17566,0.24378,0.19721,0.1682,0.20517,0.20099,0.1503
17/01/2008 10:00,0.20652,0.32801,0.47413,0.43864,0.14768,0.3509,0.18919
17/01/2008 11:00,0.27384,0.36031,0.47143,0.58552,0.21691,0.40076,0.2072
17/01/2008 12:00,0.27559,0.35889,0.48866,0.48839,0.22063,0.3368,0.20356
17/01/2008 13:00,0.21657,0.35947,0.44268,0.51653,0.20994,0.3177,0.19891
17/01/2008 14:00,0.15973,0.24521,0.38413,0.39437,0.1556,0.2907,0.22557
17/01/2008 15:00,0.0871,0.09194,0.23946,0.19176,0.10897,0.20635,0.07806
17/01/2008 16:00,0.00033,0,0,0,0,0,0
17/01/2008 17:00,0,0,0,0,0,0,0
17/01/2008 18:00,0,0,0,0,0,0,0
17/01/2008 19:00,0,0,0,0,0,0,0
17/01/2008 20:00,0,0,0,0,0,0,0
17/01/2008 21:00,0,0,0,0,0,0,0
17/01/2008 22:00,0,0,0,0,0,0,0
17/01/2008 23:00,0,0,0,0,0,0,0
18/01/2008 00:00,0,0,0,0,0,0,0
18/01/2008 01:00,0,0,0,0,0,0,0
18/01/2008 02:00,0,0,0,0,0,0,0
18/01/2008 03:00,0,0,0,0,0,0,0
18/01/2008 04:00,0,0,0,0,0,0,0
18/01/2008 05:00,0,0,0,0,0,0,0
18/01/2008 06:00,0,0,0,0,0,0,0
18/01/2008 07:00,0,0,0,0,0.0365,0.00379,0.05693
18/01/2008 08:00,0.05387,0.07995,0.06601,0.04494,0.0834,0.05328,0.09258
18/01/2008 09:00,0.14164,0.13372,0.14515,0.05097,0.1013,0.15103,0.18779
18/01/2008 10:00,0.17643,0.21333,0.31482,0.38517,0.14878,0.32738,0.2557
18/01/2008 11:00,0.2381,0.31456,0.50278,0.49157,0.21154,0.34892,0.25314
18/01/2008 12:00,0.1928,0.31271,0.34183,0.33677,0.15965,0.30097,0.24455
18/01/2008 13:00,0.0757,0.07851,0.0916,0.13002,0.1729,0.17655,0.21986
18/01/2008 14:00,0.03008,0.01494,0.02739,0.02902,0.07613,0.03887,0.19294
18/01/2008 15:00,0.0101,0.0092,0.00569,0.00972,0.04666,0.00691,0.10824
18/01/2008 16:00,0.00145,0,0,0,0,0,0
18/01/2008 17:00,0,0,0,0,0,0,0
18/01/2008 18:00,0,0,0,0,0,0,0
18/01/2008 19:00,0,0,0,0,0,0,0
18/01/2008 20:00,0,0,0,0,0,0,0
18/01/2008 21:00,0,0,0,0,0,0,0
18/01/2008 22:00,0,0,0,0,0,0,0
18/01/2008 23:00,0,0,0,0,0,0,0
19/01/2008 00:00,0,0,0,0,0,0,0
