name,scenario,2030,2035,2040,2050
DH_Alpen_dsrTh,ZBA,,6.591793426,,10.20368831
DH_Jura_dsrTh,ZBA,,42.25231524,,65.40396935
DH_Mittelland_dsrTh,ZBA,,129.4044693,,200.3101107
DH_Voralpen_dsrTh,ZBA,,7.564353112,,11.70915052
DH_Alpen_HPG,ZBA,,4.192821998,,4.192821998
DH_Jura_HPG,ZBA,,4.851869672,,4.851869672
DH_Mittelland_HPG,ZBA,,33.62521523,,33.62521523
DH_Voralpen_HPG,ZBA,,4.373081898,,4.373081898
DH_medium_dsrTh,ZBA,,18.55755637,,28.7259489
