time_step,DE00,AT00,FR00,IT00
t_1844,43.21985363,43.21985363,43.21985363,43.21985363
t_1845,43.21985363,43.21985363,43.21985363,43.21985363
t_1846,43.21985363,43.21985363,43.21985363,43.21985363
t_1847,43.21985363,43.21985363,43.21985363,43.21985363
t_1848,43.21985363,43.21985363,43.21985363,43.21985363
t_1849,43.21985363,43.21985363,43.21985363,43.21985363
t_185,59.0241489,59.0241489,59.0241489,59.0241489
t_1850,43.21985363,43.21985363,43.21985363,43.21985363
t_1851,43.21985363,43.21985363,43.21985363,43.21985363
t_1852,43.21985363,43.21985363,43.21985363,43.21985363
t_1853,43.21985363,43.21985363,43.21985363,43.21985363
t_1854,43.21985363,43.21985363,43.21985363,43.21985363
t_1855,43.21985363,43.21985363,43.21985363,43.21985363
t_1856,43.21985363,43.21985363,43.21985363,43.21985363
t_1857,33.0688926,33.0688926,33.0688926,33.0688926
t_1858,22.56643015,22.56643015,22.56643015,22.56643015
t_1859,22.56643015,22.56643015,22.56643015,22.56643015
t_186,59.0241489,59.0241489,59.0241489,59.0241489
t_1860,22.56643015,22.56643015,22.56643015,22.56643015
t_1861,22.56643015,22.56643015,22.56643015,22.56643015
t_1862,22.56643015,22.56643015,22.56643015,22.56643015
t_1863,23.25492491,23.25492491,23.25492491,23.25492491
t_1864,23.25492491,23.25492491,23.25492491,23.25492491
t_1865,43.21985363,43.21985363,43.21985363,43.21985363
t_1866,43.21985363,43.21985363,43.21985363,43.21985363
t_1867,43.21985363,43.21985363,43.21985363,43.21985363
t_1868,43.21985363,43.21985363,43.21985363,43.21985363
t_1869,43.21985363,43.21985363,43.21985363,43.21985363
t_187,59.0241489,59.0241489,59.0241489,59.0241489
t_1870,43.21985363,43.21985363,43.21985363,43.21985363
t_1871,43.21985363,43.21985363,43.21985363,43.21985363
t_1872,43.21985363,43.21985363,43.21985363,43.21985363
t_1873,43.21985363,43.21985363,43.21985363,43.21985363
t_1874,43.21985363,43.21985363,43.21985363,43.21985363
t_1875,43.21985363,43.21985363,43.21985363,43.21985363
t_1876,43.21985363,43.21985363,43.21985363,43.21985363
t_1877,43.21985363,43.21985363,43.21985363,43.21985363
t_1878,43.21985363,43.21985363,43.21985363,43.21985363
t_1879,43.21985363,43.21985363,43.21985363,43.21985363
t_188,59.0241489,59.0241489,59.0241489,59.0241489
t_1880,36.39473746,36.39473746,36.39473746,36.39473746
t_1881,6.75,6.75,6.75,6.75
t_1882,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_1883,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_1884,1.03E-10,1.03E-10,1.03E-10,1.03E-10
t_1885,4.10E-11,4.10E-11,4.10E-11,4.10E-11
t_1886,1.43E-10,1.43E-10,1.43E-10,1.43E-10
t_1887,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_1888,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_1889,9,9,9,9
t_189,59.0241489,59.0241489,59.0241489,59.0241489
t_1890,36.91528296,36.91528296,36.91528296,36.91528296
t_1891,39.21757477,39.21757477,39.21757477,39.21757477
t_1892,49.08383427,49.08383427,49.08383427,49.08383427
t_1893,49.08383427,49.08383427,49.08383427,49.08383427
t_1894,49.9338278,49.9338278,49.9338278,49.9338278
t_1895,49.9338278,49.9338278,49.9338278,49.9338278
t_1896,49.9338278,49.9338278,49.9338278,49.9338278
t_1897,49.9338278,49.9338278,49.9338278,49.9338278
t_1898,49.9338278,49.9338278,49.9338278,49.9338278
t_1899,49.9338278,49.9338278,49.9338278,49.9338278
t_19,41.14875909,41.14875909,41.14875909,41.14875909
t_190,59.0241489,59.0241489,59.0241489,59.0241489
t_1900,49.9338278,49.9338278,49.9338278,49.9338278
t_1901,49.08383427,49.08383427,49.08383427,49.08383427
t_1902,49.9338278,49.9338278,49.9338278,49.9338278
t_1903,49.9338278,49.9338278,49.9338278,49.9338278
t_1904,14.31396769,14.31396769,14.31396769,14.31396769
t_1905,12.06396769,12.06396769,12.06396769,12.06396769
t_1906,12.06396769,12.06396769,12.06396769,12.06396769
t_1907,12.06396769,12.06396769,12.06396769,12.06396769
t_1908,12.06396769,12.06396769,12.06396769,12.06396769
t_1909,12.06396769,12.06396769,12.06396769,12.06396769
t_191,59.0241489,59.0241489,59.0241489,59.0241489
t_1910,12.06396769,12.06396769,12.06396769,12.06396769
t_1911,12.06396769,12.06396769,12.06396769,12.06396769
t_1912,12.06396769,12.06396769,12.06396769,12.06396769
t_1913,40.0675683,40.0675683,40.0675683,40.0675683
t_1914,43.21985363,43.21985363,43.21985363,43.21985363
t_1915,53.93610666,53.93610666,53.93610666,53.93610666
t_1916,43.94275524,43.94275524,43.94275524,43.94275524
t_1917,43.94275524,43.94275524,43.94275524,43.94275524
t_1918,43.94275524,43.94275524,43.94275524,43.94275524
t_1919,43.94275524,43.94275524,43.94275524,43.94275524
t_192,59.0241489,59.0241489,59.0241489,59.0241489
t_1920,43.21985363,43.21985363,43.21985363,43.21985363
t_1921,43.21985363,43.21985363,43.21985363,43.21985363
t_1922,43.21985363,43.21985363,43.21985363,43.21985363
t_1923,43.21985363,43.21985363,43.21985363,43.21985363
t_1924,43.21985363,43.21985363,43.21985363,43.21985363
t_1925,43.21985363,43.21985363,43.21985363,43.21985363
t_1926,43.21985363,43.21985363,43.21985363,43.21985363
t_1927,43.21985363,43.21985363,43.21985363,43.21985363
t_1928,15.21625303,15.21625303,15.21625303,15.21625303
t_1929,15.21625303,15.21625303,15.21625303,15.21625303
t_193,54.27484923,54.27484923,54.27484923,54.27484923
t_1930,15.21625303,15.21625303,15.21625303,15.21625303
t_1931,15.21625303,15.21625303,15.21625303,15.21625303
t_1932,12.75246245,12.75246245,12.75246245,12.75246245
t_1933,12.75246245,12.75246245,12.75246245,12.75246245
t_1934,12.75246245,12.75246245,12.75246245,12.75246245
t_1935,12.75246245,12.75246245,12.75246245,12.75246245
t_1936,15.21625303,15.21625303,15.21625303,15.21625303
t_1937,39.15977601,39.15977601,39.15977601,39.15977601
t_1938,43.21985363,43.21985363,43.21985363,43.21985363
t_1939,43.94275524,43.94275524,43.94275524,43.94275524
t_194,54.27484923,54.27484923,54.27484923,54.27484923
t_1940,43.22010363,43.22010363,43.22010363,43.22010363
t_1941,43.21985364,43.21985364,43.21985364,43.21985364
t_1942,43.21985364,43.21985364,43.21985364,43.21985364
t_1943,43.22010363,43.22010363,43.22010363,43.22010363
t_1944,43.21985364,43.21985364,43.21985364,43.21985364
t_1945,43.21985364,43.21985364,43.21985364,43.21985364
t_1946,43.21985364,43.21985364,43.21985364,43.21985364
t_1947,43.74788141,43.74788141,43.74788141,43.74788141
t_1948,43.74788141,43.74788141,43.74788141,43.74788141
t_1949,43.21985364,43.21985364,43.21985364,43.21985364
t_195,51.51924397,51.51924397,51.51924397,51.51924397
t_1950,43.74788141,43.74788141,43.74788141,43.74788141
t_1951,43.74788141,43.74788141,43.74788141,43.74788141
t_1952,28.18250606,28.18250606,28.18250606,28.18250606
t_1953,25.03022073,25.03022073,25.03022073,25.03022073
t_1954,25.03022072,25.03022072,25.03022072,25.03022072
t_1955,25.03022072,25.03022072,25.03022072,25.03022072
t_1956,25.03022072,25.03022072,25.03022072,25.03022072
t_1957,22.56643015,22.56643015,22.56643015,22.56643015
t_1958,22.56643015,22.56643015,22.56643015,22.56643015
t_1959,25.03022072,25.03022072,25.03022072,25.03022072
t_196,51.51924397,51.51924397,51.51924397,51.51924397
t_1960,28.18250606,28.18250606,28.18250606,28.18250606
t_1961,39.56408521,39.56408521,39.56408521,39.56408521
t_1962,43.21985363,43.21985363,43.21985363,43.21985363
t_1963,43.74788141,43.74788141,43.74788141,43.74788141
t_1964,43.74788141,43.74788141,43.74788141,43.74788141
t_1965,43.74788141,43.74788141,43.74788141,43.74788141
t_1966,43.74788141,43.74788141,43.74788141,43.74788141
t_1967,43.74788141,43.74788141,43.74788141,43.74788141
t_1968,43.74788141,43.74788141,43.74788141,43.74788141
t_1969,43.74788141,43.74788141,43.74788141,43.74788141
t_197,51.51924397,51.51924397,51.51924397,51.51924397
t_1970,43.74788141,43.74788141,43.74788141,43.74788141
t_1971,43.74788141,43.74788141,43.74788141,43.74788141
t_1972,43.21985364,43.21985364,43.21985364,43.21985364
t_1973,43.21985364,43.21985364,43.21985364,43.21985364
t_1974,43.74788141,43.74788141,43.74788141,43.74788141
t_1975,43.74788141,43.74788141,43.74788141,43.74788141
t_1976,9,9,9,9
t_1977,4.5,4.5,4.5,4.5
t_1978,4.5,4.5,4.5,4.5
t_1979,4.5,4.5,4.5,4.5
t_198,51.51924397,51.51924397,51.51924397,51.51924397
t_1980,4.5,4.5,4.5,4.5
t_1981,4.5,4.5,4.5,4.5
t_1982,4.5,4.5,4.5,4.5
t_1983,4.5,4.5,4.5,4.5
t_1984,6.75,6.75,6.75,6.75
t_1985,41.14875909,41.14875909,41.14875909,41.14875909
t_1986,54.93799906,54.93799906,54.93799906,54.93799906
t_1987,54.93799906,54.93799906,54.93799906,54.93799906
t_1988,54.93799906,54.93799906,54.93799906,54.93799906
t_1989,54.93799906,54.93799906,54.93799906,54.93799906
t_199,56.01663125,56.01663125,56.01663125,56.01663125
t_1990,54.93799906,54.93799906,54.93799906,54.93799906
t_1991,54.93799906,54.93799906,54.93799906,54.93799906
t_1992,54.93799906,54.93799906,54.93799906,54.93799906
t_1993,41.03847929,41.03847929,41.03847929,41.03847929
t_1994,33.505493,33.505493,33.505493,33.505493
t_1995,33.505493,33.505493,33.505493,33.505493
t_1996,2.90E+01,2.90E+01,2.90E+01,2.90E+01
t_1997,2.90E+01,2.90E+01,2.90E+01,2.90E+01
t_1998,2.90E+01,2.90E+01,2.90E+01,2.90E+01
t_1999,2.66E+01,2.66E+01,2.66E+01,2.66E+01
t_2,43.21985363,43.21985363,43.21985363,43.21985363
t_20,41.14875909,41.14875909,41.14875909,41.14875909
t_200,56.01663125,56.01663125,56.01663125,56.01663125
t_2000,1.73E+01,1.73E+01,1.73E+01,1.73E+01
t_2001,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2002,2.10E+00,2.10E+00,2.10E+00,2.10E+00
t_2003,2.12E-11,2.12E-11,2.12E-11,2.12E-11
t_2004,7.10E-12,7.10E-12,7.10E-12,7.10E-12
t_2005,3.05E-12,3.05E-12,3.05E-12,3.05E-12
t_2006,3.03E-12,3.03E-12,3.03E-12,3.03E-12
t_2007,6.02E-12,6.02E-12,6.02E-12,6.02E-12
t_2008,1.87E-10,1.87E-10,1.87E-10,1.87E-10
t_2009,1.36E+01,1.36E+01,1.36E+01,1.36E+01
t_201,44.77982603,44.77982603,44.77982603,44.77982603
t_2010,1.73E+01,1.73E+01,1.73E+01,1.73E+01
t_2011,21.78734758,21.78734758,21.78734758,21.78734758
t_2012,33.18557024,33.18557024,33.18557024,33.18557024
t_2013,36.91528296,36.91528296,36.91528296,36.91528296
t_2014,36.91528296,36.91528296,36.91528296,36.91528296
t_2015,33.18557024,33.18557024,33.18557024,33.18557024
t_2016,36.91528296,36.91528296,36.91528296,36.91528296
t_2017,36.91528296,36.91528296,36.91528296,36.91528296
t_2018,38.29227248,38.29227248,38.29227248,38.29227248
t_2019,38.29227248,38.29227248,38.29227248,38.29227248
t_202,43.21985363,43.21985363,43.21985363,43.21985363
t_2020,38.29227248,38.29227248,38.29227248,38.29227248
t_2021,38.29227248,38.29227248,38.29227248,38.29227248
t_2022,38.29227248,38.29227248,38.29227248,38.29227248
t_2023,38.29227248,38.29227248,38.29227248,38.29227248
t_2024,38.29227248,38.29227248,38.29227248,38.29227248
t_2025,21.0189556,21.0189556,21.0189556,21.0189556
t_2026,14.28298629,14.28298629,14.28298629,14.28298629
t_2027,14.28298629,14.28298629,14.28298629,14.28298629
t_2028,14.28298629,14.28298629,14.28298629,14.28298629
t_2029,12.03298629,12.03298629,12.03298629,12.03298629
t_203,41.14875909,41.14875909,41.14875909,41.14875909
t_2030,12.03298629,12.03298629,12.03298629,12.03298629
t_2031,12.03298629,12.03298629,12.03298629,12.03298629
t_2032,14.28298629,14.28298629,14.28298629,14.28298629
t_2033,29.32033386,29.32033386,29.32033386,29.32033386
t_2034,32.1433862,32.1433862,32.1433862,32.1433862
t_2035,32.1433862,32.1433862,32.1433862,32.1433862
t_2036,32.1433862,32.1433862,32.1433862,32.1433862
t_2037,32.1433862,32.1433862,32.1433862,32.1433862
t_2038,32.1433862,32.1433862,32.1433862,32.1433862
t_2039,32.1433862,32.1433862,32.1433862,32.1433862
t_204,30.43250606,30.43250606,30.43250606,30.43250606
t_2040,32.1433862,32.1433862,32.1433862,32.1433862
t_2041,32.1433862,32.1433862,32.1433862,32.1433862
t_2042,32.1433862,32.1433862,32.1433862,32.1433862
t_2043,29.32033386,29.32033386,29.32033386,29.32033386
t_2044,29.32033386,29.32033386,29.32033386,29.32033386
t_2045,29.32033386,29.32033386,29.32033386,29.32033386
t_2046,32.1433862,32.1433862,32.1433862,32.1433862
t_2047,32.1433862,32.1433862,32.1433862,32.1433862
t_2048,32.1433862,32.1433862,32.1433862,32.1433862
t_2049,12.76649314,12.76649314,12.76649314,12.76649314
t_205,30.43250606,30.43250606,30.43250606,30.43250606
t_2050,6.322297503,6.322297503,6.322297503,6.322297503
t_2051,6.322297503,6.322297503,6.322297503,6.322297503
t_2052,5.466892508,5.466892508,5.466892508,5.466892508
t_2053,3.644595006,3.644595006,3.644595006,3.644595006
t_2054,5.466892508,5.466892508,5.466892508,5.466892508
t_2055,5.466892509,5.466892509,5.466892509,5.466892509
t_2056,5.894595006,5.894595006,5.894595006,5.894595006
t_2057,16.56396769,16.56396769,16.56396769,16.56396769
t_2058,21.78734758,21.78734758,21.78734758,21.78734758
t_2059,21.78734758,21.78734758,21.78734758,21.78734758
t_206,41.14875909,41.14875909,41.14875909,41.14875909
t_2060,21.78734758,21.78734758,21.78734758,21.78734758
t_2061,21.78734758,21.78734758,21.78734758,21.78734758
t_2062,21.78734758,21.78734758,21.78734758,21.78734758
t_2063,21.78734759,21.78734759,21.78734759,21.78734759
t_2064,21.78734759,21.78734759,21.78734759,21.78734759
t_2065,21.78734759,21.78734759,21.78734759,21.78734759
t_2066,21.78734759,21.78734759,21.78734759,21.78734759
t_2067,21.78734759,21.78734759,21.78734759,21.78734759
t_2068,21.78734759,21.78734759,21.78734759,21.78734759
t_2069,21.78734758,21.78734758,21.78734758,21.78734758
t_207,43.21985363,43.21985363,43.21985363,43.21985363
t_2070,21.78734758,21.78734758,21.78734758,21.78734758
t_2071,21.78734758,21.78734758,21.78734758,21.78734758
t_2072,6.75,6.75,6.75,6.75
t_2073,4.072297503,4.072297503,4.072297503,4.072297503
t_2074,4.072297503,4.072297503,4.072297503,4.072297503
t_2075,1.822297503,1.822297503,1.822297503,1.822297503
t_2076,1.822297503,1.822297503,1.822297503,1.822297503
t_2077,1.822297503,1.822297503,1.822297503,1.822297503
t_2078,1.822297503,1.822297503,1.822297503,1.822297503
t_2079,1.822297503,1.822297503,1.822297503,1.822297503
t_208,47.23219261,47.23219261,47.23219261,47.23219261
t_2080,15.21625303,15.21625303,15.21625303,15.21625303
t_2081,27.28022072,27.28022072,27.28022072,27.28022072
t_2082,43.21985363,43.21985363,43.21985363,43.21985363
t_2083,43.21985363,43.21985363,43.21985363,43.21985363
t_2084,43.21985363,43.21985363,43.21985363,43.21985363
t_2085,43.21985363,43.21985363,43.21985363,43.21985363
t_2086,43.21985363,43.21985363,43.21985363,43.21985363
t_2087,43.21985363,43.21985363,43.21985363,43.21985363
t_2088,43.21985363,43.21985363,43.21985363,43.21985363
t_2089,43.21985363,43.21985363,43.21985363,43.21985363
t_209,56.55411521,56.55411521,56.55411521,56.55411521
t_2090,43.21985363,43.21985363,43.21985363,43.21985363
t_2091,43.21985363,43.21985363,43.21985363,43.21985363
t_2092,43.21985363,43.21985363,43.21985363,43.21985363
t_2093,43.21985363,43.21985363,43.21985363,43.21985363
t_2094,43.21985363,43.21985363,43.21985363,43.21985363
t_2095,43.21985363,43.21985363,43.21985363,43.21985363
t_2096,37.99647376,37.99647376,37.99647376,37.99647376
t_2097,15.21625303,15.21625303,15.21625303,15.21625303
t_2098,12.06396769,12.06396769,12.06396769,12.06396769
t_2099,12.06396769,12.06396769,12.06396769,12.06396769
t_21,41.14875909,41.14875909,41.14875909,41.14875909
t_210,56.55411521,56.55411521,56.55411521,56.55411521
t_2100,12.06396769,12.06396769,12.06396769,12.06396769
t_2101,12.06396769,12.06396769,12.06396769,12.06396769
t_2102,12.06396769,12.06396769,12.06396769,12.06396769
t_2103,12.06396769,12.06396769,12.06396769,12.06396769
t_2104,12.06396769,12.06396769,12.06396769,12.06396769
t_2105,36.41179988,36.41179988,36.41179988,36.41179988
t_2106,40.0675683,40.0675683,40.0675683,40.0675683
t_2107,40.0675683,40.0675683,40.0675683,40.0675683
t_2108,40.0675683,40.0675683,40.0675683,40.0675683
t_2109,40.0675683,40.0675683,40.0675683,40.0675683
t_211,56.55411521,56.55411521,56.55411521,56.55411521
t_2110,40.0675683,40.0675683,40.0675683,40.0675683
t_2111,40.0678183,40.0678183,40.0678183,40.0678183
t_2112,40.0678183,40.0678183,40.0678183,40.0678183
t_2113,40.0678183,40.0678183,40.0678183,40.0678183
t_2114,40.0678183,40.0678183,40.0678183,40.0678183
t_2115,40.0678183,40.0678183,40.0678183,40.0678183
t_2116,40.0678183,40.0678183,40.0678183,40.0678183
t_2117,40.0675683,40.0675683,40.0675683,40.0675683
t_2118,40.0678183,40.0678183,40.0678183,40.0678183
t_2119,40.0678183,40.0678183,40.0678183,40.0678183
t_212,53.51239845,53.51239845,53.51239845,53.51239845
t_2120,15.21625303,15.21625303,15.21625303,15.21625303
t_2121,15.21625303,15.21625303,15.21625303,15.21625303
t_2122,15.21625303,15.21625303,15.21625303,15.21625303
t_2123,15.21625303,15.21625303,15.21625303,15.21625303
t_2124,15.21625303,15.21625303,15.21625303,15.21625303
t_2125,14.78855053,14.78855053,14.78855053,14.78855053
t_2126,14.78855053,14.78855053,14.78855053,14.78855053
t_2127,15.21625303,15.21625303,15.21625303,15.21625303
t_2128,15.21625303,15.21625303,15.21625303,15.21625303
t_2129,19.71625303,19.71625303,19.71625303,19.71625303
t_213,53.51239845,53.51239845,53.51239845,53.51239845
t_2130,43.21985363,43.21985363,43.21985363,43.21985363
t_2131,43.21985363,43.21985363,43.21985363,43.21985363
t_2132,43.21985363,43.21985363,43.21985363,43.21985363
t_2133,43.21985363,43.21985363,43.21985363,43.21985363
t_2134,43.21985363,43.21985363,43.21985363,43.21985363
t_2135,43.21985363,43.21985363,43.21985363,43.21985363
t_2136,43.21985363,43.21985363,43.21985363,43.21985363
t_2137,43.21985363,43.21985363,43.21985363,43.21985363
t_2138,41.14875909,41.14875909,41.14875909,41.14875909
t_2139,41.14875909,41.14875909,41.14875909,41.14875909
t_214,53.51239845,53.51239845,53.51239845,53.51239845
t_2140,41.14875909,41.14875909,41.14875909,41.14875909
t_2141,41.14875909,41.14875909,41.14875909,41.14875909
t_2142,41.14875909,41.14875909,41.14875909,41.14875909
t_2143,37.97941134,37.97941134,37.97941134,37.97941134
t_2144,15.21625303,15.21625303,15.21625303,15.21625303
t_2145,14.81194382,14.81194382,14.81194382,14.81194382
t_2146,12.75246245,12.75246245,12.75246245,12.75246245
t_2147,12.20548745,12.20548745,12.20548745,12.20548745
t_2148,12.20548745,12.20548745,12.20548745,12.20548745
t_2149,14.66927803,14.66927803,14.66927803,14.66927803
t_215,53.51239845,53.51239845,53.51239845,53.51239845
t_2150,14.78855053,14.78855053,14.78855053,14.78855053
t_2151,15.21625303,15.21625303,15.21625303,15.21625303
t_2152,15.21625303,15.21625303,15.21625303,15.21625303
t_2153,27.77819685,27.77819685,27.77819685,27.77819685
t_2154,43.21985363,43.21985363,43.21985363,43.21985363
t_2155,43.21985363,43.21985363,43.21985363,43.21985363
t_2156,43.21985363,43.21985363,43.21985363,43.21985363
t_2157,43.21985363,43.21985363,43.21985363,43.21985363
t_2158,43.21985363,43.21985363,43.21985363,43.21985363
t_2159,43.21985363,43.21985363,43.21985363,43.21985363
t_216,51.90931717,51.90931717,51.90931717,51.90931717
t_2160,43.21985363,43.21985363,43.21985363,43.21985363
t_2161,43.21985363,43.21985363,43.21985363,43.21985363
t_2162,43.21985363,43.21985363,43.21985363,43.21985363
t_2163,43.21985363,43.21985363,43.21985363,43.21985363
t_2164,43.21985363,43.21985363,43.21985363,43.21985363
t_2165,43.21985363,43.21985363,43.21985363,43.21985363
t_2166,43.21985363,43.21985363,43.21985363,43.21985363
t_2167,41.14875909,41.14875909,41.14875909,41.14875909
t_2168,25.03022072,25.03022072,25.03022072,25.03022072
t_2169,17.46625303,17.46625303,17.46625303,17.46625303
t_217,48.69951639,48.69951639,48.69951639,48.69951639
t_2170,15.21625303,15.21625303,15.21625303,15.21625303
t_2171,15.21625303,15.21625303,15.21625303,15.21625303
t_2172,15.21625303,15.21625303,15.21625303,15.21625303
t_2173,14.81194383,14.81194383,14.81194383,14.81194383
t_2174,12.75246245,12.75246245,12.75246245,12.75246245
t_2175,12.75246245,12.75246245,12.75246245,12.75246245
t_2176,12.75246245,12.75246245,12.75246245,12.75246245
t_2177,17.46625303,17.46625303,17.46625303,17.46625303
t_2178,33.03162838,33.03162838,33.03162838,33.03162838
t_2179,33.03162838,33.03162838,33.03162838,33.03162838
t_218,48.69951639,48.69951639,48.69951639,48.69951639
t_2180,33.03162838,33.03162838,33.03162838,33.03162838
t_2181,33.03162838,33.03162838,33.03162838,33.03162838
t_2182,33.03162838,33.03162838,33.03162838,33.03162838
t_2183,33.03162838,33.03162838,33.03162838,33.03162838
t_2184,33.03162838,33.03162838,33.03162838,33.03162838
t_2185,21.78734758,21.78734758,21.78734758,21.78734758
t_2186,21.78734758,21.78734758,21.78734758,21.78734758
t_2187,21.78734758,21.78734758,21.78734758,21.78734758
t_2188,1.73E+01,1.73E+01,1.73E+01,1.73E+01
t_2189,1.73E+01,1.73E+01,1.73E+01,1.73E+01
t_219,48.69951639,48.69951639,48.69951639,48.69951639
t_2190,1.73E+01,1.73E+01,1.73E+01,1.73E+01
t_2191,17.28784757,17.28784757,17.28784757,17.28784757
t_2192,4.50E+00,4.50E+00,4.50E+00,4.50E+00
t_2193,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2194,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2195,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2196,1.12E-09,1.12E-09,1.12E-09,1.12E-09
t_2197,1.62E-11,1.62E-11,1.62E-11,1.62E-11
t_2198,1.26E-11,1.26E-11,1.26E-11,1.26E-11
t_2199,1.70E+00,1.70E+00,1.70E+00,1.70E+00
t_22,41.14875909,41.14875909,41.14875909,41.14875909
t_220,48.69951639,48.69951639,48.69951639,48.69951639
t_2200,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2201,1.21E+01,1.21E+01,1.21E+01,1.21E+01
t_2202,2.21E+01,2.21E+01,2.21E+01,2.21E+01
t_2203,2.21E+01,2.21E+01,2.21E+01,2.21E+01
t_2204,2.21E+01,2.21E+01,2.21E+01,2.21E+01
t_2205,2.21E+01,2.21E+01,2.21E+01,2.21E+01
t_2206,2.21E+01,2.21E+01,2.21E+01,2.21E+01
t_2207,22.11777018,22.11777018,22.11777018,22.11777018
t_2208,24.36752018,24.36752018,24.36752018,24.36752018
t_2209,24.89554796,24.89554796,24.89554796,24.89554796
t_221,48.69951639,48.69951639,48.69951639,48.69951639
t_2210,24.36752018,24.36752018,24.36752018,24.36752018
t_2211,24.36752018,24.36752018,24.36752018,24.36752018
t_2212,24.36752018,24.36752018,24.36752018,24.36752018
t_2213,24.36752018,24.36752018,24.36752018,24.36752018
t_2214,24.36752018,24.36752018,24.36752018,24.36752018
t_2215,24.36727018,24.36727018,24.36727018,24.36727018
t_2216,19.53734758,19.53734758,19.53734758,19.53734758
t_2217,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2218,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2219,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_222,50.11011765,50.11011765,50.11011765,50.11011765
t_2220,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2221,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2222,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2223,2.25E+00,2.25E+00,2.25E+00,2.25E+00
t_2224,4.5,4.5,4.5,4.5
t_2225,40.0675683,40.0675683,40.0675683,40.0675683
t_2226,54.93799906,54.93799906,54.93799906,54.93799906
t_2227,65.65425209,65.65425209,65.65425209,65.65425209
t_2228,65.65425209,65.65425209,65.65425209,65.65425209
t_2229,65.65425209,65.65425209,65.65425209,65.65425209
t_223,53.51239845,53.51239845,53.51239845,53.51239845
t_2230,65.65425209,65.65425209,65.65425209,65.65425209
t_2231,65.65425209,65.65425209,65.65425209,65.65425209
t_2232,65.65425209,65.65425209,65.65425209,65.65425209
t_2233,65.65425209,65.65425209,65.65425209,65.65425209
t_2234,65.65425209,65.65425209,65.65425209,65.65425209
t_2235,65.65425209,65.65425209,65.65425209,65.65425209
t_2236,65.65425209,65.65425209,65.65425209,65.65425209
t_2237,65.65425209,65.65425209,65.65425209,65.65425209
t_2238,65.65425209,65.65425209,65.65425209,65.65425209
t_2239,60.15994797,60.15994797,60.15994797,60.15994797
t_224,53.51239845,53.51239845,53.51239845,53.51239845
t_2240,30.25360061,30.25360061,30.25360061,30.25360061
t_2241,4.5,4.5,4.5,4.5
t_2242,4.5,4.5,4.5,4.5
t_2243,4.5,4.5,4.5,4.5
t_2244,4.5,4.5,4.5,4.5
t_2245,4.5,4.5,4.5,4.5
t_2246,4.5,4.5,4.5,4.5
t_2247,4.5,4.5,4.5,4.5
t_2248,4.5,4.5,4.5,4.5
t_2249,32.5036006,32.5036006,32.5036006,32.5036006
t_225,50.11011765,50.11011765,50.11011765,50.11011765
t_2250,65.65425209,65.65425209,65.65425209,65.65425209
t_2251,79.44349207,79.44349207,79.44349207,79.44349207
t_2252,79.44349207,79.44349207,79.44349207,79.44349207
t_2253,91.47182855,91.47182855,91.47182855,91.47182855
t_2254,95.76760931,95.76760931,95.76760931,95.76760931
t_2255,102.1524689,102.1524689,102.1524689,102.1524689
t_2256,102.1524689,102.1524689,102.1524689,102.1524689
t_2257,100.5226146,100.5226146,100.5226146,100.5226146
t_2258,100.5226146,100.5226146,100.5226146,100.5226146
t_2259,100.5226146,100.5226146,100.5226146,100.5226146
t_226,42.36984372,42.36984372,42.36984372,42.36984372
t_2260,100.5226146,100.5226146,100.5226146,100.5226146
t_2261,100.5226146,100.5226146,100.5226146,100.5226146
t_2262,97.89655414,97.89655414,97.89655414,97.89655414
t_2263,76.54595297,76.54595297,76.54595297,76.54595297
t_2264,53.93610666,53.93610666,53.93610666,53.93610666
t_2265,30.43250606,30.43250606,30.43250606,30.43250606
t_2266,25.71871549,25.71871549,25.71871549,25.71871549
t_2267,25.71871549,25.71871549,25.71871549,25.71871549
t_2268,25.71871549,25.71871549,25.71871549,25.71871549
t_2269,25.71871549,25.71871549,25.71871549,25.71871549
t_227,42.36984372,42.36984372,42.36984372,42.36984372
t_2270,25.71871549,25.71871549,25.71871549,25.71871549
t_2271,28.18250606,28.18250606,28.18250606,28.18250606
t_2272,40.83929195,40.83929195,40.83929195,40.83929195
t_2273,48.04977624,48.04977624,48.04977624,48.04977624
t_2274,55.68379356,55.68379356,55.68379356,55.68379356
t_2275,55.68379356,55.68379356,55.68379356,55.68379356
t_2276,55.68379356,55.68379356,55.68379356,55.68379356
t_2277,55.68379356,55.68379356,55.68379356,55.68379356
t_2278,55.68379356,55.68379356,55.68379356,55.68379356
