time_step,DE00,AT00,FR00,IT00
t_1119,41.48590480221956,45.66412906697597,7.289190000411317,45.66412906713487
t_112,60.19032960738342,60.190329607658825,9.000000000028045,60.190329607421205
t_1120,51.21816640629769,51.21816640631472,8.999999999992786,51.2181664060548
t_1121,51.21816642227014,51.21816642227297,9.00000000001655,60.19032960739317
t_1122,51.21816642229569,51.21816642228244,9.000000000022816,60.1903296081561
t_1123,51.21816642229002,51.21816642224147,9.00000000002337,60.19032960817054
t_1124,51.2181664222707,51.2181664221809,9.00000000002306,60.19032960817592
t_1125,51.21816642222518,51.21816642208927,9.00000000002317,60.19032960815689
t_1126,51.21816642201701,51.21816642182558,9.00000000002377,60.19032960804027
t_1127,51.218166421400376,51.21816642117479,9.0000000000233,60.19032960743187
t_1128,51.21816641895306,51.21816641883519,9.000000000021947,60.19032960739565
t_1129,9.000000000127336,9.000000000119181,9.000000000021888,60.1903296073822
t_113,61.04142726774489,67.66933983660562,9.000000000103253,107.20531275983984
t_1130,9.000000000040858,9.000000000052319,9.000000000021116,60.19032960738273
t_1131,9.000000000078213,9.000000000636877,9.00000000002111,60.19032960738069
t_1132,9.000000002516904,11.112111108786277,9.000000000020906,60.190329607367744
t_1133,8.999999999987061,11.11211110502174,9.000000000018375,60.19032960736924
t_1134,4.2268737059910415e-10,9.000000000186953,9.000000000018769,60.19032960737929
t_1135,2.899102021155468e-10,1.1253425157484044e-09,9.000000000019858,60.190329607396045
t_1136,8.544770471196643e-11,8.883008617530823e-11,9.000000000020894,60.19032960735879
t_1137,4.895666694998587e-11,1.7501237607266767e-11,9.000000000018892,8.999999999998064
t_1138,3.637817347529933e-11,6.074960225088372e-12,9.000000000009917,2.5064076749442133e-11
t_1139,2.8700186101180464e-11,5.337197807519709e-12,8.999999999996794,-0.0
t_114,51.2181664227194,67.66933983665864,9.000000000181213,107.20531275987402
t_1140,2.0241923891813427e-11,4.9721850291099264e-12,8.99999999998585,-0.0
t_1141,1.791118348509129e-11,5.81869006253359e-12,8.999999999987258,-0.0
t_1142,2.3501417189271028e-11,7.613388064362315e-12,8.999999999994856,-0.0
t_1143,3.9060153549921326e-11,1.34358083786029e-11,9.000000000001553,6.553052188102289e-11
t_1144,9.5069431151413e-11,7.292903961237921e-11,9.000000000019485,45.66412906615353
t_1145,9.000000000046803,9.0000000000416,9.000000000023975,60.33146514200873
t_1146,47.86053798787045,47.86053798786484,9.00000000002619,60.33146514228909
t_1147,51.2181664220912,51.21816642211013,9.000000000026308,60.33146514234564
t_1148,51.21816642242584,51.21816642250319,9.00000000002578,60.33146514232097
t_1149,51.21816642249277,51.21816642271015,9.000000000024833,60.331465142274354
t_115,51.21816642265804,67.66933983669017,9.000000000254323,107.20531275989671
t_1150,51.21816642251015,51.21816642276968,9.000000000025526,60.33146514223499
t_1151,51.21816642255349,51.21816642276805,9.000000000025834,60.33146514216815
t_1152,51.218166422577056,51.21816642279985,9.000000000025187,60.33146514189776
t_1153,51.21816642258173,51.218166422838976,9.000000000025008,60.19032960753248
t_1154,51.21816642258382,51.21816642284448,9.000000000024155,60.190329607411016
t_1155,51.218166422585824,51.21816642284901,9.000000000023658,60.19032960739528
t_1156,51.218166422586734,51.218166422855134,9.000000000022863,60.19032960738719
t_1157,51.21816642258744,51.21816642282896,9.000000000021915,60.190329607383084
t_1158,51.21816642258808,51.21816642283864,9.000000000022176,60.19032960737693
t_1159,51.21816642258766,51.21816642286322,9.000000000022505,60.19032960738453
t_116,51.218166422617685,67.66933983669443,9.000000000230402,107.20531275990407
t_1160,51.218166422585455,51.21816642283847,9.000000000022924,60.19032960735103
t_1161,51.21816642256832,51.218166422589576,9.00000000001931,45.55730357978181
t_1162,51.218166422390965,51.21816642240254,8.999999999999813,8.268136096181468e-11
t_1163,51.21816642239133,51.21816642239653,8.99999999661527,1.5133813427434177e-11
t_1164,51.21816642226449,51.21816642226487,6.81134310488475,-0.0
t_1165,51.21816642227934,51.21816642227422,6.039189183209335e-11,-0.0
t_1166,51.218166422359175,51.21816642235287,2.8859479577726147e-11,-0.0
t_1167,51.21816642250927,51.21816642250567,6.811343102853363,-0.0
t_1168,51.21816642257857,51.21816642257924,8.999999999980556,1.0158709071585227e-10
t_1169,51.21816642258885,51.21816642259857,9.000000000020156,51.218166422656346
t_117,51.21816642260511,67.6693398366885,9.000000000218112,107.20531275989552
t_1170,51.21816642259071,51.21816642259821,9.000000000024587,60.1903296071457
t_1171,51.21816642258925,51.21816642258362,9.000000000026317,60.19032960717038
t_1172,51.21816642258863,51.218166422563904,9.000000000025704,60.19032960718021
t_1173,51.21816642258846,51.21816642251584,9.000000000025114,60.19032960718188
t_1174,51.2181664225872,51.21816642241302,9.00000000002556,60.19032960717323
t_1175,51.218166422582925,51.21816642234766,9.000000000025157,60.19032960713228
t_1176,51.218166422580666,51.21816642236426,9.000000000025324,60.190329607057045
t_1177,51.21816642257742,51.218166422468734,9.000000000025448,60.19032960716798
t_1178,51.21816642253992,51.21816642241631,9.000000000024755,60.190329607154254
t_1179,51.218166422468855,51.21816642236129,9.000000000024496,60.190329607133336
t_118,51.21816642259875,67.66933983665314,9.000000000748484,107.20531275987922
t_1180,51.218166422301664,51.218166422235335,9.000000000023746,60.19032960710763
t_1181,51.21816642220434,51.218166422154745,9.00000000002295,60.19032960705312
t_1182,51.21816642214307,51.2181664221125,9.000000000023897,60.190329607096864
t_1183,51.21816642219549,51.21816642217027,9.00000000002455,60.19032960712768
t_1184,51.218166422058005,51.21816642121134,9.000000000024471,51.218166422168935
t_1185,47.86053425459351,2.5158726034123227e-10,9.000000000020199,6.739048010707051e-11
t_1186,41.48590480229728,1.8092565475262834e-11,9.000000000006981,-0.0
t_1187,41.48590480228607,1.2453481118202472e-11,8.99999999999241,-0.0
t_1188,41.485904802261686,1.4324449171204256e-11,7.289190000270009,-0.0
t_1189,41.48590480228099,3.5938381465323736e-11,6.811343105097131,-0.0
t_119,51.21816642260594,67.66933983667703,9.00099999900869,107.20531275985692
t_1190,41.48590480231229,2.0248396791844467e-10,6.811343105133256,-0.0
t_1191,42.39076452903034,9.000000001025056,7.28919000048857,-0.0
t_1192,51.21816642238401,51.218166422348034,8.999999999990413,1.9929214755310235e-10
t_1193,51.21816642257974,51.21816642261772,9.000000000017378,60.190329607353696
t_1194,51.218166422583046,51.218166422652246,9.000000000022897,60.19032960790743
t_1195,51.21816642258519,51.21816642264808,9.000000000023967,60.1903296079886
t_1196,51.218166422586734,51.21816642263527,9.00000000002373,60.19032960800976
t_1197,51.218166422587366,51.218166422614914,9.000000000023839,60.19032960801367
t_1198,51.21816642258625,51.21816642259544,9.000000000024688,60.19032960800783
t_1199,51.21816642258701,51.21816642257889,9.000000000024976,60.19032960799741
t_12,48.7533569810028,48.75335698099223,8.999999999984322,-0.0
t_120,51.218166422605584,67.66933983668243,9.00000000009599,107.20531275980277
t_1200,51.21816642258669,51.21816642257727,9.000000000024706,60.19032960796888
t_1201,51.21816642258496,51.21816642257405,9.0000000000251,60.190329607934856
t_1202,51.21816642258228,51.21816642256689,9.000000000024826,60.190329607859006
t_1203,51.21816642257144,51.21816642255183,9.00000000002514,60.190329607636194
t_1204,51.21816642252424,51.2181664225006,9.000000000024906,60.19032960752882
t_1205,51.21816642245904,51.218166422441854,9.000000000024594,60.1903296076306
t_1206,51.21816642194405,51.21816642195656,9.000000000026997,60.19032960788495
t_1207,51.21816642184741,51.218166421871125,9.000000000034566,60.190329607931616
t_1208,51.218166421920856,51.21816642192027,9.00000000004298,60.19032960741119
t_1209,47.86053426265575,47.86053426260381,9.000000000025734,47.86053426262379
t_121,51.21816642260284,67.66933983678344,9.000000000095259,107.20531275975128
t_1210,41.48590480235242,41.48590480083278,9.00000000002096,1.0562629158974723e-10
t_1211,41.485904802331234,41.48590480071286,9.000000000017367,-0.0
t_1212,41.48590480232735,8.999999999233124,9.000000000006303,-0.0
t_1213,41.48590480233914,1.3627988735193235e-10,9.0000000000004,-0.0
t_1214,41.48590489597234,8.99999999965237,8.99999999999812,-0.0
t_1215,51.21816642222608,41.48590480083781,9.000000000000682,1.082102552770944e-10
t_1216,51.21816642257793,51.218166422367176,9.000000000010555,51.21816642264119
t_1217,51.21816642258885,51.21816642258078,9.00000000002146,107.20531275930222
t_1218,51.218166422592894,51.21816642260424,9.000000000025246,110.00515000000672
t_1219,51.21816642259972,51.2181664226294,9.000000000026564,110.005150000037
t_122,51.2181664226008,67.66933983677136,9.00000000006063,107.2053127594452
t_1220,51.218166422601584,51.21816642265099,9.000000000025894,110.00515000004624
t_1221,51.2181664225975,51.21816642266712,9.000000000025485,110.00515000003456
t_1222,51.21816642259294,51.21816642272629,9.000000000025844,110.0051500000168
t_1223,51.21816642259152,51.218166422752056,9.00000000002501,110.00515000000048
t_1224,51.21816642259015,51.21816642297616,9.000000000024682,110.00514999995391
t_1225,51.21816642258756,51.21816642306048,9.000000000024867,110.0051499998942
t_1226,51.21816642258708,51.21816642309555,9.000000000024405,110.00514999978226
t_1227,51.21816642258684,51.21816642309995,9.000000000024427,109.92338171407772
t_1228,51.21816642258746,51.21816642310464,9.000000000023826,107.20531275947506
t_1229,51.21816642258676,51.2181664231155,9.000000000022888,107.20531275941944
t_123,51.21816642260236,67.66933983676095,9.000000000047347,104.54047044826126
t_1230,51.21816642258482,51.21816642312557,9.000000000023476,108.74539028718344
t_1231,51.218166422584446,51.21816642307788,9.000000000024006,110.0051499997562
t_1232,51.21816642258047,51.21816642259129,9.000000000023853,107.20531275946637
t_1233,51.218166422242206,51.21816642191426,9.00000000002097,79.52316885739656
t_1234,41.48590480230432,41.48590480088593,9.000000000011923,60.19032960739102
t_1235,41.4859048022609,41.4859048007897,9.00000000000032,60.19032960733986
t_1236,41.48590480222668,41.4859047962535,8.99999999999162,60.1903296061609
t_1237,41.48590480223923,38.76627336302165,8.99999999998479,60.19032960645373
t_1238,41.48590480226113,41.485904800683066,8.999999999990946,60.190329607353526
t_1239,41.48590480229152,41.48590480107764,9.000000000000304,60.19032960739187
t_124,51.21816642260553,67.66933983674393,9.00000000003496,93.90816054902189
t_1240,51.21816642203935,51.21816642202659,9.000000000015593,79.52316885748338
t_1241,51.21816642253842,51.218166422550325,9.000000000022245,110.14803816604194
t_1242,51.21816642255572,51.21816642259136,9.00000000002551,110.14803817159496
t_1243,51.21816642255885,51.21816642260021,9.000000000028098,110.14803817162516
t_1244,51.2181664225581,51.21816642260517,9.00000000002913,110.1480381716278
t_1245,51.218166422551455,51.218166422599126,9.000000000030813,110.1480381716094
t_1246,51.218166422528064,51.21816642257667,9.000000000040442,110.1480381715859
t_1247,51.21816642248376,51.2181664225406,9.000000000038712,110.14803817155996
t_1248,51.21816642239156,51.218166422437406,9.000000000036536,110.1480381714852
t_1249,51.21816642198339,51.21816642203662,9.000000000045072,110.14803814168064
t_125,51.21816642261423,67.66933983672686,9.000000000029209,89.40427630602831
t_1250,51.21816642185044,51.218166421883545,9.000000000039812,110.0051499999953
t_1251,51.21816642166925,51.2181664216806,9.00000000003951,110.00514999887736
t_1252,41.485904804039606,41.48590480400053,9.000000000032161,107.50865378013653
t_1253,41.4859048028445,41.48590480243872,9.000000000028566,109.55305478338684
t_1254,51.21816642111403,51.21816642040659,9.00000000003118,110.00514999998998
t_1255,51.2181664219081,51.2181664218326,9.000000000035127,110.14803817119903
t_1256,51.21816642208731,51.21816642191682,9.000000000034403,110.00514999999344
t_1257,51.21816642105458,41.48590480372454,9.000000000025258,83.37029319347714
t_1258,41.48590480226046,41.48590480224219,9.000000000019753,83.37029319184512
t_1259,41.48590480221517,41.48590480221332,9.000000000004837,60.19032961747713
t_126,51.21816642262756,67.66933983670017,9.000000000029534,89.40427630549749
t_1260,41.48590480212774,41.4859048021865,8.99999999998538,60.19032960890013
t_1261,41.485904802201226,41.48590480239331,8.99999999991357,60.19032961806026
t_1262,41.48590480225087,41.4859048060222,8.999999999967866,83.37029319183607
t_1263,41.48590480501692,51.218166422534615,8.999999999997426,83.37029319209107
t_1264,51.21816642252647,51.21816663629191,9.000000000014312,110.0051499985884
t_1265,51.21816642258344,51.21816663696882,9.00000000002267,112.61989849445672
t_1266,51.2181664225856,51.21816663716044,9.00000000002674,112.61989849456742
t_1267,51.21816642258533,51.21816663698047,9.00000000002884,112.619898494594
t_1268,51.21816642258495,51.218166636868126,9.000000000026988,112.61989849459204
t_1269,51.218166422584495,51.21816663669806,9.000000000026299,112.61989849456694
t_127,51.21816642266948,67.66933983668315,9.000000000030639,105.19891395061562
t_1270,51.21816642258272,51.218166422708,9.000000000027075,112.61989849453624
t_1271,51.21816642257488,51.21816642258061,9.000000000026363,112.61989849446844
t_1272,51.21816642255203,51.2181664225356,9.000000000025643,110.14803817176906
t_1273,51.218166422399655,51.218166422378594,9.000000000026189,110.00515000003892
t_1274,51.21816642199075,51.21816642197751,9.00000000002595,110.00514999958644
t_1275,51.21816642134267,51.21816642133058,9.000000000025915,107.20531275941772
t_1276,47.86054651553126,47.86054651552514,9.00000000002521,107.20531275929514
t_1277,51.21816641267321,51.218166412672176,9.000000000024386,107.2053127592498
t_1278,51.21816642164385,51.218166421648085,9.000000000025244,107.2053127592366
t_1279,51.218166422088125,51.21816642210523,9.000000000026095,107.20531275929926
t_128,51.21816642285016,67.66933983668903,9.000000000032333,107.2053127588944
t_1280,51.21816642243346,51.21816642244502,9.000000000025999,107.20531275924968
t_1281,51.218166422275424,51.21816642228433,9.000000000022911,79.523168857262
t_1282,51.218166420671686,51.21816642067294,9.00000000001881,60.19032960743112
t_1283,41.48590480279969,41.4859048036594,9.0000000000063,60.19032960737749
t_1284,41.48590480270205,41.485904803605806,9.000000000000911,60.19032960733579
t_1285,41.485904802732605,41.4859048037327,9.000000000001739,60.190329607259535
t_1286,41.48590480283869,41.48590480448062,9.000000000003384,60.19032960711593
t_1287,51.21816642116831,51.21816642236861,9.000000000010813,60.19032960729925
t_1288,51.21816642229515,51.21816642306094,9.000000000019828,60.19032960737928
t_1289,51.21816642256721,51.21816642379154,9.000000000023551,60.19032960760679
t_129,60.190329606888255,60.19032960695127,9.000000000032177,60.19032960738785
t_1290,51.21816642257929,51.21816642273421,9.000000000025778,79.5231688561723
t_1291,51.21816642257765,51.21816642258841,9.000000000026306,79.52316885619594
t_1292,51.21816642257435,51.21816642257178,9.00000000002552,79.52316885619999
t_1293,51.21816642257074,51.21816642256724,9.00000000002505,79.52316885619298
t_1294,51.21816642255591,51.218166422550965,9.000000000025384,79.52316885617877
t_1295,51.21816642252509,51.21816642251506,9.000000000024496,79.52316885616219
t_1296,51.21816642254831,51.21816642255363,9.00000000002318,79.52316885610183
t_1297,51.21816642254301,51.21816642256,9.000000000023052,60.19032960863311
t_1298,51.218166422576,51.21816642261308,9.000000000022483,60.19032960782115
t_1299,51.21816642258478,51.21816642264774,9.000000000022144,60.19032960748796
t_13,48.753356980516,48.75335698049639,8.999999999053102,-0.0
t_130,54.81135526928482,54.81135526931884,9.000000000027498,54.8113552692612
t_1300,51.21816642258744,51.21816642269978,9.00000000002083,60.19032960744077
t_1301,51.21816642259061,51.218166422787554,9.000000000019565,60.19032960742185
t_1302,51.21816642259463,51.218166422878575,9.000000000020187,60.19032960742151
t_1303,51.21816642260159,51.21816642285347,9.000000000021023,60.1903296074423
t_1304,51.21816642259723,51.21816642260934,9.000000000022471,60.19032960740209
t_1305,51.21816642259172,51.218166422499415,9.000000000022863,60.190329607374544
t_1306,51.21816642258948,41.48590480185896,9.000000000021922,48.75335698240771
t_1307,51.2181664225959,41.48590480068421,9.00000000002103,48.75335698203264
t_1308,51.21816642261648,8.999999999193115,9.000000000019357,48.75335698196471
t_1309,93.8037234978433,8.99999999975569,9.000000000013191,45.66413047829933
t_131,54.82329452654172,54.82329452649776,9.000000000024489,8.999999999984409
t_1310,99.36980287456902,41.48590480078155,9.000000000003698,48.75335697374849
t_1311,99.2645653731804,41.48590480190482,9.000000000004542,48.753356981978456
t_1312,103.9465168205946,51.21816642244014,9.00000000001427,51.21816642268598
t_1313,111.03459398871946,54.81128511136599,9.000000000021442,60.19032960737847
t_1314,122.24747065339028,54.81128511146598,9.000000000023556,60.190329607421376
t_1315,122.2474706537449,54.81128511149375,9.000000000024032,60.1903296074533
t_1316,122.24747065387416,54.81128511150735,9.000000000023457,60.190329607461855
t_1317,122.247470653808,54.81128511149124,9.000000000023464,60.190329607455794
t_1318,122.2474706537198,54.81128511146583,9.000000000023984,60.19032960743817
t_1319,122.24747065368278,54.8112851114284,9.000000000024453,60.19032960741358
t_132,60.1903296121155,60.190329611459305,9.00000000002371,-0.0
t_1320,122.2474706535692,54.81128511132476,9.000000000024059,60.19032960740154
t_1321,122.2474706534295,54.811285111105576,9.000000000024357,60.19032960738866
t_1322,121.93078978732592,51.21816642287834,9.0000000000237,60.19032960738291
t_1323,122.1594818649899,51.218166422339806,9.000000000022892,60.19032960737974
t_1324,122.24747065314766,51.21816642228376,9.000000000022258,60.19032960738242
t_1325,122.24747065346192,51.21816642241954,9.000000000020547,60.190329607384776
t_1326,122.24747065351752,54.81128510884631,9.000000000019593,60.19032960738487
t_1327,122.24747065353225,54.811285110894175,9.000000000019428,60.1903296073921
t_1328,122.2474706533813,51.21816642183795,9.000000000019698,60.19032960735196
t_1329,110.00515000012112,41.48590480085944,9.00000000001579,9.00000000001817
t_133,94.61913189159957,67.66933983669436,9.000000000023046,-0.0
t_1330,105.89830732014865,41.48590480022637,9.000000000001506,1.5944684901943224e-11
t_1331,100.87030835184449,41.4859048007266,8.999999999998911,-0.0
t_1332,104.07659083052994,41.48590480047589,8.999999999992472,-0.0
t_1333,110.00514999497712,41.48590480078629,8.99999999998692,-0.0
t_1334,110.00514999989704,41.48590480093144,8.999999999988816,-0.0
t_1335,110.00514999998788,48.75335699415414,8.999999999995456,2.4360529330089967e-11
