t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_56,0,0,0,0,0,0,0,0,0.030298685,0.080686877,0,0,0,0,0,0.000519587,0,0,0,0,0,0,0.00714758,0,0.009157215
t_57,0.159792037,0,0.070708134,0.012155165,0,0,0.067095705,0.052795021,0.13386574,0.262466487,0,0,0,0,0,0.044333518,0,0,0,0,0,0.239999272,0.223874385,0,0.160562005
t_58,0.303336847,0.081671957,0.167752232,0.065191253,0.218253666,0.186973805,0.252679346,0.220093572,0.232593693,0.427226157,0.077466611,0.199089863,0,0,0.002469117,0.120545128,0.147895552,0,0.005601646,0.095530377,0.243155562,0.428885885,0.367888762,0.093853781,0.318325527
t_59,0.398512143,0.189165682,0.219814186,0.122550624,0.340327635,0.323450292,0.408044794,0.35571702,0.305286225,0.520552333,0.22289381,0.353752755,0.000391762,0,0.229281845,0.200632543,0.307453315,0,0.116521994,0.274520623,0.365403659,0.542903435,0.418323008,0.223812858,0.432496702
t_60,0.40662663,0.303564125,0.176692094,0.162109945,0.394907423,0.389101325,0.507447772,0.445643347,0.31907656,0.525515297,0.331424989,0.443410654,0.10692329,0.00208998,0.321291845,0.246483202,0.413601728,0,0.182603101,0.33514498,0.408452017,0.587422755,0.362209225,0.309360904,0.483068331
t_61,0.35534227,0.356145945,0.115474845,0.158936694,0.378001256,0.379226429,0.540908461,0.480072954,0.276171797,0.463903712,0.29352448,0.455546355,0.102585187,0.001009555,0.320424054,0.248038092,0.457591066,0,0.129705278,0.305741678,0.365561411,0.542158256,0.242022656,0.344167018,0.471094779
t_62,0.281507167,0.326212986,0.082732665,0.12653468,0.290756727,0.294016356,0.507535726,0.447927826,0.191626695,0.341981018,0.23342502,0.389692007,0,0,0.227123122,0.197991861,0.463558747,0,0.001776644,0.158272841,0.255726373,0.413455148,0.150628298,0.327101397,0.400137847
t_63,0.171297001,0.228100618,0.041126198,0.075804382,0.144058887,0.139582392,0.411851877,0.352543463,0.091496609,0.166986903,0.194552844,0.256044496,0,0,0.021000394,0.098752064,0.410075638,0,0,0,0.047598357,0.244082471,0.086238194,0.253305135,0.277957654
t_64,0.016795957,0.101528457,0,0.01127888,0,0,0.278006479,0.210179443,0.01001266,0,0.105896353,0.004367624,0,0,0,0,0.316981506,0,0,0,0,0.056121192,0,0.133673343,0.131682852
t_65,0,0,0,0,0,0,0.127646826,0.03082424,0,0,0,0,0,0,0,0,0.174513209,0,0,0,0,0,0,0,0
t_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025003265,0,0,0,0,0,0,0,0
t_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_80,0,0,0,0,0,0,0,0,0.003575213,0.073412406,0,0,0,0,0,0.000787436,0,0,0,0,0,0,0.009883277,0,0.012931625
t_81,0.171568444,0,0.117209082,0.022663371,0,0,0.072117384,0.073970116,0.039349795,0.222419947,0.003112691,0,0,0,0,0.14694776,0,0,0,0,0,0.153116415,0.250021085,0,0.183775437
t_82,0.315449196,0.2388806,0.24162052,0.09245846,0.169001447,0.060993427,0.257456781,0.245792907,0.087522017,0.34490791,0.237173289,0.201175727,0,0,0.000454401,0.278902287,0.202935641,0,0.004143461,0.072523505,0.204255059,0.245915612,0.422935518,0.017493395,0.3530633
t_83,0.396444141,0.399006698,0.329653929,0.159738734,0.27734717,0.130561671,0.397229401,0.393218109,0.129592823,0.398926122,0.420018015,0.335220954,0.007230806,0,0.114156217,0.355314891,0.36681445,0,0.148149968,0.171637235,0.309225022,0.308112135,0.520330208,0.044346524,0.465101837
t_84,0.415085581,0.495419535,0.366827047,0.201426714,0.336424574,0.166403231,0.476792974,0.496224757,0.140321966,0.391123562,0.520546163,0.410726387,0.193427482,0.009986,0.185363948,0.354945817,0.493946891,0,0.216318458,0.203216241,0.362136722,0.311629627,0.546451273,0.074642259,0.520018795
t_85,0.403974514,0.520277334,0.332223859,0.200646772,0.332542691,0.152740608,0.486163533,0.541514937,0.133009288,0.318508747,0.53625189,0.43473515,0.18931371,0.006735697,0.179914785,0.287881801,0.567959247,0,0.139636506,0.185445434,0.345570585,0.288355568,0.495098383,0.095641031,0.511281648
t_86,0.338519057,0.471871543,0.25513049,0.161360639,0.255567443,0.122363158,0.442434248,0.518070605,0.10427973,0.203337633,0.478755909,0.396606588,0.001497241,0,0.115108128,0.1821989,0.544660289,0,0,0.112514153,0.243289916,0.265236931,0.370115398,0.079378046,0.437486579
t_87,0.202996383,0.344993113,0.150595282,0.096852393,0.129244784,0.057842488,0.359591335,0.416932141,0.053633487,0.084323621,0.34096351,0.267654073,0,0,0.008459026,0.070135503,0.461984491,0,0,0,0.04937952,0.174922636,0.191104379,0.050770101,0.312320497
t_88,0.020795031,0.167303989,0,0.020482534,0,0,0.246566242,0.251937039,0.007036379,0,0.160201838,0.010621746,0,0,0,0,0.366075079,0,0,0,0,0.046856533,0,0.023554461,0.148518215
t_89,0,0,0,0,0,0,0.119256826,0.034125011,0,0,0,0,0,0,0,0,0.211320753,0,0,0,0,0,0,0,0
t_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041340991,0,0,0,0,0,0,0,0
t_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_104,0,0,0,0,0,0,0,0,0.037893561,0.026117411,0,0,0,0,0,0.000632091,0,0,0,0,0,0,0.002563496,0,0.014756782
t_105,0.085945068,0,0.098708866,0.025460272,0,0,0.037016012,0.084260548,0.14903241,0.12931147,0.007287209,0,0,0,0,0.065332132,0,0,0,0,0,0.064550091,0.101235157,0,0.163118651
t_106,0.177309103,0.254489026,0.188034296,0.100788892,0.050923701,0.071888638,0.14964438,0.264101457,0.268535655,0.258653988,0.28707161,0.23255041,0,0,0,0.146024783,0.083428531,0,0.000741525,0.05158744,0.092682974,0.144894176,0.18530185,0.00230696,0.316035166
t_107,0.252405327,0.420334415,0.266458621,0.174191646,0.073079685,0.144996347,0.259715808,0.385463241,0.339961077,0.338225038,0.445887968,0.397158486,0.000941102,0,0.02659988,0.222090194,0.184332986,0,0.090756493,0.129187044,0.137353012,0.217983031,0.259466258,0.006193563,0.431596628
t_108,0.269641174,0.51560606,0.316843153,0.218264111,0.068724368,0.169775097,0.333723404,0.435960962,0.355642876,0.355999631,0.530362992,0.493271091,0.085937927,0.007127308,0.045838949,0.268391816,0.263978854,0,0.154112846,0.168867735,0.135023206,0.257638238,0.27007362,0.01082464,0.485754802
t_109,0.242592334,0.527521561,0.308550736,0.219160118,0.051095493,0.149375097,0.377952248,0.428029758,0.331387921,0.329030307,0.543274685,0.505954919,0.092744024,0.003228004,0.047845136,0.236063613,0.285996571,0,0.116406123,0.152081,0.09150756,0.230363254,0.212689584,0.016786463,0.477484324
t_110,0.196787473,0.442524497,0.24279747,0.18245406,0.031508396,0.114288889,0.365595072,0.368563858,0.260274765,0.238133769,0.482788096,0.438299581,0,0,0.027827139,0.145935788,0.292297894,0,0.002543514,0.079991908,0.045080157,0.165369306,0.158317628,0.025369603,0.419124969
t_111,0.119144679,0.280137334,0.134119723,0.109709357,0.00772744,0.043898925,0.288991655,0.26929326,0.149558272,0.115436854,0.344763992,0.291435435,0,0,0,0.057459587,0.295006946,0,0,0,0.001989962,0.097407536,0.095317211,0.029065382,0.302804639
t_112,0.023891825,0.11395098,0,0.024537398,0,0,0.191500008,0.147748354,0.045896998,0,0.16355045,0.029289502,0,0,0,0,0.217023892,0,0,0,0,0.034048061,0,0.018096888,0.147109329
t_113,0,0,0,0,0,0,0.087603935,0.008412414,0,0,0,0,0,0,0,0,0.098538888,0,0,0,0,0,0,0,0
t_114,0,0,0,0,0,0,0.0001139,0,0,0,0,0,0,0,0,0,0.017686408,0,0,0,0,0,0,0,0
t_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_128,0,0,0,0,0,0,0,0,0.038254974,0.017024529,0,0,0,0,0,0.00070514,0,0,0,0,0,0,0.005574818,0,0.017273719
t_129,0.103556046,0,0.090316908,0.029057433,0,0,0.052314647,0.00502098,0.151326353,0.095335909,0,0,0,0,0,0.167158655,0,0,0,0,0,0.047429593,0.109794012,0,0.193412478
t_130,0.200449475,0.022631168,0.174056715,0.108186496,0.038437076,0.030225149,0.22002668,0.061655677,0.269996799,0.222392496,0.022494747,0.026801063,0,0,0,0.312209858,0.197689689,0,8.76E-05,0.034317617,0.100370441,0.096662279,0.19638128,0.095323646,0.358982844
t_131,0.275203865,0.055937015,0.232209404,0.183342487,0.09821297,0.081699288,0.371630084,0.128420764,0.353905644,0.343142335,0.052440696,0.060054469,0.003062493,0,0.01538951,0.392905312,0.371811561,0,0.09199581,0.078672518,0.16917536,0.136743335,0.245628838,0.26178866,0.468634105
t_132,0.283511044,0.088571987,0.261062949,0.230608549,0.15047295,0.100642556,0.467576089,0.172819591,0.361757802,0.372647636,0.068969928,0.07524182,0.10624919,0.005703164,0.030933052,0.405183546,0.507808998,0,0.141238392,0.105571628,0.180568703,0.172046565,0.225647032,0.377195428,0.524692409
t_133,0.251554422,0.10562581,0.243192848,0.233305857,0.166835006,0.094154238,0.498724829,0.192106671,0.32037858,0.30852043,0.078903342,0.078225941,0.11801326,0.00318007,0.035137784,0.355971115,0.595893807,0,0.106191735,0.10123281,0.155935161,0.172891823,0.172934357,0.411503021,0.519570301
t_134,0.188946057,0.088212226,0.179958307,0.186870218,0.123164887,0.067712178,0.490353097,0.192705407,0.2509481,0.181612832,0.067785434,0.072536292,0.002093314,0,0.02131195,0.246399884,0.609762509,0,0.001315727,0.05735031,0.120048757,0.134372932,0.107384225,0.361560039,0.448556801
t_135,0.09584587,0.058212345,0.089561655,0.107533114,0.052682136,0.021855169,0.434283618,0.154980694,0.146085833,0.068688431,0.039975445,0.051363683,0,0,0.000232858,0.111482131,0.553723023,0,0,0,0.037686646,0.076961476,0.038820448,0.264067861,0.319721022
t_136,0.018407975,0.021385049,0,0.023209749,0,0,0.314906958,0.087902209,0.04942012,0,0.012947188,0.003120788,0,0,0,0,0.439152155,0,0,0,0,0.020088127,0,0.145375047,0.152018135
t_137,0,0,0,0,0,0,0.157497978,0.017313423,0,0,0,0,0,0,0,0,0.26157217,0,0,0,0,0,0,0,0
t_138,0,0,0,0,0,0,0.000581042,0,0,0,0,0,0,0,0,0,0.061847514,0,0,0,0,0,0,0,0
t_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_152,0,0,0,0,0,0,0,0,0.032389057,0.010651311,0,0,0,0,0,0,0,0,0,0,0,0,0.001890993,0,0.014752579
t_153,0.190063077,0,0.068258493,0.015120927,0,0,0.066629614,0.040928614,0.118597535,0.06248344,0,0,0,0,0,0.136272702,0,0,0,0,0,0.14001744,0.163085958,0,0.194107036
t_154,0.342269407,0.044401142,0.156716585,0.065554647,0.026955679,0.022358024,0.25226136,0.149793048,0.20572417,0.126035189,0.034471621,0.062323633,0,0,0.000137998,0.257189554,0.216713064,0,0.005269921,0.032136051,0.021631124,0.267751856,0.309803481,0.023882817,0.364403544
t_155,0.443353673,0.115158531,0.229251918,0.116400886,0.05738071,0.071339454,0.414364191,0.256010291,0.266454567,0.197365163,0.087574179,0.123737165,0.004555541,0,0.040669372,0.336825331,0.400552641,0,0.099898624,0.07523303,0.049463313,0.331932343,0.404126486,0.067514672,0.473675879
t_156,0.471083627,0.174080766,0.231697567,0.147954615,0.073018527,0.126801048,0.528163039,0.329334094,0.309879466,0.2340557,0.168075743,0.149347421,0.060544955,0.007543428,0.053334187,0.349217349,0.535075452,0,0.134375758,0.075646467,0.068401642,0.356164153,0.398888176,0.116924743,0.516940909
t_157,0.428469724,0.195152556,0.197323515,0.150118645,0.064085628,0.149240342,0.565134879,0.344510489,0.309833543,0.192630697,0.234627491,0.15944458,0.027643784,0.00469123,0.049613027,0.296456525,0.599861784,0,0.091232854,0.054323832,0.06391047,0.369522146,0.327800354,0.161252076,0.510664616
t_158,0.344419114,0.197572099,0.151566061,0.119396863,0.039690887,0.139287243,0.536312012,0.299297508,0.251990941,0.11952702,0.234668767,0.158037031,0,0,0.026680391,0.211262794,0.602011317,0,0.002711691,0.025745735,0.031460697,0.354347934,0.240700648,0.154973851,0.450919661
t_159,0.212494919,0.163593159,0.079829583,0.064506946,0.012472458,0.079031791,0.455847193,0.218461973,0.152040499,0.057074927,0.175130016,0.103328645,0,0,0,0.103604088,0.542909515,0,0,0,0.001361198,0.264772729,0.1250558,0.079645305,0.321970125
t_160,0.033751124,0.084308817,0,0.01259235,0,0,0.327044546,0.122442742,0.04645427,0,0.081180972,0.019646939,0,0,0,0,0.427972011,0,0,0,0,0.10737094,0,0.021704947,0.15504262
t_161,0,0,0,0,0,0,0.165090438,0.016452845,0,0,0,0,0,0,0,0,0.254382879,0,0,0,0,0,0,0,0
t_162,0,0,0,0,0,0,0.00126212,0,0,0,0,0,0,0,0,0,0.066934696,0,0,0,0,0,0,0,0
t_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
