t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_11,0.451388278,0.830683651,0.856163377,0.792994175,0.92215559,0.92946258,0.227355587,0.592326423,0.566825349,0.544239556,0.95,0.769406698,0.142091132,0.413425498,0.675559267,0.931183277,0.15832458,0.115487416,0.27737008,0.760381189,0.961019202,0.692883637,0.326303723,0.707896685,0.347532352
t_12,0.434329148,0.850397482,0.857796494,0.806060259,0.926853723,0.926061357,0.246783855,0.587615129,0.748720428,0.452203293,0.95,0.82481473,0.175417591,0.387895598,0.738077115,0.938113355,0.145758622,0.181397628,0.21797181,0.718941879,0.960920498,0.777796194,0.385129431,0.674020253,0.435334069
t_13,0.359523978,0.854072785,0.873260563,0.820457956,0.926483495,0.921341705,0.274551476,0.584993841,0.815249716,0.343016636,0.95,0.891957239,0.221194764,0.354450957,0.777799266,0.94113586,0.156498725,0.195861122,0.170881687,0.672261832,0.960829696,0.825333657,0.381551293,0.648712699,0.497298494
t_14,0.343027317,0.798468723,0.866563368,0.816887344,0.924540113,0.927978719,0.311642482,0.586586849,0.865092433,0.302586153,0.95,0.883878861,0.305449638,0.321204489,0.82423345,0.942079021,0.182797143,0.201922934,0.141385189,0.62566745,0.960595409,0.832800303,0.378648769,0.661822277,0.5425146
t_15,0.351579899,0.743548719,0.833036441,0.806778156,0.923751133,0.92836554,0.340969497,0.526276407,0.866555778,0.329179565,0.95,0.865417522,0.436363828,0.293411507,0.851523135,0.938978833,0.178360399,0.175144767,0.123004054,0.570653578,0.960406688,0.835878346,0.390029454,0.679492148,0.548758852
t_16,0.424481499,0.638148867,0.828213771,0.79061488,0.920559384,0.924153938,0.348086186,0.473068959,0.864145391,0.440178135,0.949614087,0.849597591,0.53684484,0.277836048,0.864888049,0.939858691,0.137326009,0.166963232,0.133606511,0.552312749,0.960573354,0.813674276,0.368279203,0.652678054,0.546995875
t_17,0.49342069,0.495186712,0.839790213,0.792049425,0.914257957,0.921672763,0.337425078,0.474075377,0.869444393,0.421470944,0.83653068,0.834503001,0.601115021,0.272361665,0.869994667,0.938541667,0.117116043,0.147437021,0.165888405,0.591891945,0.960660032,0.740967003,0.419002497,0.620834054,0.556649184
t_18,0.520416424,0.42183265,0.858016683,0.786420025,0.911011258,0.917806382,0.328870595,0.513404849,0.873559784,0.373561652,0.574977531,0.805298889,0.662031986,0.265815507,0.872910129,0.937959054,0.10388886,0.141797323,0.20625464,0.65703507,0.960838794,0.70210453,0.483890493,0.618092999,0.570318289
t_19,0.61162382,0.4267992,0.880212828,0.779682531,0.9087335,0.91190879,0.341706075,0.567733441,0.882765474,0.363902427,0.57489854,0.764256478,0.748380141,0.276039878,0.853007652,0.941793128,0.109971105,0.137888941,0.253641713,0.704691626,0.960989087,0.653223082,0.534664394,0.610975809,0.582969971
t_20,0.675981904,0.495443694,0.892359915,0.768998319,0.902748352,0.906016489,0.341964951,0.605477632,0.865446131,0.384817924,0.656153801,0.724524255,0.812365197,0.297645216,0.787702275,0.947459927,0.103127822,0.13044469,0.29130139,0.737931707,0.961140606,0.530933641,0.614090045,0.603871313,0.596998154
t_21,0.712412592,0.50982093,0.89418151,0.74584273,0.900863102,0.898602918,0.342379346,0.638602961,0.836809031,0.41263517,0.525570911,0.697499309,0.84662097,0.325285257,0.777843952,0.951478171,0.093517898,0.128217618,0.321170085,0.773964216,0.961296147,0.353340989,0.712652118,0.613922567,0.596893572
t_22,0.747135863,0.481552066,0.892339619,0.697297854,0.89749379,0.872031208,0.336550158,0.648511896,0.834132989,0.451560319,0.306885854,0.697641456,0.850221085,0.348440456,0.766886924,0.950652138,0.086090451,0.105337745,0.346344254,0.802632955,0.961048897,0.211437089,0.739024745,0.626951629,0.58506298
t_23,0.561444156,0.465577442,0.856657953,0.642866075,0.874203409,0.793503575,0.309981259,0.671847672,0.801378339,0.310631488,0.274232271,0.718947769,0.866993722,0.352616138,0.731993341,0.938007984,0.06638905,0.071539314,0.376502439,0.82382644,0.958532068,0.057697553,0.604298931,0.644768668,0.587147095
t_24,0.510435491,0.425677703,0.830829086,0.594844501,0.837139613,0.730953438,0.317405291,0.72452294,0.770056092,0.273417566,0.302119938,0.672874531,0.862849109,0.37861256,0.711558812,0.938428895,0.064610819,0.064817862,0.366358557,0.819164101,0.955505819,0.122889038,0.514585253,0.63956628,0.597004599
t_25,0.541168598,0.44269651,0.772072262,0.543077082,0.803235511,0.67782531,0.315066185,0.758320528,0.760977606,0.290504439,0.36794344,0.585405267,0.852278792,0.398529854,0.685011948,0.941264393,0.065086178,0.058019987,0.338071394,0.81447244,0.948878215,0.100541495,0.566201999,0.626242952,0.608199922
t_26,0.456581184,0.467155157,0.707517755,0.524577095,0.759697996,0.605083551,0.31476121,0.776834645,0.739244858,0.355090764,0.311194923,0.501807247,0.841944511,0.407694859,0.642018048,0.940309021,0.068805699,0.053022858,0.311844947,0.799457827,0.933236223,0.059558526,0.588025298,0.618952775,0.620374044
t_27,0.317395002,0.552541784,0.620787248,0.50173299,0.706219081,0.559946144,0.306555421,0.778798293,0.705929948,0.344900322,0.23958945,0.517466932,0.822708496,0.412828382,0.56361639,0.93551742,0.083321366,0.051767444,0.294605876,0.798487956,0.917166372,0.035285413,0.517213636,0.629088383,0.632769675
t_28,0.282952589,0.661409549,0.496994699,0.488387805,0.704886696,0.547064061,0.298945444,0.774471892,0.649673191,0.337104925,0.719983552,0.559390635,0.804397619,0.409575085,0.525112855,0.927583704,0.101473799,0.052486856,0.301592589,0.79082492,0.88432859,0.042602152,0.46724936,0.603763025,0.65258418
t_29,0.221430131,0.72903147,0.339453719,0.484633762,0.704165487,0.542001619,0.291070765,0.778784265,0.652666349,0.302132824,0.948226918,0.646806466,0.795682366,0.424011295,0.49884083,0.91866657,0.124457566,0.057282991,0.320061965,0.756411837,0.861724822,0.05708831,0.391944072,0.562825915,0.672720534
t_30,0.150574316,0.729433883,0.304661124,0.498594649,0.687464553,0.53965708,0.269484906,0.763158085,0.617187774,0.233967827,0.95,0.72679971,0.780594017,0.44748898,0.528360408,0.893775037,0.147040437,0.061176675,0.340857682,0.704348627,0.821536329,0.076002641,0.256973906,0.536941362,0.690829459
t_31,0.090832582,0.705858269,0.307680481,0.527776143,0.659587554,0.535184083,0.25426971,0.740007129,0.622899195,0.131326802,0.949958189,0.732035994,0.755338444,0.448761077,0.548615827,0.853334826,0.169404607,0.059101476,0.349264174,0.690584014,0.732045338,0.093489594,0.132937315,0.515608882,0.712876949
t_32,0.060635862,0.678865454,0.275372327,0.55162597,0.617397379,0.559481021,0.239167689,0.719909126,0.67707607,0.036138947,0.945656531,0.674670217,0.748488229,0.432481847,0.553622127,0.808263539,0.17807182,0.051497464,0.353876941,0.67772972,0.669737921,0.179778449,0.069660943,0.498964403,0.734436591
t_33,0.076540406,0.664203345,0.329566438,0.564271933,0.638545715,0.569711151,0.221239078,0.708545142,0.750643915,0.021966097,0.896660816,0.665011837,0.797197237,0.45157022,0.580613897,0.770842917,0.184338356,0.046813017,0.36045397,0.661322365,0.657775054,0.254271517,0.030290351,0.494743903,0.745869041
t_34,0.096024266,0.670512027,0.328447072,0.572736658,0.662451953,0.57113075,0.195277404,0.702014388,0.788990853,0.048588398,0.851530997,0.69790039,0.841850744,0.488284197,0.654658462,0.738136228,0.181882499,0.049143187,0.358572669,0.637231522,0.704336159,0.248439476,0.052237132,0.502248742,0.748899891
t_35,0.049056627,0.628805711,0.230634659,0.511845023,0.559804398,0.51771546,0.183616498,0.626458424,0.58902624,0.012626933,0.85667766,0.702913572,0.879773597,0.486719502,0.724809979,0.686384366,0.164752855,0.065169593,0.362106887,0.622333806,0.646811627,0.213936092,0.030230525,0.509156808,0.781569271
t_36,0.081293069,0.666538785,0.304445603,0.554519513,0.570095898,0.533040748,0.192063379,0.697475261,0.481606693,0.019267755,0.936887808,0.745392002,0.884509879,0.511559617,0.753895452,0.713528604,0.098950641,0.070527728,0.372788073,0.580620898,0.669645062,0.201623308,0.023996206,0.476495715,0.785083215
t_37,0.132298095,0.670016614,0.399453474,0.580196304,0.685785803,0.55501414,0.181784787,0.745125974,0.352654099,0.020923514,0.944392877,0.73407826,0.884960126,0.525685193,0.796772467,0.729121733,0.063333488,0.067791912,0.397757531,0.547829828,0.66708235,0.130610867,0.016629897,0.447239723,0.787394657
t_38,0.170299143,0.634933273,0.40817931,0.583071428,0.703138702,0.586470678,0.176064766,0.742136389,0.238854177,0.016941811,0.864690336,0.675957771,0.888872274,0.522289914,0.81242359,0.757088323,0.042586954,0.064003477,0.431170118,0.537655954,0.705516455,0.113029592,0.010518038,0.415893489,0.779865282
t_39,0.229573049,0.589191233,0.482580208,0.551246127,0.722123152,0.594648797,0.173559692,0.717484315,0.245711093,0.032178277,0.822548988,0.610010698,0.892785889,0.497519938,0.811219817,0.712702091,0.036133657,0.057663239,0.467762986,0.536841865,0.715356376,0.106479666,0.011364938,0.380176004,0.776167104
t_40,0.365165216,0.565273252,0.51956215,0.507994589,0.709393098,0.628997364,0.174781566,0.697894528,0.36850145,0.049218313,0.799734049,0.539771728,0.88569138,0.473042659,0.815144944,0.700401893,0.045207296,0.053435123,0.534403773,0.567154484,0.732541827,0.144514646,0.015403724,0.334321326,0.740910707
t_41,0.56469,0.546786752,0.559254355,0.490405163,0.713293435,0.681194102,0.163177118,0.68070875,0.458997879,0.106175751,0.799674758,0.4727998,0.881931135,0.4618743,0.81850625,0.716604699,0.049959827,0.044960726,0.596851212,0.570844847,0.690855942,0.161918528,0.033704326,0.307182476,0.67883878
t_42,0.743021063,0.531368781,0.590999087,0.49500962,0.744953882,0.725433068,0.181716619,0.661752261,0.534647201,0.304757635,0.736392135,0.411128878,0.881455612,0.453876604,0.825183902,0.732639181,0.056554785,0.036444448,0.643355946,0.562985438,0.666895859,0.212653037,0.081428676,0.258161223,0.648452647
t_43,0.82133634,0.455863343,0.597802547,0.497367871,0.76515154,0.759083869,0.196641792,0.619390526,0.602910825,0.659665713,0.678343008,0.32439552,0.879485872,0.450518007,0.831105005,0.738476902,0.061517956,0.026159593,0.683324258,0.544260921,0.646259116,0.325436014,0.19621696,0.230380754,0.651982088
t_44,0.835741324,0.398739864,0.610630319,0.494764163,0.781390869,0.784309386,0.200171139,0.57944739,0.758422442,0.825201681,0.63575673,0.298622273,0.87558687,0.440809031,0.815813976,0.738880716,0.08089315,0.018176839,0.736522972,0.539286435,0.643207925,0.348191101,0.354044305,0.193195768,0.663116657
t_45,0.830064868,0.344961531,0.622357426,0.484842113,0.792299978,0.782153653,0.200888464,0.529761122,0.769813527,0.86563173,0.553081548,0.309898854,0.8691108,0.435403392,0.792067685,0.732890103,0.115349242,0.017062426,0.788027191,0.542935326,0.647862571,0.307205795,0.456961616,0.195601813,0.69273704
t_46,0.81397307,0.314876292,0.624660924,0.475547677,0.792354598,0.784981442,0.196729459,0.485153397,0.7451824,0.873496236,0.495168759,0.351353254,0.869644517,0.428094757,0.754069518,0.728036104,0.140994948,0.023124399,0.829274114,0.546208812,0.629478847,0.210604953,0.502828969,0.229538115,0.728521472
t_47,0.64886669,0.28678399,0.538209561,0.433285461,0.742680771,0.776381456,0.200991386,0.389604146,0.785671714,0.768530706,0.422909062,0.339202167,0.861766574,0.41447217,0.706293675,0.726234341,0.180806592,0.034322924,0.877045845,0.545892907,0.490729124,0.105617867,0.470888281,0.277578973,0.753060552
t_48,0.730047611,0.270113858,0.576957847,0.446796963,0.767352732,0.755902307,0.18487123,0.344710207,0.827883656,0.753918291,0.396865734,0.35959774,0.854485868,0.403180303,0.683167745,0.72795773,0.180250848,0.0500152,0.894950345,0.527137423,0.481162412,0.076151013,0.461181539,0.340312508,0.777174145
t_49,0.769490314,0.248385194,0.591758366,0.452087949,0.759480629,0.724323262,0.175521641,0.314955128,0.827787789,0.730915211,0.351215313,0.362055102,0.84711706,0.388585659,0.639867955,0.71477247,0.148645161,0.073068991,0.908170294,0.484241432,0.479538614,0.057540609,0.438097094,0.411902404,0.784380577
t_50,0.746668076,0.213568334,0.604159588,0.4519646,0.745132589,0.719859977,0.163783694,0.291319589,0.821927057,0.693267269,0.316313523,0.360916255,0.805061549,0.377899057,0.577194376,0.712313257,0.124336352,0.101329842,0.912916041,0.461978942,0.454093136,0.032691059,0.388669524,0.49581342,0.777529529
t_51,0.709730564,0.199808871,0.609748753,0.446080904,0.750514571,0.687082919,0.148790286,0.268410394,0.811767107,0.60305466,0.254564764,0.330866237,0.759632431,0.369677613,0.503088627,0.696855809,0.108628733,0.134263542,0.909991314,0.461715355,0.495624571,0.017532497,0.306167893,0.593024711,0.778405263
t_52,0.72110308,0.207667905,0.587963062,0.454751984,0.728119259,0.641514296,0.139243962,0.247013013,0.803670946,0.518037295,0.246064255,0.271892712,0.770330988,0.363001247,0.47318171,0.6833105,0.092085226,0.168989177,0.897669164,0.451061401,0.502190855,0.017106811,0.241500705,0.659170556,0.783609517
t_53,0.714010096,0.216177138,0.57323315,0.452399453,0.703112999,0.598039325,0.134175506,0.232707502,0.797792676,0.528444311,0.243969896,0.243097373,0.746345741,0.365944973,0.427818325,0.681071352,0.080846425,0.204348365,0.872978279,0.423593985,0.437742034,0.030429157,0.241051048,0.700047759,0.776650194
t_54,0.726146714,0.207728302,0.579889942,0.430100429,0.696096029,0.507812154,0.132312093,0.216663823,0.794241535,0.530532633,0.223951484,0.237517713,0.712714163,0.374591524,0.397524999,0.679050298,0.074851971,0.23001333,0.848156274,0.41233291,0.446579313,0.04421321,0.25103488,0.722270152,0.76271536
t_55,0.736628053,0.220843288,0.597011661,0.413959204,0.646913497,0.478560554,0.12491316,0.216842548,0.79263523,0.592308662,0.236566817,0.253042201,0.67363875,0.382880724,0.34430771,0.663188734,0.070899989,0.245413168,0.823173329,0.3787759,0.437207674,0.045981682,0.277403094,0.748571951,0.748987396
t_56,0.767155538,0.256964018,0.606022129,0.396781061,0.660114118,0.47418427,0.111664828,0.222542601,0.770696417,0.652709305,0.241759984,0.297724091,0.62620653,0.373775498,0.272284658,0.630722677,0.066728047,0.257740658,0.796978997,0.348333347,0.405075089,0.05554098,0.349999917,0.774037155,0.727246637
t_57,0.749395797,0.289788522,0.591546433,0.390204845,0.68994672,0.388959461,0.099778489,0.234240437,0.741098234,0.745804578,0.250565622,0.367041686,0.555432406,0.347292544,0.247789917,0.600140875,0.068343794,0.265094488,0.763230759,0.327842803,0.479825566,0.037540331,0.435561781,0.790485365,0.698798757
t_58,0.706574642,0.329121191,0.630397002,0.410593798,0.639869952,0.354052635,0.08815637,0.25381793,0.61936684,0.793693899,0.24294323,0.435526593,0.527138469,0.326236029,0.282490902,0.602613569,0.075630913,0.281727036,0.72464728,0.313979075,0.527665313,0.031935738,0.521207533,0.797332912,0.696868697
t_59,0.516202297,0.371215918,0.51442064,0.399419645,0.51045474,0.357295722,0.074093094,0.265683732,0.6435976,0.522470223,0.248638814,0.47188051,0.476319436,0.334133373,0.250766065,0.603064163,0.067268439,0.291700904,0.6844966,0.27645939,0.481482724,0.01609915,0.34765706,0.814690702,0.716032362
t_60,0.656528018,0.471949204,0.639145831,0.460628356,0.526906715,0.398977964,0.061437548,0.282286572,0.742537703,0.660567173,0.304400134,0.565021303,0.330616388,0.303310292,0.315557431,0.668204161,0.044386025,0.314422331,0.653552586,0.277568652,0.522194249,0.003189595,0.483897193,0.81843383,0.71233629
t_61,0.711861499,0.541876124,0.70465411,0.487766749,0.489589795,0.419739507,0.060974569,0.320521744,0.775421855,0.686339113,0.417219857,0.686361549,0.213611797,0.24372834,0.394774439,0.659746347,0.026213427,0.328553192,0.594593312,0.252662659,0.5577358,0.012808169,0.526498533,0.828185257,0.725826399
t_62,0.765056625,0.609857823,0.640437242,0.50590803,0.507422825,0.458871516,0.060768071,0.368907056,0.740842988,0.650611293,0.62023422,0.76098133,0.161531527,0.209949027,0.448692894,0.594313256,0.015717443,0.334320996,0.53225009,0.250625318,0.51173288,0.034668907,0.552276723,0.833696599,0.731480397
t_63,0.772343172,0.658059163,0.582592697,0.495609856,0.533164316,0.538801196,0.063953132,0.389779208,0.671692555,0.67135685,0.620839754,0.801320637,0.19373863,0.18582343,0.50926661,0.549618591,0.012604337,0.314956814,0.465890768,0.274539547,0.467781285,0.052453893,0.55361909,0.836651379,0.720537977
t_64,0.775257135,0.682256333,0.551608127,0.516223361,0.561768103,0.61384523,0.069311826,0.399863629,0.680043128,0.694339907,0.599312697,0.819876879,0.305591374,0.199700225,0.52838676,0.51053208,0.012049277,0.279451778,0.430463934,0.305913141,0.431596343,0.069973542,0.576303189,0.824406833,0.692513365
t_65,0.767562418,0.704474052,0.547871335,0.546124063,0.629866709,0.674025063,0.081309005,0.430806239,0.608629709,0.70695438,0.674108897,0.829786336,0.431295437,0.207941825,0.581891265,0.505197082,0.0123137,0.236437723,0.442043707,0.314224428,0.450402284,0.079096879,0.600387213,0.816137744,0.67600457
t_66,0.754964451,0.728345946,0.533724831,0.571365513,0.663452212,0.713794033,0.099145284,0.476562671,0.540393192,0.703482043,0.769003459,0.842097065,0.526714327,0.22122505,0.642033979,0.506933469,0.015716819,0.228789319,0.365519962,0.328987711,0.475062863,0.081435534,0.591320561,0.808121164,0.665989802
t_67,0.727177189,0.753720611,0.503654964,0.594774642,0.738365664,0.734066136,0.112814218,0.510433678,0.493502131,0.687220884,0.822084415,0.859276541,0.588089655,0.236620844,0.69558196,0.521300801,0.018712563,0.208798205,0.300180474,0.387018661,0.517193939,0.061294098,0.566431754,0.788439718,0.653944257
t_68,0.666450261,0.778874201,0.506574664,0.619153595,0.780944113,0.741625825,0.124008345,0.537749863,0.430966066,0.614590221,0.882045478,0.874628596,0.606681079,0.253701008,0.737050355,0.529091413,0.022933017,0.170696566,0.295263223,0.455973869,0.594950122,0.034835883,0.478190898,0.763558858,0.636753931
t_69,0.612596485,0.798432841,0.510744804,0.642630416,0.782672426,0.753463503,0.132745931,0.558752902,0.366500517,0.510060011,0.927520983,0.891337699,0.62064684,0.262611643,0.765420661,0.506108232,0.029452707,0.142901455,0.277775104,0.538127837,0.673339703,0.018752327,0.377065182,0.748547408,0.617934105
t_70,0.546634175,0.812698086,0.511592764,0.664387104,0.775642781,0.775834512,0.137605347,0.579655655,0.340680254,0.418963134,0.939054941,0.90580568,0.629174115,0.270578939,0.786378464,0.490913634,0.033021726,0.115220943,0.288609252,0.614308081,0.718956848,0.020009906,0.284030297,0.768096477,0.59454801
t_71,0.276976781,0.806928586,0.497885354,0.666536968,0.788567135,0.821484082,0.160097917,0.590652575,0.201279062,0.234663744,0.942628319,0.912187829,0.627704032,0.293232614,0.817922168,0.499967788,0.047556829,0.062608125,0.361497312,0.713720552,0.764159806,0.010183564,0.260539698,0.802009952,0.563857361
t_72,0.273145993,0.812005428,0.536090528,0.681193246,0.809270559,0.841510269,0.169650168,0.598064044,0.218327069,0.192088788,0.94429203,0.914671892,0.645171019,0.311144347,0.792254989,0.506764506,0.044574474,0.039254129,0.400748616,0.763274414,0.783455588,0.04417095,0.219505987,0.816902716,0.532938656
t_73,0.276132823,0.816537456,0.563935712,0.690435614,0.813810832,0.841658982,0.192285728,0.61267018,0.222879471,0.152044093,0.945857025,0.91595213,0.653315713,0.320078155,0.800916787,0.54062111,0.045150358,0.032096147,0.454425806,0.77850227,0.802787464,0.095710115,0.168327125,0.84271625,0.494613208
t_74,0.299758252,0.827007552,0.580169603,0.699625093,0.827037974,0.86196439,0.207063941,0.631467572,0.190867489,0.143701838,0.946576447,0.921565279,0.611509041,0.31852644,0.821249211,0.582065234,0.041669,0.029777071,0.494759997,0.772211201,0.816544388,0.147121031,0.147154382,0.863758153,0.44328718
t_75,0.293326974,0.828567026,0.612128345,0.706739945,0.840763011,0.877285519,0.220167844,0.649693493,0.165918964,0.160633413,0.947660287,0.92212042,0.579685839,0.326909701,0.835394915,0.611535133,0.043448216,0.044316448,0.506877224,0.765701107,0.851073557,0.221871162,0.123452754,0.86741132,0.435277132
t_76,0.29162796,0.825597801,0.646001812,0.717088216,0.848149383,0.884309521,0.232618265,0.668024229,0.148261988,0.189941844,0.945806019,0.922109426,0.559118558,0.336783821,0.840142968,0.633325851,0.047187813,0.084130511,0.504562327,0.767801968,0.890453397,0.257327799,0.108081108,0.85662582,0.430718181
t_77,0.28431329,0.822663015,0.675895157,0.724878913,0.8558939,0.884378394,0.249108015,0.680769761,0.086830975,0.239956476,0.945506427,0.916373924,0.516881375,0.361687982,0.824337944,0.654376427,0.052653797,0.136792964,0.489703601,0.779773805,0.910563697,0.295880925,0.125025362,0.852862669,0.410623026
t_78,0.269262536,0.810927111,0.688512016,0.729806545,0.858675363,0.860952681,0.255210429,0.682619798,0.064554479,0.284460824,0.946016748,0.90275139,0.482690689,0.38235744,0.741113609,0.663945193,0.056809083,0.188284191,0.461302105,0.799414812,0.918041978,0.325442829,0.148160367,0.856134596,0.378605018
t_79,0.269564756,0.79535336,0.687669892,0.733176967,0.855334001,0.840427807,0.257882803,0.678807328,0.055083937,0.351659222,0.94832862,0.884766307,0.478158271,0.386635687,0.69605842,0.68157422,0.056681187,0.237310153,0.428493046,0.823029559,0.924382228,0.350357063,0.180323049,0.864144661,0.331732955
t_80,0.270484272,0.784061638,0.681474841,0.73408477,0.850525857,0.813875795,0.256349407,0.676292853,0.056563597,0.405497299,0.947873967,0.857558885,0.467599277,0.395997751,0.667646282,0.695768018,0.05310838,0.295929994,0.386148878,0.842259124,0.914420668,0.369134502,0.215125138,0.867609794,0.281138923
t_81,0.270476752,0.785663518,0.6941695,0.735296299,0.848146582,0.796078258,0.254603828,0.669337113,0.060038641,0.391809631,0.949448371,0.826403546,0.447214744,0.40133427,0.443778249,0.712661443,0.049329564,0.320463885,0.350992322,0.857014379,0.899315313,0.354914028,0.228975676,0.871426216,0.234514121
t_82,0.263457148,0.775134308,0.695211864,0.736777729,0.846609484,0.80615642,0.243312812,0.665870149,0.073535766,0.35081318,0.949585424,0.825095524,0.431765286,0.382871709,0.224548055,0.715972496,0.039895227,0.343323192,0.314553528,0.856641534,0.884606364,0.31344274,0.227537498,0.870335378,0.195383759
t_83,0.243226535,0.692766522,0.629504857,0.710769804,0.825032845,0.806817846,0.205167491,0.614545937,0.039582446,0.202062413,0.941501976,0.836713862,0.32491308,0.354951734,0.197266698,0.686497802,0.025114898,0.396228124,0.23910087,0.836089689,0.885360694,0.209834806,0.215665258,0.873676372,0.172618029
t_84,0.309220005,0.695082949,0.659781199,0.72802889,0.805161577,0.827186107,0.183168702,0.624690552,0.041757164,0.223380997,0.947970063,0.849085354,0.307232177,0.339306451,0.191625644,0.703053455,0.020157454,0.430340439,0.20945009,0.837186388,0.883219935,0.277422772,0.244638732,0.866170961,0.182979289
t_85,0.301362406,0.707710101,0.699821271,0.735406869,0.791976291,0.819100116,0.184105957,0.651192845,0.066384361,0.315084838,0.948299018,0.872398624,0.327824743,0.329827136,0.160246208,0.718329594,0.024358643,0.451771239,0.189584651,0.824297335,0.87169817,0.253440272,0.264501215,0.853824045,0.211081845
t_86,0.328080471,0.725115324,0.715403317,0.748155678,0.786556913,0.795264532,0.188152285,0.678751748,0.085046289,0.370618759,0.943046351,0.886644782,0.391670013,0.324063221,0.160314779,0.727506462,0.033135565,0.443690892,0.173714946,0.787279253,0.843647265,0.318080314,0.298033494,0.82262091,0.252509826
t_87,0.383651229,0.710797681,0.742569389,0.745709728,0.804183826,0.787406174,0.190209881,0.665959216,0.099655409,0.445237355,0.93609243,0.896282612,0.494251831,0.324848371,0.23707076,0.754513947,0.049235936,0.421945335,0.157768542,0.72823518,0.823279912,0.411062248,0.374260092,0.763384348,0.282972737
t_88,0.44742205,0.69188325,0.748232958,0.735667551,0.808401807,0.770359669,0.184789606,0.622459298,0.112980257,0.503220813,0.881440699,0.890917284,0.501636204,0.331427872,0.39854105,0.77235461,0.070802466,0.381035364,0.149524154,0.695369992,0.83166816,0.484763476,0.436176892,0.6960888,0.279406558
t_89,0.458306644,0.672445309,0.753149915,0.734576148,0.792950509,0.772502246,0.191990415,0.583600487,0.11300448,0.516038327,0.84059827,0.882568575,0.515810955,0.327849597,0.550975239,0.790326426,0.07155043,0.315944644,0.154327464,0.653114114,0.824312682,0.479940429,0.45653527,0.609113902,0.308644713
