t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_11,0,0.947565494,0,0.949853063,0.897456381,0.95,0.69087989,0.904051386,0.880917806,0,0,0.949794974,0.409562716,0.598928322,0.927313023,0.795475871,0.866480578,0.949437588,0.200008886,0.542764581,0.773944183,0.010147749,0,0.936738297,0.866595257
t_12,0,0.949847338,0,0.949983319,0.904666179,0.94986924,0.564130258,0.902242189,0.862118381,0,0,0.949997749,0.435628329,0.561591186,0.846156117,0.829047174,0.803182281,0.949543944,0.139562014,0.49538098,0.797451673,0,0,0.936544824,0.928536661
t_13,0,0.949999835,0,0.949997153,0.904375003,0.944811784,0.480551359,0.919576326,0.855851032,0,0,0.949995169,0.529124141,0.540271284,0.834912674,0.874845211,0.73327258,0.949852939,0.096995269,0.451437815,0.789989212,0,0,0.935166637,0.944889795
t_14,0,0.95,0,0.949792543,0.907149617,0.914861224,0.453701584,0.936407089,0.751950158,0,0,0.95,0.72119736,0.555410907,0.919274307,0.840019917,0.681697031,0.949977971,0.090839122,0.381582381,0.733401516,0,0,0.935386493,0.949069025
t_15,0,0.949999907,0,0.945872383,0.897352672,0.918811323,0.440383394,0.945678493,0.740135013,0,0,0.95,0.85199072,0.612046052,0.947838839,0.784163559,0.650236858,0.949994077,0.084222093,0.311286164,0.623827384,0.007442777,0,0.936071421,0.949663582
t_16,0,0.95,0,0.888899599,0.883797503,0.947897711,0.415713043,0.948120186,0.689630975,0,0,0.949934279,0.90835717,0.666521194,0.949991013,0.650681547,0.680314321,0.949999592,0.072100611,0.244424333,0.498622127,0.065388913,0,0.937558025,0.949747609
t_17,0,0.95,0,0.762812703,0.875325274,0.949897937,0.376257171,0.949331114,0.518315531,0,0,0.941941847,0.910234994,0.712162086,0.95,0.521322071,0.728193451,0.95,0.067176026,0.190828178,0.474577289,0.231982163,0,0.937848609,0.949719934
t_18,0,0.949999066,0,0.689778611,0.859655604,0.95,0.33821108,0.94984909,0.287779361,0,0,0.926433496,0.932114968,0.733063877,0.95,0.444231609,0.787551483,0.95,0.0712253,0.166692724,0.436217962,0.394985777,0,0.937845644,0.949786307
t_19,0,0.949995525,0,0.699958017,0.850861569,0.95,0.317733385,0.949857401,0.164360377,0,0,0.918466841,0.93901614,0.734313946,0.95,0.318520747,0.845057094,0.95,0.099047361,0.147953989,0.406221056,0.395836104,0,0.937741022,0.949341038
t_20,0,0.949999759,0,0.7768152,0.856391908,0.949999875,0.287194289,0.949956418,0.117226524,0,0,0.903953222,0.934797676,0.730208689,0.949998735,0.23614212,0.880968768,0.95,0.143836206,0.141317243,0.416652977,0.294586209,0,0.937306778,0.948106499
t_21,0,0.95,0,0.87162269,0.863138756,0.949990568,0.257076404,0.949992342,0.114161494,0,0,0.912710666,0.94262013,0.722442191,0.949128476,0.186349532,0.890679971,0.95,0.223976541,0.130459973,0.422994308,0.235923091,0,0.936221519,0.947096065
t_22,0,0.95,0,0.919942122,0.868538771,0.949664098,0.211384654,0.949980739,0.106280116,0,0,0.930557732,0.948169825,0.704984044,0.938237186,0.180195511,0.852880814,0.95,0.360441643,0.115847526,0.423664682,0.234565807,0,0.935729286,0.94754817
t_23,0,0.95,0,0.926418182,0.758282006,0.944467573,0.136054824,0.949961209,0.252480687,0,0,0.932802083,0.857703218,0.708669468,0.943715936,0.273548345,0.70926693,0.95,0.563336717,0.17506753,0.282972959,0.188786276,0,0.937759048,0.946255841
t_24,0,0.95,0,0.931191969,0.665162027,0.942255412,0.112646951,0.949409825,0.20532858,0,0,0.949423969,0.893478589,0.630343436,0.923994201,0.212965442,0.634321124,0.95,0.67549826,0.15807364,0.22064355,0.335632897,0,0.934837317,0.944886219
t_25,0,0.949994213,0,0.927388815,0.510842684,0.931269425,0.107735903,0.947488954,0.108630812,0,0,0.949984236,0.895662228,0.589437906,0.89060965,0.195188115,0.600241474,0.95,0.751258097,0.134140741,0.150485579,0.230944355,0,0.935335006,0.944310431
t_26,0,0.949861117,0,0.89455276,0.332434259,0.931704791,0.103105833,0.946468044,0.079641874,0,0,0.94992972,0.872501883,0.547212058,0.888632507,0.138241704,0.627766334,0.949999833,0.856509575,0.096511922,0.109153819,0.194292427,0,0.936552206,0.943674501
t_27,0,0.949933468,0,0.863826905,0.236376217,0.936264026,0.09379094,0.947456315,0.052179389,0,0,0.949957938,0.777913403,0.52589874,0.903860139,0.088343496,0.653043095,0.95,0.936782925,0.078880045,0.118058117,0.109600562,0,0.936900252,0.944095323
t_28,0,0.949960468,0,0.842857504,0.223403602,0.941446303,0.081988511,0.947565236,0.047535136,0,0,0.948435606,0.641650303,0.490573575,0.914234382,0.042731503,0.646382691,0.95,0.949867533,0.071323649,0.13052253,0.096450258,0,0.936328671,0.942507312
t_29,0,0.949961011,0,0.821407712,0.410320523,0.946032456,0.061977996,0.947294372,0.064011334,0,0,0.944730925,0.562736641,0.458509262,0.915141104,0.022158093,0.575791847,0.95,0.94999749,0.076704458,0.15687504,0.22441957,0,0.933686797,0.937858491
t_30,0,0.949976289,0,0.815547637,0.640315793,0.948621338,0.048163944,0.944117311,0.115337161,0,0,0.943942553,0.51877486,0.437841703,0.920040646,0.016985795,0.569228482,0.95,0.949933846,0.093488442,0.160301951,0.249060284,0,0.92440427,0.913272339
t_31,0,0.949996782,0,0.807246717,0.69725305,0.948686077,0.051193461,0.933903424,0.148402529,0,0,0.939311853,0.418305352,0.422240319,0.90435724,0.021967492,0.517153609,0.95,0.94798748,0.110650976,0.190459416,0.094065172,0,0.892989628,0.8923934
t_32,0,0.949997959,0,0.807625808,0.665271302,0.948565689,0.039630111,0.904179214,0.185616191,0,0,0.944016558,0.296264048,0.408351953,0.880703641,0.041522467,0.403625531,0.95,0.936558655,0.132554118,0.244406822,0.107765239,0,0.835610052,0.876045868
t_33,0,0.949999964,0,0.824343063,0.630328479,0.945885934,0.021228931,0.853432248,0.245481233,0,0,0.94754413,0.219845619,0.393082848,0.842557904,0.056823482,0.364027301,0.95,0.933706076,0.169296793,0.262364556,0.081766173,0,0.767304817,0.887856256
t_34,0,0.949999778,0,0.838651375,0.581560795,0.939520677,0.012258483,0.786327272,0.315459958,0,0,0.949042995,0.178026188,0.382676045,0.817172899,0.064071812,0.336241054,0.95,0.932414051,0.227609355,0.257732897,0.018261132,0,0.712934056,0.900269749
t_35,0,0.95,0,0.85862088,0.668448546,0.902239904,0.022531545,0.687834652,0.424972579,0,0,0.948370715,0.132053909,0.419479454,0.726429251,0.122791427,0.188867969,0.95,0.949660612,0.321239194,0.33607497,0.027106304,0,0.687052722,0.874809052
t_36,0,0.95,0,0.868873288,0.591066359,0.897465275,0.021904173,0.599055965,0.463817464,0,0,0.949707628,0.180148777,0.393830458,0.711871644,0.178919896,0.130181649,0.95,0.948775605,0.426318187,0.361612141,0.054881442,0,0.633959562,0.786183275
t_37,0,0.95,0,0.872444408,0.552493116,0.873975159,0.001155666,0.536740873,0.534425761,0,0,0.949995229,0.310746275,0.374247339,0.631775642,0.208795242,0.091770304,0.95,0.944431696,0.564966695,0.361321913,0.033401276,0,0.591366164,0.637146062
t_38,0,0.95,0,0.878151961,0.603711041,0.87196331,0,0.438202431,0.536016818,0,0,0.949998612,0.523608414,0.328294722,0.603157712,0.269391774,0.041467082,0.95,0.944107757,0.708818479,0.442863887,0.007838756,0,0.559875577,0.578291656
t_39,0,0.95,0,0.883006688,0.69239123,0.86213735,0,0.367934909,0.517749521,0,0,0.949985192,0.665362785,0.283221798,0.587156765,0.415370129,0.013651627,0.95,0.949269369,0.88329944,0.586069418,0.005234841,0,0.538776666,0.531985189
t_40,0,0.95,0,0.885330561,0.741166396,0.853461614,0.000456496,0.319390914,0.534588544,0,0,0.949854437,0.770126505,0.248275834,0.576326972,0.6821645,0.008714843,0.95,0.949968046,0.931349343,0.733591091,0.011814907,0,0.523956284,0.416302343
t_41,0,0.95,0,0.898122311,0.793198124,0.829743259,0.004104232,0.302150843,0.494832496,0,0,0.949568077,0.750780865,0.20097941,0.550062663,0.893977648,0.006272369,0.95,0.94999992,0.944931461,0.822666316,0.016019567,0,0.515221863,0.334083114
t_42,0,0.95,0,0.917521406,0.849119586,0.799841854,0.006834692,0.281897476,0.373145759,0,0,0.947307806,0.616162109,0.149288054,0.478025429,0.946109944,0.004315829,0.95,0.95,0.949672132,0.792981493,0.007073218,0,0.508304049,0.316015347
t_43,0,0.949999603,0,0.917992232,0.775251339,0.756629264,0.008961487,0.269485684,0.264281046,0,0,0.939555106,0.460120073,0.120093393,0.38507977,0.948332184,0,0.95,0.95,0.949598494,0.774104142,0,0,0.504560917,0.306833698
t_44,0,0.949907822,0,0.900529913,0.69727123,0.726378735,0.016831471,0.265863293,0.172323285,0,0,0.923249005,0.320860443,0.120517712,0.286457655,0.949556583,0,0.95,0.95,0.948019086,0.784785783,0,0,0.505044342,0.2788464
t_45,0,0.944706457,0,0.884521602,0.710549022,0.667085325,0.033906138,0.236210039,0.100604024,0,0,0.881488089,0.244515495,0.161078924,0.182762579,0.949952796,0,0.949998422,0.95,0.940727465,0.807851593,0,0,0.506297,0.261493031
t_46,0,0.920432327,0,0.846732174,0.737476752,0.547378972,0.051604992,0.180974762,0.068460046,0,0,0.810617662,0.175197934,0.228839798,0.106979792,0.95,0,0.949970264,0.95,0.93244491,0.823717477,0,0,0.495761329,0.243099185
t_47,0,0.814219488,0,0.780620005,0.75942502,0.361126963,0.073911119,0.103097686,0.09506844,0,0,0.669771487,0.092339776,0.261898909,0.073131305,0.95,0,0.949182609,0.949997168,0.925884734,0.79795436,0,0,0.466643206,0.212199904
t_48,0,0.699226743,0,0.721683343,0.749099452,0.221856362,0.069500934,0.055136253,0.079234268,0,0,0.543081593,0.097190539,0.290657952,0.03417317,0.95,0.002481394,0.944494883,0.949929721,0.912797559,0.746101523,0,0,0.408415906,0.173271645
t_49,0,0.583781383,0,0.659133189,0.703251101,0.088537109,0.083607302,0.046255832,0.055178019,0,0,0.467444977,0.062327824,0.278313209,0.004595186,0.95,0.008945969,0.929854235,0.948465673,0.903988941,0.723973261,0,0,0.349893666,0.152007694
t_50,0,0.462954493,0,0.604687008,0.672282815,0.011123969,0.108367233,0.059770516,0.039772383,0,0,0.410854655,0.031249149,0.29022386,0.003676079,0.95,0.020239957,0.90950419,0.937467557,0.900035029,0.691472207,0,0,0.32432684,0.114186266
t_51,0,0.370858129,0,0.544412263,0.653424191,0.000107243,0.104905879,0.092196871,0.042458028,0,0,0.399469769,0.012032572,0.319742761,0.007217394,0.95,0.015994206,0.851196562,0.907653565,0.898265374,0.637416449,0.007456273,0,0.340153023,0.076196851
t_52,0,0.265619362,0,0.455140574,0.547539648,0,0.08380109,0.133820459,0.04284877,0,0,0.334595318,0.009699447,0.313594263,0.012009398,0.95,0.01912341,0.72405734,0.877034526,0.89233005,0.607262064,0.049133391,0,0.353345543,0.040801782
t_53,0,0.201633845,0,0.379227769,0.459211351,0,0.071605208,0.159784651,0.065996029,0,0,0.294410834,0.018175297,0.320849652,0.024493229,0.95,0.025516741,0.550390983,0.846525069,0.884537076,0.591309493,0.148498487,0,0.370438451,0.017398064
t_54,0,0.141677877,0,0.304608544,0.393379279,0.003410794,0.058760732,0.158096695,0.114998527,0,0,0.264597035,0.047559749,0.333792363,0.052488176,0.95,0.021742191,0.391120511,0.761775319,0.881466781,0.580662997,0.325879842,0,0.375249561,0.008680906
t_55,0,0.096647437,0,0.242434859,0.346614406,0.015468625,0.082295492,0.181216476,0.179530682,0,0,0.219929721,0.107813813,0.3834787,0.077269814,0.949999839,0.011250917,0.241684949,0.619316428,0.879503794,0.573188248,0.519644514,0,0.383421192,0.006510249
t_56,0,0.062144841,0,0.189734881,0.29958004,0.037951799,0.113133212,0.213658002,0.249494395,0,0,0.176787587,0.166694801,0.507124333,0.087382093,0.94999959,0.01220566,0.154171746,0.495614418,0.859892304,0.541957883,0.75670273,0,0.401066108,0.005888974
t_57,0,0.034949991,0,0.147527319,0.237493803,0.062765079,0.177960938,0.257837665,0.337902366,0,0,0.136903796,0.205353446,0.615705303,0.076248406,0.949993652,0.001019086,0.088641303,0.400483576,0.814647436,0.504513372,0.906710452,0,0.411824529,0.003861513
t_58,0,0.018702382,0,0.109909187,0.167987142,0.078303974,0.258974902,0.298224571,0.461267914,0,0,0.096423781,0.259124458,0.641130702,0.055566958,0.94985209,0.01085865,0.054323699,0.308592594,0.774358009,0.457124766,0.939439785,0,0.417939591,0.01461558
t_59,0,0.014179435,0,0.085740743,0.132748042,0.084760609,0.315163102,0.305157842,0.586587731,0,0,0.074928137,0.385132806,0.607496517,0.036870977,0.949669179,0.032469776,0.164720103,0.192228747,0.767481791,0.432021176,0.947946749,0,0.422552781,0.032064528
t_60,0,0.004947754,0,0.065605324,0.078390972,0.104795482,0.46450003,0.344395481,0.681444644,0,0,0.077456295,0.493850228,0.515334864,0.029678443,0.948750157,0.032904925,0.186962424,0.169203534,0.751146088,0.409010079,0.946131713,0,0.426142743,0.117319084
t_61,0,0.001887961,0,0.051501136,0.058672391,0.107384999,0.63723019,0.374666046,0.818508417,0,0,0.08270604,0.651047661,0.40200014,0.017740084,0.946756947,0.050036588,0.13391117,0.137202487,0.705816152,0.393493397,0.946234316,0,0.43375334,0.248012729
t_62,0,0.001552129,0,0.049180212,0.054546544,0.084111877,0.713371755,0.383875603,0.918073033,0,0,0.076416476,0.783384048,0.343772686,0.007080611,0.94285921,0.061860146,0.113925533,0.139677859,0.677693564,0.37106526,0.947523813,0,0.438624661,0.367100614
t_63,0,0.004041069,0,0.052045814,0.057100749,0.039164207,0.556366061,0.4036124,0.940896331,0,0,0.066769806,0.866524066,0.373862227,0.000806752,0.935961302,0.062327491,0.091437541,0.210617849,0.650095773,0.345170158,0.947544798,0,0.449827666,0.490172221
t_64,0,0.016613534,0,0.054140311,0.067832029,0.009649447,0.352310227,0.424146815,0.947404902,0,0,0.078119496,0.899221404,0.407949422,0,0.928792334,0.057043601,0.070600973,0.290737595,0.63966392,0.327991268,0.947869409,0,0.457078509,0.496861431
t_65,0,0.055501633,0,0.051725566,0.075283334,0.001490631,0.256396937,0.440750385,0.949680924,0,0,0.102096978,0.93856729,0.413747655,0,0.924491864,0.05465466,0.043162973,0.297197108,0.640452833,0.32946974,0.949775676,0,0.422853009,0.454991409
t_66,0,0.120131065,0,0.047353368,0.076126158,0.003938208,0.295563611,0.466781634,0.949945295,0,0,0.138565405,0.949623507,0.44845603,0.000433511,0.920878335,0.068082545,0.013712607,0.358032008,0.633356004,0.329629291,0.949940198,0,0.372028459,0.449761819
t_67,0,0.180445864,0,0.044820508,0.07855982,0.010587495,0.322371713,0.489565101,0.949996649,0,0,0.167824235,0.949999527,0.509616074,0.005189509,0.927907325,0.057276669,0,0.463852536,0.60961808,0.33536084,0.949917687,0,0.338474108,0.442989717
t_68,0,0.239182909,0,0.04045849,0.071831247,0.018085963,0.354718069,0.465292996,0.949997803,0,0,0.198677888,0.95,0.527345898,0.020730352,0.924168637,0.042091859,0,0.549543864,0.558491155,0.313798567,0.949785741,0,0.338554926,0.445356848
t_69,0,0.301374259,0,0.036620208,0.065203715,0.02313058,0.298764901,0.427695648,0.949993558,0,0,0.227807489,0.95,0.534094607,0.045168048,0.915739028,0.029885815,0,0.587814207,0.51401004,0.295540129,0.949448092,0,0.366951516,0.475355712
t_70,0,0.35924812,0,0.034241935,0.048687384,0.030309867,0.22045037,0.417381086,0.949989268,0,0,0.281738393,0.95,0.555974549,0.079175029,0.860971435,0.068094415,0.01512599,0.558708976,0.442896523,0.266577264,0.949349164,0,0.39621786,0.497229537
t_71,0,0.357893456,0,0.033784332,0.038407984,0.050190332,0.168830983,0.495064918,0.949986589,0,0,0.31931083,0.949990907,0.71997507,0.135467176,0.635671867,0.23088114,0.175977834,0.646466329,0.336686582,0.214238898,0.95,0,0.464552863,0.697628849
t_72,0,0.35396423,0,0.034317046,0.031453289,0.058913164,0.138925695,0.570150686,0.949997793,0,0,0.334072939,0.949931317,0.812279683,0.166308512,0.4937099,0.431418319,0.340485193,0.624846067,0.231638844,0.200606405,0.95,0,0.538489484,0.605086891
t_73,0,0.365912659,0,0.034675942,0.02891922,0.084255966,0.227843284,0.638171056,0.94999929,0,0,0.358034065,0.949805587,0.828344691,0.208593812,0.365706095,0.477625135,0.610588364,0.574536953,0.148858299,0.180458515,0.95,0,0.584688077,0.508855686
t_74,0,0.392795683,0,0.034634918,0.024849,0.128857203,0.167912691,0.714509204,0.949998757,0,0,0.384701174,0.947648022,0.770644624,0.273164832,0.29458079,0.448844398,0.710038824,0.504609621,0.100760576,0.162252096,0.95,0,0.660863058,0.4650563
t_75,0,0.440142391,0,0.042327082,0.022741429,0.192335683,0.072336111,0.78302511,0.949996272,0,0,0.451443507,0.942851974,0.656523497,0.352001604,0.233371792,0.45964608,0.777317886,0.471542877,0.067898435,0.13343239,0.95,0,0.732857956,0.416458299
t_76,0,0.418391116,0,0.048510317,0.022706795,0.282036702,0.109176829,0.809440369,0.949968544,0,0,0.480617289,0.947166554,0.599734183,0.456952379,0.172113716,0.385516417,0.880197439,0.474908951,0.043021472,0.091844017,0.95,0,0.768989546,0.365303824
t_77,0,0.404641134,0,0.058458992,0.019210436,0.388862868,0.210804225,0.835422428,0.949933855,0,0,0.484355104,0.932683268,0.571937702,0.581965957,0.126725845,0.233610359,0.941213878,0.54791875,0.029422126,0.062375355,0.95,0,0.80605345,0.304325386
t_78,0,0.401413163,0,0.074818662,0.021033664,0.492894152,0.265238591,0.859294031,0.949869812,0,0,0.476759138,0.897364779,0.569095046,0.692367052,0.093971903,0.138919312,0.949777325,0.707945953,0.022901013,0.047290467,0.95,0,0.826389511,0.233516689
t_79,0,0.384600858,0,0.102253045,0.025641295,0.568787956,0.36573671,0.89168792,0.94912296,0,0,0.491495529,0.872569874,0.580505254,0.745026727,0.077541147,0.131393679,0.949984897,0.756842882,0.022365068,0.042836177,0.95,0,0.810683047,0.205436572
t_80,0,0.390981319,0,0.139615817,0.029556617,0.6450802,0.733492064,0.919326229,0.947816463,0,0,0.523258564,0.797399521,0.58361476,0.802358951,0.062605484,0.137661821,0.949984049,0.669387626,0.024479527,0.037657213,0.95,0,0.792862706,0.203982561
t_81,0,0.429130662,0,0.161927432,0.033814776,0.69940529,0.886809485,0.857073469,0.944290752,0,0,0.556685302,0.724462947,0.55684384,0.842078796,0.048697023,0.136445359,0.949725434,0.582391723,0.026008614,0.034110596,0.95,0,0.785465259,0.203874261
t_82,0,0.472261579,0,0.184882683,0.037848084,0.764863848,0.886067315,0.777642639,0.935054102,0,0,0.587563815,0.674984643,0.530038978,0.884327835,0.031616454,0.13914226,0.949124911,0.646750382,0.027144315,0.026475126,0.95,0,0.797562745,0.203899111
t_83,0,0.455494722,0,0.190478722,0.047583012,0.824171102,0.892910886,0.728352754,0.933372991,0,0,0.584319202,0.686675368,0.510150927,0.916825766,0.003750471,0.20490473,0.940663945,0.764811805,0.029070147,0.024218816,0.95,0,0.787080832,0.217872019
t_84,0,0.459377442,0,0.202661946,0.041838147,0.854113888,0.831473385,0.695391341,0.900437326,0,0,0.584890553,0.671029931,0.479453775,0.930869737,0.005124237,0.230980445,0.903779925,0.842346464,0.027689112,0.018572426,0.95,0,0.776546206,0.228522415
t_85,0,0.465302554,0,0.219586826,0.037443521,0.868056689,0.762871221,0.628655357,0.883547059,0,0,0.60613206,0.723382538,0.456485996,0.930165727,0.010306638,0.256771459,0.762824376,0.864719726,0.031376936,0.019210662,0.95,0,0.75167174,0.241441874
t_86,0,0.445944952,0,0.243622524,0.039892346,0.872887238,0.681855279,0.575379977,0.890532267,0,0,0.599547008,0.771513526,0.445320598,0.926150988,0.031705219,0.32172675,0.413614581,0.897327774,0.036020537,0.036607193,0.95,0,0.741309392,0.215359825
t_87,0,0.378732992,0,0.288890447,0.041034958,0.90773783,0.613563972,0.564117625,0.905236343,0,0,0.557984354,0.82425995,0.451122623,0.934570957,0.057036725,0.36343386,0.201408293,0.916408391,0.052025581,0.057094432,0.95,0,0.714432972,0.179852712
t_88,0,0.428298058,0,0.326639889,0.05041135,0.934737612,0.577974844,0.568917015,0.917915233,0,0,0.571981682,0.87264478,0.47421932,0.943121041,0.071533034,0.378711254,0.141402245,0.92785314,0.072954063,0.080688963,0.95,0,0.725342603,0.183815417
t_89,0,0.470113848,0,0.341131876,0.079295983,0.947852389,0.498560712,0.560838614,0.920300345,0,0,0.576090468,0.842115565,0.508813136,0.949485296,0.078977285,0.359364549,0.136722696,0.936005471,0.09294832,0.098255405,0.95,0,0.72081843,0.19277353
t_90,0,0.519440303,0,0.353734114,0.113479831,0.949250246,0.418987713,0.567162028,0.923078475,0,0,0.617638811,0.82260613,0.561513405,0.949924472,0.094666224,0.3710046,0.216681518,0.938032118,0.111095917,0.110606362,0.95,0,0.757322801,0.156952078
t_91,0,0.606235687,0,0.394375172,0.122803634,0.949648406,0.345551181,0.572830577,0.919768753,0,0,0.732246352,0.747086865,0.640391123,0.949977926,0.124861451,0.345188394,0.300183413,0.937971331,0.136638196,0.116024527,0.95,0,0.836868771,0.118893625
t_92,0,0.656421176,0,0.492249077,0.117910863,0.949754456,0.318185574,0.598388661,0.907866895,0,0,0.790746435,0.589207559,0.715201617,0.94998446,0.159401369,0.317916371,0.324585822,0.945327355,0.170259473,0.123895455,0.95,0,0.861191325,0.089913408
t_93,0,0.626267977,0,0.597412594,0.12463074,0.949566041,0.313290203,0.661574883,0.884217824,0,0,0.804357381,0.595014472,0.768949341,0.949936061,0.163538342,0.317910051,0.374244979,0.947751027,0.20527242,0.133010675,0.95,0,0.848782175,0.068670825
t_94,0,0.572697191,0,0.637493339,0.137444258,0.949265192,0.370749885,0.694156488,0.834103951,0,0,0.80716053,0.606831538,0.791164522,0.949815177,0.133043016,0.342312716,0.443968417,0.947002535,0.227701656,0.131755553,0.95,0,0.822023491,0.052472946
t_95,0,0.559804922,0,0.65113759,0.168209358,0.949724472,0.406596826,0.692556233,0.653530203,0,0,0.800286813,0.652183249,0.737363343,0.949958184,0.121002106,0.346447379,0.53217885,0.949571753,0.227405742,0.123598849,0.95,0,0.82898478,0.056406361
t_96,0,0.5375977,0,0.619921624,0.194558263,0.949629551,0.416927276,0.711164558,0.620165435,0,0,0.757643712,0.708209704,0.720423264,0.949966822,0.1378802,0.296722601,0.585520015,0.946176755,0.189583978,0.116101827,0.95,0,0.833387523,0.041543524
t_97,0,0.551459211,0,0.627823947,0.201390823,0.949505662,0.4561553,0.728816127,0.629413429,0,0,0.765472554,0.767378179,0.722000226,0.949955515,0.146534298,0.265955561,0.660751855,0.947670747,0.158031556,0.114202633,0.95,0,0.870118992,0.036668582
t_98,0,0.626220238,0,0.685937429,0.185537706,0.949543763,0.533933853,0.745273477,0.621444794,0,0,0.82451606,0.778724108,0.772372159,0.949948306,0.133493014,0.247763511,0.772815344,0.94978181,0.147612522,0.102663725,0.95,0,0.905659189,0.033224279
t_99,0,0.700248212,0,0.743272447,0.18230786,0.949928236,0.681721914,0.769519142,0.636129544,0,0,0.877444996,0.717717415,0.835096951,0.949980246,0.129660792,0.24989926,0.83435424,0.949996725,0.167415164,0.109399654,0.95,0,0.92244283,0.031895029
t_100,0,0.769097199,0,0.765258817,0.184859374,0.949997628,0.621651643,0.793775984,0.641435714,0,0,0.902873114,0.55933509,0.876251413,0.94999631,0.113392328,0.276252931,0.852072464,0.949999035,0.175715531,0.110037471,0.95,0,0.928146083,0.031665503
t_101,0,0.818804679,0,0.77830076,0.209357014,0.949999838,0.551521004,0.811577602,0.592912248,0,0,0.918053253,0.442794426,0.900052754,0.949999264,0.09568733,0.271816013,0.903079579,0.949999122,0.179933638,0.11527724,0.95,0,0.934267131,0.034723496
t_102,0,0.845486382,0,0.792421842,0.254384597,0.949999999,0.511286805,0.825548938,0.526260558,0,0,0.929023885,0.476804211,0.908074115,0.949997933,0.108073602,0.301483061,0.928487042,0.949999487,0.192629133,0.141768542,0.95,0,0.936082888,0.043722773
t_103,0,0.868100632,0,0.80194156,0.281953561,0.95,0.479505021,0.823895077,0.438746477,0,0,0.934497208,0.280271632,0.916943673,0.949994473,0.14009347,0.356200501,0.912657923,0.949999616,0.222367009,0.185140106,0.95,0,0.936071105,0.053954722
t_104,0,0.891576597,0,0.819546993,0.349790409,0.95,0.441430671,0.848088125,0.357946687,0,0,0.939729404,0.249955807,0.923111077,0.949986796,0.199956466,0.429261403,0.921628881,0.94999973,0.277824251,0.254145027,0.95,0,0.935400581,0.057291865
t_105,0,0.908993589,0,0.843056032,0.444701615,0.95,0.344380047,0.892616466,0.283902933,0,0,0.942090276,0.259312616,0.923302915,0.949974359,0.260274568,0.432560275,0.937961995,0.95,0.355765205,0.348158943,0.95,0,0.935345377,0.05510322
