t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_14,0.396391843,0.725497637,0.680016083,0.697333183,0.746383506,0.622542762,0.628594042,0.605305612,0.525148555,0.043292338,0.847258568,0.859340927,0.27673491,0.378400959,0.739190007,0.841471812,0.590240249,0.588469182,0.836542593,0.281570798,0.388172765,0.027687661,0.116420551,0.751571402,0.741614072
t_15,0.368608317,0.739500873,0.672699741,0.711323686,0.696671153,0.564378322,0.626240959,0.623789005,0.390453802,0.087280082,0.889239507,0.868165766,0.349034271,0.376137013,0.760007199,0.800323989,0.58575253,0.620700537,0.843271051,0.274174407,0.393380104,0.048914126,0.10895898,0.758391958,0.75070288
t_16,0.447272941,0.723965514,0.609056908,0.693019082,0.682101331,0.479939373,0.620363161,0.607654747,0.318339325,0.143448067,0.927336247,0.843447698,0.404779578,0.377039159,0.785542691,0.769980426,0.597148046,0.655724422,0.846499206,0.269315111,0.320581621,0.082783072,0.106408461,0.752390414,0.749389025
t_17,0.555058176,0.691128529,0.573924709,0.663044345,0.659063884,0.41475098,0.573800411,0.594678311,0.260774325,0.266255834,0.884082395,0.861346662,0.422502647,0.375068242,0.803534584,0.783158892,0.572986641,0.680636589,0.853900243,0.263478978,0.25234282,0.098947169,0.15840533,0.727237511,0.741185193
t_18,0.591643374,0.639964156,0.605648706,0.65870121,0.624197959,0.388982554,0.538987363,0.59653594,0.227259197,0.405225059,0.877188442,0.854805787,0.406881513,0.376981754,0.811928543,0.809080657,0.53908484,0.705296097,0.865505348,0.27034884,0.205393892,0.073108412,0.255524744,0.703380613,0.736087852
t_19,0.585119272,0.551114988,0.631593587,0.66116833,0.612773249,0.380724885,0.506148079,0.609403705,0.238690053,0.441416265,0.829778573,0.857472752,0.365924332,0.373145342,0.813426538,0.826503193,0.545096756,0.732339839,0.879898358,0.289770277,0.185748286,0.059778604,0.31259207,0.687560613,0.736501953
t_20,0.563640254,0.476424396,0.658932694,0.655618846,0.625541949,0.390460611,0.467454686,0.618937663,0.236158259,0.402084502,0.757764294,0.877239797,0.315485929,0.360857819,0.794096399,0.835188424,0.52186193,0.741220875,0.885377283,0.32386138,0.188411736,0.050947904,0.312509156,0.67731423,0.740999938
t_21,0.537148662,0.489412342,0.689295565,0.639633088,0.629647617,0.398513506,0.443639155,0.643030364,0.237449343,0.339363496,0.606323773,0.878305971,0.298169783,0.354657147,0.747888084,0.826212428,0.497015599,0.737440028,0.893634661,0.343645265,0.194496695,0.045324287,0.249258866,0.656561378,0.735232678
t_22,0.542953879,0.534401041,0.711000612,0.631884672,0.614476819,0.402104217,0.420263931,0.648909,0.246244329,0.305964857,0.500094275,0.87041352,0.280504584,0.346975478,0.698911841,0.812619388,0.491883934,0.742056654,0.901891066,0.359068688,0.197129079,0.038188413,0.210700966,0.645709199,0.727401737
t_23,0.557670336,0.577358018,0.746731473,0.611533532,0.43415149,0.22630989,0.432764011,0.68337475,0.208014762,0.312103007,0.537213706,0.911909512,0.242088173,0.38129594,0.603327885,0.785983194,0.41513824,0.775834559,0.916125337,0.37927372,0.132915655,0.028473449,0.261033874,0.665676567,0.702205021
t_24,0.595304677,0.578924129,0.779619087,0.598757583,0.318623466,0.271059148,0.42785529,0.667665038,0.20725192,0.279254169,0.423087477,0.90395886,0.232371862,0.343176611,0.567383495,0.754957321,0.400504521,0.758304082,0.908294752,0.411201385,0.095343711,0.041797407,0.237143862,0.642718924,0.670935354
t_25,0.661269803,0.586931406,0.816459066,0.59049629,0.209588842,0.337729088,0.416039726,0.651738527,0.203723176,0.317162074,0.446951299,0.889097796,0.218774269,0.337927512,0.573144849,0.722678009,0.369864934,0.749522466,0.903730231,0.445035035,0.077430166,0.031524086,0.254611902,0.60945296,0.650805707
t_26,0.671728477,0.648769687,0.83642713,0.567731248,0.15946985,0.417829436,0.406803609,0.651712861,0.25970459,0.354092341,0.495031282,0.87233175,0.205520196,0.33213103,0.596750236,0.663014912,0.359901659,0.747708785,0.90380687,0.491666801,0.074411729,0.03006844,0.282959161,0.588403395,0.674472301
t_27,0.720323643,0.681748422,0.849489143,0.560989962,0.190444005,0.511496613,0.398129544,0.644590129,0.265929407,0.412153887,0.631604693,0.841331198,0.191965602,0.327644845,0.620832308,0.605979257,0.367235471,0.735833819,0.901799057,0.52218888,0.091634001,0.038207857,0.335879694,0.559416905,0.697366828
t_28,0.765583271,0.651231484,0.86576114,0.577910956,0.308897255,0.59165288,0.39421429,0.624822776,0.279844703,0.520819133,0.81262744,0.850259646,0.181838753,0.329103121,0.63887781,0.542437753,0.403789867,0.722800049,0.89935534,0.556415896,0.119570866,0.081908515,0.416420241,0.521366915,0.707071371
t_29,0.763742618,0.617950238,0.867702504,0.591420399,0.466689573,0.664676194,0.382675479,0.619793982,0.325689723,0.579497551,0.842239409,0.865800395,0.170144791,0.322318033,0.648829473,0.481733819,0.399013426,0.699020156,0.900956938,0.604712165,0.156411096,0.128817778,0.480464973,0.489081014,0.701785356
t_30,0.745703584,0.610407457,0.862171991,0.59526887,0.540618697,0.700464329,0.371749147,0.62039529,0.3822739,0.528133873,0.837504058,0.872944206,0.160584764,0.314280939,0.643599347,0.441698495,0.379272547,0.674547363,0.903706159,0.637679864,0.206681872,0.083998032,0.517771637,0.455660888,0.688602447
t_31,0.718368875,0.618265622,0.848384176,0.591802804,0.52770135,0.72612401,0.364664508,0.619927334,0.447805125,0.455101598,0.831066543,0.847034939,0.136118415,0.292931265,0.621445922,0.405245599,0.377497223,0.651611113,0.89093683,0.678434434,0.259111149,0.035937233,0.499996576,0.41658126,0.684318757
t_32,0.685623421,0.647555321,0.83163086,0.588151687,0.492709738,0.753404498,0.361681633,0.606037834,0.527235044,0.339281518,0.855185257,0.820127546,0.106264467,0.267798549,0.580220874,0.362204239,0.372503353,0.628594005,0.859086504,0.712420772,0.293338283,0.029435999,0.442698126,0.380661031,0.670664849
t_33,0.657159169,0.704212845,0.812143088,0.57914302,0.478115363,0.777989368,0.358237042,0.586581275,0.584550942,0.248031641,0.861692557,0.78332766,0.084343181,0.24919877,0.550624008,0.305311861,0.347232429,0.61623624,0.811534852,0.734093448,0.33188842,0.019878362,0.381955336,0.338312726,0.641172208
t_34,0.598210027,0.746925323,0.774563746,0.561478884,0.466578757,0.793313963,0.341116628,0.565571093,0.528386645,0.141689526,0.916766024,0.749526235,0.08140196,0.235695135,0.533659452,0.244232674,0.335542058,0.610875238,0.75791111,0.76333076,0.363858981,0.014052902,0.314994409,0.296042037,0.639403029
t_35,0.653875433,0.770425668,0.840349863,0.563935051,0.560082427,0.817842117,0.3156305,0.513151181,0.621743833,0.203099744,0.923134179,0.686431544,0.108391321,0.257435688,0.49370157,0.210732581,0.254108454,0.638096499,0.716424713,0.747157346,0.412907307,0.016057922,0.48178272,0.2286251,0.651169666
t_36,0.722012965,0.79907676,0.839567128,0.565483407,0.583043929,0.798273224,0.353799022,0.606220845,0.436338453,0.292940375,0.942069868,0.676761296,0.119633701,0.274849819,0.46379502,0.185164475,0.171576273,0.627819511,0.665780775,0.759639399,0.443533795,0.012150264,0.612170338,0.190836631,0.677212881
t_37,0.80271436,0.818367719,0.835862948,0.551195411,0.54441587,0.769224909,0.365411259,0.644202274,0.360258545,0.384882094,0.948596154,0.689683873,0.13602325,0.295704505,0.429283361,0.15055754,0.120404893,0.612485988,0.619338358,0.776563087,0.429549826,0.012474448,0.698585464,0.158099651,0.683783817
t_38,0.795545331,0.805775037,0.812073078,0.527372978,0.578401777,0.749463848,0.368116814,0.641484418,0.334433867,0.509281643,0.949948827,0.710371013,0.155936873,0.280474683,0.42177723,0.12682099,0.071068097,0.590061403,0.576355863,0.817980191,0.452514525,0.011972469,0.637237867,0.134593081,0.67518592
t_39,0.755993346,0.807792399,0.810464414,0.534358,0.632289854,0.713712853,0.369805325,0.62403457,0.241773756,0.394912293,0.949997973,0.717643654,0.187851275,0.259940781,0.401035778,0.130315048,0.038192169,0.555471037,0.531750944,0.843264864,0.505595746,0.009404133,0.516860712,0.11910423,0.629735395
t_40,0.710609637,0.7838816,0.789260781,0.517906852,0.693831505,0.681494339,0.377630968,0.578115355,0.232930069,0.30901304,0.94999713,0.704083792,0.225895586,0.244233522,0.37824506,0.144486864,0.017103231,0.523934587,0.499238452,0.842093025,0.57708124,0.013567834,0.46504191,0.104983919,0.563883746
t_41,0.664813436,0.746614637,0.745882725,0.495609289,0.732024328,0.653606907,0.356680591,0.533973284,0.215178431,0.263031904,0.949961789,0.660509744,0.259183245,0.240198403,0.341052806,0.178802156,0.013893464,0.494811025,0.460126115,0.831150617,0.629747438,0.017258373,0.434409586,0.092237369,0.497487664
t_42,0.628395974,0.676166146,0.684668327,0.47336335,0.697165169,0.622689779,0.365278096,0.517551765,0.184400417,0.265022001,0.949847626,0.588345846,0.286487353,0.235748051,0.294292746,0.210213946,0.036322818,0.471028265,0.419348684,0.818712825,0.644373803,0.027564506,0.428185262,0.077719041,0.425198805
t_43,0.590866893,0.605534016,0.579271648,0.445898652,0.636846991,0.579654016,0.37961735,0.514383618,0.171229299,0.254100643,0.949400507,0.523211069,0.300599213,0.222333892,0.232363927,0.239876334,0.085837441,0.446006277,0.387099129,0.790311013,0.658468296,0.036700993,0.393671507,0.063034602,0.367596282
t_44,0.561300477,0.530387791,0.49909558,0.422091702,0.626392574,0.54206781,0.368579215,0.506276842,0.174209392,0.243521602,0.944944828,0.473141805,0.29726609,0.218143156,0.168159449,0.297252644,0.108876185,0.420519995,0.365930843,0.736541795,0.673748609,0.038933986,0.368692823,0.053387237,0.321475112
t_45,0.526071698,0.455587684,0.448449503,0.391727946,0.641626292,0.497781102,0.331469165,0.482287579,0.182695846,0.247787467,0.894129655,0.437389131,0.295293354,0.229970738,0.107271047,0.345076014,0.099656816,0.39671397,0.356013527,0.662468244,0.682930712,0.031322868,0.346021515,0.048687737,0.288354798
t_46,0.485834538,0.369106485,0.444589902,0.369114869,0.655468468,0.433119828,0.278026311,0.449100477,0.164389693,0.270526688,0.816748654,0.384742545,0.316471687,0.235606118,0.060575006,0.38258068,0.100000876,0.383200778,0.351123289,0.582773202,0.670772045,0.025722169,0.318860992,0.052099573,0.275034739
t_47,0.38568925,0.305481856,0.440446295,0.327350938,0.633532813,0.381210112,0.249772,0.401365133,0.136668369,0.234923663,0.695932163,0.274064779,0.335026926,0.248696201,0.042282004,0.419480726,0.089584901,0.328386836,0.277489599,0.503649391,0.661336938,0.019244334,0.22662069,0.062163706,0.222689531
t_48,0.352023553,0.222679459,0.396008076,0.296503147,0.605526492,0.33540608,0.235782694,0.369996242,0.155286784,0.256956191,0.707726676,0.199325605,0.359190566,0.247420923,0.051895737,0.492538604,0.110232375,0.321888063,0.28095501,0.447587287,0.615347277,0.006898308,0.221270816,0.07045651,0.193326059
t_49,0.337947368,0.169982703,0.392201441,0.283557409,0.568154988,0.279226856,0.221471677,0.34022568,0.209915469,0.265046923,0.6422005,0.155736189,0.385068962,0.246341477,0.0893265,0.584837598,0.082740165,0.316252384,0.280163079,0.389651802,0.55751661,0.00900017,0.193541826,0.083977859,0.195662898
t_50,0.332907984,0.141063568,0.380026318,0.265401569,0.529836168,0.233407256,0.196295344,0.302060923,0.253491902,0.279607629,0.595389209,0.120008443,0.373982731,0.24545395,0.130146298,0.635847434,0.04754996,0.300969912,0.304909051,0.341307163,0.505958111,0.018693517,0.16098707,0.103429141,0.200445455
t_51,0.336229886,0.128637951,0.37247591,0.250007573,0.450447706,0.196011212,0.175067155,0.276709538,0.296285167,0.288042604,0.48597707,0.118759236,0.329815007,0.235197075,0.147811262,0.664364454,0.048029511,0.301926823,0.331571061,0.301717659,0.424968442,0.037799093,0.136280423,0.122902419,0.210995708
t_52,0.354667959,0.114732031,0.374414857,0.227427537,0.362009088,0.162205034,0.165513169,0.252479864,0.312312292,0.307090368,0.323288752,0.099971328,0.284419576,0.222403463,0.153625193,0.687570285,0.038580043,0.332328182,0.351818737,0.283179059,0.354119837,0.08073055,0.128191335,0.142833081,0.231091153
t_53,0.375606829,0.106331335,0.413682757,0.216130682,0.310349036,0.144072097,0.160436162,0.23227642,0.419205924,0.318324898,0.249130114,0.085922016,0.232348612,0.216036856,0.153927065,0.691373464,0.02327067,0.334858231,0.374494922,0.277891362,0.301754795,0.164788012,0.121528475,0.16225521,0.250838093
t_54,0.398815844,0.08577536,0.386977531,0.196903352,0.262275949,0.116441734,0.158657871,0.214815503,0.511771148,0.319660244,0.19567518,0.073886457,0.214529806,0.230930319,0.154361474,0.675508448,0.014047533,0.324195986,0.370899722,0.274559477,0.263205662,0.245177883,0.129334358,0.18407865,0.287653171
t_55,0.433008985,0.067486541,0.366060216,0.183128079,0.225005447,0.092403312,0.154941384,0.194560152,0.59948253,0.344396878,0.13449404,0.066254203,0.231970488,0.24557886,0.144731474,0.670233964,0.012725432,0.358712972,0.379232489,0.272436684,0.236993022,0.294489897,0.155505759,0.214379032,0.320766087
t_56,0.452783736,0.049026868,0.374667727,0.168488279,0.172626636,0.070703151,0.150024975,0.173044784,0.71625131,0.383937584,0.081054809,0.054026663,0.253544643,0.264986103,0.133924385,0.64966536,0.009358651,0.355278354,0.387825777,0.265223756,0.198086187,0.376287851,0.168600693,0.248008587,0.367268714
t_57,0.420683652,0.036750976,0.374968091,0.159564361,0.115381322,0.057428865,0.143636673,0.154602832,0.835619317,0.365423393,0.047339983,0.044035939,0.326463842,0.288528582,0.116460919,0.626047173,0.008171818,0.30088563,0.34947438,0.262088116,0.156245627,0.402804372,0.151196956,0.280847148,0.401904026
t_58,0.374544108,0.025114128,0.446283368,0.14765515,0.061365452,0.050800555,0.132016593,0.13770552,0.872259575,0.291395551,0.045507501,0.033126497,0.421926325,0.308312683,0.094917648,0.60166482,0.011777056,0.252189477,0.323250576,0.254042714,0.111028756,0.355040782,0.128112265,0.321693272,0.416989503
t_59,0.543060654,0.01166211,0.506166574,0.130685753,0.032992437,0.038448867,0.137072712,0.116449312,0.859033644,0.500673137,0.014792907,0.027700903,0.533844761,0.366655102,0.088722256,0.586616054,0.0140803,0.321426036,0.388987223,0.245286708,0.108956219,0.400676058,0.189590613,0.351181087,0.430035482
t_60,0.50601105,0.008874495,0.582126858,0.096030452,0.017973407,0.03972198,0.150739661,0.114825674,0.903767158,0.448319511,0.030328643,0.013652859,0.521184179,0.365768192,0.058922219,0.5480637,0.00657893,0.312296787,0.410360715,0.191763968,0.068180507,0.494766464,0.177033115,0.36625773,0.442324138
t_61,0.480154553,0.016802456,0.635424947,0.079461461,0.018575103,0.045659018,0.143427902,0.111717616,0.904330886,0.461976791,0.034252593,0.018935095,0.479138348,0.359724154,0.027246723,0.524913163,0.006141986,0.259495754,0.466091332,0.144147056,0.053193754,0.610858871,0.186986993,0.375886138,0.44052656
t_62,0.446369545,0.021533014,0.564384723,0.063940316,0.031631522,0.048842386,0.132358329,0.112180963,0.903672797,0.39706858,0.041578616,0.01978608,0.416384806,0.306752773,0.017789458,0.471850939,0.012297983,0.212308936,0.536303125,0.12965374,0.058673806,0.708363116,0.15883828,0.404184614,0.465304933
t_63,0.472042396,0.021862209,0.549797685,0.064467125,0.046616466,0.054733295,0.113560238,0.113893637,0.901487546,0.383097987,0.033043473,0.022448428,0.367289235,0.268937261,0.015685613,0.429943329,0.020805026,0.169554037,0.555568307,0.117977767,0.060188984,0.717440645,0.150391922,0.460741906,0.515504889
t_64,0.521393228,0.0275498,0.498871118,0.07006623,0.060517278,0.063328033,0.103057533,0.113647898,0.725110189,0.42373248,0.033797058,0.02911099,0.334074,0.302705813,0.017816504,0.401399963,0.035094574,0.1382635,0.546845569,0.114699616,0.064257383,0.66344327,0.178787926,0.504388309,0.536208606
t_65,0.575644034,0.047741601,0.493583613,0.084487594,0.071491762,0.062100475,0.089021794,0.128855955,0.697295185,0.469772035,0.060036844,0.039511592,0.329655781,0.348438703,0.026350297,0.375893323,0.046435592,0.099863094,0.530453685,0.109935815,0.070202426,0.618336806,0.236955233,0.536453488,0.574917129
t_66,0.604114735,0.077276421,0.458093205,0.091783859,0.074750675,0.050920878,0.101060941,0.148963765,0.658574221,0.447135423,0.09711335,0.049949855,0.333660802,0.382037132,0.044961649,0.344469718,0.059233423,0.082476332,0.523496731,0.113742012,0.075921743,0.609863849,0.317113607,0.566553772,0.618055964
t_67,0.621663,0.100973468,0.412948501,0.092675363,0.072310833,0.038899607,0.116539262,0.159127115,0.652628338,0.455876699,0.136972412,0.059014609,0.334140299,0.404879044,0.065790098,0.330966989,0.073426969,0.114982476,0.511665097,0.125387205,0.084187344,0.643952237,0.404307832,0.590482845,0.637103553
t_68,0.656286811,0.12281354,0.37844631,0.08795425,0.060894825,0.031791432,0.126099421,0.168610133,0.629854426,0.565463573,0.172252764,0.069940994,0.319048004,0.447544676,0.093892357,0.308764872,0.083473806,0.209902706,0.503418913,0.122083043,0.095147207,0.70137265,0.484116471,0.608188599,0.64918727
t_69,0.664713949,0.130118695,0.353465523,0.081937788,0.046767426,0.025366901,0.136822796,0.175740169,0.619620792,0.672204805,0.165604199,0.075713553,0.299672386,0.468369994,0.124517171,0.282983322,0.08348265,0.405030391,0.502875636,0.118633945,0.109401434,0.766381457,0.547530921,0.623044379,0.654356076
t_70,0.650179013,0.12969768,0.317006453,0.075326858,0.030150485,0.02056764,0.151697184,0.184781265,0.613070055,0.715903053,0.145185429,0.082361642,0.271818465,0.444957512,0.156228594,0.250778418,0.085608271,0.512508044,0.512675294,0.133081453,0.105584262,0.86999814,0.579029783,0.647980306,0.651910792
t_71,0.609313817,0.106077827,0.304451463,0.055979673,0.023552161,0.019265273,0.186491593,0.182199276,0.611466136,0.660770144,0.075066344,0.077305065,0.258268718,0.402181534,0.169921563,0.217336564,0.098852366,0.640288757,0.598313825,0.196924848,0.083466178,0.929065832,0.539797788,0.660984588,0.658327243
t_72,0.592179684,0.097673804,0.238094224,0.054333123,0.015703062,0.012938878,0.186583377,0.189996589,0.608751683,0.653440587,0.071415906,0.070503324,0.221314285,0.37739875,0.170987202,0.182280998,0.094795981,0.644176218,0.567745726,0.205415175,0.081396843,0.942009436,0.523103254,0.665176555,0.64032327
t_73,0.553751696,0.098039221,0.198776074,0.050975986,0.01259714,0.009418017,0.190780955,0.200369571,0.593689657,0.636501489,0.077270619,0.073685544,0.204182942,0.404125386,0.160111996,0.150990598,0.102107385,0.648999924,0.556971813,0.205076071,0.089826215,0.945583803,0.491162626,0.663954939,0.629069035
t_74,0.523276042,0.108804499,0.20521584,0.047012173,0.012002286,0.011010503,0.191173389,0.210089612,0.577646549,0.618684653,0.084354073,0.079515489,0.206468462,0.44478039,0.170233125,0.136099564,0.119517021,0.673724005,0.512237519,0.213037381,0.092434055,0.944145075,0.471526859,0.63348884,0.621075764
t_75,0.52913152,0.136796372,0.192915925,0.04092425,0.01673693,0.015973872,0.196688798,0.228779325,0.547281013,0.601083442,0.092808536,0.09964634,0.20637605,0.405494554,0.183062788,0.129057139,0.120455916,0.719975295,0.460021922,0.22059674,0.091465182,0.939745567,0.470860059,0.584116832,0.625626713
t_76,0.559047685,0.144121117,0.185577283,0.037224456,0.023117156,0.022719077,0.200927444,0.235919613,0.535594781,0.597388334,0.092689216,0.104936914,0.21667351,0.322992285,0.194241815,0.128223164,0.120023744,0.716457136,0.423450299,0.239579213,0.076598787,0.930213623,0.483324157,0.526621183,0.634318314
t_77,0.549349617,0.137801678,0.182258889,0.034941813,0.026968711,0.035076766,0.21038512,0.244422491,0.520676652,0.597955814,0.08135814,0.10107114,0.228431935,0.275489719,0.201267958,0.125001617,0.13152001,0.662530677,0.392788162,0.259465066,0.066558747,0.923679359,0.465848614,0.478155618,0.636217963
t_78,0.528571621,0.137119513,0.183129453,0.035226587,0.027403251,0.051906574,0.227188934,0.252845602,0.5190653,0.566503819,0.062424364,0.10573151,0.249303608,0.270210359,0.222445493,0.118302126,0.119202284,0.606197319,0.383373361,0.282626891,0.067359018,0.918958447,0.445996253,0.448479771,0.634598239
t_79,0.506338607,0.141071639,0.183248456,0.034880085,0.028254249,0.06421597,0.237149834,0.256180344,0.528161703,0.523017744,0.06406944,0.120096896,0.273687541,0.276247347,0.253072036,0.118212932,0.121102046,0.525297306,0.382911108,0.309352623,0.076943345,0.922622275,0.421859868,0.438510737,0.634367228
t_80,0.48327143,0.134701424,0.175710765,0.034955469,0.029030194,0.074571609,0.241804325,0.264017848,0.535073226,0.50196245,0.090791949,0.12453415,0.285842564,0.277124491,0.302454755,0.121454266,0.115731569,0.440798703,0.377085255,0.34428108,0.087330855,0.936287367,0.401133302,0.450800999,0.633587819
t_81,0.449182528,0.126401473,0.188028607,0.038376303,0.032439718,0.079354284,0.254289724,0.270843885,0.581011894,0.457022918,0.115368328,0.116806232,0.319668352,0.272279763,0.356374405,0.129940219,0.126218144,0.387925489,0.369686581,0.371532599,0.093644052,0.941737194,0.382578969,0.458895419,0.61305446
t_82,0.489793062,0.11923561,0.215918594,0.039121785,0.041154252,0.092191256,0.258380803,0.260585484,0.608651621,0.49091246,0.08593052,0.111859501,0.351499415,0.274611103,0.407137398,0.112337689,0.126884915,0.332350213,0.348802965,0.392292442,0.09775776,0.945216108,0.394632519,0.474108164,0.58735937
t_83,0.516177203,0.09018684,0.200726914,0.041658077,0.061671682,0.089534786,0.257002461,0.226985637,0.636967873,0.494155724,0.075781902,0.079743658,0.349413826,0.259629413,0.479732745,0.116874656,0.160515337,0.275421187,0.291928373,0.435813429,0.103259435,0.945891615,0.380952804,0.455608851,0.617530179
t_84,0.48705583,0.056217291,0.213561627,0.040678619,0.059099719,0.100640455,0.254266755,0.209085762,0.631526101,0.47158321,0.071854203,0.056293797,0.352251546,0.278173233,0.494761771,0.09123872,0.190187346,0.267252517,0.271137169,0.428555552,0.084643775,0.947211839,0.343160495,0.459059661,0.624330637
t_85,0.462793587,0.036265286,0.223517885,0.042101107,0.046761209,0.113020397,0.275542498,0.211184196,0.621405715,0.488778569,0.063361786,0.049369267,0.335402767,0.299301285,0.523047025,0.08171136,0.274327704,0.266564599,0.263242936,0.448542046,0.069539696,0.949910465,0.353848606,0.476776865,0.633559771
t_86,0.432223317,0.039286108,0.245474109,0.04935036,0.0404273,0.115578547,0.306779585,0.213075678,0.688507598,0.503775455,0.066717365,0.055143556,0.339110495,0.334554428,0.536246978,0.091197915,0.353073441,0.269273459,0.260960655,0.444739251,0.075311663,0.948740387,0.372357046,0.492734644,0.647134124
t_87,0.423872156,0.047672834,0.266914086,0.05754694,0.038674338,0.137974004,0.334662488,0.215125385,0.705407953,0.503280083,0.074788642,0.07353099,0.351937986,0.381033154,0.558851486,0.105063971,0.446916236,0.283283793,0.259302874,0.479290673,0.102239545,0.946819925,0.375727299,0.512348281,0.652985946
t_88,0.41264759,0.070491615,0.258628949,0.077529171,0.041149874,0.159861477,0.328613358,0.21146559,0.619632544,0.503301464,0.090483932,0.113395119,0.376938121,0.447408359,0.573341432,0.135692723,0.477616754,0.289948429,0.259820511,0.505650089,0.131517447,0.944715484,0.413006937,0.517718774,0.652379894
t_89,0.463493035,0.109878538,0.301580204,0.108485125,0.057308184,0.172895119,0.286722142,0.239213457,0.61954346,0.545300569,0.106364881,0.163393385,0.414176387,0.511746088,0.616886163,0.163770564,0.420179174,0.289242831,0.257355637,0.53442365,0.160671829,0.943899813,0.485263364,0.527523468,0.647960856
