t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_17,0,0.932452093,0,0.949550049,0.943027337,0.942749106,0.493180743,0.911937597,0.72809622,0,0,0.94977396,0.799616889,0.444949164,0.901596866,0.809007783,0.032466587,0.18785873,0.22111739,0.901019967,0.84172279,0.273741213,0,0.927323176,0.381836718
t_18,0,0.925487275,0,0.949773525,0.944658506,0.949604721,0.452760557,0.912570249,0.76453793,0,0,0.949670771,0.812773023,0.4955823,0.902478433,0.767328557,0.046155556,0.185931054,0.064077698,0.868085169,0.809524536,0.359411241,0,0.929492811,0.44723553
t_19,0,0.854008809,0,0.949815899,0.948692586,0.949999678,0.383870218,0.923209644,0.794627252,0,0,0.947818044,0.881026285,0.490380091,0.90249461,0.728998482,0.064025209,0.198108626,0.003103309,0.844217431,0.80896191,0.345918395,0,0.930119034,0.508609263
t_20,0,0.862968275,0,0.949715011,0.949931055,0.95,0.29139077,0.932779003,0.789698997,0,0,0.943755753,0.91087196,0.465750123,0.902398052,0.749969636,0.101738595,0.216936591,0.000660394,0.856379234,0.834709495,0.292343533,0,0.925715792,0.567716319
t_21,0,0.90487298,0,0.949926101,0.949999601,0.949999987,0.234108159,0.933701571,0.762937321,0,0,0.94706537,0.921714365,0.449380292,0.902381459,0.786633995,0.135813835,0.25725734,0.032532498,0.876461598,0.853815342,0.220702069,0,0.930345441,0.610422838
t_22,0,0.929910694,0,0.949757632,0.95,0.949982518,0.168044628,0.948008229,0.749464514,0,0,0.94900964,0.927837703,0.440799657,0.901946609,0.835578039,0.1419201,0.326975152,0.069697717,0.904666918,0.881920866,0.120934203,0,0.926034454,0.653572824
t_23,0,0.912113187,0,0.949874389,0.949999999,0.949870792,0.103912345,0.949999187,0.65763041,0,0,0.940894973,0.941762119,0.442341035,0.90137193,0.829800008,0.151759144,0.305923425,0.195094622,0.929649283,0.886900445,0,0,0.931780641,0.674729411
t_24,0,0.940747237,0,0.949052042,0.949973797,0.949825513,0.046415413,0.949999408,0.660432091,0,0,0.927878846,0.933045136,0.435141624,0.901041234,0.868067442,0.126255094,0.333855667,0.474613323,0.942180073,0.913795027,0,0,0.931743269,0.71237132
t_25,0,0.949442931,0,0.936168422,0.949765121,0.949999752,0.021814656,0.95,0.682272184,0,0,0.916390329,0.947491243,0.419106392,0.898997028,0.903911738,0.098953181,0.321501355,0.668065592,0.942070699,0.939779178,0,0,0.931485669,0.721138226
t_26,0,0.949999813,0,0.930983974,0.944847511,0.949787533,0.016066337,0.949999998,0.694075877,0,0,0.940861704,0.943249537,0.391465404,0.895525896,0.944922211,0.066409721,0.2728841,0.765809807,0.944569822,0.945106142,0.009575485,0,0.931330929,0.703628157
t_27,0,0.949999658,0,0.933085369,0.925230152,0.949828512,0.0095148,0.95,0.714530323,0,0,0.947344776,0.894272157,0.357822845,0.89019106,0.949806024,0.050641897,0.206676195,0.842021406,0.943851022,0.931224878,0.137713813,0,0.931714773,0.690626243
t_28,0,0.949973199,0,0.938036623,0.928792328,0.949936859,0.004304155,0.949999507,0.708064425,0,0,0.949771193,0.865466916,0.369599266,0.888525489,0.949980451,0.054438261,0.146192187,0.906301366,0.937466982,0.922755322,0.193833417,0,0.931922859,0.684540542
t_29,0,0.949877179,0,0.943832565,0.937217607,0.94990846,0.000544496,0.9499981,0.743782158,0,0,0.949956186,0.883189067,0.375854536,0.881823796,0.9499898,0.043167513,0.093029108,0.926321515,0.931785121,0.911107398,0.118008388,0,0.93236623,0.666246135
t_30,0,0.949917211,0,0.944685367,0.922746186,0.949933277,0,0.949993454,0.791444178,0,0,0.949913995,0.928481253,0.353549598,0.882786899,0.949998384,0.022662025,0.041936265,0.936117693,0.920049591,0.887730811,0.000618917,0,0.932549724,0.662535659
t_31,0,0.949652316,0,0.946550607,0.915810964,0.949991485,0,0.949890254,0.795548265,0,0,0.949632704,0.944901769,0.328044905,0.882178202,0.949996889,0.018276912,0.026517801,0.944706539,0.916945773,0.857278675,0.069927747,0,0.932700557,0.66761094
t_32,0,0.949590943,0,0.942020914,0.895468506,0.949977727,0,0.94996739,0.801202472,0,0,0.949572237,0.94882726,0.316458736,0.879068325,0.949999941,0.018188637,0.019414022,0.933991597,0.924652955,0.835763375,0.356065729,0,0.932799823,0.69651658
t_33,0,0.949921445,0,0.937021695,0.894175166,0.949814356,0,0.949995832,0.840128764,0,0,0.949361881,0.949825035,0.29656776,0.876032264,0.949996438,0.022828534,0.007941977,0.857847447,0.915193228,0.834166392,0.82929424,0,0.932684765,0.719218553
t_34,0,0.949992912,0,0.929941033,0.916563651,0.949381807,0,0.949971985,0.919848866,0,0,0.948388844,0.949994793,0.275213266,0.884541953,0.949902196,0.031153534,0.001061696,0.747584185,0.897403509,0.847633032,0.824269082,0,0.932659005,0.762121937
t_35,0,0.949999122,0,0.825609243,0.860039873,0.94957059,0,0.949956969,0.827965596,0,0,0.940483313,0.949997204,0.244915559,0.887180767,0.94993813,0.060942939,0.000334542,0.714963288,0.901227599,0.831138968,0.557481746,0,0.932500821,0.756658404
t_36,0,0.95,0,0.686207376,0.884986444,0.949422425,0,0.949356095,0.839905337,0,0,0.940549183,0.949997957,0.247764397,0.896313576,0.949456165,0.040598315,0.001027711,0.562851331,0.884424945,0.852107925,0.550047958,0,0.931715956,0.795588005
t_37,0,0.94999609,0,0.584570348,0.924108231,0.949811004,0,0.949342242,0.806327574,0,0,0.942232309,0.949989936,0.267852981,0.899102041,0.938772629,0.042682286,0.00305294,0.488803359,0.871890213,0.877312635,0.523838025,0,0.922703971,0.864349246
t_38,0,0.949997612,0,0.553149782,0.933488797,0.949977659,0,0.948988486,0.769924095,0,0,0.937600686,0.949868052,0.295396927,0.90002589,0.932841502,0.071940176,0.005294312,0.524819237,0.867240476,0.918641598,0.418480243,0,0.891933871,0.923561883
t_39,0,0.949999447,0,0.587617105,0.939962264,0.95,0,0.945362753,0.764911769,0,0,0.924176337,0.948498226,0.313334678,0.900086626,0.934846252,0.100872613,0.011389572,0.646155566,0.85380148,0.899444061,0.196719835,0,0.87363852,0.946234731
t_40,0,0.949999951,0,0.681517569,0.933612067,0.95,0,0.934141578,0.773692828,0,0,0.893547937,0.947940568,0.32693476,0.899291327,0.935398779,0.109113229,0.020887621,0.691473285,0.839636977,0.918974098,0.132955954,0,0.856724146,0.948478802
t_41,0,0.949852985,0,0.776397774,0.92483404,0.95,0,0.921415682,0.754367635,0,0,0.861126579,0.945476465,0.34573729,0.897941254,0.94269978,0.081928523,0.027776737,0.687706651,0.839203826,0.909974977,0.144528414,0,0.825871831,0.949639595
t_42,0,0.948082049,0,0.827152642,0.930209315,0.95,0,0.872363219,0.881648312,0,0,0.858386534,0.943655151,0.369872121,0.898379284,0.940386526,0.073927765,0.022013522,0.752564177,0.8440166,0.921655016,0.111620121,0,0.742299893,0.948536461
t_43,0,0.926921388,0,0.861779533,0.935933323,0.95,0,0.795511472,0.922815699,0,0,0.778891378,0.927275548,0.395330491,0.898140314,0.922205566,0.098546147,0.018260515,0.868341492,0.837947984,0.920925126,0.084957641,0,0.677834446,0.929088839
t_44,0,0.898663492,0,0.891109809,0.941540284,0.949998238,0,0.728887165,0.863093248,0,0,0.796481853,0.87620864,0.414795059,0.896590437,0.92046782,0.109663411,0.015335745,0.938474626,0.824508004,0.922650183,0.084381835,0,0.645384375,0.900114564
t_45,0,0.827384246,0,0.916785676,0.944242408,0.949999267,1.40E-05,0.659211642,0.72755871,0,0,0.798752945,0.892157313,0.421863854,0.894754687,0.945574704,0.106363177,0.001636787,0.949773739,0.809827124,0.918843048,0.067700665,0,0.62836393,0.867615247
t_46,0,0.792113896,0,0.93894665,0.944242306,0.949998722,0.001114595,0.566624728,0.565518103,0,0,0.802867403,0.882794367,0.433395428,0.89443527,0.948909406,0.088169598,0.003512345,0.949998101,0.789942825,0.908120832,0.034599734,0,0.649961401,0.84355609
t_47,0,0.711836367,0,0.943774172,0.928554516,0.949996318,0.001598186,0.467220975,0.6000641,0,0,0.712431289,0.787220594,0.446119885,0.889576721,0.949409282,0.077257894,0.042273646,0.949999833,0.770528653,0.84540954,0.039315455,0,0.66694315,0.847389791
t_48,0,0.586553528,0,0.943970448,0.93292181,0.949973003,0.007712236,0.424510655,0.82745159,0,0,0.690591938,0.820908197,0.44697837,0.891109799,0.949599779,0.040314224,0.053626529,0.95,0.785369025,0.857586271,0.046007072,0,0.661822177,0.832261712
t_49,0,0.442227348,0,0.94298705,0.935363577,0.949958679,0.032435246,0.454985831,0.9415805,0,0,0.637131073,0.736265923,0.458229366,0.88087537,0.948259557,0.011242215,0.047278715,0.95,0.772271544,0.86768915,0,0,0.624527104,0.833084468
t_50,0,0.347183341,0,0.944778794,0.931011821,0.949287677,0.044867868,0.451605041,0.948667215,0,0,0.570868805,0.736617648,0.47708387,0.830070544,0.943901125,0.000167168,0.012033504,0.949999989,0.771154994,0.861913448,0,0,0.603391704,0.88249049
t_51,0,0.314156089,0,0.941344454,0.934242688,0.9432286,0.026989366,0.431970542,0.938713616,0,0,0.514275033,0.716536262,0.490531207,0.762978666,0.936128756,0,0,0.949999966,0.727519247,0.872806106,0,0,0.683593652,0.877631578
t_52,0,0.427475315,0,0.93414257,0.926337639,0.927672669,0.006446284,0.454109613,0.90389753,0,0,0.597392667,0.443885332,0.50200662,0.703719148,0.89548225,0,0.002904686,0.95,0.629087346,0.850546472,0,0,0.731737879,0.885005811
t_53,0,0.425126239,0,0.918734696,0.924303299,0.916602516,0.000704779,0.510703668,0.883570496,0,0,0.602134682,0.280865789,0.515963085,0.642237096,0.860444518,0,0.037177783,0.95,0.607893673,0.843205866,0,0,0.742420068,0.843705401
t_54,0,0.496261406,0,0.905125608,0.927061562,0.881698107,0.00071336,0.552684462,0.895262661,0,0,0.60218215,0.253982593,0.529694986,0.616390952,0.857324371,0,0.138559296,0.94999993,0.614145685,0.835471615,0.016452247,0,0.775988889,0.799221656
t_55,0,0.571773276,0,0.874139679,0.905110577,0.87212045,0.016154022,0.688873208,0.921374929,0,0,0.687194733,0.109817433,0.518088959,0.572148802,0.799091188,0,0.263159464,0.949999215,0.540512158,0.767531536,0.011505915,0,0.811967501,0.805717509
t_56,0,0.617174669,0,0.847168471,0.907784119,0.845945646,0.07119423,0.846693813,0.927012158,0,0,0.763031752,0.149160596,0.470285205,0.566372353,0.683575488,0,0.306812481,0.949999282,0.477267784,0.740886304,0,0,0.845626681,0.794084408
t_57,0,0.699730305,0,0.867470422,0.918982129,0.90160492,0.162527376,0.898226185,0.913708346,0,0,0.78680039,0.465663869,0.401567594,0.712905983,0.664415863,0.002409619,0.273321981,0.949999597,0.439939604,0.725191476,0,0,0.89747786,0.820300118
t_58,0,0.819126152,0,0.903172689,0.902698823,0.919983371,0.27653561,0.91540999,0.878599495,0,0,0.887932164,0.647153312,0.360390643,0.735094532,0.648596783,0.012404188,0.247581083,0.949999149,0.420673067,0.752450361,0,0,0.92925542,0.870762076
t_59,0,0.887411239,0,0.90409338,0.850688651,0.933368798,0.454268054,0.910376335,0.832998015,0,0,0.943421803,0.812245046,0.377681911,0.732503299,0.655679649,0.020611315,0.27317395,0.949989197,0.430119773,0.712460386,0,0,0.933076466,0.915387907
t_60,0,0.937223385,0,0.927080678,0.855692795,0.942291769,0.696111098,0.921790791,0.869093668,0,0,0.947989245,0.93392747,0.307626847,0.827709893,0.746117419,0.039885978,0.351671312,0.94992471,0.389914226,0.724642302,0.002055612,0,0.932565218,0.927039594
t_61,0,0.946345887,0,0.941436635,0.840534228,0.949222039,0.861336735,0.939542315,0.906855038,0,0,0.94951444,0.949974702,0.262144054,0.865638242,0.795865587,0.06353327,0.432914401,0.949987777,0.397010692,0.729720567,0,0,0.930926505,0.938047633
t_62,0,0.949119689,0,0.945784391,0.830222051,0.949942181,0.927595519,0.940503345,0.908004309,0,0,0.949903468,0.949999826,0.207628973,0.879430415,0.858141175,0.071481198,0.478958844,0.949928721,0.440978107,0.732752327,0.001739759,0,0.929751858,0.945575351
t_63,0,0.949875358,0,0.94757626,0.847051418,0.95,0.940270887,0.936368738,0.877359798,0,0,0.949981657,0.946313046,0.155450825,0.895052312,0.849069405,0.076790156,0.479093997,0.937349144,0.444126682,0.723859088,0,0,0.929787767,0.949504528
t_64,0,0.94998509,0,0.947960882,0.858861812,0.95,0.943172884,0.928875104,0.852787836,0,0,0.949993923,0.911674122,0.11579167,0.894613406,0.816653387,0.067350032,0.460847705,0.878069535,0.472670871,0.659507566,0,0,0.924764148,0.949967414
t_65,0,0.949997629,0,0.947878809,0.892906953,0.95,0.94399587,0.92129249,0.815607976,0,0,0.949997662,0.891724693,0.083028114,0.893883302,0.8129937,0.051662686,0.38822942,0.803943031,0.524433985,0.714548133,0,0,0.932190718,0.949997439
t_66,0,0.949999545,0,0.948973329,0.91304678,0.95,0.946346689,0.916581926,0.744882849,0,0,0.949999758,0.898718149,0.066737165,0.89424866,0.865002466,0.03837088,0.297890241,0.668349881,0.630905475,0.779763242,0,0,0.933065381,0.949999108
t_67,0,0.94999993,0,0.948251267,0.937143832,0.949999898,0.948196109,0.910927004,0.668634251,0,0,0.949999988,0.930747444,0.083154438,0.895024039,0.886333728,0.030636772,0.354517037,0.350427808,0.721641011,0.836078436,0,0,0.932957271,0.949998272
t_68,0,0.95,0,0.947135408,0.943376048,0.95,0.949501755,0.906529035,0.602542528,0,0,0.949998317,0.946710073,0.131611129,0.897770886,0.861261814,0.028766668,0.349045161,0.287944936,0.746114437,0.877638247,0,0,0.931527783,0.949986878
t_69,0,0.949997648,0,0.948897562,0.944601953,0.95,0.949956012,0.906211435,0.537428641,0,0,0.949907698,0.949584427,0.168817755,0.900323608,0.873298436,0.031907379,0.249631387,0.286959558,0.762522565,0.922854982,0,0,0.932437634,0.94979424
t_70,0,0.949997706,0,0.949651131,0.943326578,0.95,0.949975625,0.906917592,0.47400797,0,0,0.94958211,0.949883765,0.180196987,0.901602065,0.909581901,0.033806117,0.179501401,0.479177735,0.770508315,0.919094292,0,0,0.932962894,0.94902539
t_71,0,0.949789246,0,0.949537597,0.942636805,0.949992357,0.949890427,0.907265436,0.460869348,0,0,0.949117438,0.949998889,0.204647525,0.902288134,0.927402382,0.030989555,0.105632001,0.764837979,0.827003051,0.921952739,0.00823089,0,0.93285558,0.945414931
t_72,0,0.949913833,0,0.949331216,0.944846031,0.94970581,0.949973494,0.908151848,0.427013761,0,0,0.9496709,0.949566219,0.213822958,0.902377018,0.934881237,0.048256635,0.058220742,0.8772665,0.870082805,0.933984587,0.103985161,0,0.932860405,0.947795963
t_73,0,0.949961848,0,0.949757074,0.945184202,0.949624763,0.949992591,0.908330512,0.43520885,0,0,0.949957433,0.899560947,0.235390141,0.902477022,0.948501623,0.066401323,0.106341792,0.897381358,0.918044369,0.94034664,0.180944275,0,0.932856937,0.948764279
t_74,0,0.949725741,0,0.949814446,0.946260838,0.949892172,0.949992155,0.90818418,0.443054589,0,0,0.949966243,0.713622085,0.26161074,0.902495166,0.949873073,0.076226948,0.169216361,0.938425903,0.933920294,0.942931854,0.143569386,0,0.932836659,0.948749926
t_75,0,0.95,0,0.949838477,0.947989084,0.949984491,0.948498404,0.907860872,0.414910341,0,0,0.949999955,0.376368657,0.285523406,0.902498899,0.949927757,0.108050857,0.250565442,0.9498925,0.923832535,0.948451642,0.073648066,0,0.932801531,0.948531812
t_76,0,0.95,0,0.949841846,0.949069477,0.949999516,0.853037029,0.90718352,0.373088199,0,0,0.949999938,0.17157953,0.309010974,0.902497234,0.949930159,0.168990907,0.311499525,0.949999589,0.912177091,0.949791649,0.049752077,0,0.932785114,0.947143745
t_77,0,0.95,0,0.949934124,0.949491047,0.95,0.568944261,0.90633343,0.292398124,0,0,0.95,0.126485826,0.326504196,0.902457837,0.949956189,0.229027438,0.402915354,0.95,0.910514536,0.949920908,0.046537404,0,0.932758916,0.945569586
t_78,0,0.949999808,0,0.949976972,0.949623968,0.95,0.285630124,0.90575466,0.224107771,0,0,0.94999999,0.14140133,0.339034547,0.902296034,0.949991479,0.288743736,0.488752428,0.949999169,0.919830463,0.949948729,0.083683766,0,0.932762343,0.943852999
t_79,0,0.949999726,0,0.949983741,0.949526594,0.95,0.116150951,0.913124519,0.160066992,0,0,0.949999099,0.159936368,0.35161425,0.90220325,0.949961741,0.30826379,0.642578816,0.949996782,0.934597662,0.949949068,0.1515033,0,0.93277178,0.940017695
t_80,0,0.94999976,0,0.9499787,0.949323633,0.949997414,0.0407637,0.922190854,0.105976323,0,0,0.949983103,0.194388248,0.378761857,0.901854682,0.949944446,0.324945471,0.811187501,0.949992762,0.942670523,0.949917584,0.190505971,0,0.932780496,0.932507183
t_81,0,0.949994761,0,0.949959981,0.949373556,0.949996021,0.023557348,0.929978714,0.064362572,0,0,0.94998894,0.254119724,0.395741024,0.850304833,0.949982028,0.337324613,0.902895638,0.949994428,0.944797035,0.949918876,0.182571075,0,0.932789609,0.916543654
t_82,0,0.949983085,0,0.949964062,0.94945711,0.94999902,0.017538644,0.93625237,0.029808367,0,0,0.949995123,0.271899909,0.389011052,0.840171591,0.949994962,0.291777753,0.929218913,0.949970085,0.944903052,0.949949197,0.149114419,0,0.932775894,0.884625547
t_83,0,0.949976856,0,0.949721373,0.949114349,0.95,0.066106789,0.933731273,0.014612915,0,0,0.949999529,0.525028381,0.386047762,0.866669951,0.949993745,0.196856952,0.940224687,0.949691155,0.944654497,0.949989354,0.107645071,0,0.932785273,0.852128354
t_84,0,0.949877749,0,0.949978804,0.949037123,0.95,0.065126271,0.926941781,0.008744048,0,0,0.949999989,0.630345889,0.341442102,0.870352852,0.949996794,0.230324372,0.944571958,0.949777623,0.94719005,0.949915569,0.170846856,0,0.932726005,0.826267014
t_85,0,0.949993793,0,0.949980421,0.947368627,0.95,0.042789602,0.922441404,0.010746838,0,0,0.949999994,0.673080638,0.293559308,0.865513414,0.949999559,0.297022125,0.936422716,0.94979119,0.949333764,0.947066466,0.265431318,0,0.932514689,0.797546284
t_86,0,0.949999956,0,0.94998115,0.944858662,0.95,0.038851982,0.923693127,0.010190465,0,0,0.949999995,0.715896451,0.276810322,0.882799005,0.949998182,0.320827408,0.907864378,0.949828527,0.947910528,0.936076622,0.246748859,0,0.926159948,0.759414454
t_87,0,0.949999963,0,0.949961807,0.945625287,0.95,0.046979324,0.920981343,0.009604032,0,0,0.949999969,0.84343052,0.341712064,0.880223154,0.949982146,0.279123843,0.859627425,0.949905511,0.944830605,0.931169478,0.214162025,0,0.912539419,0.719084302
t_88,0,0.9499985,0,0.949970943,0.947610284,0.95,0.057052485,0.899921001,0.010323642,0,0,0.949999986,0.949856474,0.383862871,0.874110775,0.949995016,0.21309635,0.817643423,0.949909862,0.938178033,0.944664188,0.198336694,0,0.907830885,0.609277152
t_89,0,0.949995153,0,0.949987213,0.946789084,0.95,0.071362003,0.863944028,0.008874895,0,0,0.949999974,0.95,0.428062957,0.890740335,0.949999355,0.208593905,0.75155455,0.949907751,0.922743107,0.940220152,0.153922095,0,0.903530595,0.453253986
t_90,0,0.949995017,0,0.94998955,0.945952997,0.95,0.08551998,0.853258874,0.005630253,0,0,0.949999855,0.95,0.45224653,0.900853668,0.949999814,0.246615724,0.711243426,0.949972454,0.897389455,0.92924533,0.124922641,0,0.853550718,0.312273826
t_91,0,0.949997989,0,0.949920373,0.945793653,0.95,0.111037603,0.81682275,0.003137493,0,0,0.949998937,0.949998963,0.449405015,0.901818117,0.95,0.275131112,0.690396678,0.949980741,0.879907148,0.925554913,0.129169089,0,0.809741595,0.187231354
t_92,0,0.949993305,0,0.949993653,0.94542227,0.95,0.130141831,0.78357188,0.000559203,0,0,0.949998791,0.94874396,0.445142397,0.901969611,0.95,0.274246648,0.731641034,0.949935382,0.875464508,0.927949089,0.080626743,0,0.782020231,0.116797815
t_93,0,0.949567408,0,0.949995468,0.939724946,0.95,0.135240741,0.749794163,0.006570452,0,0,0.949959257,0.929722504,0.456752548,0.902120794,0.95,0.265857157,0.763852473,0.94973348,0.864241372,0.928894399,0.007449192,0,0.779197895,0.079031244
t_94,0,0.947536487,0,0.949999139,0.944122861,0.95,0.188228277,0.72847477,0.021838384,0,0,0.949669747,0.878086319,0.456481159,0.901785127,0.95,0.232594276,0.733385018,0.948068332,0.842240728,0.929567661,0,0,0.814357073,0.044576343
t_95,0,0.919628589,0,0.949999116,0.944546815,0.95,0.316993699,0.744120681,0.063277729,0,0,0.942719808,0.839708619,0.439917749,0.901873031,0.95,0.201367595,0.68582662,0.902989014,0.838848586,0.911064348,0,0,0.83531512,0.008659918
t_96,0,0.833292783,0,0.949998253,0.947109999,0.95,0.471333742,0.75879544,0.069391196,0,0,0.915833688,0.681925769,0.432418881,0.902145867,0.949999795,0.139175638,0.656308749,0.681250544,0.838158755,0.93056139,0,0,0.817722884,0.007443049
t_97,0,0.835418134,0,0.949995021,0.947838175,0.95,0.635163162,0.736552311,0.07410222,0,0,0.902394059,0.462415901,0.416601965,0.902359615,0.949997509,0.122779831,0.593203099,0.489273661,0.822955291,0.939003156,0,0,0.829270326,0.015468213
t_98,0,0.851973633,0,0.949979549,0.947780616,0.95,0.76975019,0.684632428,0.076286864,0,0,0.904538375,0.285597648,0.379671862,0.902101185,0.949951284,0.104162832,0.479783413,0.46783769,0.807685046,0.93800337,0,0,0.81336933,0.041163141
t_99,0,0.785571848,0,0.949541648,0.9476364,0.949999006,0.812225509,0.706739841,0.059800549,0,0,0.863622016,0.168306942,0.309979529,0.900921258,0.94699014,0.086623284,0.31381868,0.535745018,0.773622933,0.92601018,0,0,0.79383065,0.078090751
t_100,0,0.745555722,0,0.947995021,0.947831791,0.94997291,0.780674074,0.735626757,0.050863675,0,0,0.796122807,0.084488474,0.234274584,0.898608386,0.904714966,0.071050125,0.124565211,0.691043103,0.73094796,0.932032068,0,0,0.80433812,0.104804913
t_101,0,0.751249624,0,0.945168161,0.947797551,0.948941092,0.71065822,0.73765592,0.036540902,0,0,0.797004843,0.040919678,0.158028813,0.864653938,0.872325479,0.060926497,0.119652398,0.842001582,0.649134107,0.934053998,0,0,0.813958383,0.135021024
t_102,0,0.69968898,0,0.935593366,0.947815278,0.939787834,0.644645894,0.827627673,0.026699389,0,0,0.760329803,0.019705067,0.109805749,0.738294097,0.883329661,0.050355931,0.440999044,0.929198618,0.591109143,0.93140714,0,0,0.816756448,0.150079977
t_103,0,0.780555856,0,0.916147103,0.947483241,0.921246058,0.579264381,0.85845741,0.018730218,0,0,0.763863919,0.026680215,0.091184165,0.614553088,0.919462036,0.031811551,0.670891892,0.947036741,0.577247055,0.921973861,0,0,0.839056232,0.139644151
t_104,0,0.845901362,0,0.883299197,0.946888779,0.861943983,0.547117403,0.903027426,0.020517348,0,0,0.766971417,0.141637335,0.096302558,0.521152555,0.923562501,0.013906292,0.794912312,0.946353841,0.564659335,0.886983184,0.007033753,0,0.886337947,0.103602458
t_105,0,0.90991737,0,0.858917599,0.946402094,0.741592432,0.57197408,0.904599878,0.024870305,0,0,0.822683768,0.289010748,0.097339555,0.428913072,0.888569262,0.012972624,0.862962826,0.939846834,0.53212242,0.825449242,0.010444836,0,0.918923078,0.100971368
