t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_56,0,0,0,0,0,0,0,0,0.017076404,0.093325296,0,0,0,0,0,0.000130935,0,0,0,0,0,0,0.011553067,0,0.002600119
t_57,0.177998741,0,0.112756645,0.021913833,0,0,0.005777962,0.059096921,0.113712279,0.293691124,0,0,0,0,0,0.151218612,0,0,0,0,0,0.167725806,0.266581797,0,0.069452956
t_58,0.338501251,0.100146549,0.245317884,0.089501033,0.134186748,0.071901455,0.043690048,0.209540439,0.208096644,0.45767425,0.063570799,0.025253186,0,0,0.002232343,0.278961811,0.076513307,0,0,0.021383212,0.09665608,0.298081968,0.442019123,0.091077305,0.160110178
t_59,0.458332419,0.244453106,0.401739913,0.157435463,0.196425968,0.112988174,0.090793689,0.340332029,0.281655199,0.544617421,0.142247745,0.06612667,0.000753115,0,0.208695968,0.356407725,0.153809485,0,0.094455776,0.085652933,0.078435544,0.355512404,0.539660175,0.24812063,0.235749145
t_60,0.493088383,0.379096993,0.499339824,0.202268874,0.162300077,0.127991689,0.150064052,0.436120213,0.324136717,0.551794304,0.21047959,0.098336946,0.096832802,0.007099845,0.290280773,0.363829891,0.221428813,0,0.16741502,0.125566597,0.033730765,0.365997437,0.559290735,0.359567183,0.284735798
t_61,0.444480567,0.448516386,0.492841422,0.207959961,0.093276751,0.131378952,0.190424715,0.478477027,0.29678973,0.471740085,0.293067856,0.12347429,0.089565725,0.003495807,0.289392585,0.299466873,0.268887799,0,0.117885088,0.128607614,0.023290041,0.348177512,0.509226596,0.397613023,0.302056811
t_62,0.343314051,0.426615565,0.397935104,0.16902119,0.043586023,0.119269382,0.1901019,0.454810494,0.223204986,0.337030843,0.350891764,0.111584371,0,0,0.207030408,0.193966704,0.273865553,0,0,0.081515848,0.019312714,0.308135739,0.387375375,0.366978208,0.274491637
t_63,0.208991492,0.30839679,0.229065275,0.097851681,0.007947897,0.051454663,0.165749594,0.364680424,0.134148163,0.171970063,0.295918777,0.047928052,0,0,0.022996926,0.080087356,0.237819291,0,0,0,4.41E-05,0.214401663,0.205424343,0.279103805,0.200228102
t_64,0.023023214,0.144476736,0,0.022166484,0,0,0.114088968,0.216976055,0.031421965,0,0.151521907,0,0,0,0,0,0.19061741,0,0,0,0,0.059759296,0,0.142565816,0.094808188
t_65,0,0,0,0,0,0,0.05114084,0.027379404,0,0,0,0,0,0,0,0,0.115134144,0,0,0,0,0,0,0,0
t_66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016576731,0,0,0,0,0,0,0,0
t_67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_80,0,0,0,0,0,0,0,0,0.062160114,0.065502646,0,0,0,0,0,2.95E-05,0,0,0,0,0,0,0.006816882,0,0.00696897
t_81,0.218437287,0,0.029875941,0.01476768,0,0,0.010270137,0.071626885,0.223755246,0.218992662,0,0,0,0,0,0.031566265,0,0,0,0,0,0.244459645,0.181067616,0,0.160084674
t_82,0.369790884,0.02678071,0.07287646,0.055766725,0.025517942,0.016452733,0.089766332,0.245932972,0.373875848,0.381971792,0.038272842,0.006093053,0,0,0.001405238,0.089830856,0.095987767,0,0.008607528,0.098153913,0.186320741,0.432635519,0.27499671,0.043086814,0.316843738
t_83,0.445752639,0.060753798,0.104736604,0.094940312,0.042592245,0.047631327,0.176704918,0.382953767,0.475468078,0.496393936,0.072372034,0.023271648,0.003971056,0,0.127207736,0.14761272,0.193871007,0,0.178402007,0.295263513,0.279168121,0.556000857,0.290662993,0.109817913,0.444823839
t_84,0.454153475,0.092227363,0.118812103,0.11913246,0.048733093,0.078541447,0.249878574,0.468892516,0.504280898,0.545219868,0.118367203,0.031938856,0.112656998,0.000811314,0.207745484,0.18718914,0.285824654,0,0.249254342,0.361338266,0.318939235,0.59965896,0.256276171,0.151297797,0.511488007
t_85,0.416894748,0.105275806,0.106093179,0.123191679,0.04461234,0.12508645,0.27977839,0.499957535,0.470864495,0.503558211,0.133724796,0.034017294,0.098978024,0.000453778,0.238789965,0.178149122,0.350234735,0,0.174498379,0.332251173,0.304121552,0.564741421,0.196753997,0.168668553,0.505730782
t_86,0.335353453,0.087661797,0.074637857,0.100638289,0.027170255,0.11816709,0.271434872,0.470907153,0.390207106,0.361708529,0.093427198,0.023203094,0.000681699,0,0.187703343,0.121433457,0.366208691,0,0.005061615,0.184193243,0.222746114,0.463577855,0.141933613,0.15140282,0.430825771
t_87,0.204449425,0.055054004,0.036813082,0.057083175,0.00627178,0.047529653,0.23649082,0.377468288,0.249393008,0.172988508,0.052868005,0.006080104,0,0,0.015579181,0.044505691,0.315292284,0,0,0,0.044480094,0.298441318,0.074224018,0.108161178,0.299527186
t_88,0.030138563,0.014008567,0,0.015014354,0,0,0.17231838,0.225381873,0.067772915,0,0.014345186,0,0,0,0,0,0.200398497,0,0,0,0,0.091121355,0,0.053196047,0.13992624
t_89,0,0,0,0,0,0,0.088840361,0.028847342,0,0,0,0,0,0,0,0,0.095378654,0,0,0,0,0,0,0,0
t_90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005969426,0,0,0,0,0,0,0,0
t_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_104,0,0,0,0,0,0,0,0,0.071991345,0.056189734,0,0,0,0,0,3.13E-05,0,0,0,0,0,0,0.000164322,0,0.015919485
t_105,0.089315813,0,0.020252316,0.012155588,0,0,0.032823896,0.053517915,0.242374969,0.169785523,0,0,0,0,0,0.081200962,0,0,0,0,0,0.194472636,0.043393735,0,0.14256498
t_106,0.195003076,0.022982211,0.064570157,0.060751057,0.218392499,0.188039728,0.144467148,0.156420024,0.383806577,0.267261671,0.0553181,0.224242102,0,0,0.012390231,0.192527942,0.03393222,0,0.007236907,0.088074957,0.239707877,0.352387179,0.09207757,0.045570866,0.272974379
t_107,0.292172886,0.058841404,0.097344688,0.107694154,0.343895379,0.328612756,0.25144712,0.247830665,0.467721732,0.291212929,0.113309355,0.384641205,0.000879905,0,0.260892632,0.285074334,0.099712614,0,0.134423925,0.25136166,0.36295808,0.488952352,0.120682509,0.170531376,0.364264792
t_108,0.338764972,0.088752998,0.102091278,0.137871314,0.401173548,0.383999787,0.324120792,0.304814688,0.494401546,0.27628289,0.164131784,0.451783156,0.011017418,0,0.351729642,0.3245197,0.182113843,0,0.181387045,0.310680351,0.419812109,0.560254639,0.123733748,0.284279646,0.395828375
t_109,0.318948356,0.097455008,0.0986594,0.140382152,0.388023321,0.374715352,0.379626465,0.329405537,0.459867387,0.248217954,0.145301204,0.414941082,0.010947882,0,0.348894736,0.31495419,0.215779505,0,0.12195996,0.281487889,0.394437297,0.538098723,0.099358634,0.377299287,0.364775469
t_110,0.245301056,0.086398828,0.076532994,0.110356562,0.302610194,0.302421286,0.371622436,0.300079974,0.370476877,0.203939348,0.094618704,0.318634619,0,0,0.255166201,0.236711782,0.190558947,0,0.004109593,0.16113903,0.283497627,0.437089982,0.063412481,0.37238989,0.292112103
t_111,0.14133125,0.070095203,0.036577315,0.060575028,0.156459528,0.152960243,0.297621753,0.219896915,0.23379843,0.127437702,0.05931273,0.208666087,0,0,0.047135634,0.111144479,0.154093203,0,0,0,0.077927159,0.267806544,0.025307818,0.277682418,0.195881046
t_112,0.022276125,0.039712266,0,0.006801314,0,0,0.204456651,0.117930233,0.06363228,0,0.018287124,0.034898982,0,0,0,0,0.115375834,0,0,0,0,0.086887805,0,0.157334182,0.082450983
t_113,0,0,0,0,0,0,0.093439822,0.007242346,0,0,0,0,0,0,0,0,0.068811001,0,0,0,0,0,0,0,0
t_114,0,0,0,0,0,0,5.18E-05,0,0,0,0,0,0,0,0,0,0.012380376,0,0,0,0,0,0,0,0
t_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_128,0,0,0,0,0,0,0,0,0.063295326,0.044416968,0,0,0,0,0,0.001173791,0,0,0,0,0,0,0.012815836,0,0.022038889
t_129,0.048258804,7.45E-05,0.078006723,0.020098097,0,0,0.030170994,0.031085917,0.197807213,0.150378342,0.009574833,0,0,0,0,0.169569766,0,0,0,0,0,0.056615251,0.220270151,0,0.081805993
t_130,0.113153054,0.269595014,0.185125984,0.090189391,0.06776004,0.137306354,0.167164673,0.140426487,0.322689084,0.259217532,0.28253842,0.232390024,0,0,0.004770564,0.325665561,0.201670971,0,0.002831505,0.087404883,0.063108177,0.119581816,0.374022605,0.114684533,0.149870503
t_131,0.169221484,0.445815853,0.256458707,0.156422405,0.158248791,0.24719484,0.316240167,0.24641337,0.402448874,0.325380223,0.44351497,0.39247448,0.001074522,0,0.072948931,0.433794708,0.381798354,0,0.06991438,0.198414099,0.125952094,0.162536158,0.466141255,0.296489337,0.196096439
t_132,0.188383954,0.546331335,0.283678752,0.196508085,0.245930168,0.272788773,0.426483903,0.323393576,0.431170313,0.348271793,0.537771263,0.480351998,0.008388233,0.000948576,0.099167,0.477352748,0.524862784,0,0.07502003,0.228695163,0.197446108,0.16872652,0.48052368,0.418984282,0.220845346
t_133,0.175353535,0.569395118,0.283919774,0.19767385,0.27741997,0.223959143,0.455210948,0.358833317,0.407325921,0.311083305,0.557069299,0.490853309,0.007105703,0,0.094398274,0.446318269,0.592778382,0,0.046807319,0.183699928,0.212161691,0.157388477,0.425221196,0.468039063,0.21285923
t_134,0.134811666,0.515541438,0.231953496,0.159206948,0.222579292,0.147173552,0.44191748,0.331840392,0.333570297,0.237543239,0.500690731,0.426273396,0,0,0.065305891,0.331681798,0.60495856,0,0.00052993,0.088511837,0.152008853,0.138732282,0.323733386,0.450099003,0.167719213
t_135,0.074048852,0.385324098,0.133686198,0.091694333,0.108038164,0.062723704,0.389435045,0.248111964,0.204963911,0.139466354,0.361344373,0.28835541,0,0,0.003137528,0.163853619,0.564616507,0,0,0,0.052044478,0.091798337,0.17937901,0.359066883,0.109798726
t_136,0.007043833,0.193327828,0,0.015067855,0,0,0.283851054,0.138686279,0.054700026,0,0.173726132,0.059717946,0,0,0,0,0.447391342,0,0,0,0,0.027961703,0,0.200428041,0.044809799
t_137,0,0,0,0,0,0,0.15235479,0.022292012,0,0,0,0,0,0,0,0,0.267429501,0,0,0,0,0,0,0,0
t_138,0,0,0,0,0,0,0.000593739,0,0,0,0,0,0,0,0,0,0.065971027,0,0,0,0,0,0,0,0
t_139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_152,0,0,0,0,0,0,0,0,0.054916169,0.044146828,0,0,0,0,0,0.001509216,0,0,0,0,0,0,0.005005496,0,0.00968853
t_153,0.109104223,0.000167461,0.086435061,0.020149622,0,0,0.068902529,0.026454228,0.173752348,0.149415123,0.011639937,0,0,0,0,0.148192248,0,0,0,0,0,0.101795107,0.055476617,0,0.040583661
t_154,0.227496244,0.047450552,0.192055256,0.076351244,0.20376882,0.175648826,0.276640379,0.14919896,0.266598606,0.282961473,0.296272627,0.099979902,0,0,0.025384888,0.259204825,0.175160425,0,0.014164642,0.125196619,0.22531066,0.20675799,0.106226435,0.014702253,0.08448895
t_155,0.33242181,0.070240889,0.300270624,0.131463427,0.325525526,0.297922153,0.455579816,0.248278494,0.33558601,0.368215778,0.386663112,0.199620228,0.003269632,0,0.263672914,0.313190689,0.330404382,0,0.202029474,0.322123862,0.365638137,0.304837373,0.129546705,0.054238427,0.123030613
t_156,0.384115475,0.11008459,0.373298064,0.172151915,0.373961607,0.361778361,0.564351605,0.311266647,0.351670187,0.384565184,0.414484011,0.275831546,0.059200513,0.008116399,0.356117441,0.308985265,0.432929276,0,0.261925632,0.391547193,0.430255644,0.361325195,0.13475135,0.100191963,0.143949707
t_157,0.3969715,0.141780368,0.374265132,0.184129168,0.360567996,0.365726435,0.604649971,0.331511319,0.29494563,0.340148742,0.411561398,0.295000481,0.070233639,0.004068634,0.351397001,0.251675443,0.455288888,0,0.205885801,0.362830908,0.409139441,0.360064445,0.132406403,0.140699333,0.149498482
t_158,0.351584148,0.135494054,0.297145382,0.154053436,0.278302528,0.299511942,0.587584677,0.302791959,0.215909542,0.227778979,0.296118045,0.237742214,0.001567906,0,0.258499513,0.151094044,0.408824732,0,0.019844463,0.225900793,0.304276635,0.309125541,0.092014646,0.149918168,0.122704135
t_159,0.214500744,0.102901341,0.160258432,0.093280272,0.139765378,0.162707369,0.507857915,0.232191231,0.12309504,0.108715055,0.127274059,0.152513314,0,0,0.058805945,0.053806184,0.339132419,0,0,0.000269764,0.10989252,0.186280986,0.037877131,0.107898421,0.07383695
t_160,0.031376403,0.036959681,6.16E-05,0.023862489,0,0,0.374391514,0.131357592,0.019404383,0,0.022699615,0.046100402,0,0,0,0,0.239205489,0,0,0,0,0.065497453,0,0.046390775,0.027130592
t_161,0,0,0,0,0,0,0.195806909,0.022503223,0,0,0,0,0,0,0,0,0.121653921,0,0,0,0,0,0,0,0
t_162,0,0,0,0,0,0,0.001291575,0,0,0,0,0,0,0,0,0,0.027338051,0,0,0,0,0,0,0,0
t_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
