t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_11,0.292781038,0.642801975,0.662413395,0.687226162,0.734237473,0.603857168,0.589388264,0.478766069,0.544105476,0.054750569,0.790719775,0.759751701,0.281788496,0.41156051,0.657209976,0.679871631,0.444999644,0.489178281,0.818195051,0.322462149,0.365945833,0.012688771,0.163666335,0.742865314,0.742802014
t_12,0.353989865,0.65611912,0.719523524,0.691625894,0.777852625,0.63914459,0.615775451,0.53553246,0.560782976,0.046335092,0.883758326,0.798609716,0.27842097,0.40609838,0.670686618,0.686338554,0.527519773,0.518443643,0.816987642,0.330460166,0.409581496,0.004412745,0.159411626,0.742639593,0.753211039
t_13,0.465311081,0.711394603,0.731034115,0.722667439,0.78741829,0.662041465,0.630466652,0.600193924,0.627720629,0.028492144,0.849025387,0.831816594,0.258796985,0.389775653,0.709516241,0.75680557,0.570966372,0.541151573,0.822932653,0.3173505,0.380805233,0.014466274,0.146476479,0.764918668,0.758844928
t_14,0.482067282,0.77639485,0.706941803,0.734171004,0.752427893,0.646312063,0.636613359,0.639750546,0.518433548,0.043292338,0.869266582,0.880425775,0.270568654,0.38302761,0.739190007,0.832266418,0.594848423,0.595324041,0.838419185,0.288394724,0.404970332,0.027687661,0.116420551,0.794202307,0.75496901
t_15,0.455691458,0.78755182,0.700156139,0.745764849,0.703829675,0.591169676,0.635619477,0.661381172,0.391717701,0.087280082,0.90639472,0.884903298,0.342381448,0.380368809,0.760007199,0.790023852,0.589128461,0.628019673,0.844901429,0.279171195,0.409064845,0.048914126,0.10895898,0.799654027,0.765297565
t_16,0.531581218,0.776194846,0.648784508,0.7291108,0.690025202,0.506671667,0.6301897,0.64990102,0.324225908,0.143448067,0.933910863,0.862411785,0.397773513,0.380557404,0.785542691,0.758094546,0.600095368,0.662922231,0.848203467,0.27271809,0.338230926,0.082783072,0.106408461,0.796824283,0.765491999
t_17,0.631125732,0.750001291,0.625881134,0.701590106,0.666703047,0.438878463,0.584987497,0.6362469,0.266737707,0.266255834,0.901724522,0.880824358,0.415400979,0.378296724,0.803534584,0.771815324,0.575822943,0.687417704,0.855708073,0.265109725,0.269144456,0.098947169,0.15840533,0.775249039,0.7580462
t_18,0.663458528,0.706448689,0.657241019,0.696388289,0.631629848,0.411039098,0.553060318,0.638949739,0.231455381,0.405225059,0.896499867,0.87836092,0.400359802,0.380468939,0.811928543,0.79907477,0.551780157,0.710949325,0.867241808,0.269968873,0.220350903,0.073108412,0.255524744,0.754803086,0.753088476
t_19,0.658466554,0.62143456,0.6803337,0.69616351,0.619848667,0.40171825,0.522312518,0.65127594,0.242146931,0.441416265,0.857992732,0.880395751,0.359867579,0.376767288,0.813426538,0.81753039,0.570046501,0.736786167,0.881508982,0.287019985,0.199799794,0.059778604,0.31259207,0.740981433,0.752775944
t_20,0.642549559,0.543478627,0.704057999,0.687657819,0.632056973,0.411367651,0.484163125,0.659849773,0.241559542,0.402084502,0.795307779,0.895265471,0.309586868,0.364201032,0.794096399,0.826163927,0.557860983,0.744885336,0.887061747,0.318392779,0.201522264,0.050947904,0.312509156,0.731748653,0.756716054
t_21,0.619748903,0.552800825,0.730822798,0.670185901,0.635532817,0.419633714,0.460528345,0.685117687,0.24455153,0.339363496,0.65051363,0.895111798,0.292559979,0.357739444,0.747888084,0.81560583,0.5373995,0.740156904,0.895039084,0.336282302,0.205692462,0.045324287,0.249258866,0.712489123,0.749328626
t_22,0.626468958,0.597706507,0.752135537,0.663326699,0.620639079,0.423804429,0.438054883,0.691672199,0.253778414,0.305964857,0.541113871,0.881405402,0.275238706,0.350107641,0.698911841,0.800106794,0.529905073,0.743665586,0.90283495,0.350789528,0.205949706,0.038188413,0.210700966,0.702061566,0.738905582
t_23,0.637870393,0.6449519,0.785467561,0.636960757,0.439658255,0.239360919,0.448473069,0.726417741,0.214676375,0.312103007,0.575631878,0.921286404,0.236965963,0.384981418,0.603327885,0.770028537,0.445624534,0.777971607,0.916786819,0.371113339,0.141449778,0.028473449,0.261033874,0.719411008,0.712606575
t_24,0.671074323,0.648268789,0.813309546,0.623082641,0.322906373,0.285206984,0.443609246,0.710604821,0.216466358,0.279254169,0.45938611,0.915304759,0.227482547,0.346486788,0.567383495,0.737060784,0.42786661,0.760243112,0.909139766,0.402976622,0.100517598,0.041797407,0.237143862,0.697235896,0.681511948
t_25,0.726012284,0.656509252,0.845063503,0.617464163,0.212902688,0.35360727,0.432332794,0.693485189,0.212814408,0.317162074,0.484900636,0.904177237,0.213999231,0.341096859,0.573144849,0.703561711,0.394401675,0.750198577,0.905008952,0.437402242,0.079409673,0.031524086,0.254611902,0.664923935,0.662362889
t_26,0.735899169,0.710218593,0.861876767,0.597546921,0.163048754,0.438219464,0.423006321,0.688122361,0.27260383,0.354092341,0.538146161,0.891529039,0.200672253,0.335274071,0.596750236,0.641814078,0.382436103,0.74690008,0.905200825,0.48519617,0.074828124,0.03006844,0.282959161,0.642770454,0.685115286
t_27,0.777266468,0.741656968,0.8728863,0.592713858,0.194814302,0.536460324,0.413980703,0.681160326,0.28048982,0.412153887,0.679321417,0.86811635,0.187273919,0.330674031,0.620832308,0.583200246,0.38777418,0.734179894,0.902760345,0.518475535,0.091258814,0.038207857,0.335879694,0.612252313,0.707894716
t_28,0.814033847,0.717482774,0.885610762,0.610870654,0.313679062,0.617715459,0.409517849,0.66584745,0.296837809,0.520819133,0.849079986,0.874954842,0.17706137,0.332172982,0.63887781,0.519390223,0.422810487,0.721128541,0.899631745,0.554973887,0.118347024,0.081908515,0.416420241,0.571061411,0.717984843
t_29,0.811192793,0.687689461,0.887216566,0.625942371,0.472437354,0.690730431,0.39711187,0.661731323,0.34447342,0.579497551,0.872883729,0.886422868,0.165349652,0.325439602,0.648829473,0.460190001,0.41628589,0.697679783,0.900718607,0.604350933,0.155513722,0.128817778,0.480464973,0.536293032,0.712771621
t_30,0.796028742,0.68125015,0.88255914,0.631821265,0.546448287,0.725665406,0.386045943,0.662276701,0.402978437,0.528133873,0.868314304,0.891713772,0.15586025,0.317292508,0.643599347,0.421829562,0.396849404,0.673429724,0.903124764,0.640785544,0.206902421,0.083998032,0.517771637,0.499429886,0.700689597
t_31,0.7766403,0.688678442,0.870930209,0.630045374,0.533095169,0.750125954,0.379244617,0.662999168,0.469909676,0.455101598,0.862051424,0.86479705,0.131719047,0.29553446,0.621445922,0.387028812,0.393752974,0.649458545,0.89033006,0.684170068,0.262675444,0.035937233,0.499996576,0.456328951,0.696471706
t_32,0.751935023,0.714035676,0.855938198,0.626780538,0.498430547,0.77525849,0.37598811,0.650088898,0.545377285,0.339281518,0.880505265,0.817513339,0.102590974,0.269782922,0.580220874,0.345711153,0.386173999,0.62518923,0.858832235,0.719755814,0.301532179,0.029435999,0.442698126,0.417103678,0.683285573
t_33,0.72792344,0.760964562,0.841043224,0.618459752,0.484625295,0.797637883,0.372019345,0.628754972,0.596081762,0.248031641,0.884822503,0.766912551,0.081459343,0.250664263,0.550624008,0.290479856,0.361405006,0.611855763,0.812219658,0.743334305,0.343626193,0.019878362,0.381955336,0.371280706,0.654767157
t_34,0.676658197,0.794677486,0.810816254,0.602134275,0.473780579,0.811610904,0.353780398,0.604362223,0.537572217,0.141689526,0.927325219,0.737454502,0.078994406,0.236861798,0.533659452,0.230024613,0.34938875,0.605964767,0.760263078,0.772430969,0.379455228,0.014052902,0.314994409,0.325111334,0.651537426
t_35,0.720945266,0.812946487,0.862362153,0.606085148,0.568546577,0.833565173,0.322752126,0.547336225,0.625700377,0.203099744,0.931324979,0.670241008,0.106360724,0.258288729,0.49370157,0.198265659,0.267349234,0.634047453,0.720220215,0.757295335,0.432122236,0.016057922,0.48178272,0.250846061,0.66413652
t_36,0.773531111,0.834983239,0.865255196,0.608172495,0.591777884,0.815655967,0.355096028,0.623247491,0.443650459,0.292940375,0.944434763,0.671402642,0.118089684,0.275180392,0.46379502,0.17465861,0.172008993,0.622414624,0.671207217,0.76923422,0.466529671,0.012150264,0.612170338,0.207912873,0.68927804
t_37,0.833968453,0.849728536,0.85886781,0.595193492,0.553637258,0.7897505,0.363811175,0.662371408,0.366511485,0.384882094,0.949060017,0.691862216,0.134923903,0.295658599,0.429283361,0.141660142,0.116543262,0.605631027,0.626230599,0.785549976,0.452616937,0.012474448,0.698585464,0.172301761,0.695902392
t_38,0.828408794,0.84014375,0.83752483,0.573248325,0.588058092,0.772008014,0.365577322,0.660800679,0.338525089,0.509281643,0.949966247,0.718305786,0.155113592,0.280445797,0.42177723,0.119546261,0.068442541,0.582345877,0.584630853,0.825186126,0.478014708,0.011972469,0.637237867,0.146309287,0.686557516
t_39,0.796918168,0.84165098,0.84004986,0.578853375,0.641746891,0.739009178,0.367120128,0.644115553,0.245531738,0.394912293,0.949998663,0.733892482,0.187054253,0.259989505,0.401035778,0.125000547,0.03716996,0.547337273,0.541219189,0.849878025,0.53563832,0.009404133,0.516860712,0.129276523,0.639923591
t_40,0.761331499,0.823015905,0.824292169,0.564212821,0.702987709,0.709174972,0.375074512,0.597303995,0.236542156,0.30901304,0.949998107,0.733339037,0.224900143,0.244366889,0.37824506,0.140008063,0.017744739,0.515504341,0.509389405,0.849187162,0.606731493,0.013567834,0.46504191,0.11424554,0.573798647
t_41,0.723409697,0.792931172,0.788533242,0.544152534,0.740656182,0.683104299,0.356621891,0.552994463,0.218074492,0.263031904,0.949974797,0.695890874,0.257684278,0.240379959,0.341052806,0.174152633,0.01482429,0.485820416,0.471143511,0.838943268,0.658094229,0.017258373,0.434409586,0.100627941,0.508932552
t_42,0.69500725,0.732507028,0.734767058,0.522586332,0.70638907,0.653651529,0.368890786,0.5388107,0.186288463,0.265022001,0.949899498,0.626682066,0.284131886,0.235987148,0.294292746,0.204049536,0.03644265,0.461439398,0.430984787,0.827126079,0.672105191,0.027564506,0.428185262,0.084921569,0.436797688
t_43,0.665678058,0.669063852,0.635825114,0.496167428,0.646849695,0.611891535,0.385865811,0.537641935,0.171488255,0.254100643,0.949604251,0.558221153,0.297071808,0.222640689,0.232363927,0.232770356,0.085115357,0.436179427,0.398877367,0.799845574,0.685265551,0.036700993,0.393671507,0.06920266,0.378823661
t_44,0.639670848,0.600657312,0.554878962,0.472279114,0.636837667,0.575109913,0.376040186,0.531062245,0.173911991,0.243521602,0.946572228,0.508912261,0.292768491,0.218369015,0.168159449,0.28936924,0.11257338,0.411801117,0.378065888,0.747807133,0.699327375,0.038933986,0.368692823,0.058973997,0.332323833
t_45,0.602289688,0.530514398,0.493559061,0.440207573,0.651972967,0.532045469,0.341096385,0.508731898,0.182490746,0.247787467,0.908556316,0.477173553,0.290521149,0.229995148,0.107271047,0.334713238,0.107417066,0.391027487,0.368697275,0.675660488,0.708142675,0.031322868,0.346021515,0.054232558,0.299219622
t_46,0.548722573,0.444735547,0.474717111,0.416324196,0.665853307,0.467523325,0.289546625,0.477447405,0.16400055,0.270526688,0.845129608,0.419816837,0.312034996,0.235978328,0.060575006,0.369379553,0.107456397,0.382033401,0.363746184,0.597598527,0.697172608,0.025722169,0.318860992,0.05850115,0.285057283
t_47,0.430894456,0.378915685,0.450936884,0.367157338,0.644041006,0.414454157,0.261189825,0.432365475,0.136267971,0.234923663,0.737867029,0.292908357,0.329693296,0.249284181,0.042282004,0.404812404,0.09388492,0.324929107,0.288043565,0.520155699,0.688210446,0.019244334,0.22662069,0.069667124,0.231632286
t_48,0.387630044,0.283100643,0.410952339,0.332551435,0.616116806,0.367959484,0.247516578,0.40181311,0.154186249,0.256956191,0.74960149,0.212213637,0.353039423,0.248623872,0.051895737,0.4792696,0.112845578,0.320488122,0.290831603,0.464277434,0.644635155,0.006898308,0.221270816,0.079295637,0.201626346
t_49,0.367264621,0.21890403,0.405861298,0.319977789,0.578744369,0.309285192,0.232126729,0.372969077,0.208706486,0.265046923,0.689188905,0.163185687,0.378419136,0.247928243,0.0893265,0.574335101,0.086171778,0.317868029,0.289612406,0.405655129,0.5894778,0.00900017,0.193541826,0.09511307,0.203095254
t_50,0.361626898,0.182109245,0.397244943,0.300282766,0.539653993,0.261137826,0.206850725,0.333785816,0.253038298,0.279607629,0.645951529,0.127761621,0.367199048,0.247596625,0.130146298,0.625224272,0.049892617,0.307907294,0.313377784,0.356141941,0.539897816,0.018693517,0.16098707,0.118669096,0.207479167
t_51,0.370875107,0.166309924,0.399216291,0.286033557,0.458654875,0.221720863,0.185949698,0.308332008,0.298058971,0.288042604,0.535665135,0.130804867,0.323234945,0.238520787,0.147811262,0.652341717,0.048611846,0.313556281,0.339927615,0.314819333,0.459501825,0.037799093,0.136280423,0.142181975,0.218088944
t_52,0.396413347,0.148415244,0.415768805,0.265925046,0.369342189,0.185025201,0.17654199,0.281716386,0.316667966,0.307090368,0.359091835,0.108636351,0.277968304,0.226751308,0.153625193,0.674842385,0.039843978,0.345449459,0.36102323,0.295571022,0.386834651,0.08073055,0.128191335,0.164658141,0.240376641
t_53,0.419847682,0.139139264,0.455884615,0.254293842,0.317194112,0.165487864,0.171226335,0.258008776,0.428153647,0.318324898,0.276682419,0.092826337,0.226500686,0.22103473,0.153927065,0.677366489,0.025417452,0.348894327,0.384337811,0.29038486,0.331934362,0.164788012,0.121528475,0.186116141,0.262343664
t_54,0.447352076,0.112400075,0.438026168,0.234262359,0.268497613,0.13573687,0.168511324,0.23819367,0.527626544,0.319660244,0.218632626,0.080115146,0.209632821,0.235941275,0.154361474,0.660466429,0.015570369,0.338632055,0.381279148,0.286232286,0.291101426,0.245177883,0.129334358,0.211402032,0.299298923
t_55,0.481982325,0.087201635,0.413539808,0.221515798,0.230983721,0.108999982,0.163841481,0.21534011,0.61726383,0.344396878,0.152248514,0.074677845,0.227396748,0.250904151,0.144731474,0.654878794,0.013459711,0.370683006,0.389259906,0.282917896,0.263180186,0.294489897,0.155505759,0.246652645,0.332480247
t_56,0.506874706,0.062430153,0.412789849,0.206928042,0.177720227,0.083242976,0.158882631,0.190636244,0.73246032,0.383937584,0.093332416,0.06414122,0.249434361,0.270459416,0.133924385,0.633653796,0.009950429,0.363620117,0.398515658,0.274597832,0.221261918,0.376287851,0.168600693,0.285291053,0.378918352
t_57,0.472562249,0.045169794,0.40841491,0.198401632,0.119290124,0.066602032,0.152203782,0.169116229,0.845996222,0.365423393,0.056325114,0.05384404,0.323422898,0.293639492,0.116460919,0.610332703,0.008766228,0.306440158,0.361953625,0.270899178,0.175964811,0.402804372,0.151196956,0.322916127,0.41604727
t_58,0.42847888,0.030854375,0.481267543,0.183442318,0.063730039,0.057698397,0.139589208,0.150584008,0.879750905,0.291395551,0.051685267,0.04022177,0.419837583,0.312253044,0.094917648,0.586192426,0.011975674,0.256119595,0.336905453,0.262712704,0.127175185,0.355040782,0.128112265,0.368498751,0.434022269
t_59,0.589928692,0.014643367,0.562910757,0.164026664,0.034753209,0.043371797,0.140503823,0.126610054,0.868013533,0.500673137,0.017340491,0.028879916,0.532075503,0.36974052,0.088722256,0.569843984,0.015729778,0.325371647,0.402639674,0.256310687,0.126984599,0.400676058,0.189590613,0.399955959,0.44495847
t_60,0.557637176,0.010193943,0.620549626,0.115497891,0.0193548,0.044455554,0.151303981,0.123533597,0.909382967,0.448319511,0.03144335,0.013131466,0.520294069,0.368283912,0.058922219,0.533033978,0.007790894,0.313637575,0.42566824,0.199891862,0.081977716,0.494766464,0.177033115,0.415994371,0.456206016
t_61,0.540972871,0.017714342,0.677132385,0.089248433,0.019907505,0.051241505,0.143409149,0.119606343,0.908909645,0.461976791,0.03533673,0.014810388,0.479144777,0.361139925,0.027246723,0.510609177,0.006263492,0.261721362,0.48012009,0.148880828,0.063353495,0.610858871,0.186986993,0.426546971,0.452363789
t_62,0.510464753,0.022501893,0.616472953,0.06965599,0.033561428,0.055263523,0.132567708,0.119850278,0.90761779,0.39706858,0.042849076,0.014973527,0.416771108,0.308424315,0.017789458,0.458248873,0.011768682,0.216756046,0.549227071,0.133184486,0.067395376,0.708363116,0.15883828,0.456076929,0.475789451
t_63,0.546229287,0.023061802,0.598814593,0.070013085,0.048985261,0.062384258,0.114402543,0.121453464,0.903455852,0.383097987,0.035037075,0.017080055,0.367335676,0.271558273,0.015685613,0.416242432,0.020011157,0.175415572,0.567753153,0.121397789,0.068662413,0.717440645,0.150391922,0.516443206,0.524962288
t_64,0.586497576,0.031260524,0.549123621,0.076702551,0.063253036,0.072702738,0.104491805,0.121624708,0.745117523,0.42373248,0.036748469,0.022950993,0.333660835,0.305624218,0.017816504,0.38706723,0.034048489,0.145489255,0.558429165,0.117732503,0.073617761,0.66344327,0.178787926,0.56261216,0.548040089
t_65,0.629000242,0.056121929,0.546660707,0.091568145,0.07479415,0.072394697,0.092782228,0.138251258,0.715168898,0.469772035,0.063841295,0.031585426,0.328709285,0.352465357,0.026350297,0.360736207,0.046491097,0.108751435,0.542430159,0.111843408,0.08064935,0.618336806,0.236955233,0.595679936,0.58811153
t_66,0.656098163,0.093658845,0.520426892,0.09754129,0.078424048,0.060212776,0.107546955,0.160521655,0.673327907,0.447135423,0.102726587,0.040903684,0.332393547,0.386462763,0.044961649,0.330149292,0.063274091,0.094826315,0.537245916,0.113893078,0.085938467,0.609863849,0.317113607,0.625770814,0.630852982
t_67,0.676716767,0.127100802,0.478667696,0.097295553,0.076146879,0.046595946,0.124608848,0.173812838,0.664047102,0.455876699,0.145122142,0.04972095,0.33274702,0.409320499,0.065790098,0.317049613,0.083097706,0.131296284,0.526868926,0.125077147,0.093490046,0.643952237,0.404307832,0.648614521,0.650177437
t_68,0.706117518,0.159651915,0.44294154,0.090925418,0.064295157,0.038112753,0.134240003,0.186254546,0.641045445,0.565463573,0.184318707,0.060401387,0.317557102,0.450902722,0.093892357,0.29450424,0.096627158,0.228199422,0.518892504,0.124001949,0.103111521,0.70137265,0.484116471,0.664927219,0.663002038
t_69,0.707315491,0.174499276,0.413613464,0.083825922,0.049438725,0.030364425,0.14352878,0.195498248,0.630849375,0.672204805,0.179584741,0.06868922,0.297844795,0.471409723,0.124517171,0.268425445,0.097396803,0.419888773,0.518054953,0.122557429,0.116295786,0.766381457,0.547530921,0.678807586,0.670313062
t_70,0.684758784,0.177205162,0.375013483,0.076293924,0.031821084,0.024507874,0.157551647,0.205714601,0.622049847,0.715903053,0.158686173,0.078247672,0.269685448,0.448792957,0.156228594,0.236869394,0.099228399,0.526239425,0.52702497,0.137471526,0.110198671,0.86999814,0.579029783,0.701837761,0.667725187
t_71,0.644448702,0.146041509,0.358912628,0.058190648,0.024866777,0.022823074,0.193311336,0.200171872,0.620239997,0.660770144,0.081647329,0.075974344,0.256360757,0.407211419,0.169921563,0.202349481,0.113577098,0.652914983,0.609349761,0.202774588,0.085027434,0.929065832,0.539797788,0.712509012,0.673171141
t_72,0.622813687,0.13262508,0.288883099,0.055527858,0.01677965,0.015349989,0.193716548,0.20879102,0.617420876,0.653440587,0.077554907,0.070638723,0.219717353,0.382140663,0.170987202,0.169366629,0.111988738,0.657528354,0.577567421,0.212811335,0.082492481,0.942009436,0.523103254,0.715811773,0.654226898
t_73,0.576463416,0.128666593,0.245484428,0.05192051,0.013429391,0.010964103,0.197152674,0.219966432,0.599991358,0.636501489,0.083162483,0.074494611,0.202997784,0.408570457,0.160111996,0.140242131,0.122081233,0.66294838,0.565282275,0.213837242,0.09084868,0.945583803,0.491162626,0.714078552,0.642036615
t_74,0.542451019,0.13996336,0.248545381,0.048424087,0.012819043,0.012109188,0.197370018,0.230307559,0.579940629,0.618684653,0.090146015,0.077321404,0.205415062,0.448176509,0.170233125,0.1266,0.144046426,0.68651392,0.519998955,0.222499046,0.094131763,0.944145075,0.471526859,0.684368244,0.634883805
t_75,0.549662705,0.176516739,0.234635024,0.041476745,0.017982,0.01682036,0.202656038,0.251432476,0.545728857,0.601083442,0.098530087,0.093300733,0.205326422,0.408898172,0.183062788,0.119729528,0.146669584,0.730044391,0.466845277,0.229952991,0.093732734,0.939745567,0.470860059,0.636578945,0.640067625
t_76,0.581650554,0.189216904,0.224679576,0.03682245,0.024727974,0.023745047,0.20721373,0.260070285,0.530976807,0.597388334,0.097935796,0.095630949,0.215291149,0.326285038,0.194241815,0.118258307,0.146812545,0.723907323,0.429664449,0.248751798,0.079084519,0.930213623,0.483324157,0.578969885,0.648945709
t_77,0.570870548,0.183703994,0.22235004,0.03376803,0.028727782,0.036723145,0.217348047,0.269255913,0.515969585,0.597955814,0.086540909,0.091125168,0.226375389,0.278151188,0.201267958,0.114832649,0.161635203,0.668395175,0.399028315,0.268859998,0.068421907,0.923679359,0.465848614,0.530206385,0.651807318
t_78,0.54932024,0.182494474,0.22464462,0.033484514,0.029359502,0.054740383,0.233552209,0.278833943,0.513752704,0.566503819,0.067287092,0.095713726,0.246281168,0.272385887,0.222445493,0.108498473,0.14976693,0.610470417,0.389130706,0.292579476,0.068629168,0.918958447,0.445996253,0.500304474,0.650645056
t_79,0.524384265,0.18722832,0.22159933,0.033030494,0.030461409,0.06818365,0.243053354,0.28327878,0.521303103,0.523017744,0.06914803,0.11227542,0.269645522,0.278320372,0.253072036,0.108215425,0.148442988,0.531074819,0.387660221,0.32020048,0.078161769,0.922622275,0.421859868,0.490385353,0.649987468
t_80,0.499353302,0.180235706,0.212634097,0.033214428,0.031375429,0.079833881,0.248688296,0.291531656,0.527063355,0.50196245,0.098312961,0.122808565,0.2811116,0.279236439,0.302454755,0.111174072,0.14055484,0.450251824,0.381290766,0.356179333,0.089558399,0.936287367,0.401133302,0.504287447,0.648410584
t_81,0.4669737,0.170581179,0.219793424,0.036987232,0.034933523,0.085625084,0.261341669,0.298438751,0.566418158,0.457022918,0.127328664,0.119474063,0.314426568,0.274743327,0.356374405,0.119774941,0.150149035,0.40035749,0.37361887,0.384861924,0.097813273,0.941737194,0.382578969,0.513400828,0.627861615
t_82,0.50115766,0.161419776,0.252378831,0.039031888,0.043867153,0.100167343,0.263313188,0.287686172,0.592504121,0.49091246,0.096885885,0.115345279,0.345956578,0.277335822,0.407137398,0.104866962,0.150831606,0.347300378,0.353224408,0.406328664,0.10388512,0.945216108,0.394632519,0.529979522,0.599949588
t_83,0.515016046,0.128163849,0.229424847,0.043083907,0.064659483,0.097466763,0.263317874,0.249751447,0.619096724,0.494155724,0.08586144,0.084569188,0.344254939,0.261905368,0.479732745,0.108882085,0.190431061,0.286909998,0.297865054,0.451126887,0.111201008,0.945891615,0.380952804,0.509444679,0.628713957
t_84,0.492239847,0.079218142,0.237019205,0.044341338,0.061935152,0.111608238,0.257653868,0.224062262,0.616588996,0.47158321,0.080205015,0.058713473,0.34767429,0.281212568,0.494761771,0.085691959,0.204989812,0.277891339,0.278360833,0.442692524,0.091912416,0.947211839,0.343160495,0.512175116,0.635659326
t_85,0.473288522,0.046577914,0.2422965,0.046901598,0.048861881,0.126880637,0.276371169,0.223563003,0.608215197,0.488778569,0.069741475,0.049293012,0.331155433,0.302997426,0.523047025,0.077281121,0.284971126,0.276419496,0.271808794,0.460779664,0.076285532,0.949910465,0.353848606,0.529710907,0.645065836
t_86,0.441062649,0.048716693,0.260391508,0.054890901,0.041953265,0.12999156,0.307907145,0.22448342,0.667785416,0.503775455,0.072649878,0.053487184,0.335211473,0.338486581,0.536246978,0.087375761,0.357881114,0.280205289,0.270178381,0.456271458,0.082202515,0.948740387,0.372357046,0.54679722,0.659549627
t_87,0.430496202,0.057711464,0.287715997,0.06294113,0.039976351,0.154669885,0.335826303,0.226983821,0.683565933,0.503280083,0.08193576,0.075325162,0.34843543,0.384380545,0.558851486,0.101006885,0.450924908,0.296540967,0.268959097,0.49225055,0.111348257,0.946819925,0.375727299,0.566945959,0.666346018
t_88,0.42582659,0.087541506,0.289779809,0.085831317,0.042472876,0.179506293,0.332186335,0.227303201,0.609984777,0.503301464,0.099488479,0.119928939,0.373743784,0.449877472,0.573341432,0.129525995,0.485619779,0.306022601,0.269952385,0.519913712,0.143169423,0.944715484,0.413006937,0.574156633,0.666185069
t_89,0.482950746,0.137096353,0.340362311,0.122425933,0.059154538,0.194427648,0.294071232,0.261073168,0.609978758,0.545300569,0.116273525,0.172031222,0.411011137,0.513490152,0.616886163,0.154946368,0.430772875,0.306633379,0.267955301,0.549511569,0.176385712,0.943899813,0.485263364,0.584180114,0.661615122
