t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_17,0,0,0,0.081738118,0.020019517,0.138886358,0.833745103,0.452113529,0.501448112,0,0,0.04028222,0.486496538,0.915215269,0.062219586,0.425991359,0.27712057,0.461869562,0.851139233,0.424011263,0.197827319,0.015953325,0,0.285628607,0.748570746
t_18,0,0,0,0.07779081,0.016530161,0.108199542,0.823396814,0.474521258,0.453136657,0,0,0.049977133,0.444185623,0.927090922,0.049295919,0.376893928,0.245615745,0.433787281,0.865940836,0.406249305,0.171222704,0.0062915,0,0.288073274,0.766898937
t_19,0,0,0,0.07896678,0.014200275,0.090338183,0.802279449,0.491739271,0.409791828,0,0,0.060061467,0.465118268,0.932565655,0.044374072,0.328523421,0.222676768,0.409715419,0.857133061,0.377931372,0.145445322,0.007887544,0,0.289295946,0.77671343
t_20,0,0,0,0.078335097,0.014716405,0.068592518,0.766627239,0.509537538,0.297597001,0,0,0.066233832,0.521446362,0.936169625,0.043942802,0.29424822,0.212534327,0.36252298,0.841406673,0.352861871,0.128392478,0.027994075,0,0.289797165,0.805844218
t_21,0,0,0,0.067648411,0.01714393,0.03701286,0.699061949,0.525165377,0.233124412,0,0,0.075576123,0.573542388,0.938341531,0.054913019,0.262635053,0.205708183,0.378180073,0.859265819,0.338819841,0.117193171,0.046970343,0,0.288728573,0.847774137
t_22,0,0,0,0.053831628,0.01679376,0.007813361,0.6198284,0.523728638,0.276834285,0,0,0.077342233,0.656155047,0.939022202,0.076530939,0.238486204,0.201135304,0.453845246,0.868981816,0.335882526,0.107112382,0.049906885,0,0.282961037,0.886497104
t_23,0,0,0,0.054383839,0.03999661,0.000865465,0.603810415,0.449849862,0.277035656,0,0,0.07560251,0.613229165,0.939878024,0.156521979,0.321903219,0.183008617,0.491618071,0.874771278,0.377850825,0.144296352,0.049796428,0,0.294830676,0.904871971
t_24,0,0,0,0.049914575,0.026228913,0,0.620512741,0.455238018,0.243029659,0,0,0.073403417,0.677165206,0.939671328,0.196948934,0.29632993,0.188018071,0.511580872,0.885279982,0.372416517,0.123568968,0.054529402,0,0.28186242,0.907529542
t_25,0,0,0,0.058683034,0.015584786,0,0.625008142,0.461857384,0.267840996,0,0,0.084310304,0.670923657,0.939166531,0.242198078,0.284892902,0.210388793,0.466931389,0.869345159,0.362687331,0.105026036,0.059380453,0,0.292205264,0.894939237
t_26,0,0,0,0.080233674,0.010133165,0.000843248,0.62196468,0.451459625,0.369940904,0,0,0.111609171,0.593634542,0.936988135,0.355298992,0.294540371,0.295112853,0.446339646,0.852996829,0.365912668,0.087785756,0.075780296,0,0.322343222,0.849612167
t_27,0,0,0,0.101749713,0.011701997,0.043570888,0.592972421,0.449105148,0.358498403,0,0,0.16091527,0.53617756,0.933825011,0.506957208,0.288329167,0.40856135,0.444384497,0.843644694,0.384640234,0.073168209,0.121741679,0,0.356886903,0.780961446
t_28,0,0.000850168,0,0.123203939,0.023177608,0.152902367,0.511093154,0.482611562,0.254374419,0,0,0.215288354,0.553545504,0.923209197,0.61300198,0.316536752,0.498345729,0.400312982,0.834066327,0.435978543,0.076337489,0.175508589,0,0.394335623,0.712162546
t_29,0,0.00754203,0,0.146161264,0.042491361,0.27121407,0.431339352,0.525807108,0.161017187,0,0,0.255515008,0.541262657,0.89950537,0.669051182,0.387626521,0.519744506,0.334454212,0.78480379,0.472005616,0.100555246,0.17020622,0,0.452078473,0.596364155
t_30,0,0.033936927,0,0.156309143,0.059858895,0.373357741,0.338216331,0.56193994,0.105448541,0,0,0.301382215,0.484897607,0.875148355,0.633052354,0.433293137,0.518324166,0.32235889,0.776602716,0.499011575,0.124042898,0.134391381,0,0.518083101,0.489396559
t_31,0,0.071528632,0,0.156345814,0.073685789,0.367715111,0.283289442,0.619413536,0.090254499,0,0,0.358584376,0.438564281,0.865910168,0.554754548,0.474601415,0.564184864,0.306112383,0.773207219,0.539235152,0.156508597,0.094343473,0,0.569736647,0.398375196
t_32,0,0.111213739,0,0.14204253,0.077390172,0.331375465,0.299494826,0.673339654,0.085228416,0,0,0.434022584,0.380689203,0.856514839,0.490356774,0.534845357,0.604954994,0.283536541,0.720765045,0.565229804,0.193377781,0.060590076,0,0.59712154,0.29563997
t_33,0,0.14945002,0,0.113368874,0.081301509,0.282516104,0.339385447,0.69530654,0.081288747,0,0,0.485149535,0.366544379,0.847011479,0.423368342,0.586263493,0.7334939,0.302279906,0.672676233,0.586767314,0.225931138,0.076353551,0,0.615903242,0.185558236
t_34,0,0.194083459,0,0.092464831,0.085322624,0.211901664,0.414093828,0.721280112,0.066756989,0,0,0.498203013,0.423086817,0.854381073,0.361814516,0.632744135,0.794992424,0.377916368,0.659636642,0.597047564,0.255865926,0.106202299,0,0.633139243,0.098961156
t_35,0,0.19123688,0,0.076758317,0.052956464,0.129373451,0.448323194,0.742425757,0.019195531,0,0,0.475579759,0.519408279,0.837211439,0.264437995,0.662575693,0.799107481,0.683641567,0.742989696,0.589837129,0.280870359,0.052974103,0,0.656299059,0.06693608
t_36,0,0.193765627,0,0.059585794,0.047454415,0.067068167,0.522452716,0.690774726,0.005730402,0,0,0.43246509,0.6704292,0.82775727,0.228877902,0.723543487,0.669620642,0.666067309,0.685523125,0.604941495,0.344015136,0.059539229,0,0.666493475,0.041437783
t_37,0,0.214204102,0,0.068922616,0.06670038,0.03445926,0.533246597,0.655665354,0.001411324,0,0,0.371658527,0.739646902,0.829609618,0.252621979,0.762223173,0.526871565,0.594375512,0.707610729,0.604151728,0.394791353,0.074107913,0,0.65933046,0.024896344
t_38,0,0.306936506,0,0.090163187,0.105538739,0.032654184,0.521322023,0.611719936,0.00071638,0,0,0.326883887,0.719140082,0.819638867,0.284774064,0.763657624,0.404672119,0.47740096,0.664567391,0.596499505,0.412237815,0.073137764,0,0.640241087,0.017101026
t_39,0,0.468236694,0,0.108166213,0.131217537,0.049108619,0.490169984,0.582566181,0.000915363,0,0,0.28651691,0.716082822,0.803938577,0.270473111,0.781994743,0.379560412,0.384800762,0.648005459,0.61321409,0.405687061,0.083128616,0,0.621021911,0.011420146
t_40,0,0.58229028,0,0.125504836,0.154447759,0.073196331,0.494338111,0.586869974,0.000819458,0,0,0.244585235,0.729811922,0.775360113,0.305950587,0.758173074,0.373338122,0.346881459,0.671115365,0.651018294,0.398966329,0.141896563,0,0.608975207,0.005750974
t_41,0,0.610704348,0,0.135567313,0.164353236,0.159690752,0.54822206,0.599378329,0.001672539,0,0,0.223781471,0.639386546,0.748634006,0.495776232,0.73958928,0.353150269,0.29109615,0.651396198,0.678612997,0.407830189,0.2539444,0,0.609640662,0.001999916
t_42,0,0.58691672,0,0.125455127,0.153753857,0.355964978,0.619885265,0.619656899,0.004991738,0,0,0.207778636,0.700457617,0.72110938,0.651039161,0.785650382,0.277755488,0.267497156,0.663104264,0.695041669,0.423746911,0.434256813,0,0.60422727,0.001153744
t_43,0,0.547293643,0,0.108538368,0.144770708,0.521341511,0.637708452,0.630166173,0.010445232,0,0,0.190856616,0.838735881,0.701933223,0.764572148,0.803596249,0.222001878,0.303878539,0.613390463,0.69645354,0.419460128,0.749141586,0,0.597284029,0.001210694
t_44,0,0.521065781,0,0.097900393,0.144779859,0.594707676,0.690495548,0.661549642,0.015245659,0,0,0.159449376,0.935285433,0.67737414,0.84232984,0.804641457,0.225678618,0.368298909,0.49155157,0.675636705,0.433064694,0.932515945,0,0.579257848,0.001838302
t_45,0,0.449967793,0,0.091576917,0.162175344,0.716459085,0.6864393,0.712968812,0.022470159,0,0,0.10930555,0.949774785,0.648425154,0.900522441,0.797597639,0.283932242,0.456912724,0.37813214,0.651494177,0.460672182,0.949945616,0,0.529782037,0.005014169
t_46,0,0.33794876,0,0.096753245,0.188473904,0.818479575,0.668241755,0.796028262,0.040960139,0,0,0.062883625,0.949766167,0.629108524,0.921441947,0.77927589,0.269079367,0.572892273,0.312836116,0.660225281,0.518356809,0.95,0,0.465234933,0.014429947
t_47,0,0.210231728,0,0.151530826,0.280535052,0.915627064,0.478432396,0.868555227,0.054995733,0,0,0.031118511,0.909660872,0.622210968,0.930297792,0.852498634,0.271817985,0.749411355,0.418378931,0.746958849,0.604544911,0.949995416,0,0.400382411,0.031269837
t_48,0,0.141872957,0,0.204819101,0.376536154,0.936576092,0.426147251,0.870885122,0.126985305,0,0,0.019164078,0.948407863,0.630669119,0.934325161,0.923313888,0.235677147,0.774986156,0.329632374,0.809971044,0.645009357,0.95,0,0.357712032,0.047969475
t_49,0,0.095191877,0,0.26567619,0.535031986,0.936954598,0.364747327,0.853293974,0.210597818,0,0,0.014889334,0.947104888,0.64980361,0.937346894,0.949339977,0.212173215,0.784925027,0.245228731,0.863728274,0.718280987,0.95,0,0.330617772,0.070729711
t_50,0,0.06211854,0,0.343779318,0.666073644,0.946607039,0.281735953,0.814808781,0.27192099,0,0,0.016990512,0.928459953,0.674191923,0.942952979,0.949995757,0.133205239,0.741979203,0.197364988,0.87316862,0.807895257,0.95,0,0.315510333,0.104228248
t_51,0,0.062427569,0,0.43128402,0.732089592,0.948525206,0.194762508,0.785270529,0.336301073,0,0,0.019803787,0.911728765,0.705433914,0.948545179,0.949998866,0.071520869,0.753916295,0.155091656,0.875555798,0.865997638,0.95,0,0.304835404,0.123500692
t_52,0,0.063545964,0,0.524313121,0.78470342,0.949029368,0.169393361,0.759600986,0.403376496,0,0,0.027198747,0.883280465,0.729428948,0.949801396,0.949999672,0.100907124,0.749878878,0.130857196,0.845367583,0.888904374,0.95,0,0.292470439,0.143882496
t_53,0,0.053680068,0,0.60249167,0.825891992,0.949396737,0.173227435,0.72052749,0.5184253,0,0,0.039331705,0.837066277,0.730878128,0.949992037,0.95,0.123366182,0.74997412,0.110480992,0.800744247,0.872257656,0.95,0,0.27217404,0.156534102
t_54,0,0.034808961,0,0.661538025,0.845930426,0.949933882,0.179134123,0.685130914,0.63313163,0,0,0.060352482,0.777169458,0.730951235,0.95,0.949999599,0.158467236,0.808321644,0.115436959,0.766435666,0.828503698,0.95,0,0.260650506,0.17151223
t_55,0,0.019323307,0,0.691152155,0.85216529,0.949999647,0.187491326,0.660211024,0.725105608,0,0,0.086439645,0.778930955,0.741682945,0.95,0.949916648,0.136246189,0.848944399,0.138836643,0.734281007,0.791875091,0.95,0,0.250753947,0.183727267
t_56,0,0.00461049,0,0.732257569,0.844150781,0.95,0.205629616,0.636944373,0.794617446,0,0,0.125390956,0.764257417,0.747823711,0.949991449,0.94917172,0.115912419,0.832659769,0.167349714,0.683075704,0.778720301,0.95,0,0.24929237,0.18561367
t_57,0,0.0001156,0,0.770613616,0.836996148,0.949999206,0.252644354,0.630359697,0.84021763,0,0,0.157254058,0.67403217,0.744704983,0.94992518,0.943450427,0.10907007,0.857880077,0.233596031,0.582556396,0.773266348,0.95,0,0.24836876,0.193271102
t_58,0,0,0,0.804116721,0.827661506,0.95,0.341765301,0.63001144,0.838615746,0,0,0.188271178,0.553358363,0.726324216,0.949975135,0.915489207,0.119510103,0.882018201,0.282869502,0.478411301,0.77803268,0.95,0,0.238482613,0.239705617
t_59,0,0,0,0.855193564,0.892776914,0.95,0.542965537,0.670232247,0.697850021,0,0,0.221026629,0.532973408,0.684820301,0.95,0.876097963,0.181817731,0.904305815,0.275992291,0.411299453,0.817869087,0.949960349,0,0.183392943,0.37867009
t_60,0,0,0,0.847671624,0.925880758,0.95,0.678837698,0.601632631,0.576912151,0,0,0.269303562,0.549225857,0.669342221,0.949987604,0.835157906,0.197631595,0.914010956,0.288972899,0.32852878,0.8449435,0.949937126,0,0.166897876,0.410906419
t_61,0,0,0,0.919653097,0.941723056,0.949996293,0.788447837,0.536840137,0.500340451,0,0,0.351009166,0.51920154,0.665441471,0.949388615,0.782872657,0.153738048,0.921263015,0.283297494,0.27195813,0.877135455,0.949932243,0,0.163302116,0.421600363
t_62,0,0,0,0.943521081,0.947081104,0.949997351,0.832577952,0.496765428,0.496165413,0,0,0.433962525,0.48180938,0.667752286,0.949267072,0.638221077,0.132099465,0.920742991,0.285269459,0.211397796,0.887172665,0.949921559,0,0.169114825,0.378411995
t_63,0,0.000669182,0,0.946989754,0.94475874,0.949988902,0.855562014,0.490258835,0.495830183,0,0,0.513922151,0.497705185,0.659392492,0.949236462,0.597114838,0.119946315,0.914765627,0.289538106,0.212760647,0.939326006,0.949629341,0,0.181207294,0.285125573
t_64,0,0.006157883,0,0.946268348,0.922288054,0.949846058,0.865394068,0.495514811,0.480014343,0,0,0.566138935,0.467012177,0.648755337,0.945324346,0.733595175,0.126459673,0.890462846,0.325771546,0.259700369,0.911803077,0.948364421,0,0.174331976,0.197454905
t_65,0,0.016691567,0,0.945051931,0.887132853,0.947554693,0.840625127,0.482071412,0.415654144,0,0,0.57900517,0.39558937,0.640513515,0.925935155,0.771830528,0.150755618,0.835453973,0.37587539,0.385447041,0.70200006,0.948848402,0,0.174203041,0.145651268
t_66,0,0.043002907,0,0.940455051,0.857939991,0.943140925,0.798700515,0.470239208,0.314837305,0,0,0.627293865,0.344503888,0.635301291,0.901942257,0.808274324,0.182804609,0.783068713,0.440419408,0.470579568,0.563529771,0.944298279,0,0.18422531,0.129194438
t_67,0,0.077458184,0,0.923639857,0.788029795,0.938113913,0.782372208,0.455545923,0.241302525,0,0,0.676180342,0.325189437,0.643249735,0.856846268,0.843844047,0.187687286,0.760220114,0.48287987,0.548754484,0.496351052,0.935192744,0,0.201126046,0.114049522
t_68,0,0.108126372,0,0.875085662,0.641011742,0.923708101,0.771327128,0.433673561,0.20543276,0,0,0.675282229,0.353048635,0.650283927,0.781654728,0.811881473,0.144504477,0.700298957,0.516614044,0.667012809,0.466337212,0.918626323,0,0.196524945,0.081890391
t_69,0,0.130878069,0,0.829565155,0.47067039,0.881274996,0.734547577,0.385877969,0.185340769,0,0,0.659948823,0.373542401,0.651521654,0.711734027,0.787158989,0.097121644,0.646488718,0.567520384,0.686780874,0.456800547,0.911696674,0,0.179692862,0.061258801
t_70,0,0.149846863,0,0.802465162,0.34813842,0.824260049,0.697896169,0.316418228,0.159955659,0,0,0.618422455,0.413434575,0.646941061,0.656834314,0.808291471,0.072515031,0.607224066,0.594354725,0.646340393,0.449337054,0.908193108,0,0.17408262,0.049786586
t_71,0,0.198447272,0,0.7713817,0.318208521,0.595553341,0.619919438,0.263777317,0.140156936,0,0,0.609789698,0.312451612,0.664603619,0.452445893,0.708441866,0.043290272,0.666513567,0.636739072,0.518135082,0.405025974,0.848874746,0,0.190307724,0.038519387
t_72,0,0.203517735,0,0.74183579,0.233600711,0.484192778,0.581008867,0.170379956,0.158400179,0,0,0.572537058,0.300492063,0.689647127,0.431283704,0.782713734,0.04104418,0.606335408,0.602676344,0.432861055,0.394436998,0.693975578,0,0.195074266,0.048984897
t_73,0,0.24697681,0,0.707062342,0.157108316,0.457991403,0.531362934,0.088371291,0.20050756,0,0,0.604246358,0.275377995,0.723378133,0.389779946,0.855965558,0.057580003,0.561090178,0.542302822,0.354582288,0.351275084,0.712305695,0,0.224474822,0.089195709
t_74,0,0.334197857,0,0.674318598,0.086268365,0.379022425,0.436912386,0.040162865,0.233611595,0,0,0.645123235,0.258464423,0.737701617,0.303163713,0.778750989,0.084149201,0.555541217,0.468463361,0.259263858,0.263351033,0.736255147,0,0.257290697,0.164065138
t_75,0,0.374331264,0,0.646821094,0.038649169,0.270118634,0.367001286,0.016772095,0.227977242,0,0,0.659644607,0.231362576,0.737899935,0.242134582,0.588681667,0.1254371,0.567105239,0.411478362,0.172533732,0.180261126,0.715273829,0,0.292768494,0.242139902
t_76,0,0.386481217,0,0.607307148,0.023636018,0.1809224,0.326746794,0.007461311,0.199875153,0,0,0.677697244,0.181762469,0.730529843,0.188454535,0.443717346,0.181047767,0.560435078,0.346352541,0.113551725,0.140441053,0.641233884,0,0.313637851,0.302413288
t_77,0,0.377205978,0,0.563358022,0.025539128,0.131347968,0.31990082,0.003692045,0.182633713,0,0,0.689520918,0.179664965,0.72202936,0.144326782,0.326317473,0.251790319,0.606231532,0.332133324,0.070372188,0.11043622,0.56678794,0,0.330098984,0.349756375
t_78,0,0.386285993,0,0.526766965,0.030411441,0.099834805,0.313744591,0.003020673,0.162961089,0,0,0.72023682,0.216307812,0.712070367,0.109978581,0.2432059,0.333855582,0.564759579,0.338382882,0.044710537,0.085635796,0.485698758,0,0.345767526,0.364966165
t_79,0,0.417867365,0,0.486200622,0.035297752,0.086526919,0.306176057,0.004390131,0.15457351,0,0,0.757351855,0.242130683,0.708393317,0.093499364,0.175875284,0.402347257,0.517336242,0.358517045,0.02542752,0.076258639,0.41446857,0,0.358771883,0.376544673
t_80,0,0.437170436,0,0.43455634,0.061769842,0.09617002,0.331278476,0.005114318,0.152070484,0,0,0.764879144,0.2423948,0.696274262,0.107806679,0.128458518,0.478959504,0.513803573,0.343301585,0.018839328,0.084748638,0.327499691,0,0.366778307,0.414600917
t_81,0,0.458055032,0,0.354840402,0.089208827,0.120084722,0.343835218,0.004161967,0.159623928,0,0,0.771046378,0.223143036,0.662664985,0.132599297,0.08675523,0.517379972,0.544354906,0.326586667,0.020226553,0.084212617,0.270317601,0,0.367123445,0.461820225
t_82,0,0.461390825,0,0.255899678,0.109579449,0.154618199,0.323346168,0.001928893,0.144839579,0,0,0.793327251,0.221227227,0.626466577,0.130639266,0.050916722,0.460964787,0.526263184,0.330464799,0.026911668,0.062880429,0.235141396,0,0.346942144,0.526202147
t_83,0,0.401107075,0,0.318579722,0.113794664,0.255982391,0.255965933,0.000922179,0.177641681,0,0,0.749645367,0.152799043,0.653626153,0.203425177,0.064066486,0.345874588,0.528394838,0.257598756,0.064372689,0.043652489,0.217986466,0,0.275113967,0.63102551
t_84,0,0.39894028,0,0.290873351,0.098369683,0.288847172,0.19579229,0.002046206,0.204109739,0,0,0.756400965,0.126382455,0.559058603,0.288133937,0.039677294,0.299456125,0.50308573,0.281433078,0.083702769,0.034055933,0.133111291,0,0.281846047,0.647396715
t_85,0,0.425901331,0,0.286900529,0.080391716,0.345439788,0.146568597,0.006565893,0.205846658,0,0,0.766838676,0.128685451,0.450951327,0.466309445,0.017668808,0.283026376,0.484324105,0.301573422,0.098481567,0.045615933,0.094545861,0,0.289512811,0.596132509
t_86,0,0.422650764,0,0.285874671,0.075766993,0.427771537,0.129824864,0.014945852,0.192199308,0,0,0.758006919,0.122196008,0.349178157,0.645512823,0.009552006,0.303581691,0.510567769,0.31340194,0.104942085,0.075074898,0.078926045,0,0.289931524,0.563400236
t_87,0,0.40354269,0,0.289608951,0.097738637,0.507370942,0.140365771,0.034123142,0.167495758,0,0,0.753895127,0.10145542,0.301245049,0.761471868,0.010894825,0.335130746,0.520981617,0.326582504,0.102746622,0.124211668,0.041211907,0,0.298519869,0.552128089
t_88,0,0.378453032,0,0.305327567,0.15288371,0.565534657,0.159434351,0.062881299,0.143158491,0,0,0.73808705,0.087433635,0.294670361,0.828196594,0.011857779,0.381054094,0.534066313,0.347382701,0.107712835,0.156026222,0.033092356,0,0.310356383,0.521708504
t_89,0,0.379675624,0,0.341209928,0.272031855,0.659837315,0.167806776,0.091537312,0.115202372,0,0,0.728165143,0.08366773,0.334098427,0.881488907,0.013720288,0.420520165,0.536161225,0.39302329,0.118924801,0.187445493,0.033132749,0,0.331726315,0.468428091
t_90,0,0.376819489,0,0.374303537,0.448965558,0.75099606,0.159736535,0.117554691,0.086446632,0,0,0.659662828,0.091716087,0.41682123,0.874066402,0.013967975,0.444922546,0.521371704,0.41949496,0.145455607,0.196456142,0.03067683,0,0.350801495,0.416861347
t_91,0,0.365472511,0,0.437085588,0.597382057,0.80922412,0.175052549,0.135032122,0.05922241,0,0,0.512777361,0.086575413,0.525292454,0.826758991,0.010924448,0.476970768,0.511459286,0.439057108,0.167801332,0.19653225,0.024398775,0,0.371353734,0.364525741
t_92,0,0.348981601,0,0.522399866,0.665842493,0.815089689,0.180588139,0.118800052,0.038868397,0,0,0.37582227,0.05915481,0.579408227,0.768385846,0.007272966,0.501921314,0.487902824,0.450675006,0.178187854,0.209909007,0.018273204,0,0.382891882,0.314084721
t_93,0,0.340744571,0,0.585648204,0.624400433,0.824108995,0.167939513,0.098832174,0.024511629,0,0,0.301602684,0.042907969,0.634564496,0.73032703,0.005834966,0.51327052,0.370027605,0.441142495,0.159885105,0.227282713,0.014138881,0,0.399599016,0.258747489
t_94,0,0.336575639,0,0.611799115,0.552283068,0.823228753,0.13136716,0.085559308,0.017906924,0,0,0.285205952,0.034536754,0.703630688,0.678387697,0.006330498,0.488571724,0.309613111,0.464002739,0.141908489,0.232873462,0.009555575,0,0.40618893,0.217502895
t_95,0,0.306059874,0,0.595200011,0.454139471,0.837438609,0.085106492,0.058845645,0.021766576,0,0,0.258366865,0.001879013,0.753221815,0.632932015,0.024207439,0.329173179,0.374272863,0.431033905,0.228633153,0.319194869,0.010929664,0,0.281174089,0.201580927
t_96,0,0.340764884,0,0.647784881,0.540339452,0.768914075,0.056288986,0.067407596,0.013333536,0,0,0.361088803,0.003608826,0.799992713,0.536000038,0.013312166,0.259426464,0.294943854,0.544026789,0.228690775,0.350209625,0,0,0.293039961,0.181556675
t_97,0,0.374607181,0,0.669770611,0.658451283,0.695264247,0.040484184,0.093015262,0.009948342,0,0,0.533781809,0.018924447,0.849341683,0.451111798,0.012646595,0.229877355,0.221233998,0.548237654,0.226854454,0.386746121,0,0,0.340435234,0.165380564
t_98,0,0.421494715,0,0.672829217,0.695565812,0.661837737,0.039544226,0.126002237,0.008430709,0,0,0.713022886,0.053958906,0.873001966,0.393282726,0.025260737,0.24095043,0.22545011,0.444406479,0.222579943,0.414067402,0,0,0.378894229,0.178860933
t_99,0,0.423585614,0,0.700431582,0.668169871,0.647495095,0.048578537,0.144329896,0.007106113,0,0,0.760217866,0.094157028,0.89326819,0.328384745,0.050836575,0.269893882,0.264135729,0.288356336,0.222631708,0.41893949,0,0,0.377508895,0.203483492
t_100,0,0.524143909,0,0.716638213,0.600837737,0.615645565,0.048684087,0.181981887,0.004877606,0,0,0.742611694,0.136666378,0.908471902,0.24193448,0.091887934,0.326688675,0.393741666,0.176086302,0.237299866,0.412947234,0,0,0.420639003,0.197050785
t_101,0,0.382489041,0,0.715265251,0.540064914,0.559800519,0.037662998,0.226999956,0.00215901,0,0,0.877397391,0.184648158,0.918244054,0.164493269,0.149602908,0.37415561,0.646179922,0.0860722,0.253416201,0.404820603,0,0,0.519798631,0.181997784
t_102,0,0.456605751,0,0.712851403,0.489299441,0.459974151,0.032405605,0.249441023,0.001337882,0,0,0.922518728,0.229375063,0.926962301,0.100492516,0.210140913,0.345622264,0.780030128,0.051142796,0.277154951,0.37378311,0,0,0.554141458,0.175218701
t_103,0,0.900497391,0,0.712848297,0.468491693,0.364060766,0.031237224,0.280551066,0.000723796,0,0,0.923595657,0.274435705,0.925443369,0.06904253,0.261699688,0.305302678,0.848811985,0.103445345,0.280975547,0.321572607,0,0,0.559188387,0.156935591
t_104,0,0.938416315,0,0.703167225,0.445405898,0.287096282,0.021367805,0.337907756,0.000526946,0,0,0.919169092,0.349756066,0.923775749,0.052869718,0.269620804,0.356387148,0.897498739,0.205991694,0.239124986,0.261702051,0,0,0.568916783,0.158015855
