t,AT00,BE00,CZ00,DE00,DKE1,DKW1,ES00,FR00,HR00,HU00,LU00,NL00,NOM1,NON1,NOS0,PL00,PT00,SE01,SE02,SE03,SE04,SI00,SK00,UK00,IT00
t_35,0,0.95,0,0.904801111,0.777413659,0.902239904,0.022531545,0.672820814,0.424972579,0,0,0.949137293,0.132053909,0.419479454,0.533264467,0.122791427,0.188867969,0.95,0.949660612,0.309583262,0.252887506,0.027106304,0,0.694500971,0.874809052
t_36,0,0.95,0,0.909676827,0.751360152,0.897465275,0.021904173,0.583650756,0.463817464,0,0,0.949845945,0.180148777,0.393830458,0.491764407,0.178919896,0.130181649,0.95,0.948775605,0.375862164,0.275546293,0.054881442,0,0.640989478,0.786183275
t_37,0,0.95,0,0.911325014,0.734130662,0.873975159,0.001155666,0.520124971,0.534425761,0,0,0.949995699,0.310746275,0.374247339,0.411967957,0.208795242,0.091770304,0.95,0.944431696,0.479671417,0.278948567,0.033401276,0,0.599120256,0.637146062
t_38,0,0.95,0,0.914076239,0.757827192,0.87196331,0,0.427829969,0.536016818,0,0,0.949988764,0.523608414,0.328294722,0.398257172,0.269391774,0.041467082,0.95,0.944107757,0.634570766,0.370656531,0.007838756,0,0.568346007,0.578291656
t_39,0,0.95,0,0.916517643,0.820811685,0.86213735,0,0.369820266,0.517749521,0,0,0.949944309,0.665362785,0.283221798,0.403139753,0.415370129,0.013651627,0.95,0.949269369,0.872671763,0.577240284,0.005234841,0,0.548516155,0.531985189
t_40,0,0.95,0,0.917567204,0.853707178,0.853461614,0.000456496,0.324465885,0.534588544,0,0,0.949725695,0.770126505,0.248275834,0.394162224,0.6821645,0.008714843,0.95,0.949968046,0.939451222,0.791197115,0.011814907,0,0.53458764,0.416302343
t_41,0,0.95,0,0.923907087,0.898506145,0.829743259,0.004104232,0.305413468,0.494832496,0,0,0.949305316,0.750780865,0.20097941,0.356674428,0.893977648,0.006272369,0.95,0.94999992,0.947314348,0.879320881,0.016019567,0,0.52611454,0.334083114
t_42,0,0.95,0,0.933510345,0.918405661,0.799841854,0.006834692,0.28698225,0.373145759,0,0,0.946231462,0.616162109,0.149288054,0.286047478,0.946109944,0.004315829,0.95,0.95,0.949520594,0.871789599,0.007073218,0,0.519625526,0.316015347
t_43,0,0.949999795,0,0.933582396,0.870839546,0.756629264,0.008961487,0.27586901,0.264281046,0,0,0.938240362,0.460120073,0.120093393,0.221892666,0.948332184,0,0.95,0.95,0.94941292,0.863827885,0,0,0.516344756,0.306833698
t_44,0,0.94995227,0,0.924700324,0.843742982,0.726378735,0.016831471,0.272076033,0.172323285,0,0,0.923120023,0.320860443,0.120517712,0.149310205,0.949556583,0,0.95,0.95,0.947103517,0.869124831,0,0,0.516990923,0.2788464
t_45,0,0.947235281,0,0.914652818,0.862342169,0.667085325,0.033906138,0.247606035,0.100604024,0,0,0.883699209,0.244515495,0.161078924,0.07475653,0.949952796,0,0.949998422,0.95,0.936441744,0.880416045,0,0,0.520195889,0.261493031
t_46,0,0.934145591,0,0.888451828,0.883996206,0.547378972,0.051604992,0.201699414,0.068460046,0,0,0.819200294,0.175197934,0.228839798,0.033179085,0.95,0,0.949970264,0.95,0.924331034,0.888182719,0,0,0.510602145,0.243099185
t_47,0,0.857946892,0,0.823741244,0.893450158,0.361126963,0.073911119,0.136147017,0.09506844,0,0,0.686011208,0.092339776,0.261898909,0.014454126,0.95,0,0.949182609,0.949997168,0.914738776,0.875571268,0,0,0.480051262,0.212199904
t_48,0,0.750243292,0,0.756764199,0.879438213,0.221856362,0.069500934,0.092070941,0.079234268,0,0,0.565109715,0.097190539,0.290657952,0.003000512,0.95,0.002481394,0.944494883,0.949929721,0.895605917,0.850188488,0,0,0.417089984,0.173271645
t_49,0,0.646465692,0,0.683790993,0.837235543,0.088537109,0.083607302,0.08223944,0.055178019,0,0,0.487136899,0.062327824,0.278313209,0.001905423,0.95,0.008945969,0.929854235,0.948465673,0.882738168,0.839356356,0,0,0.35322058,0.152007694
t_50,0,0.527946504,0,0.586553328,0.806381309,0.011123969,0.108367233,0.092895308,0.039772383,0,0,0.424328565,0.031249149,0.29022386,0.006116723,0.95,0.020239957,0.90950419,0.937467557,0.877039781,0.823446579,0,0,0.325482347,0.114186266
t_51,0,0.432536838,0,0.488514842,0.737290093,0.000107243,0.104905879,0.117365008,0.042458028,0,0,0.404354059,0.012032572,0.319742761,0.011583168,0.95,0.015994206,0.851196562,0.907653565,0.87549713,0.796985435,0.007456273,0,0.340288688,0.076196851
t_52,0,0.311617672,0,0.379038383,0.606692303,0,0.08380109,0.149770224,0.04284877,0,0,0.334139975,0.009699447,0.313594263,0.025577029,0.95,0.01912341,0.72405734,0.877034526,0.873338406,0.78222439,0.049133391,0,0.350835216,0.040801782
t_53,0,0.237121382,0,0.298630771,0.508696716,0,0.071605208,0.170936644,0.065996029,0,0,0.292598258,0.018175297,0.320849652,0.054536162,0.95,0.025516741,0.550390983,0.846525069,0.873298226,0.774414577,0.148498487,0,0.367464817,0.017398064
t_54,0,0.162713544,0,0.227370259,0.443523066,0.003410794,0.058760732,0.171933214,0.114998527,0,0,0.261241918,0.047559749,0.333792363,0.087800006,0.95,0.021742191,0.391120511,0.761775319,0.878034028,0.76917483,0.325879842,0,0.370865165,0.008680906
t_55,0,0.109956453,0,0.163546418,0.409095451,0.015468625,0.082295492,0.190876671,0.179530682,0,0,0.217695548,0.107813813,0.3834787,0.101039304,0.949999839,0.011250917,0.241684949,0.619316428,0.886086073,0.765419497,0.519644514,0,0.375261505,0.006510249
t_56,0,0.07277304,0,0.113029375,0.359383914,0.037951799,0.113133212,0.215688426,0.249494395,0,0,0.174961882,0.166694801,0.507124333,0.094210394,0.94999959,0.01220566,0.154171746,0.495614418,0.880569578,0.749845622,0.75670273,0,0.390671936,0.005888974
t_57,0,0.042801594,0,0.079415212,0.286970532,0.062765079,0.177960938,0.251006385,0.337902366,0,0,0.135256142,0.205353446,0.615705303,0.07635924,0.949993652,0.001019086,0.088641303,0.400483576,0.854842169,0.730225827,0.906710452,0,0.398353832,0.003861513
t_58,0,0.024597811,0,0.056158646,0.214338373,0.078303974,0.258974902,0.287376579,0.461267914,0,0,0.095669964,0.259124458,0.641130702,0.055205595,0.94985209,0.01085865,0.054323699,0.308592594,0.829368024,0.701449722,0.939439785,0,0.403551752,0.01461558
t_59,0,0.018971331,0,0.043758694,0.185452937,0.084760609,0.315163102,0.310042702,0.586587731,0,0,0.074356775,0.385132806,0.607496517,0.036054012,0.949669179,0.032469776,0.164720103,0.192228747,0.826482468,0.689033519,0.947946749,0,0.408013582,0.032064528
t_60,0,0.007845244,0,0.03573715,0.127569543,0.104795482,0.46450003,0.352872672,0.681444644,0,0,0.075264013,0.493850228,0.515334864,0.020043877,0.948750157,0.032904925,0.186962424,0.169203534,0.819620224,0.670318058,0.946131713,0,0.411568241,0.117319084
t_61,0,0.00379886,0,0.031090014,0.112430735,0.107384999,0.63723019,0.378510767,0.818508417,0,0,0.080311748,0.651047661,0.40200014,0.00339638,0.946756947,0.050036588,0.13391117,0.137202487,0.795708513,0.64633676,0.946234316,0,0.41936704,0.248012729
t_62,0,0.0028161,0,0.03464791,0.112678059,0.084111877,0.713371755,0.393400369,0.918073033,0,0,0.075633578,0.783384048,0.343772686,0,0.94285921,0.061860146,0.113925533,0.139677859,0.776756103,0.60975362,0.947523813,0,0.424735352,0.367100614
t_63,0,0.005829446,0,0.035392113,0.108303267,0.039164207,0.556366061,0.417620911,0.940896331,0,0,0.068010697,0.866524066,0.373862227,0,0.935961302,0.062327491,0.091437541,0.210617849,0.757973034,0.56744859,0.947544798,0,0.436111271,0.490172221
t_64,0,0.015743391,0,0.032439459,0.114385481,0.009649447,0.352310227,0.43806845,0.947404902,0,0,0.081096062,0.899221404,0.407949422,0,0.928792334,0.057043601,0.070600973,0.290737595,0.749062874,0.540935975,0.947869409,0,0.4437161,0.496861431
t_65,0,0.047991246,0,0.029546653,0.121414454,0.001490631,0.256396937,0.45257802,0.949680924,0,0,0.106708603,0.93856729,0.413747655,0,0.924491864,0.05465466,0.043162973,0.297197108,0.748182825,0.54227365,0.949775676,0,0.418653413,0.454991409
t_66,0,0.10302715,0,0.030101152,0.122970774,0.003938208,0.295563611,0.477127766,0.949945295,0,0,0.145270313,0.949623507,0.44845603,0.002996586,0.920878335,0.068082545,0.013712607,0.358032008,0.746060226,0.543299771,0.949940198,0,0.377154496,0.449761819
t_67,0,0.163467806,0,0.035816144,0.123901918,0.010587495,0.322371713,0.507189369,0.949996649,0,0,0.177016754,0.949999527,0.509616074,0.022288847,0.927907325,0.057276669,0,0.463852536,0.740245851,0.562643981,0.949917687,0,0.34424706,0.442989717
t_68,0,0.231480094,0,0.042566772,0.105072978,0.018085963,0.354718069,0.495690092,0.949997803,0,0,0.210142518,0.95,0.527345898,0.051555801,0.924168637,0.042091859,0,0.549543864,0.714373443,0.537569976,0.949785741,0,0.34670569,0.445356848
t_69,0,0.30960719,0,0.043677154,0.087947291,0.02313058,0.298764901,0.470816351,0.949993558,0,0,0.240096353,0.95,0.534094607,0.087550126,0.915739028,0.029885815,0,0.587814207,0.678715192,0.506350395,0.949448092,0,0.377082043,0.475355712
t_70,0,0.388303005,0,0.0445627,0.059439296,0.030309867,0.22045037,0.467502411,0.949989268,0,0,0.295901189,0.95,0.555974549,0.127687149,0.860971435,0.068094415,0.01512599,0.558708976,0.589362374,0.447866258,0.949349164,0,0.405332851,0.497229537
t_71,0,0.393506094,0,0.050615697,0.039154042,0.050190332,0.168830983,0.544603317,0.949986589,0,0,0.33314242,0.949990907,0.71997507,0.162039924,0.635671867,0.23088114,0.175977834,0.646466329,0.435070757,0.345773743,0.95,0,0.468363017,0.697628849
t_72,0,0.401670344,0,0.050956558,0.033902531,0.058913164,0.138925695,0.616938338,0.949997793,0,0,0.349195468,0.949931317,0.812279683,0.187907056,0.4937099,0.431418319,0.340485193,0.624846067,0.295512904,0.320905141,0.95,0,0.540656208,0.605086891
t_73,0,0.432840578,0,0.054530681,0.034319711,0.084255966,0.227843284,0.673771801,0.94999929,0,0,0.375808158,0.949805587,0.828344691,0.205373998,0.365706095,0.477625135,0.610588364,0.574536953,0.196087145,0.283398254,0.95,0,0.584132416,0.508855686
t_74,0,0.462940707,0,0.060628695,0.032837239,0.128857203,0.167912691,0.732839091,0.949998757,0,0,0.405173171,0.947648022,0.770644624,0.247643273,0.29458079,0.448844398,0.710038824,0.504609621,0.140871975,0.242982484,0.95,0,0.657577374,0.4650563
t_75,0,0.506260619,0,0.081170553,0.039433216,0.192335683,0.072336111,0.787645749,0.949996272,0,0,0.473650234,0.942851974,0.656523497,0.309511399,0.233371792,0.45964608,0.777317886,0.471542877,0.098832695,0.186750685,0.95,0,0.729700906,0.416458299
t_76,0,0.473109179,0,0.10760662,0.041534235,0.282036702,0.109176829,0.809402521,0.949968544,0,0,0.501500005,0.947166554,0.599734183,0.385672616,0.172113716,0.385516417,0.880197439,0.474908951,0.062905787,0.125403045,0.95,0,0.764803396,0.365303824
t_77,0,0.469514301,0,0.138976017,0.039089108,0.388862868,0.210804225,0.841349059,0.949933855,0,0,0.505644074,0.932683268,0.571937702,0.479828294,0.126725845,0.233610359,0.941213878,0.54791875,0.043020889,0.088742123,0.95,0,0.80192587,0.304325386
t_78,0,0.476670959,0,0.174341359,0.040717535,0.492894152,0.265238591,0.865240094,0.949869812,0,0,0.498702239,0.897364779,0.569095046,0.570228104,0.093971903,0.138919312,0.949777325,0.707945953,0.03348575,0.067648163,0.95,0,0.821525115,0.233516689
t_79,0,0.453334733,0,0.216633005,0.043108979,0.568787956,0.36573671,0.892661813,0.94912296,0,0,0.511792412,0.872569874,0.580505254,0.618628636,0.077541147,0.131393679,0.949984897,0.756842882,0.032702094,0.058753229,0.95,0,0.808199711,0.205436572
t_80,0,0.456991509,0,0.268379064,0.049260648,0.6450802,0.733492064,0.919739094,0.947816463,0,0,0.543323616,0.797399521,0.58361476,0.674751255,0.062605484,0.137661821,0.949984049,0.669387626,0.035793844,0.051695129,0.95,0,0.795634342,0.203982561
t_81,0,0.507709547,0,0.300579275,0.058322143,0.69940529,0.886809485,0.872940039,0.944290752,0,0,0.579008449,0.724462947,0.55684384,0.715710533,0.048697023,0.136445359,0.949725434,0.582391723,0.038029669,0.045921674,0.95,0,0.794010442,0.203874261
t_82,0,0.572641541,0,0.337540016,0.07047614,0.764863848,0.886067315,0.812092771,0.935054102,0,0,0.61321736,0.674984643,0.530038978,0.76907853,0.031616454,0.13914226,0.949124911,0.646750382,0.039690285,0.032165983,0.95,0,0.805125998,0.203899111
t_83,0,0.558546166,0,0.34444193,0.082070262,0.824171102,0.892910886,0.771941829,0.933372991,0,0,0.611816401,0.686675368,0.510150927,0.817709514,0.003750471,0.20490473,0.940663945,0.764811805,0.042506228,0.015336487,0.95,0,0.787678816,0.217872019
t_84,0,0.561004347,0,0.361619315,0.091738026,0.854113888,0.831473385,0.745898666,0.900437326,0,0,0.613940605,0.671029931,0.479453775,0.844890284,0.005124237,0.230980445,0.903779925,0.842346464,0.040486885,0.013143047,0.95,0,0.776634971,0.228522415
t_85,0,0.565844178,0,0.382747548,0.092282225,0.868056689,0.762871221,0.695007549,0.883547059,0,0,0.637571966,0.723382538,0.456485996,0.843377718,0.010306638,0.256771459,0.762824376,0.864719726,0.045783544,0.01627462,0.95,0,0.75724226,0.241441874
t_86,0,0.533906655,0,0.417333103,0.095667101,0.872887238,0.681855279,0.651684399,0.890532267,0,0,0.630031524,0.771513526,0.445320598,0.83605303,0.031705219,0.32172675,0.413614581,0.897327774,0.051666298,0.035120575,0.95,0,0.751061389,0.215359825
t_87,0,0.460973633,0,0.489106258,0.097298468,0.90773783,0.613563972,0.636781793,0.905236343,0,0,0.58389665,0.82425995,0.451122623,0.846326926,0.057036725,0.36343386,0.201408293,0.916408391,0.070251437,0.058202477,0.95,0,0.725328787,0.179852712
t_88,0,0.521414597,0,0.54414662,0.108096637,0.934737612,0.577974844,0.638918121,0.917915233,0,0,0.598010668,0.87264478,0.47421932,0.859931191,0.071533034,0.378711254,0.141402245,0.92785314,0.091348151,0.080546345,0.95,0,0.736072355,0.183815417
t_89,0,0.55829585,0,0.568483409,0.137186564,0.947852389,0.498560712,0.6324811,0.920300345,0,0,0.601316285,0.842115565,0.508813136,0.882457457,0.078977285,0.359364549,0.136722696,0.936005471,0.108867439,0.088202075,0.95,0,0.727192555,0.19277353
t_90,0,0.60784105,0,0.577941292,0.162114172,0.949250246,0.418987713,0.635412195,0.923078475,0,0,0.647243477,0.82260613,0.561513405,0.890751453,0.094666224,0.3710046,0.216681518,0.938032118,0.127620581,0.093304723,0.95,0,0.75918124,0.156952078
t_91,0,0.696134946,0,0.617716,0.168429718,0.949648406,0.345551181,0.635163431,0.919768753,0,0,0.765574306,0.747086865,0.640391123,0.892973161,0.124861451,0.345188394,0.300183413,0.937971331,0.157926507,0.104509992,0.95,0,0.838326192,0.118893625
t_92,0,0.742156104,0,0.68873273,0.162047137,0.949754456,0.318185574,0.654478755,0.907866895,0,0,0.819499899,0.589207559,0.715201617,0.893407533,0.159401369,0.317916371,0.324585822,0.945327355,0.19813221,0.121713583,0.95,0,0.865478626,0.089913408
t_93,0,0.716754339,0,0.758657625,0.173408348,0.949566041,0.313290203,0.702285703,0.884217824,0,0,0.824473554,0.595014472,0.768949341,0.890813447,0.163538342,0.317910051,0.374244979,0.947751027,0.240270552,0.134163606,0.95,0,0.85615301,0.068670825
t_94,0,0.66733227,0,0.783309714,0.190515603,0.949265192,0.370749885,0.726391357,0.834103951,0,0,0.823907096,0.606831538,0.791164522,0.887830188,0.133043016,0.342312716,0.443968417,0.947002535,0.266187346,0.132074063,0.95,0,0.829254011,0.052472946
t_95,0,0.65740028,0,0.795866637,0.225125661,0.949724472,0.406596826,0.726054479,0.653530203,0,0,0.818132452,0.652183249,0.737363343,0.891374889,0.121002106,0.346447379,0.53217885,0.949571753,0.261976564,0.114663738,0.95,0,0.835470298,0.056406361
t_96,0,0.623649051,0,0.774931498,0.254930962,0.949629551,0.416927276,0.737155703,0.620165435,0,0,0.776175537,0.708209704,0.720423264,0.891830824,0.1378802,0.296722601,0.585520015,0.946176755,0.220052158,0.110213674,0.95,0,0.838818952,0.041543524
t_97,0,0.639147199,0,0.777214482,0.283096366,0.949505662,0.4561553,0.745008783,0.629413429,0,0,0.782968308,0.767378179,0.722000226,0.891345342,0.146534298,0.265955561,0.660751855,0.947670747,0.189875106,0.111132825,0.95,0,0.871049497,0.036668582
t_98,0,0.710066153,0,0.815153001,0.276752591,0.949543763,0.533933853,0.751312304,0.621444794,0,0,0.840570603,0.778724108,0.772372159,0.890724318,0.133493014,0.247763511,0.772815344,0.94978181,0.186691498,0.104266517,0.95,0,0.903393928,0.033224279
t_99,0,0.771596208,0,0.848279851,0.276577083,0.949928236,0.681721914,0.766655957,0.636129544,0,0,0.889727381,0.717717415,0.835096951,0.891412398,0.129660792,0.24989926,0.83435424,0.949996725,0.21327658,0.115659252,0.95,0,0.918576425,0.031895029
t_100,0,0.829831379,0,0.858995834,0.277193957,0.949997628,0.621651643,0.791735486,0.641435714,0,0,0.912888638,0.55933509,0.876251413,0.893553614,0.113392328,0.276252931,0.852072464,0.949999035,0.221280776,0.111147342,0.95,0,0.923981831,0.031665503
t_101,0,0.870371125,0,0.86522197,0.301481079,0.949999838,0.551521004,0.807256173,0.592912248,0,0,0.927247428,0.442794426,0.900052754,0.895534433,0.09568733,0.271816013,0.903079579,0.949999122,0.219353747,0.105378972,0.95,0,0.92954684,0.034723496
t_102,0,0.892275032,0,0.872067952,0.348351368,0.949999999,0.511286805,0.815329537,0.526260558,0,0,0.936997258,0.476804211,0.908074115,0.896123012,0.108073602,0.301483061,0.928487042,0.949999487,0.230115375,0.129640022,0.95,0,0.93128721,0.043722773
t_103,0,0.906296178,0,0.876729083,0.377308567,0.95,0.479505021,0.810277189,0.438746477,0,0,0.941339359,0.280271632,0.916943673,0.896501157,0.14009347,0.356200501,0.912657923,0.949999616,0.267393008,0.175900018,0.95,0,0.931343291,0.053954722
t_104,0,0.918961514,0,0.885375429,0.446097629,0.95,0.441430671,0.82302981,0.357946687,0,0,0.944531118,0.249955807,0.923111077,0.898743144,0.199956466,0.429261403,0.921628881,0.94999973,0.334169129,0.244888653,0.95,0,0.930877563,0.057291865
t_105,0,0.928395495,0,0.897060704,0.559699887,0.95,0.344380047,0.843201657,0.283902933,0,0,0.94586927,0.259312616,0.923302915,0.900637555,0.260274568,0.432560275,0.937961995,0.95,0.419113248,0.328423176,0.95,0,0.930844008,0.05510322
