t,demand_[MWh]
1940,3581.42
1941,3581.42
1942,3581.42
1943,2864.82
1944,2864.82
1945,2786.42
1946,2786.42
1947,2786.42
1948,2786.42
1949,2438.08
1950,2090.02
1951,1044.96
1952,696.56
1953,348.28
1954,696.56
1955,1044.96
1956,1219.06
1957,1044.96
1958,696.56
1959,522.4
1960,696.56
1961,1393.3
1962,2090.02
1963,3134.48
1964,3482.94
1965,3482.94
1966,3482.94
1967,2786.42
1968,2786.42
1969,2758.7
1970,2758.7
1971,2758.7
1972,2758.7
1973,2413.94
1974,2069.06
1975,1034.58
1976,689.7
1977,344.86
1978,689.7
1979,1034.58
1980,1207.02
1981,1034.58
1982,689.7
1983,517.3
1984,689.7
1985,1379.42
1986,2069.06
1987,3104
1988,3448.7
1989,3448.7
1990,3448.7
1991,2758.7
1992,2758.7
1993,2772.5
1994,2772.5
1995,2772.5
1996,2772.5
1997,2425.72
1998,2079.04
1999,1039.58
2000,693.06
2001,346.48
2002,693.06
2003,1039.58
2004,1212.86
2005,1039.58
2006,693.06
2007,519.74
2008,693.06
2009,1386.12
2010,2079.04
2011,3118.34
2012,3464.94
2013,3464.94
2014,3464.94
2015,2772.5
2016,2772.5
2017,2771.08
2018,2771.08
2019,2771.08
2020,2771.08
2021,2424.66
2022,2078.58
2023,1039.28
2024,692.82
2025,346.4
2026,692.82
2027,1039.28
2028,1212.5
2029,1039.28
2030,692.82
2031,519.66
2032,692.82
2033,1385.62
2034,2078.58
2035,3118.08
2036,3464.18
2037,3464.18
2038,3464.18
2039,2771.08
2040,2771.08
2041,2812.9
2042,2812.9
2043,2812.9
2044,2812.9
2045,2461.32
2046,2109.3
2047,1054.76
2048,703.16
2049,351.56
2050,703.16
2051,1054.76
2052,1230.62
2053,1054.76
2054,703.16
2055,527.44
2056,703.16
2057,1406.42
2058,2109.3
2059,3164
2060,3515.7
2061,3515.7
2062,3515.7
2063,2812.9
2064,2812.9
2065,2785.18
2066,2785.18
2067,2785.18
2068,2785.18
2069,2437.18
2070,2088.84
2071,1044.46
2072,696.28
2073,348.2
2074,696.28
2075,1044.46
2076,1218.5
2077,1044.46
2078,696.28
2079,522.18
2080,696.28
2081,1392.58
2082,2088.84
2083,3133.58
2084,3482
2085,3482
2086,3482
2087,2785.18
2088,2785.18
2089,2743.04
2090,2743.04
2091,2743.04
2092,2743.04
2093,2400.16
2094,2057.26
2095,1028.66
2096,685.8
2097,342.88
2098,685.8
2099,1028.66
2100,1200.08
2101,1028.66
2102,685.8
2103,514.3
2104,685.8
2105,1371.5
2106,2057.26
2107,3086.02
2108,3428.82
2109,3428.82
2110,3428.82
2111,2743.04
2112,2743.04
2113,2808.74
2114,2808.74
2115,2808.74
2116,2808.74
2117,2457.72
2118,2106.58
2119,1053.34
2120,702.16
2121,351.06
2122,702.16
2123,1053.34
2124,1228.82
2125,1053.34
2126,702.16
2127,526.66
2128,702.16
2129,1404.38
2130,2106.58
2131,3160
2132,3510.66
2133,3510.66
2134,3510.66
2135,2808.74
2136,2808.74
2137,2831.22
2138,2831.22
2139,2831.22
2140,2831.22
2141,2477.5
2142,2123.8
2143,1061.76
2144,707.88
2145,353.88
2146,707.88
2147,1061.76
2148,1238.76
2149,1061.76
2150,707.88
2151,530.88
2152,707.88
2153,1415.7
2154,2123.8
2155,3185.64
2156,3538.94
2157,3538.94
2158,3538.94
2159,2831.22
2160,2831.22
2161,2899.88
2162,2899.88
2163,2899.88
2164,2899.88
2165,2537.32
2166,2174.82
2167,1087.5
2168,725
2169,362.46
2170,725
2171,1087.5
2172,1268.76
2173,1087.5
2174,725
2175,543.7
2176,725
2177,1450.02
2178,2174.82
2179,3262.32
2180,3624.52
2181,3624.52
2182,3624.52
2183,2899.88
2184,2899.88
2185,3014.7
2186,3014.7
2187,3014.7
2188,3014.7
2189,2638.12
2190,2261.2
2191,1130.56
2192,753.78
2193,376.86
2194,753.78
2195,1130.56
2196,1319
2197,1130.56
2198,753.78
2199,565.22
2200,753.78
2201,1507.34
2202,2261.2
2203,3391.6
2204,3768.62
2205,3768.62
2206,3768.62
2207,3014.7
2208,3014.7
2209,2934.18
2210,2934.18
2211,2934.18
2212,2934.18
2213,2567.16
2214,2200.4
2215,1100.24
2216,733.54
2217,366.74
2218,733.54
2219,1100.24
2220,1283.58
2221,1100.24
2222,733.54
2223,550.02
2224,733.54
2225,1466.98
2226,2200.4
2227,3300.36
2228,3667.46
2229,3667.46
2230,3667.46
2231,2934.18
2232,2934.18
2233,2824.56
2234,2824.56
2235,2824.56
2236,2824.56
2237,2471.66
2238,2118.56
2239,1059.28
2240,706.16
2241,353.12
2242,706.16
2243,1059.28
2244,1235.86
2245,1059.28
2246,706.16
2247,529.66
2248,706.16
2249,1412.38
2250,2118.56
2251,3178
2252,3531.08
2253,3531.08
2254,3531.08
2255,2824.56
2256,2824.56
2257,2850.76
2258,2850.76
2259,2850.76
2260,2850.76
2261,2494.12
2262,2138.14
2263,1069.02
2264,712.7
2265,356.34
2266,712.7
2267,1069.02
2268,1247.16
2269,1069.02
2270,712.7
2271,534.5
2272,712.7
2273,1425.36
2274,2138.14
2275,3207.02
2276,3563.44
2277,3563.44
2278,3563.44
2279,2850.76
2280,2850.76
2281,2935.98
2282,2935.98
2283,2935.98
2284,2935.98
2285,2569.34
2286,2202.2
2287,1101.06
2288,734.12
2289,367.02
2290,734.12
2291,1101.06
2292,1284.6
2293,1101.06
2294,734.12
2295,550.6
2296,734.12
2297,1468.08
2298,2202.2
2299,3302.94
2300,3670.16
2301,3670.16
2302,3670.16
2303,2935.98
2304,2935.98
2305,2955.06
2306,2955.06
2307,2955.06
2308,2955.06
2309,2585.24
2310,2215.94
2311,1108.04
2312,738.68
2313,369.36
2314,738.68
2315,1108.04
2316,1292.68
2317,1108.04
2318,738.68
2319,553.96
2320,738.68
2321,1477.38
2322,2215.94
2323,3324.04
2324,3693.54
2325,3693.54
2326,3693.54
2327,2955.06
2328,2955.06
2329,3003.54
2330,3003.54
2331,3003.54
2332,3003.54
2333,2628.24
2334,2252.9
2335,1126.36
2336,750.96
2337,375.52
2338,750.96
2339,1126.36
2340,1314.2
2341,1126.36
2342,750.96
2343,563.12
2344,750.96
2345,1501.8
2346,2252.9
2347,3378.82
2348,3754.96
2349,3754.96
2350,3754.96
2351,3003.54
2352,3003.54
2353,3054.9
2354,3054.9
2355,3054.9
2356,3054.9
2357,2673.54
2358,2291.28
2359,1145.68
2360,763.74
2361,381.92
2362,763.74
2363,1145.68
2364,1336.6
2365,1145.68
2366,763.74
2367,572.86
2368,763.74
2369,1527.64
2370,2291.28
2371,3437.16
2372,3819.22
2373,3819.22
2374,3819.22
2375,3054.9
2376,3054.9
2377,2947.4
2378,2947.4
2379,2947.4
2380,2947.4
2381,2578.58
2382,2210.24
2383,1105.16
2384,736.76
2385,368.36
2386,736.76
2387,1105.16
2388,1289.38
2389,1105.16
2390,736.76
2391,552.62
2392,736.76
2393,1473.66
2394,2210.24
2395,3315.18
2396,3683.8
2397,3683.8
2398,3683.8
2399,2947.4
2400,2947.4
2401,2735.58
2402,2735.58
2403,2735.58
2404,2735.58
2405,2394
2406,2051.68
2407,1025.92
2408,683.96
2409,341.94
2410,683.96
2411,1025.92
2412,1196.96
2413,1025.92
2414,683.96
2415,512.98
2416,683.96
2417,1367.92
2418,2051.68
2419,3078.26
2420,3419.38
2421,3419.38
2422,3419.38
2423,2735.58
2424,2735.58
2425,2846.04
2426,2846.04
2427,2846.04
2428,2846.04
2429,2489.86
2430,2134.36
2431,1067.2
2432,711.46
2433,355.7
2434,711.46
2435,1067.2
2436,1245.02
2437,1067.2
2438,711.46
2439,533.58
2440,711.46
2441,1422.86
2442,2134.36
2443,3201.28
2444,3556.96
2445,3556.96
2446,3556.96
2447,2846.04
2448,2846.04
2449,2909.48
2450,2909.48
2451,2909.48
2452,2909.48
2453,2545.28
2454,2181.94
2455,1090.94
2456,727.36
2457,363.64
2458,727.36
2459,1090.94
2460,1272.82
2461,1090.94
2462,727.36
2463,545.44
2464,727.36
2465,1454.6
2466,2181.94
2467,3272.64
2468,3636.42
2469,3636.42
2470,3636.42
2471,2909.48
2472,2909.48
2473,2918.12
2474,2918.12
2475,2918.12
2476,2918.12
2477,2553.76
2478,2188.7
2479,1094.44
2480,729.64
2481,364.84
2482,729.64
2483,1094.44
2484,1276.82
2485,1094.44
2486,729.64
2487,547.22
2488,729.64
2489,1459.26
2490,2188.7
2491,3283.04
2492,3648.34
2493,3648.34
2494,3648.34
2495,2918.12
2496,2918.12
2497,2867.78
2498,2867.78
2499,2867.78
2500,2867.78
2501,2509.32
2502,2150.74
2503,1075.46
2504,716.92
2505,358.46
2506,716.92
2507,1075.46
2508,1254.7
2509,1075.46
2510,716.92
2511,537.8
2512,716.92
2513,1433.9
2514,2150.74
2515,3226.32
2516,3584.7
2517,3584.7
2518,3584.7
2519,2867.78
2520,2867.78
2521,2881.8
2522,2881.8
2523,2881.8
2524,2881.8
2525,2521.32
2526,2161.44
2527,1080.6
2528,720.42
2529,360.2
2530,720.42
2531,1080.6
2532,1260.68
2533,1080.6
2534,720.42
2535,540.28
2536,720.42
2537,1440.72
2538,2161.44
2539,3241.74
2540,3602.08
2541,3602.08
2542,3602.08
2543,2881.8
2544,2881.8
2545,2993.14
2546,2993.14
2547,2993.14
2548,2993.14
2549,2618.68
2550,2244.96
2551,1122.32
2552,748.3
2553,374.1
2554,748.3
2555,1122.32
2556,1309.38
2557,1122.32
2558,748.3
2559,561.22
2560,748.3
2561,1496.5
2562,2244.96
2563,3366.62
2564,3740.96
2565,3740.96
2566,3740.96
2567,2993.14
2568,2993.14
2569,2966.6
2570,2966.6
2571,2966.6
2572,2966.6
2573,2595.96
2574,2225.1
2575,1112.46
2576,741.66
2577,370.82
2578,741.66
2579,1112.46
2580,1297.92
2581,1112.46
2582,741.66
2583,556.26
2584,741.66
2585,1483.34
2586,2225.1
2587,3337.06
2588,3708.26
2589,3708.26
2590,3708.26
2591,2966.6
2592,2966.6
2593,2856.52
2594,2856.52
2595,2856.52
2596,2856.52
2597,2499.44
2598,2142.36
2599,1071.2
2600,714.12
2601,357.12
2602,714.12
2603,1071.2
2604,1249.74
2605,1071.2
2606,714.12
2607,535.62
2608,714.12
2609,1428.24
2610,2142.36
2611,3213.44
2612,3571.04
2613,3571.04
2614,3571.04
2615,2856.52
2616,2856.52
2617,2808.74
2618,2808.74
2619,2808.74
2620,2808.74
2621,2457.72
2622,2106.58
2623,1053.34
2624,702.16
2625,351.06
2626,702.16
2627,1053.34
2628,1228.82
2629,1053.34
2630,702.16
2631,526.66
2632,702.16
2633,1404.38
2634,2106.58
2635,3160
2636,3510.66
2637,3510.66
2638,3510.66
2639,2808.74
2640,2808.74
2641,2830.4
2642,2830.4
2643,2830.4
2644,2830.4
2645,2476.12
2646,2122.5
2647,1061.26
2648,707.52
2649,353.74
2650,707.52
2651,1061.26
2652,1238.14
2653,1061.26
2654,707.52
2655,530.68
2656,707.52
2657,1415.12
2658,2122.5
2659,3183.84
2660,3537.5
2661,3537.5
2662,3537.5
2663,2830.4
2664,2830.4
2665,2858.2
2666,2858.2
2667,2858.2
2668,2858.2
2669,2500.88
2670,2143.7
2671,1071.74
2672,714.5
2673,357.22
2674,714.5
2675,1071.74
2676,1250.34
2677,1071.74
2678,714.5
2679,535.82
2680,714.5
2681,1429
2682,2143.7
2683,3215.24
2684,3572.18
2685,3572.18
2686,3572.18
2687,2858.2
2688,2858.2
2689,2902.52
2690,2902.52
2691,2902.52
2692,2902.52
2693,2539.66
2694,2177.22
2695,1088.58
2696,725.64
2697,362.88
2698,725.64
2699,1088.58
2700,1269.88
2701,1088.58
2702,725.64
2703,544.24
2704,725.64
2705,1451.34
2706,2177.22
2707,3265.06
2708,3628.7
2709,3628.7
2710,3628.7
2711,2902.52
2712,2902.52
2713,2848.82
2714,2848.82
2715,2848.82
2716,2848.82
2717,2492.9
2718,2136.56
2719,1068.38
2720,712.2
2721,356.12
2722,712.2
2723,1068.38
2724,1246.34
2725,1068.38
2726,712.2
2727,534.1
2728,712.2
2729,1424.44
2730,2136.56
2731,3205.02
2732,3561.28
2733,3561.28
2734,3561.28
2735,2848.82
2736,2848.82
2737,2851.72
2738,2851.72
2739,2851.72
2740,2851.72
2741,2495.24
2742,2138.64
2743,1069.4
2744,712.9
2745,356.44
2746,712.9
2747,1069.4
2748,1247.58
2749,1069.4
2750,712.9
2751,534.64
2752,712.9
2753,1425.82
2754,2138.64
2755,3208.18
2756,3564.54
2757,3564.54
2758,3564.54
2759,2851.72
2760,2851.72
2761,2758.42
2762,2758.42
2763,2758.42
2764,2758.42
2765,2413.68
2766,2068.84
2767,1034.4
2768,689.56
2769,344.8
2770,689.56
2771,1034.4
2772,1206.84
2773,1034.4
2774,689.56
2775,517.26
2776,689.56
2777,1379.14
2778,2068.84
2779,3102.9
2780,3448.12
2781,3448.12
2782,3448.12
2783,2758.42
2784,2758.42
2785,2744.86
2786,2744.86
2787,2744.86
2788,2744.86
2789,2401.62
2790,2058.52
2791,1029.28
2792,686.16
2793,343.12
2794,686.16
2795,1029.28
2796,1200.72
2797,1029.28
2798,686.16
2799,514.54
2800,686.16
2801,1372.3
2802,2058.52
2803,3087.92
2804,3431.24
2805,3431.24
2806,3431.24
2807,2744.86
2808,2744.86
2809,2764.96
2810,2764.96
2811,2764.96
2812,2764.96
2813,2419.42
2814,2073.42
2815,1036.82
2816,691.16
2817,345.58
2818,691.16
2819,1036.82
2820,1209.6
2821,1036.82
2822,691.16
2823,518.38
2824,691.16
2825,1382.38
2826,2073.42
2827,3110.02
2828,3455.9
2829,3455.9
2830,3455.9
2831,2764.96
2832,2764.96
2833,2940.12
2834,2940.12
2835,2940.12
2836,2940.12
2837,2572.68
2838,2205.28
2839,1102.58
2840,735.04
2841,367.56
2842,735.04
2843,1102.58
2844,1286.34
2845,1102.58
2846,735.04
2847,551.26
2848,735.04
2849,1470.16
2850,2205.28
2851,3307.86
2852,3675.54
2853,3675.54
2854,3675.54
2855,2940.12
2856,2940.12
2857,2856.24
2858,2856.24
2859,2856.24
2860,2856.24
2861,2499.08
2862,2142.08
2863,1070.92
2864,714
2865,356.94
2866,714
2867,1070.92
2868,1249.52
2869,1070.92
2870,714
2871,535.52
2872,714
2873,1428.02
2874,2142.08
2875,3213.28
2876,3569.52
2877,3569.52
2878,3569.52
2879,2856.24
2880,2856.24
2881,2860.82
2882,2860.82
2883,2860.82
2884,2860.82
2885,2503.24
2886,2145.78
2887,1072.8
2888,715.22
2889,357.6
2890,715.22
2891,1072.8
2892,1251.66
2893,1072.8
2894,715.22
2895,536.4
2896,715.22
2897,1430.42
2898,2145.78
2899,3218.52
2900,3576.02
2901,3576.02
2902,3576.02
2903,2860.82
2904,2860.82
2905,2823.36
2906,2823.36
2907,2823.36
2908,2823.36
2909,2470.84
2910,2117.86
2911,1058.8
2912,705.86
2913,352.88
2914,705.86
2915,1058.8
2916,1235.3
2917,1058.8
2918,705.86
2919,529.42
2920,705.86
2921,1411.8
2922,2117.86
2923,3176.2
2924,3528.78
2925,3528.78
2926,3528.78
2927,2823.36
2928,2823.36
2929,2802.9
2930,2802.9
2931,2802.9
2932,2802.9
2933,2452.26
2934,2102.22
2935,1051.08
2936,700.7
2937,350.36
2938,700.7
2939,1051.08
2940,1226.28
2941,1051.08
2942,700.7
2943,525.5
2944,700.7
2945,1401.46
2946,2102.22
2947,3153.02
2948,3503.48
2949,3503.48
2950,3503.48
2951,2802.9
2952,2802.9
2953,2755.12
2954,2755.12
2955,2755.12
2956,2755.12
2957,2410.58
2958,2066.52
2959,1033.24
2960,688.84
2961,344.36
2962,688.84
2963,1033.24
2964,1205.46
2965,1033.24
2966,688.84
2967,516.58
2968,688.84
2969,1377.62
2970,2066.52
2971,3100.06
2972,3443.74
2973,3443.74
2974,3443.74
2975,2755.12
2976,2755.12
2977,2769.44
2978,2769.44
2979,2769.44
2980,2769.44
2981,2423.32
2982,2076.92
2983,1038.44
2984,692.28
2985,346.16
2986,692.28
2987,1038.44
2988,1211.58
2989,1038.44
2990,692.28
2991,519.3
2992,692.28
2993,1384.6
2994,2076.92
2995,3115.6
2996,3461.64
2997,3461.64
2998,3461.64
2999,2769.44
3000,2769.44
3001,2759.66
3002,2759.66
3003,2759.66
3004,2759.66
3005,2414.58
3006,2069.56
3007,1034.86
3008,689.92
3009,344.94
3010,689.92
3011,1034.86
3012,1207.34
3013,1034.86
3014,689.92
3015,517.44
3016,689.92
3017,1379.88
3018,2069.56
3019,3104.28
3020,3449.44
3021,3449.44
3022,3449.44
3023,2759.66
3024,2759.66
3025,2806.26
3026,2806.26
3027,2806.26
3028,2806.26
3029,2455.46
3030,2104.62
3031,1052.32
3032,701.58
3033,350.74
3034,701.58
3035,1052.32
3036,1227.72
3037,1052.32
3038,701.58
3039,526.14
3040,701.58
3041,1403.12
3042,2104.62
3043,3157.3
3044,3507.44
3045,3507.44
3046,3507.44
3047,2806.26
3048,2806.26
3049,2793.24
3050,2793.24
3051,2793.24
3052,2793.24
3053,2444.12
3054,2095.04
3055,1047.56
3056,698.38
3057,349.2
3058,698.38
3059,1047.56
3060,1222.14
3061,1047.56
3062,698.38
3063,523.74
3064,698.38
3065,1396.74
3066,2095.04
3067,3142.68
3068,3491.84
3069,3491.84
3070,3491.84
3071,2793.24
3072,2793.24
3073,2767.48
3074,2767.48
3075,2767.48
3076,2767.48
3077,2421.72
3078,2075.46
3079,1037.9
3080,691.96
3081,345.92
3082,691.96
3083,1037.9
3084,1210.76
3085,1037.9
3086,691.96
3087,518.9
3088,691.96
3089,1383.7
3090,2075.46
3091,3113.24
3092,3459.16
3093,3459.16
3094,3459.16
3095,2767.48
3096,2767.48
3097,2853.1
3098,2853.1
3099,2853.1
3100,2853.1
3101,2496.68
3102,2139.96
3103,1069.96
3104,713.28
3105,356.62
3106,713.28
3107,1069.96
3108,1248.32
3109,1069.96
3110,713.28
3111,534.98
3112,713.28
3113,1426.6
3114,2139.96
3115,3209.64
3116,3566.2
3117,3566.2
3118,3566.2
3119,2853.1
3120,2853.1
3121,2998.56
3122,2998.56
3123,2998.56
3124,2998.56
3125,2623.7
3126,2248.9
3127,1124.38
3128,749.56
3129,374.8
3130,749.56
3131,1124.38
3132,1311.72
3133,1124.38
3134,749.56
3135,562.22
3136,749.56
3137,1499.18
3138,2248.9
3139,3372.98
3140,3747.94
3141,3747.94
3142,3747.94
3143,2998.56
3144,2998.56
3145,2993.28
3146,2993.28
3147,2993.28
3148,2993.28
3149,2618.72
3150,2245
3151,1122.44
3152,748.3
3153,374.16
3154,748.3
3155,1122.44
3156,1309.62
3157,1122.44
3158,748.3
3159,561.22
3160,748.3
3161,1496.64
3162,2245
3163,3367.66
3164,3741.46
3165,3741.46
3166,3741.46
3167,2993.28
3168,2993.28
3169,2773.24
3170,2773.24
3171,2773.24
3172,2773.24
3173,2426.62
3174,2080.32
3175,1039.96
3176,693.42
3177,346.74
3178,693.42
3179,1039.96
3180,1213.38
3181,1039.96
3182,693.42
3183,520.06
3184,693.42
3185,1386.68
3186,2080.32
3187,3120.14
3188,3467.24
3189,3467.24
3190,3467.24
3191,2773.24
3192,2773.24
3193,2849.08
3194,2849.08
3195,2849.08
3196,2849.08
3197,2493.24
3198,2136.9
3199,1068.52
3200,712.32
3201,356.18
3202,712.32
3203,1068.52
3204,1246.56
3205,1068.52
3206,712.32
3207,534.24
3208,712.32
3209,1424.66
3210,2136.9
3211,3205.64
3212,3561.78
3213,3561.78
3214,3561.78
3215,2849.08
3216,2849.08
3217,2766.92
3218,2766.92
3219,2766.92
3220,2766.92
3221,2420.66
3222,2074.94
3223,1037.48
3224,691.7
3225,345.8
3226,691.7
3227,1037.48
3228,1210.36
3229,1037.48
3230,691.7
3231,518.76
3232,691.7
3233,1383.34
3234,2074.94
3235,3112.4
3236,3457.92
3237,3457.92
3238,3457.92
3239,2766.92
3240,2766.92
3241,2832.88
3242,2832.88
3243,2832.88
3244,2832.88
3245,2478.88
3246,2124.5
3247,1062.26
3248,708.16
3249,354.08
3250,708.16
3251,1062.26
3252,1239.36
3253,1062.26
3254,708.16
3255,531.18
3256,708.16
3257,1416.38
3258,2124.5
3259,3187.02
3260,3540.78
3261,3540.78
3262,3540.78
3263,2832.88
3264,2832.88
3265,2888.8
3266,2888.8
3267,2888.8
3268,2888.8
3269,2527.66
3270,2166.56
3271,1083.34
3272,722.24
3273,361.08
3274,722.24
3275,1083.34
3276,1263.94
3277,1083.34
3278,722.24
3279,541.7
3280,722.24
3281,1444.5
3282,2166.56
3283,3249.6
3284,3610.86
3285,3610.86
3286,3610.86
3287,2888.8
3288,2888.8
3289,2824.56
3290,2824.56
3291,2824.56
3292,2824.56
3293,2471.66
3294,2118.56
3295,1059.28
3296,706.16
3297,353.12
3298,706.16
3299,1059.28
3300,1235.86
3301,1059.28
3302,706.16
3303,529.66
3304,706.16
3305,1412.38
3306,2118.56
3307,3178
3308,3531.08
3309,3531.08
3310,3531.08
3311,2824.56
3312,2824.56
3313,2755.3
3314,2755.3
3315,2755.3
3316,2755.3
3317,2410.72
3318,2066.58
3319,1033.28
3320,688.86
3321,344.4
3322,688.86
3323,1033.28
3324,1205.52
3325,1033.28
3326,688.86
3327,516.58
3328,688.86
3329,1377.62
3330,2066.58
3331,3100.08
3332,3443.78
3333,3443.78
3334,3443.78
3335,2755.3
3336,2755.3
3337,2864.24
3338,2864.24
3339,2864.24
3340,2864.24
3341,2505.98
3342,2148.16
3343,1074.12
3344,716.06
3345,358.02
3346,716.06
3347,1074.12
3348,1253.1
3349,1074.12
3350,716.06
3351,537.04
3352,716.06
3353,1432.16
3354,2148.16
3355,3221.9
3356,3580.32
3357,3580.32
3358,3580.32
3359,2864.24
3360,2864.24
3361,2935.62
3362,2935.62
3363,2935.62
3364,2935.62
3365,2568.54
3366,2201.84
3367,1100.88
3368,733.92
3369,367.02
3370,733.92
3371,1100.88
3372,1284.42
3373,1100.88
3374,733.92
3375,550.46
3376,733.92
3377,1467.86
3378,2201.84
3379,3302.8
3380,3670.08
3381,3670.08
3382,3670.08
3383,2935.62
3384,2935.62
3385,2945.6
3386,2945.6
3387,2945.6
3388,2945.6
3389,2577.42
3390,2209.42
3391,1104.6
3392,736.4
3393,368.2
3394,736.4
3395,1104.6
3396,1288.8
3397,1104.6
3398,736.4
3399,552.32
3400,736.4
3401,1472.86
3402,2209.42
3403,3313.8
3404,3682.08
3405,3682.08
3406,3682.08
3407,2945.6
3408,2945.6
3409,2977.28
3410,2977.28
3411,2977.28
3412,2977.28
3413,2604.94
3414,2232.9
3415,1116.36
3416,744.2
3417,372.14
3418,744.2
3419,1116.36
3420,1302.4
3421,1116.36
3422,744.2
3423,558.16
3424,744.2
3425,1488.5
3426,2232.9
3427,3348.62
3428,3721.32
3429,3721.32
3430,3721.32
3431,2977.28
3432,2977.28
3433,2955.06
3434,2955.06
3435,2955.06
3436,2955.06
3437,2585.24
3438,2215.98
3439,1108.04
3440,738.68
3441,369.36
3442,738.68
3443,1108.04
3444,1292.68
3445,1108.04
3446,738.68
3447,553.96
3448,738.68
3449,1477.38
3450,2215.98
3451,3324.04
3452,3693.54
3453,3693.54
3454,3693.54
3455,2955.06
3456,2955.06
3457,3014.3
3458,3014.3
3459,3014.3
3460,3014.3
3461,2637.82
3462,2260.82
3463,1130.32
3464,753.56
3465,376.76
3466,753.56
3467,1130.32
3468,1318.72
3469,1130.32
3470,753.56
3471,565.16
3472,753.56
3473,1507.12
3474,2260.82
3475,3390.9
3476,3767.58
3477,3767.58
3478,3767.58
3479,3014.3
3480,3014.3
3481,2929.54
3482,2929.54
3483,2929.54
3484,2929.54
3485,2562.9
3486,2197.12
3487,1098.5
3488,732.32
3489,366.14
3490,732.32
3491,1098.5
3492,1281.56
3493,1098.5
3494,732.32
3495,549.3
3496,732.32
3497,1464.68
3498,2197.12
3499,3295.18
3500,3661.44
3501,3661.44
3502,3661.44
3503,2929.54
3504,2929.54
3505,2899.84
3506,2899.84
3507,2899.84
3508,2899.84
3509,2537.18
3510,2174.56
3511,1087.42
3512,724.96
3513,362.44
3514,724.96
3515,1087.42
3516,1268.54
3517,1087.42
3518,724.96
3519,543.66
3520,724.96
3521,1449.82
3522,2174.56
3523,3262.24
3524,3624.46
3525,3624.46
3526,3624.46
3527,2899.84
3528,2899.84
3529,2864.82
3530,2864.82
3531,2864.82
3532,2864.82
3533,2507.08
3534,2148.7
3535,1074.44
3536,716.26
3537,358.14
3538,716.26
3539,1074.44
3540,1253.56
3541,1074.44
3542,716.26
3543,537.22
3544,716.26
3545,1432.58
3546,2148.7
3547,3223.56
3548,3581.42
3549,3581.42
3550,3581.42
3551,2864.82
3552,2864.82
3553,2928.06
3554,2928.06
3555,2928.06
3556,2928.06
3557,2562.44
3558,2196.16
3559,1098.12
3560,732.06
3561,366.02
3562,732.06
3563,1098.12
3564,1281.1
3565,1098.12
3566,732.06
3567,549
3568,732.06
3569,1464.16
3570,2196.16
3571,3294.38
3572,3660.34
3573,3660.34
3574,3660.34
3575,2928.06
3576,2928.06
3577,2892.24
3578,2892.24
3579,2892.24
3580,2892.24
3581,2530.88
3582,2169.5
3583,1084.6
3584,723.1
3585,361.52
3586,723.1
3587,1084.6
3588,1265.38
3589,1084.6
3590,723.1
3591,542.32
3592,723.1
3593,1446.18
3594,2169.5
3595,3253.92
3596,3615.22
3597,3615.22
3598,3615.22
3599,2892.24
3600,2892.24
3601,2849.76
3602,2849.76
3603,2849.76
3604,2849.76
3605,2493.56
3606,2137.18
3607,1068.66
3608,712.48
3609,356.2
3610,712.48
3611,1068.66
3612,1246.8
3613,1068.66
3614,712.48
3615,534.36
3616,712.48
3617,1424.9
3618,2137.18
3619,3206.26
3620,3561.88
3621,3561.88
3622,3561.88
3623,2849.76
3624,2849.76
3625,2845.44
3626,2845.44
3627,2845.44
3628,2845.44
3629,2489.64
3630,2134.16
3631,1067.06
3632,711.38
3633,355.64
3634,711.38
3635,1067.06
3636,1244.96
3637,1067.06
3638,711.38
3639,533.56
3640,711.38
3641,1422.7
3642,2134.16
3643,3201.16
3644,3556.46
3645,3556.46
3646,3556.46
3647,2845.44
3648,2845.44
3649,2772.68
3650,2772.68
3651,2772.68
3652,2772.68
3653,2425.9
3654,2079.22
3655,1039.68
3656,693.18
3657,346.52
3658,693.18
3659,1039.68
3660,1212.96
3661,1039.68
3662,693.18
3663,519.88
3664,693.18
3665,1386.18
3666,2079.22
3667,3118.9
3668,3465.04
3669,3465.04
3670,3465.04
3671,2772.68
3672,2772.68
3673,2766.42
3674,2766.42
3675,2766.42
3676,2766.42
3677,2420.52
3678,2074.9
3679,1037.48
3680,691.66
3681,345.8
3682,691.66
3683,1037.48
3684,1210.36
3685,1037.48
3686,691.66
3687,518.76
3688,691.66
3689,1383.22
3690,2074.9
3691,3112.4
3692,3457.86
3693,3457.86
3694,3457.86
3695,2766.42
3696,2766.42
3697,2744.72
3698,2744.72
3699,2744.72
3700,2744.72
3701,2401.54
3702,2058.5
3703,1029.16
3704,686.16
3705,343.02
3706,686.16
3707,1029.16
3708,1200.62
3709,1029.16
3710,686.16
3711,514.52
3712,686.16
3713,1372.24
3714,2058.5
3715,3087.4
3716,3430.22
3717,3430.22
3718,3430.22
3719,2744.72
3720,2744.72
3721,2741.88
3722,2741.88
3723,2741.88
3724,2741.88
3725,2399
3726,2056.56
3727,1028.24
3728,685.48
3729,342.74
3730,685.48
3731,1028.24
3732,1199.58
3733,1028.24
3734,685.48
3735,514.14
3736,685.48
3737,1370.96
3738,2056.56
3739,3084.74
3740,3427.46
3741,3427.46
3742,3427.46
3743,2741.88
3744,2741.88
3745,2744.22
3746,2744.22
3747,2744.22
3748,2744.22
3749,2401.54
