t,CH00
1878,6252.16
1879,6974.54
1880,7569.74
1881,7870.17
1882,7737.62
1883,7778.95
1884,7961.94
1885,7410.22
1886,7367.89
1887,7239.81
1888,7146.06
1889,7248.65
1890,7326.37
1891,7740.95
1892,7956.07
1893,7437.45
1894,7211.62
1895,6953.22
1896,6520.54
1897,6366.04
1898,6196.17
1899,6101.24
1900,6126.22
1901,6044.88
1902,6114.47
1903,6768.78
1904,7307.03
1905,7583.44
1906,7450.92
1907,7521.22
1908,7719.29
1909,7219.44
1910,7183.12
1911,7008.06
1912,6917.32
1913,7023.98
1914,7101.73
1915,7503.56
1916,7728.8
1917,7212.19
1918,6967.37
1919,6718.78
1920,6277.11
1921,6140.87
1922,5914.04
1923,5855.08
1924,5838.09
1925,5785.91
1926,5982.77
1927,6658.97
1928,7160.53
1929,7394.27
1930,7250.47
1931,7271.51
1932,7528.34
1933,7002.71
1934,6947.69
1935,6852.71
1936,6757.83
1937,6841.92
1938,6933.07
1939,7308.87
1940,7555.87
1941,7088.22
1942,6809.42
1943,6557.56
1944,6101.9
1945,5949.45
1946,5734.61
1947,5604.71
1948,5622.69
1949,5567.1
1950,5783.2
1951,6442.82
1952,6950.83
1953,7221.97
1954,7135.7
1955,7176.28
1956,7352.99
1957,6801.56
1958,6757.98
1959,6630.25
1960,6465.19
1961,6432.47
1962,6615.59
1963,6976.43
1964,7248.82
1965,6805.15
1966,6588.31
1967,6445.09
1968,6083.35
1969,5440.89
1970,5168.09
1971,4965.24
1972,4913.28
1973,4890.36
1974,5177.26
1975,5424.34
1976,5468.42
1977,5768.29
1978,5799.18
1979,5898.99
1980,5991.37
1981,5948.95
1982,5902.1
1983,5772.73
1984,5673.27
1985,5560.15
1986,5778.81
1987,5987.22
1988,6206.01
1989,5829.29
1990,5527.52
1991,5446.88
1992,5155.1
1993,4604.5
1994,4348.69
1995,4409.65
1996,4152.84
1997,4370.47
1998,4418.2
1999,4599.14
2000,4891.63
2001,5139.17
2002,5083.49
2003,5228.68
2004,5399.69
2005,5163.72
2006,4933.6
2007,4849.54
2008,4834.67
2009,4956.16
2010,5299.54
2011,5200.6
2012,5387.73
2013,5284.8
2014,5094.94
2015,4692.44
2016,4527.53
2017,5083.66
2018,4989.73
2019,5061.67
2020,5227.55
2021,5864.75
2022,6427.88
2023,7205.32
2024,7523.77
2025,7429.5
2026,7416.85
2027,7550.07
2028,7092.57
2029,7055.43
2030,6872.25
2031,6731.17
2032,6578.47
2033,6553.16
2034,6775.62
2035,6847.48
2036,7023.8
2037,6752
2038,6559.14
2039,6053.94
2040,5812.12
2041,5640.07
2042,5444.22
2043,5407.25
2044,5482.19
2045,6060.31
2046,6571.62
2047,7314.63
2048,7564.99
2049,7373.67
2050,7344.15
2051,7481.5
2052,7014.05
2053,7014.85
2054,6833.53
2055,6709.37
2056,6586.71
2057,6510.65
2058,6739.5
2059,6768.87
2060,6929.17
2061,6722.32
2062,6486.5
2063,5979.82
2064,5742
2065,5611.15
2066,5424.29
2067,5391.32
2068,5411.3
2069,5971.13
2070,6484.11
2071,7179.46
2072,7425.58
2073,7275.96
2074,7223.73
2075,7345.34
2076,6936.5
2077,6872.69
2078,6702.12
2079,6549.39
2080,6443.31
2081,6391.76
2082,6620.01
2083,6617.03
2084,6783.51
2085,6571.67
2086,6402.79
2087,5853.97
2088,5580.18
2089,5428.58
2090,5215.74
2091,5156.78
2092,5191.76
2093,5806.68
2094,6312.7
2095,7024.31
2096,7368.43
2097,7278.89
2098,7244.52
2099,7379.05
2100,6950.18
2101,6927.38
2102,6839.82
2103,6717.12
2104,6638.97
2105,6588.26
2106,6883.28
2107,6906.06
2108,6909.71
2109,6577.95
2110,6359.12
2111,5836.28
2112,5572.47
2113,5388.77
2114,5116.97
2115,5016.05
2116,4963.09
2117,5559.98
2118,6111.95
2119,6972.39
2120,7412.46
2121,7411.82
2122,7452.43
2123,7551.96
2124,7137.61
2125,7048.33
2126,6874.86
2127,6693.66
2128,6460.16
2129,6494.4
2130,6687.53
2131,6651.41
2132,6714.16
2133,6489.33
2134,6343.44
2135,5936.37
2136,5743.51
2137,5121.81
2138,4857.01
2139,4795.06
2140,4699.13
2141,4941.26
2142,5133.44
2143,5463.46
2144,5879.52
2145,6049.81
2146,5940.48
2147,6024.04
2148,6053.81
2149,5990.07
2150,5848.55
2151,5748.83
2152,5616.72
2153,5665.91
2154,5878.88
2155,5769.77
2156,5868.53
2157,5745.62
2158,5613.72
2159,5163.78
2160,5032.88
2161,4407.43
2162,4183.6
2163,4083.67
2164,4098.66
2165,4336.01
2166,4401.46
2167,4702.68
2168,5045.93
2169,5337.23
2170,5254.77
2171,5395.17
2172,5572.28
2173,5336.21
2174,5204.81
2175,5097.66
2176,5127.86
2177,5275.75
2178,5555.61
2179,5342.26
2180,5552.72
2181,5489.77
2182,5297.91
2183,4896.07
2184,4718.2
2185,5136.24
2186,5051.31
2187,5085.28
2188,5192.2
2189,5808.36
2190,6329.7
2191,7027.34
2192,7396.75
2193,7318.54
2194,7320.8
2195,7396.07
2196,6966.02
2197,6950.4
2198,6821.17
2199,6658.69
2200,6517.4
2201,6501.05
2202,6704.42
2203,6675.38
2204,6775.54
2205,6567.69
2206,6290.9
2207,5726.81
2208,5472
2209,5327.31
2210,5082.5
2211,4998.56
2212,4955.59
2213,5492.33
2214,6008
2215,6851.47
2216,7315.15
2217,7247.26
2218,7292.17
2219,7449.02
2220,6996.85
2221,6950.39
2222,6809.53
2223,6634.23
2224,6523.74
2225,6509.68
2226,6769.43
2227,6803.38
2228,6740.26
2229,6492.44
2230,6224.64
2231,5662.07
2232,5398.26
2233,5248.14
2234,5011.32
2235,4949.36
2236,4960.36
2237,5553.93
2238,6076.64
2239,6890.3
2240,7325.07
2241,7353.13
2242,7408.01
2243,7617.76
2244,7320.92
2245,7346.96
2246,7200.16
2247,7050.3
2248,6922.37
2249,6900.2
2250,7121.86
2251,7098.56
2252,6949.58
2253,6684.78
2254,6438.96
2255,5911.65
2256,5604.88
2257,5414.51
2258,5183.68
2259,5137.72
2260,5146.71
2261,5677.69
2262,6140.49
2263,6921.74
2264,7425.63
2265,7492.85
2266,7519.56
2267,7618.23
2268,7277.85
2269,7153.57
2270,6963.97
2271,6807.73
2272,6612.23
2273,6663.67
2274,6923.91
2275,6879.19
2276,6618.09
2277,6379.27
2278,6280.34
2279,5791.23
2280,5548.41
2281,4595.21
2282,4300.42
2283,4232.47
2284,4088.58
2285,4297.42
2286,4413.53
2287,4733.74
2288,5135.56
2289,5461.48
2290,5390.37
2291,5519.15
2292,5721.42
2293,5431.22
2294,5250.47
2295,5124.13
2296,5088.59
2297,5161.28
2298,5357.83
2299,5076.73
2300,5105.49
2301,5098.5
2302,5050.53
2303,4754.09
2304,4568.23
2305,4614.27
2306,4344.47
2307,4290.51
2308,4189.58
2309,4441.55
2310,4606.4
2311,4930.06
2312,5354.73
2313,5659.49
2314,5653.51
2315,5832.39
2316,5989.29
2317,5976.28
2318,5905.33
2319,5816.4
2320,5759.43
2321,5880.38
2322,6096.3
2323,5956.42
2324,5776.52
2325,5626.63
2326,5454.76
2327,5066.93
2328,4878.07
2329,4285.93
2330,4105.06
2331,4075.08
2332,4020.12
2333,4249.09
2334,4258.25
2335,4568.68
2336,4965.57
2337,5295.52
2338,5264.35
2339,5341.11
2340,5475.87
2341,5205.21
2342,5051.5
2343,4971.7
2344,4965.57
2345,5054.13
2346,5176.57
2347,4940.3
2348,5064.76
2349,5136.7
2350,5033.78
2351,4827.53
2352,4763.57
2353,4593.07
2354,4416.2
2355,4335.26
2356,4217.34
2357,4460.51
2358,4470.17
2359,4643.62
2360,5007.9
2361,5311.19
2362,5254.72
2363,5309.13
2364,5494.73
2365,5283.15
2366,5179.78
2367,5149.04
2368,5212.75
2369,5295.58
2370,5428.46
2371,5143.98
2372,5263.3
2373,5210.34
2374,5036.47
2375,4647.03
2376,4475.15
2377,5213.6
2378,4962.79
2379,4940.81
2380,4969.79
2381,5584.12
2382,5988.44
2383,6610.86
2384,7037.19
2385,7009.85
2386,6950.25
2387,7063.53
2388,6742.94
2389,6773.74
2390,6625.49
2391,6455.42
2392,6429.64
2393,6477.28
2394,6737.88
2395,6741.05
2396,6616.43
2397,6381.6
2398,6153.77
2399,5695.25
2400,5400.47
2401,5327.36
2402,5113.52
2403,5071.55
2404,5165.48
2405,5747.96
2406,6238.78
2407,6889.4
2408,7432.05
2409,7481.08
2410,7616.91
2411,7740.77
2412,7519.89
2413,7469.97
2414,7276.16
2415,7046.36
2416,6947.41
2417,6858.36
2418,7093.14
2419,7003.8
2420,7026.05
2421,6930.12
2422,6772.23
2423,6287.65
2424,6091.79
2425,5965.81
2426,5737.98
2427,5701.01
2428,5656.04
2429,6102.92
2430,6388.67
2431,6963.37
2432,7312.16
2433,7201.3
2434,7298.17
2435,7417.04
2436,7134.74
2437,7128.25
2438,6996.39
2439,6988.93
2440,6971.41
2441,7039.29
2442,7329.98
2443,7284.97
2444,7107.08
2445,6814.3
2446,6629.43
2447,6128.69
2448,5908.86
2449,5768.94
2450,5589.08
2451,5552.1
2452,5562.1
2453,6012.88
2454,6323.46
2455,6937.78
2456,7380.35
2457,7331.32
2458,7330.38
2459,7350.47
2460,7053.71
2461,7050.69
2462,6789.78
2463,6550.95
2464,6424.05
2465,6563.14
2466,6864.06
2467,6842.41
2468,6685.56
2469,6544.66
2470,6436.74
2471,6011.76
2472,5789.93
2473,5151.27
2474,4932.43
2475,4814.52
2476,4720.59
2477,4992.56
2478,5130.89
2479,5362.67
2480,5736.73
2481,5935.92
2482,5896.61
2483,6057.16
2484,6174.91
2485,6152.09
2486,6115.45
2487,6110.63
2488,6125.44
2489,6253.67
2490,6388.96
2491,6188.12
2492,5969.77
2493,5800.89
2494,5620.03
2495,5200.23
2496,4988.39
2497,4437.06
2498,4226.22
2499,4153.27
2500,4054.34
2501,4262.23
2502,4251.31
2503,4486.21
2504,4877.98
2505,5250.74
2506,5286.68
2507,5519.44
2508,5760.24
2509,5602.38
2510,5540.49
2511,5543.47
2512,5609.44
2513,5725.26
2514,5952.05
2515,5628.11
2516,5522.18
2517,5426.26
2518,5256.38
2519,4837.76
2520,4721.85
2521,5421.25
2522,5498.19
2523,5515.18
2524,5550.15
2525,6095.52
2526,6493.77
2527,7160.36
2528,7693.63
2529,7716.29
2530,7772.57
2531,7863.84
2532,7583.72
2533,7606.03
2534,7492.77
2535,7301.26
2536,7220.98
2537,7134.75
2538,7326.15
2539,7289.29
2540,7200.64
2541,7025.77
2542,6892.87
2543,6348.56
2544,6165.7
2545,6016.42
2546,5922.49
2547,5887.51
2548,5846.54
2549,6294.05
2550,6630.37
2551,7206.2
2552,7499.66
2553,7321.53
2554,7323.79
2555,7365.08
2556,7066.44
2557,7049.31
2558,6860.14
2559,6686.12
2560,6601.33
2561,6577.92
2562,6796.25
2563,6755.38
2564,6850.52
2565,6845.52
2566,6699.63
2567,6128.33
2568,5874.52
2569,5700.28
2570,5505.42
2571,5486.44
2572,5536.4
2573,6006.5
2574,6327.8
2575,6951.96
2576,7386.15
2577,7405.66
2578,7484.08
2579,7550.52
2580,7186.51
2581,7138.82
2582,6925.49
2583,6783.85
2584,6698.66
2585,6709.6
2586,6896.38
2587,6769.1
2588,6758.45
2589,6748.45
2590,6591.57
2591,6127.96
2592,5892.14
2593,5839.11
2594,5658.24
2595,5649.25
2596,5640.25
2597,6093.45
2598,6352.8
2599,6903.97
2600,7236.26
2601,7214.78
2602,7305.21
2603,7383.61
2604,6991.13
2605,6983.91
2606,6843.55
2607,6709.39
2608,6665.68
2609,6721.58
2610,7033.29
2611,7009.76
2612,6920.1
2613,6799.19
2614,6590.35
2615,6102.91
2616,5855.09
2617,5695.54
2618,5508.68
2619,5448.73
2620,5507.68
2621,5972.67
2622,6226.87
2623,6805.51
2624,7242.58
2625,7214.97
2626,7342.51
2627,7447.04
2628,7167.59
2629,7117.28
2630,6888.85
2631,6770.6
2632,6611.05
2633,6651.28
2634,6882.38
2635,6816.29
2636,6668.2
2637,6711.16
2638,6614.24
2639,6163.2
2640,6035.29
2641,5375.93
2642,5143.1
2643,5038.18
2644,4873.3
2645,5066.67
2646,5114.92
2647,5346.72
2648,5673.81
2649,5884.98
2650,5803.71
2651,5922.3
2652,6034.05
2653,6001.24
2654,5840.68
2655,5650.97
2656,5620.84
2657,5830
2658,6100.19
2659,6061.2
2660,5966.98
2661,5872.05
2662,5736.15
2663,5328.96
2664,5102.13
2665,4431.54
2666,4219.69
2667,4149.75
2668,4094.79
2669,4333.24
2670,4278.84
2671,4488.56
2672,4882.86
2673,5218.22
2674,5241.59
2675,5386.89
2676,5587.95
2677,5387.89
2678,5203.62
2679,5133.49
2680,5153.66
2681,5282.37
2682,5484.95
2683,5177.47
2684,5294.9
2685,5449.78
2686,5267.92
2687,4845.23
2688,4641.38
2689,5461.7
2690,5406.74
2691,5416.74
2692,5485.69
2693,6071.88
2694,6449.08
2695,7090.52
2696,7484.89
2697,7431.53
2698,7515.87
2699,7646.11
2700,7233.65
2701,7337.34
2702,7034.22
2703,6888.14
2704,6845.36
2705,6854.1
2706,7193.52
2707,7203.9
2708,7021.11
2709,6856.24
2710,6646.39
2711,6126.21
2712,5931.36
2713,5840.9
2714,5617.06
2715,5615.06
2716,5677.02
2717,6151.78
2718,6559.75
2719,7251.73
2720,7689.61
2721,7664.8
2722,7791.54
2723,7891.26
2724,7434.04
2725,7475.56
2726,7322.88
2727,7193.59
2728,7128.03
2729,7106.67
2730,7354.16
2731,7248.64
2732,7080.53
2733,7040.56
2734,6890.67
2735,6334.53
2736,6138.68
2737,6047.69
2738,5893.81
2739,5870.82
2740,5875.82
2741,6330.8
2742,6590.97
2743,7120.46
2744,7366.6
2745,7223.01
2746,7267.67
2747,7455.21
2748,7108.83
2749,7132.45
2750,6958.9
2751,6842.66
2752,6777.04
2753,6838.37
2754,7022.65
2755,6915.74
2756,6846.52
2757,6805.55
2758,6671.65
2759,6104.65
2760,5858.83
2761,5747.76
2762,5498.94
2763,5377.03
2764,5329.07
2765,5811.77
2766,6174.6
2767,6739.44
2768,7041.31
2769,6972.42
2770,7007.33
2771,7165.12
2772,6785.85
2773,6814.38
2774,6651.6
2775,6510.21
2776,6465.73
2777,6400.63
2778,6566.31
2779,6434.29
2780,6382.09
2781,6480.02
2782,6265.18
2783,5736.77
2784,5486.95
2785,5307.01
2786,5050.2
2787,4946.28
2788,4909.3
2789,5467.4
2790,5825.6
2791,6496.47
2792,6778.73
2793,6742.2
2794,6852.68
2795,6999.1
2796,6600.21
2797,6572.41
2798,6439.98
2799,6239.39
2800,6046.27
2801,6110.32
2802,6357.21
2803,6175.91
2804,6027.48
2805,6088.44
2806,6013.49
2807,5578.81
2808,5311.01
2809,4718.15
2810,4355.42
2811,4156.57
2812,3921.74
2813,4240.86
2814,4424.23
2815,4878.94
2816,5316
2817,5484.24
2818,5404.94
2819,5540.45
2820,5590.73
2821,5627.38
2822,5542.84
2823,5447.58
2824,5341.99
2825,5336.24
2826,5383.52
2827,5155.65
2828,5053.26
2829,5242.12
2830,5096.22
2831,4711.16
2832,4506.31
2833,3829.27
2834,3559.47
2835,3389.6
2836,3150.77
2837,3287.96
2838,3377.17
2839,3853.84
2840,4226.89
2841,4614.91
2842,4590.62
2843,4778.15
2844,4887.41
2845,4783.15
2846,4669.56
2847,4625.26
2848,4634.59
2849,4781.81
2850,4969.99
2851,4592.3
2852,4472.01
2853,4758.8
2854,4566.94
2855,4168.02
2856,3988.15
2857,4757.01
2858,4631.1
2859,4555.16
2860,4523.18
2861,5010.39
2862,5360.63
2863,6066.69
2864,6546.81
2865,6575.31
2866,6637.74
2867,6867.09
2868,6484.59
2869,6536.34
2870,6438.89
2871,6340.71
2872,6265.02
2873,6230.02
2874,6397.86
2875,6220.41
2876,6050.3
2877,6104.26
2878,5975.35
2879,5542.43
2880,5323.59
2881,4257.72
2882,3992.91
2883,3841.02
2884,3707.12
2885,4147.51
2886,4718.77
2887,5521.41
2888,6006.77
2889,6208.34
2890,6147.66
2891,6391.77
2892,6168.04
2893,6117.97
2894,6118.68
2895,6026.62
2896,5941.81
2897,5825.45
2898,5826.95
2899,5366.14
2900,5281.52
2901,5297.5
2902,5057.68
2903,4598.46
2904,4422.59
2905,5281.55
2906,5124.66
2907,4993.76
2908,4838.88
2909,5339.39
2910,5793.1
2911,6536.73
2912,6914.49
2913,6944.51
2914,7033.4
2915,7250.2
2916,6854.47
2917,6874.48
2918,6738.62
2919,6616.71
2920,6528.77
2921,6474.72
2922,6659.46
2923,6484.66
2924,6295.9
2925,6458.78
2926,6274.91
2927,5752.2
2928,5512.38
2929,5375.9
2930,5190.04
2931,5068.13
2932,4957.21
2933,5463.03
2934,5788.78
2935,6510.55
2936,6856.4
2937,6874.48
2938,6942.34
2939,7133.09
2940,6692.86
2941,6784.35
2942,6694.52
2943,6531.2
2944,6463.69
2945,6418.52
2946,6543.22
2947,6375.15
2948,6182.16
2949,6369.02
2950,6200.14
2951,5686.67
2952,5507.81
2953,5384.23
2954,5145.41
2955,5033.49
2956,4943.56
2957,5451.16
2958,5757.75
2959,6484.05
2960,6831.72
2961,6813.7
2962,6949.64
2963,7093.6
2964,6663.44
2965,6651.92
2966,6529.95
2967,6325.58
2968,6192.2
2969,6248.29
2970,6438.24
2971,6272.44
2972,6169.84
2973,6243.79
2974,6080.91
2975,5673.02
2976,5493.15
2977,4864.42
2978,4581.63
2979,4355.8
2980,4112.98
2981,4343.36
2982,4643.8
2983,5131.16
2984,5662.34
2985,5969.67
2986,5963.11
2987,6104.44
2988,6123.62
2989,6042.48
2990,5904.16
2991,5797.99
2992,5719.3
2993,5767.11
2994,5964.82
2995,5724.21
2996,5589.78
2997,5722.68
2998,5554.8
2999,5114.24
3000,4972.34
3001,4391.31
3002,4158.49
3003,4029.58
3004,3901.68
3005,4042.75
3006,4011.94
3007,4356.03
3008,4683.92
3009,4974.85
3010,5045.66
3011,5304.33
3012,5480.63
3013,5329.31
3014,5232.52
3015,5124.16
3016,5174.56
3017,5318.16
3018,5564.79
3019,5218.69
3020,5074.58
3021,5350.38
3022,5160.52
3023,4742.05
3024,4563.19
3025,4980.97
3026,4857.07
3027,4828.09
3028,4852.07
3029,5378.93
3030,5818.88
3031,6648
3032,7081.91
3033,7118.16
3034,7272.77
3035,7522.35
3036,6995.12
3037,7073.69
3038,7023.33
3039,6736.82
3040,6654.23
3041,6484.87
3042,6701.23
3043,6602.22
3044,6327.62
3045,6516.48
3046,6282.65
3047,5715.43
3048,5484.6
3049,5401.39
3050,5149.57
3051,5080.62
3052,5118.02
3053,5554.92
3054,5934.27
3055,6632.74
3056,6953.17
3057,6895.89
3058,6963.16
3059,7177.34
3060,6775.26
3061,6721.68
3062,6653.39
3063,6559.82
3064,6531.48
3065,6535.14
3066,6755.66
3067,6635.71
3068,6414.21
3069,6423.2
3070,6182.38
3071,5628.22
3072,5370.41
3073,5270.83
3074,5011.02
3075,4878.12
3076,4736.23
3077,5268.26
3078,5633.6
3079,6526.32
3080,6927.52
3081,6926.05
3082,7052.43
3083,7268.78
3084,6823.4
3085,6798.12
3086,6676.71
3087,6551.58
3088,6461.87
3089,6566.64
3090,6735.58
3091,6504.19
3092,6094.3
3093,6310.15
3094,6153.26
3095,5570.61
3096,5334.78
3097,5185.83
3098,5028.39
3099,4744.16
3100,4592.27
3101,5123.17
3102,5494.3
3103,6292.87
3104,6780.87
3105,6685.35
3106,6793.88
3107,7030.32
3108,6584.95
3109,6664.59
3110,6597.03
3111,6506.77
3112,6381.19
3113,6375.43
3114,6567.89
3115,6360.2
3116,5990.55
3117,6204.39
3118,6121.46
3119,5677.1
3120,5414.6
3121,5221.35
3122,4925.75
3123,4745.89
3124,4555.87
3125,5023.21
3126,5262.96
3127,6252.15
3128,6725.06
3129,6653.78
3130,6808.71
3131,6992.61
3132,6569.96
3133,6642.87
3134,6551.9
3135,6390.98
3136,6187.17
3137,6270.18
3138,6535.86
3139,6161.52
3140,5811.76
3141,6011.61
3142,6078.13
3143,5662.28
3144,5456.43
3145,4821.82
3146,4407.56
3147,4168.74
3148,3850.97
3149,4158.19
3150,4244.12
3151,4843.9
3152,5368.24
3153,5720.7
3154,5881.43
3155,5974.06
3156,6031.12
3157,6000.04
3158,5962.8
3159,5868.73
3160,5834.89
3161,5872.4
3162,5914.88
3163,5686.37
3164,5297.49
3165,5439.38
3166,5280.5
3167,5059.65
3168,4762.3
3169,4288.47
3170,4136.58
3171,4043.65
3172,3852.79
3173,3963.45
3174,4065.57
3175,4384.73
3176,4747.18
3177,4940.23
3178,4945.46
3179,5111.62
3180,5181.66
3181,5005.7
3182,4898.49
3183,4824.43
3184,4888.5
3185,4991.94
3186,5202.16
3187,4912.16
3188,4791.34
3189,5200.04
3190,5194.61
3191,4631.21
3192,4453.34
3193,5005
3194,4904.07
3195,4892.08
3196,4914.06
3197,5480.73
3198,5874.7
3199,6487.25
3200,6917.71
3201,6827.98
3202,6922.71
3203,7126.34
3204,6699.07
3205,6765.61
3206,6599.95
3207,6501.62
3208,6417.08
3209,6357.72
3210,6571.19
3211,6339.66
3212,6076.09
3213,6429.4
3214,6291.5
3215,5676.5
3216,5442.67
3217,5312.57
3218,5114.72
3219,5055.76
3220,5023.79
3221,5503.04
3222,5728.72
3223,6454.53
3224,6811.27
3225,6809.75
3226,6973.15
3227,7278.49
3228,6880.07
3229,6918.76
3230,6799.28
3231,6691.09
3232,6696.35
3233,6711.45
3234,6942.39
3235,6836.12
3236,6658.91
3237,6773.82
3238,6538
3239,5980.08
3240,5732.26
3241,5577.45
3242,5363.61
3243,5304.65
3244,5232.7
3245,5708.77
3246,6067.05
3247,6873.8
3248,7302.94
3249,7315.38
3250,7467.82
3251,7603.26
3252,7195.32
3253,7141.6
3254,6999.16
3255,6691.59
3256,6475.72
3257,6472.59
3258,6634.73
3259,6580.6
3260,6335.89
3261,6472.35
3262,6458.02
3263,5988.93
3264,5785.94
3265,4764.39
3266,4542.63
3267,4308.53
3268,4119.67
3269,4366.15
3270,4210.61
3271,4448.38
3272,4815.21
3273,5017.04
3274,4977.07
3275,5085.03
3276,5223.41
3277,5027.05
3278,4896.06
3279,4780.51
3280,4818.97
3281,4906.82
3282,5029.53
3283,4586.44
3284,4607.73
3285,4982.49
3286,4935.28
3287,4570.94
3288,4223.59
3289,4976.52
3290,4692.85
3291,4588.74
3292,4362.8
3293,4788.92
3294,4784.43
3295,5243.17
3296,5644.94
3297,5809.63
3298,5886.02
3299,6014.13
3300,5835.31
3301,5703.39
3302,5517.38
3303,5471.05
3304,5490.49
3305,5694.5
3306,5957.39
3307,5811.34
3308,5536.55
3309,5658.49
3310,5551.62
3311,5245.04
3312,5039.14
3313,4424.78
3314,4108.07
3315,3948.23
3316,3752.4
3317,3917.25
3318,4031.01
3319,4430.55
3320,4849.18
3321,5076.97
3322,5052.03
3323,5345.03
3324,5434.14
3325,5424.19
3326,5348.67
3327,5285.6
3328,5180.48
3329,5074.16
3330,5255.91
3331,4903.44
3332,4689.92
3333,4988.7
3334,4923.75
3335,4557.77
3336,4403.44
3337,3762.92
3338,3502.47
3339,3367.75
3340,3202.86
3341,3361.49
3342,3376.87
3343,3690.29
3344,4053.9
3345,4478.88
3346,4424.67
3347,4612.01
3348,4735.07
3349,4638.86
3350,4555.71
3351,4571.33
3352,4631.65
3353,4775.71
3354,4987.47
3355,4639.54
3356,4490.53
3357,4709.84
3358,4523.99
3359,4106.62
3360,3879.86
3361,4734.24
3362,4598.79
3363,4506.88
3364,4417.59
3365,5002.6
3366,5493.54
3367,6364.6
3368,6872.34
3369,6879.43
3370,7072.5
3371,7327.01
3372,6868.48
3373,7015.58
3374,6947.29
3375,6891.42
3376,6827.57
3377,6766.53
3378,6969.26
3379,6778.14
3380,6509.22
3381,6471.38
3382,6277.69
3383,5732.73
3384,5543.13
3385,5406.59
3386,5177.8
3387,5019.02
3388,4918.24
3389,5350.68
3390,5718.5
3391,6519.13
3392,7032.51
3393,7028.41
3394,7148.07
3395,7414.63
3396,6917.51
3397,6991.59
3398,6904.53
3399,6796.69
3400,6734.41
3401,6686.73
3402,6860.82
3403,6687.81
3404,6427.14
3405,6461.86
3406,6341
3407,5781.57
3408,5549.96
3409,5415.78
3410,5145.07
3411,4838.04
3412,4699.15
3413,5132.9
3414,5577.53
3415,6563.84
3416,7035.49
3417,7043.45
3418,7309.59
3419,7604.28
3420,7133.88
3421,7159.93
3422,7045.43
3423,6934.34
3424,6804.11
3425,6703.21
3426,6812.95
3427,6588.06
3428,6256.66
3429,6301.05
3430,6238.1
3431,5868.85
3432,5596.05
3433,5474.2
3434,5219.39
3435,5029.53
3436,4727.18
3437,5170.01
3438,5575.66
3439,6419.95
3440,6853.62
3441,6965.09
3442,7068.04
3443,7291.88
3444,6876.21
3445,7003.09
3446,6956.12
3447,6841.21
3448,6798.24
3449,6705.34
3450,6733.81
3451,6585.96
3452,6191.21
3453,6244.17
3454,6184.22
3455,5692.47
3456,5608.1
3457,5430.75
3458,5179.93
3459,4875.59
3460,4659.75
3461,5065.02
3462,5424.51
3463,6269.99
3464,6672.36
3465,6724.02
3466,6771.29
3467,7140.92
3468,6730.87
3469,6763.2
3470,6634.96
3471,6462.43
3472,6277.23
3473,6301.85
3474,6444.33
3475,6121.04
3476,5764.67
3477,5838.61
3478,5937.54
3479,5576.07
3480,5339.24
3481,4785.4
3482,4483.62
3483,4260.79
3484,3981.99
3485,4126.89
3486,4276.47
3487,4687.7
3488,5146.2
3489,5386.86
3490,5377.03
3491,5626.58
3492,5724.1
3493,5751.48
3494,5712.35
3495,5629.8
3496,5513.5
3497,5465.86
3498,5509.13
3499,5201.02
3500,4859.83
3501,5125.64
3502,5124.64
3503,4812.38
3504,4637.51
3505,4072.7
3506,3844.87
3507,3612.04
3508,3396.2
3509,3514.67
3510,3511.22
3511,3965.26
3512,4314.49
3513,4601.78
3514,4575.29
3515,4859.42
3516,4984.74
3517,4908.24
3518,4862.4
3519,4815.4
3520,4804.29
3521,4887.87
3522,5061.38
3523,4548.88
3524,4351.63
3525,4614.44
3526,4608.44
3527,4309.53
3528,4125.66
3529,4018.52
3530,3865.97
3531,3705.4
3532,3523.8
3533,3565.55
3534,3647.5
3535,4116.85
3536,4491.51
3537,4924.34
3538,4932.16
3539,5077.74
3540,5213.13
3541,5132.49
3542,5087.61
3543,5043.57
3544,5062.39
3545,5133.07
3546,5257.56
3547,4874.06
3548,4702.28
3549,4898.84
3550,4935.81
3551,4582.02
3552,4469.36
3553,5012.48
3554,4787.83
3555,4645.86
3556,4457.68
3557,4885.09
3558,5242.11
3559,6206.72
3560,6665.16
3561,6891.84
3562,7051.49
3563,7318.19
3564,6899.6
3565,7032.28
3566,7009.44
3567,6885.25
3568,6806.17
3569,6692.92
3570,6776.55
3571,6498.59
3572,6152.31
3573,6199.24
3574,6209.24
3575,5659.29
3576,5384.49
3577,5228.6
3578,4981.78
3579,4800.92
3580,4589.07
3581,4999.85
3582,5356.69
3583,6286.56
3584,6703.39
3585,6762.51
3586,7030.18
3587,7291.82
3588,6888.53
3589,6999.05
3590,6944.25
3591,6831.96
3592,6728.52
3593,6698.31
3594,6822.89
3595,6592.76
3596,6122.67
3597,6218.6
3598,6196.62
3599,5649.29
3600,5419.46
3601,5266.98
3602,5034.15
3603,4837.3
3604,4627.45
3605,4987.4
3606,5410.38
3607,6391.27
3608,6836.14
3609,6891.35
3610,7072.97
3611,7407.73
3612,6977.02
3613,7105.16
3614,7060.01
3615,6954.33
3616,6838.44
3617,6764.7
3618,6901.89
3619,6721.89
3620,6307.88
3621,6320.87
3622,6218.95
3623,5704.66
3624,5554.87
3625,5468.53
3626,5236.76
3627,4927.8
3628,4799.29
